entry_id;calculation_id;band_gap
23917;15391;0
20296;15403;4.529
5544;15405;1.748
4145;15411;1.821
10306;15413;0
10849;15415;0
19119;15419;2.169
19120;15420;1.853
10146;15421;0
27098;15443;2.348
15069;15447;0
6616;15448;0
30306;15449;0
13064;15451;0
15780;15456;0
15783;15457;0
10399;15460;0
20915;15462;0
25537;15471;0
7265;15473;1.131
19831;15474;0
15282;15479;1.897
10152;15480;0
5541;15481;0
10740;15491;0
3581;15492;3.4
17804;15494;0
13981;15495;0
15781;15496;0
15782;15497;0
19118;15498;0
19145;15509;3.229
26391;15516;0
30707;15518;0
3729;15519;0
19832;15527;0
2476;15534;1.906
23737;15548;0
13878;15552;0
29094;15553;0
10292;15554;0
29967;15571;0
25304;15572;0
13056;15573;0
16983;15575;0.319
10145;15577;0
13856;15587;0
30397;15590;0
18402;15593;0
30904;15594;0
10154;15595;0
21268;15600;5.356
18309;15601;0
13834;15605;0
27099;15608;0
13857;15609;0
27551;15624;0
10153;15626;0
10157;15628;0
20914;15631;0
10151;15633;0
8094;15634;0
15796;15637;0.489
20912;15638;0
15795;15639;0.74
10150;15640;0
11042;15641;0
8361;15642;0
20913;15643;0
13902;15645;0
10158;15647;0
30641;15648;0
30942;15649;0
11041;15650;1.038
31221;15673;0
17772;15676;0
8338;15678;0
17911;15679;0
5470;15680;4.049
4940;15682;1.376
4357;15683;0
27360;15685;0
27366;15693;0
18410;15694;0
18315;15697;0
30861;15698;0
4774;15707;0
27773;15722;0
19839;15724;3.246
1904;15732;2.84
28419;15740;0
11625;15741;0
18317;15742;0
29902;15743;0
5678;15744;0
5002;15745;0.713
14066;15746;0
25538;15747;0
26314;15748;0
10408;15749;0
30853;15759;0
11131;15766;0
4757;15768;0
30943;15771;0
18342;15772;0
10410;15773;0
13847;15778;0
30935;15779;0
30884;15788;0
8496;15790;0
18340;15792;0
10148;15793;0
27594;15804;0
13833;15805;0
28074;15814;0
14262;15817;2.292
3696;15819;3.16
20298;15824;4.472
27365;15825;0
4205;15830;2.087
16542;15831;0
25313;15835;3.426
10394;15838;0
13903;15847;0
20974;15852;0
3728;15853;0
27354;15857;0
25378;15858;3.355
10485;15859;0
11439;15860;0
30653;15869;0
27973;15871;0
20291;15872;4.304
30955;15873;0
14238;15875;0.309
5203;15878;3.962
27550;15881;0
30142;15882;0
29149;15887;0
15495;15890;0
27548;15891;0
26621;15892;0
27626;15895;0
13882;15898;0
8000;15900;0
21609;15904;0
27367;15905;0
10109;15906;0
8043;15911;0
18424;15917;0
2768;15918;0
15225;15924;0
30956;15927;0
19311;15929;0
28342;15938;0
18337;15941;0
17317;15951;0
4852;15952;2.224
27355;15958;0
19335;15960;0
7599;15961;1.204
22994;15963;0
19161;15967;0
30119;15968;0
19310;15970;0
30698;15971;0
29168;15972;0
18338;15974;0
3727;15975;0
24615;15977;0
2475;15978;1.745
2477;15979;1.201
12475;15983;5.974
2481;15984;0.726
15045;15985;0
2482;15986;3.671
5046;15994;4.474
13766;15995;0
13814;15998;0
30075;15999;0
7853;16000;0
6327;16002;0
16840;16017;0
25132;16018;0
30929;16021;0
28180;16022;0
29992;16023;0
13652;16025;0
18527;16026;0
13205;16032;0
30037;16033;0
30082;16034;0
2222;16047;0
4524;16051;3.494
2478;16052;1.322
18339;16056;0
31180;16057;0
17692;16074;0
12624;16076;0
30671;16080;0
10592;16081;0
20082;16082;0
19828;16083;0
30173;16084;0
19326;16085;0
28132;16086;0
18305;16087;0
18307;16088;0
27627;16090;0
3699;16091;3.123
3700;16092;0
18062;16093;0
28162;16094;0
22187;16095;0
17076;16096;0
28191;16097;0
30496;16098;0
17082;16101;0
16318;16103;1.615
6317;16104;0
25126;16105;0
19141;16106;3.114
19143;16109;3.137
18395;16110;0
18401;16111;0
4050;16114;2.939
7641;16116;0
4830;16117;0
15604;16118;0
14065;16120;0
7921;16122;0
23309;16124;0
10755;16128;0
10760;16129;0
18022;16131;0
3698;16134;3.097
18833;16135;0
11148;16136;0
10642;16137;0
20396;16138;1.101
15019;16140;0
21179;16142;1.812
27193;16146;0
2762;16147;0
28236;16149;0
30799;16151;0
29776;16152;0
7642;16154;0
7643;16155;0
29778;16156;0
29779;16157;0
18934;16158;0
31322;16159;0
3303;16161;0
30839;16163;0
3582;16164;1.959
26237;16166;0
30847;16167;0
6411;16170;0
27297;16171;0
28899;16173;0
29165;16174;0
3697;16175;3.158
30802;16176;0
29540;16178;0
3304;16179;0
3307;16180;1.755
4853;16182;0
13061;16185;0
30842;16186;0
30083;16188;0
18466;16190;0
30088;16191;0
23908;16192;0
30089;16193;0
23919;16194;0
27022;16195;1.105
3865;16198;0
18739;16199;0
20794;16201;0
20798;16203;0
30112;16205;0
20288;16206;0
3112;16208;4.402
20290;16209;4.375
30893;16216;3.091
29872;16218;0
30642;16223;0
10046;16224;0
24497;16225;0
29621;16226;0
30902;16227;0
30952;16228;0
28848;16230;0
10309;16231;0
30394;16232;0
19032;16234;0
30396;16235;3.128
11595;16237;1.143
13906;16238;0
27073;16239;0
13651;16240;0
27074;16241;0
25541;16242;0
27590;16243;0
17763;16245;0
3659;16247;0
4941;16248;1.266
5455;16250;3.844
30605;16251;0
20797;16252;0
10979;16255;0
26482;16256;0
12568;16258;0.814
23914;16259;0
18242;16262;0
27822;16264;0
20814;16265;0
13916;16266;0
13917;16267;0
17258;16268;0
12124;16269;2.823
20847;16271;0
13666;16272;0
13922;16273;0
14435;16275;0
2902;16276;3.262
21107;16278;0
28117;16279;0
10360;16281;0
30797;16282;0
13810;16283;0
26731;16284;0
30074;16285;0
3660;16287;0
10337;16288;0
4187;16289;0
16754;16290;0
21110;16291;0
10852;16292;0
19572;16293;1.001
18549;16294;0
7264;16295;0.957
16757;16296;0
18550;16298;0
24025;16300;0.744
7266;16301;0.95
15476;16302;0
27356;16303;0
27358;16305;0
7944;16307;0
30918;16308;1.237
24281;16309;1.956
24617;16315;0.866
23523;16318;0.356
22088;16327;0
22089;16328;0
13662;16330;0
29918;16332;0
22912;16334;0
27359;16335;0
13937;16337;0
8042;16338;0
27361;16339;0
10863;16342;0
19840;16344;3.967
30640;16346;0
10044;16347;0
10045;16348;0
21380;16349;1.27
27109;16350;0
28136;16352;0
28392;16353;0
28648;16354;0
30696;16355;0
7026;16357;0
30445;16361;0
2928;16362;2.041
30702;16364;0
13439;16365;0
27120;16368;0
10108;16369;0
14727;16370;0
15497;16371;0
2420;16372;0
11902;16373;0
26354;16374;0
27122;16375;0
27763;16377;0
14730;16381;0
14731;16382;0
28152;16384;0
17813;16385;0
29689;16386;0
7299;16390;0
30973;16391;0
13967;16392;0
28414;16395;0
13968;16398;0
13969;16400;0
30976;16402;0
30465;16405;0
30978;16407;0
3206;16408;0.517
11152;16412;0
18336;16413;0
28420;16414;0
12435;16424;0
16543;16425;4.003
4237;16428;1.552
20904;16429;0
30217;16430;0
27146;16431;0.488
30474;16432;0
18343;16434;0
14237;16435;0.191
18344;16436;0
27916;16437;0
30477;16439;0
12443;16441;0
18346;16443;0
18347;16447;0
27357;16448;0
27871;16449;0
30223;16450;0
30479;16451;0
15784;16453;1.955
28176;16455;0
7578;16457;0
15785;16458;1.916
27921;16459;0
10654;16461;0
30483;16463;0
10143;16465;0
11424;16466;0
15788;16467;1.337
30484;16468;0
11425;16470;0
15789;16471;1.409
30229;16472;0
15790;16474;1.189
10403;16476;0
10147;16478;0
30489;16482;0
4254;16484;0
10149;16486;0
30234;16489;0
4255;16490;0
15496;16497;0
30492;16501;0
30493;16503;0
10666;16504;0
11434;16505;3.917
12973;16506;0
26141;16507;0
29982;16508;0
30494;16509;0
17851;16510;0
20156;16511;4.72
4773;16514;2.297
7593;16515;0
10156;16520;0
29985;16524;0
31009;16525;0
19646;16529;0
31010;16530;0
6313;16532;0
18330;16537;0
30974;16538;0
18332;16539;0
30243;16543;0
31011;16544;0
6314;16545;3.518
16316;16548;1.385
14518;16552;1.016
17858;16556;0
27430;16560;0
28198;16561;0
18115;16567;0
18627;16568;0
22471;16570;0
28199;16572;0
30759;16573;0
17604;16574;0
18116;16575;0
18628;16576;0
20678;16578;0
27432;16579;0
28200;16580;0
5206;16582;2.221
20654;16585;0
1700;16587;0
28456;16588;0
18629;16589;0
18885;16590;0
27433;16591;0
30249;16592;0
13755;16594;5.183
18630;16595;0
21705;16596;3.516
30250;16598;0
17863;16600;0
29995;16602;0
13757;16603;2.134
18888;16604;0
19400;16605;0
2479;16607;0.424
7347;16608;0
17865;16610;0
28717;16612;0
29997;16613;0
30509;16614;0
4274;16616;1.859
17866;16618;0
30254;16620;0
6069;16621;1.323
30740;16623;0
30488;16626;0
28186;16628;0
21434;16629;0.222
6070;16633;0
10684;16634;0
13504;16635;0
18124;16636;0
13505;16639;0
18893;16640;0
26160;16641;0
29745;16643;0
31281;16644;0
7867;16647;1.004
2741;16650;0
13507;16652;0
29747;16654;0
4024;16655;2.93
6074;16656;4.281
11968;16659;0.642
22484;16661;0
28980;16663;0
27423;16666;0
8107;16668;0.31
6075;16671;1.944
17617;16672;0
18897;16673;0
19665;16674;0
22741;16675;4.637
27189;16676;2.278
6076;16677;2.13
15309;16678;0
7872;16684;0
15310;16685;0
29752;16694;0
15312;16697;0
17365;16698;0
28217;16699;0
3517;16701;0
6080;16702;5.173
7875;16704;0
15826;16708;0
17366;16709;0
30650;16712;0
29990;16717;0
6061;16718;0
27431;16721;0
4800;16725;3.955
3263;16730;4.105
3008;16737;0
4294;16786;0
3015;16802;0
18626;16806;0
2761;16832;0.529
30970;16853;0
28468;16859;0
4025;16860;1.816
2509;16873;0
7102;16903;0
4052;16913;0
3541;16932;0
3542;16940;0
3543;16947;0
4827;16969;0.171
2777;16979;0
3292;16999;1.552
4832;17015;0
3297;17034;0.352
18525;17043;0
3815;17076;0
4585;17077;0
4586;17081;0
4238;17092;0
2027;17110;1.471
3309;17111;0
1772;17116;0
3310;17117;0
3567;17125;0
4849;17126;2.924
3570;17152;0
2802;17159;0
2803;17169;0.222
2804;17178;0.766
27986;17186;1.142
2805;17187;0.403
2806;17195;0.935
3575;17196;0
2038;17203;1.78
2808;17214;1.065
2809;17222;0.657
2044;17258;0
2814;17266;0
29541;17277;0
17614;17278;0
2564;17291;0
7119;17296;0
18449;17307;0
27368;17309;0
18838;17310;0
13508;17316;0
22225;17317;0
6875;17318;3.574
12257;17319;3.153
6876;17320;3.331
2566;17327;0
15580;17336;2.677
11437;17338;0
4535;17345;0
7611;17346;0
18137;17347;0
18143;17348;0
1800;17349;0.537
3949;17351;1.19
11135;17354;0
18240;17355;0
6867;17358;0
1727;17359;3.003
20713;17360;1.485
31045;17366;0
3056;17371;0
27851;17391;0
3593;17396;0
3597;17397;7.339
1802;17399;0.534
26953;17400;1.757
10230;17401;4.797
21263;17402;0
18448;17408;0
1801;17410;0.996
1804;17411;0.16
1803;17412;0.787
22794;17418;4.429
1805;17428;0.58
10694;17431;0
6599;17432;5.514
8399;17434;0
23911;17440;0
7120;17442;0
6406;17443;3.586
13337;17450;0
3090;17461;3.482
22072;17464;0
31042;17465;0
17894;17466;0
17878;17476;0
18980;17478;0
7137;17480;2.939
26189;17482;0
27479;17483;0
30561;17484;0
15128;17486;2.019
2575;17487;1.965
3350;17493;0
12436;17494;0
5357;17496;4.575
27976;17504;0
3094;17510;0.927
2760;17516;0.268
3607;17524;0
27978;17533;0
18195;17534;0
17013;17539;0
16343;17540;1.294
31297;17541;0
30816;17543;0
6128;17547;0
23052;17548;0
18667;17558;0
11010;17559;0
24194;17560;0.916
17631;17568;0
21481;17570;0
15599;17571;0
10468;17572;0
15600;17573;0
30298;17574;0
4344;17575;2.4
4126;17576;0
20164;17577;2.045
16342;17578;1.409
15601;17579;0
4379;17581;1.448
15120;17584;0
16344;17585;1.31
2841;17592;0
8462;17593;0
24965;17594;0.65
22445;17604;0
12220;17605;0
6092;17607;6.612
5854;17610;0
3608;17611;0
3520;17620;5.717
10458;17621;0
20218;17622;4.447
7670;17623;0.764
14851;17624;1.564
18186;17625;0
8186;17626;0
6405;17633;3.433
30925;17635;0
1707;17636;0
3308;17637;0
8401;17639;0
2079;17640;0
24971;17641;1.399
27899;17644;0
22695;17645;0
6060;17646;0
6839;17647;1.558
31056;17649;0
18689;17650;0
5117;17652;0.901
4758;17653;0
10452;17655;0
29002;17663;0
18664;17664;0
8409;17665;0
13587;17667;0.47
18213;17668;0
24712;17669;1.893
1819;17671;2.865
15633;17676;0
28540;17677;0
19226;17678;0
8460;17679;0
3353;17680;0.599
9970;17682;0
30828;17683;0
24943;17684;0
12036;17685;0
6059;17692;3.006
18671;17693;2.146
15596;17694;0
22523;17695;0
6883;17696;0
10492;17700;0
5050;17710;0
29753;17717;0
8404;17718;0
10476;17720;0
19968;17721;0
4137;17730;0
10308;17731;0
27458;17733;0
16639;17735;0
29770;17742;0
17651;17743;0
29608;17752;1.048
31349;17755;0
17641;17757;0
27776;17765;0
10696;17768;0
18141;17769;0
27993;17772;0.53
4652;17774;4.515
4828;17782;0.389
4651;17784;6.329
8464;17790;0
29831;17791;0
26740;17793;0
15594;17795;2.042
30043;17796;0
4834;17797;0
6884;17798;0
17919;17799;0
10483;17800;0
18183;17801;0
7683;17803;0
10502;17804;0
21458;17808;0
14027;17809;0
7620;17810;0
31046;17811;0
28055;17817;1.29
24942;17819;0
16398;17826;0
8451;17827;0
30495;17830;0
22470;17831;0
3111;17832;0.464
11002;17835;0
8450;17837;0
1833;17848;0
26422;17851;0
12490;17852;2.528
12838;17857;1.807
4140;17858;2.007
17257;17859;0
25420;17868;0
14081;17869;0
23791;17872;0
22518;17875;0
30559;17876;0
19213;17878;6.457
31096;17880;0
8455;17881;0
18223;17884;0
16865;17891;0
18154;17893;0
13503;17895;0
30310;17903;0
27765;17905;0
16924;17906;0
5856;17907;0
14852;17908;1.926
18956;17909;1.019
9985;17910;0
7952;17911;0
27015;17912;0
18730;17915;0
18406;17917;0
17148;17918;0
31078;17919;0
22282;17920;0
7412;17921;4.477
31101;17923;0
10526;17924;0
12835;17925;1.08
7597;17944;0
30048;17945;0
15877;17946;0
10515;17948;0
17395;17954;0
10724;17955;0
18220;17958;0
12836;17959;1.308
5925;17962;0
16963;17969;1.34
29809;17970;0
10198;17987;0
26215;17988;0
7690;17989;0
7692;17990;0
17723;17991;0
10285;17992;0
29040;18022;0
10085;18026;3.937
8040;18027;0
27121;18028;0
2330;18079;0
26741;18080;0
18393;18124;0
20656;18125;0
27906;18221;0
18394;18222;0
16388;18323;0
30084;18325;0
13746;18357;0
17012;18437;0
29726;18438;0
17289;18518;0
20602;18540;1.909
17169;18556;0
16389;18587;0
16756;18663;0
7596;18809;0
27248;18823;0
6315;18824;0
2958;18903;0.468
1696;18904;0
1660;18905;0
2133;18906;4.881
28202;18909;0
7619;18910;0
13747;18912;0
26664;18913;1.067
28201;18914;0
14021;18917;0
15311;18920;0
7618;18921;0
12489;18923;0
18887;18926;0
15058;18927;2.596
29756;18928;0
30524;18929;0
21212;18931;0
28733;18933;0.662
31037;18934;0
15317;18935;0
30526;18936;0
28991;18937;0
31295;18938;0
15320;18939;0
28481;18940;0
31298;18941;0
18142;18943;0
31048;18945;0
29763;18947;0
5324;18948;0.166
28487;18950;0
5326;18952;0.621
6607;18953;5.596
30273;18957;0
10190;18958;0
15322;18962;0
6090;18964;4.994
19424;18966;0
18659;18970;0
10202;18974;0
8408;18978;0
20718;18981;0
31057;18983;0
6617;18987;0
19142;18988;0
13748;18989;0
28207;18991;0
14023;18992;0
28475;18994;0
17626;18995;0
31038;18996;0
15318;18997;0
15319;18999;0
17128;19004;0
22764;19006;2.215
30540;19007;0
10201;19008;0
17129;19009;0
29005;19010;0
11994;19011;2.915
10203;19013;0
17131;19017;0
28495;19018;0
29786;19020;0
10978;19023;0
29787;19024;0
15321;19032;0
8405;19034;0
22519;19036;0
31063;19037;0
17910;19038;0
5082;19046;0.996
17393;19050;0
22517;19051;0
27478;19052;0
30806;19053;0
15598;19056;0
6882;19058;0
28508;19060;0
15351;19061;0
30016;19063;0
10702;19065;0
5346;19067;2.085
12266;19068;2.781
15352;19070;0
16379;19076;0
18407;19079;0
28491;19080;0
10200;19081;0
8410;19084;0
19429;19089;0
28779;19097;0
30059;19098;0
18696;19101;0
30007;19119;0
28737;19123;0.362
4833;19127;0
7397;19132;0
17659;19133;0
19451;19134;0
12268;19136;2.79
18685;19138;0
16638;19141;0
26979;19142;0.619
15870;19143;0
18178;19144;0
7411;19145;3.785
30232;19146;0
13796;19148;0
4829;19156;0
22520;19157;0
23033;19158;0
31064;19159;0
22521;19161;0
11001;19163;0
31341;19166;0
18443;19173;0
8442;19176;0
18188;19177;0
14855;19181;0
29553;19183;0
31345;19184;0
10205;19186;1.827
14857;19189;0
24177;19191;0
6138;19193;1.56
6650;19194;2.524
29812;19195;0
6139;19196;1.359
6395;19197;0.383
6651;19198;2.688
7678;19199;0
8191;19200;0
11009;19201;0
22549;19202;3.693
29814;19203;0
31351;19206;0
18196;19209;0
27256;19211;0
14347;19217;0
15634;19218;0
17130;19223;0
17133;19225;0
20207;19227;0
17394;19232;0
6115;19234;0.396
29021;19235;0
9962;19236;0
17155;19241;0
18179;19242;0
31080;19245;0
14348;19251;0
17175;19252;0
17431;19253;0
18712;19256;0
17177;19257;0
17689;19258;0
15862;19266;0
26978;19268;0.693
17178;19271;0
17434;19272;0
28030;19274;0
30846;19275;0
4613;19281;0
19484;19283;0
20253;19284;0
17694;19287;0
3590;19288;0
8461;19289;0
29059;19291;0
19232;19292;0
23333;19293;0
29828;19294;0
8463;19295;0
10513;19296;0
19233;19297;0
23334;19298;0
28549;19299;0
31365;19300;0
29806;19303;0
5877;19304;0
28015;19306;0
31343;19307;0
14856;19308;0
10770;19309;0
12819;19310;0
18210;19311;0
18723;19312;0
19235;19313;0
22054;19314;4.876
25990;19315;0
12821;19316;0
16160;19317;0
19236;19318;0
26247;19320;0
29064;19321;0
12822;19322;0
19237;19323;0
26248;19324;0
13851;19325;0
19238;19326;0
28042;19327;0
18215;19328;0
19239;19329;0
14626;19330;0
18216;19331;0
19240;19332;0
17961;19333;0
18217;19334;0
18729;19335;0
19241;19336;0
20010;19337;0
24972;19338;1.616
27277;19339;0
10266;19340;0
17900;19341;0
31344;19342;0
6407;19345;3.254
17194;19346;0
19242;19347;0
27278;19348;0
30094;19349;0
30350;19350;0
7445;19352;0
13599;19353;0
20012;19354;0
29839;19356;0
7446;19359;0
7962;19361;0
10269;19362;0
18221;19363;0
30098;19365;0
7449;19367;0
12833;19369;0
15402;19370;1.226
6682;19372;1.046
7450;19373;0
17456;19375;0
18224;19376;0
19504;19377;0
21555;19378;0
27540;19379;0
30612;19380;0
5915;19381;0
14346;19386;0
17962;19387;0
18225;19389;0
10274;19390;0
17458;19391;0
30102;19392;0
5917;19393;0
5918;19397;0
17204;19398;0
18740;19399;0
5919;19400;0
17205;19401;0
30361;19402;0
5920;19403;0
17718;19404;0
5921;19405;0
7716;19406;0
26266;19408;0
5922;19409;0
6434;19410;0.891
7717;19411;0
17208;19412;0
17464;19413;0
26267;19414;0
18745;19415;0
26268;19416;0
4139;19417;1.262
26021;19418;0
5164;19419;4.566
26180;19420;0
7464;19421;2.588
10029;19422;0
4899;19424;5.48
18754;19426;0
17475;19427;0
17471;19428;0
7730;19429;0
28743;19431;0
31104;19432;0
25993;19433;0
10541;19434;0
18493;19435;0
30109;19436;0
11062;19440;0
28071;19441;0.656
16193;19442;0
5926;19443;0
10283;19444;0
24178;19446;0
30326;19447;0
22339;19449;0
16449;19450;4.78
18246;19451;0
26270;19452;0
5927;19453;0
6183;19454;0.795
17730;19455;0
10540;19456;0
30126;19457;0
16964;19458;0.997
29858;19459;0
17218;19460;0
30120;19461;0
10808;19462;0
21067;19463;6.704
30381;19468;0
17482;19469;0
16200;19470;1.319
7737;19471;0
16715;19473;3.647
8243;19474;0
28489;19477;0
30034;19478;0
29035;19479;0
20217;19480;3.538
10284;19481;0
18502;19483;0
27531;19484;0
2355;19487;1.623
11837;19489;0
16201;19490;1.37
18765;19491;0
7739;19492;0
24216;19494;0
18501;19497;0
16202;19498;1.469
16203;19502;1.325
30639;19506;1.813
18747;19508;0
28990;19509;0
5612;19510;0
30066;19511;0
8234;19512;0
17724;19513;0
19485;19516;1.861
16194;19519;0
7726;19520;0
5163;19521;7.644
7463;19522;2.257
27809;19523;0
10821;19524;0
8261;19525;0
7733;19526;0
27315;19527;0
7233;19529;4.177
10054;19530;0
8262;19532;0
10568;19534;0
13645;19535;0
5397;19536;5.932
29601;19537;0
8002;19538;0
8515;19539;0
8516;19541;0
17463;19543;0
6056;19544;1.995
11594;19545;0
18503;19547;0
29870;19548;0
8257;19550;0
29618;19551;0
10034;19552;0
7736;19553;0
5184;19554;0.756
28606;19555;0
18960;19557;0
18007;19558;0
18770;19559;0
11075;19560;5.002
4670;19561;2.323
29089;19563;0
4411;19564;4.257
23997;19565;2.64
19214;19566;6.453
31366;19567;0
10286;19570;0
3639;19571;3.159
17488;19572;0
10056;19573;1.187
27477;19574;0
3144;19575;0
18251;19576;0
14145;19577;2.008
27827;19580;0
29620;19581;0
17489;19582;0
18257;19583;0
17493;19584;0
26042;19586;2.286
18008;19587;0
27328;19588;0
10317;19589;0
10318;19592;0
27330;19594;0
3143;19596;0
29827;19598;0
7728;19599;0
12886;19601;0
26054;19602;0
29127;19603;0
16987;19604;2.857
8277;19605;0
3145;19606;0
3148;19607;0
17509;19608;0
5968;19610;0.198
29000;19611;0
2635;19613;0.385
5322;19615;1.424
28497;19616;0
10579;19617;0.228
15189;19618;0
18011;19619;0
22111;19620;0
30401;19621;0
10319;19622;0
13908;19623;5.104
11344;19624;0
16385;19625;0
27325;19627;0
10583;19628;0
10584;19630;0
3402;19634;0
17513;19635;0
18281;19636;0
3147;19637;0
10582;19639;0
28618;19640;0
7249;19641;4.454
22380;19643;0
21356;19646;0
7767;19648;0
10330;19649;0
5144;19650;3.021
16192;19651;0
3392;19653;0
15445;19654;0
4419;19655;0
17505;19659;0
14538;19661;0
2888;19662;4.676
22887;19663;0
27599;19665;0
18442;19666;0
12899;19667;4.686
16236;19668;0
17521;19673;0
17519;19674;0
15463;19676;0
10588;19677;0
11997;19678;0.649
18496;19680;0
3146;19681;0
18020;19683;0
17770;19684;0
19306;19685;0
6229;19686;2.632
10333;19690;0
19565;19691;0
27601;19693;0
1875;19694;0
19826;19697;0
7778;19698;0
10341;19699;0
22394;19701;0
5325;19702;0.613
20205;19703;0
18686;19704;0
10520;19705;0
17005;19706;0
10340;19707;0
30154;19708;0
3413;19709;0.712
25557;19710;0
30937;19712;0
4959;19713;0
10334;19714;0
13674;19722;0
12647;19724;0
17526;19725;0
26330;19726;1.655
2653;19727;0
3934;19728;0
13676;19729;0
26331;19730;1.1
4449;19731;0
10344;19732;0
10600;19733;0
21371;19734;0
3936;19735;6.246
19577;19737;0
29635;19749;0
28131;19750;0
20347;19752;0
21373;19753;0
10862;19757;0
2405;19759;2.973
7532;19763;0
7789;19764;0
17774;19768;0
28114;19770;0
17516;19772;0
29908;19774;0
17920;19775;0
12837;19776;2.135
18505;19777;0
12887;19778;0
4951;19779;0
5721;19781;0
16235;19782;0
4955;19783;0
17787;19784;0
13941;19785;0
7448;19786;0
7790;19788;0
5209;19789;1.351
10861;19790;0
10859;19791;0
17782;19793;0
10858;19794;0
15478;19795;1.452
30293;19798;0
2921;19800;0
8048;19801;0
8305;19802;0
29106;19803;0
10354;19804;0
10866;19805;0
30821;19806;0
15482;19808;0
19331;19810;0
8195;19811;0
7961;19812;1.463
30358;19813;0
26269;19814;0
5375;19815;0
20276;19816;0
28598;19817;0
17220;19818;0
27603;19822;0
18301;19824;0
10848;19825;0
18033;19826;0
30933;19827;0
17539;19828;0
27588;19830;0
10841;19832;0
2904;19833;5.315
18299;19834;0
22142;19835;0
17537;19837;0
26715;19839;0.342
18966;19840;2.243
12820;19841;0
31117;19842;0
5140;19843;3.276
7447;19844;0
30910;19846;0
18820;19848;0
23177;19849;0
26087;19850;0
7794;19851;0
15998;19852;0.457
27087;19854;7.67
18816;19855;0
10353;19856;0
26341;19857;0
14194;19859;0
22387;19861;0
11362;19863;0
10352;19864;0
14454;19865;0
2151;19867;0
29931;19869;0
13689;19872;5.19
7795;19874;0
25758;19875;0
7796;19877;0
17543;19878;0
10973;19879;0
30889;19881;0
22366;19882;0
7791;19883;0
21381;19884;0
7792;19885;0
1641;19886;0
7798;19889;0
4482;19892;0
22840;19894;0
10612;19896;0
10868;19897;0
14201;19898;2.592
17236;19900;0
17771;19901;0
10620;19902;0
13698;19904;0
26865;19906;0
28145;19907;0
7793;19909;0
27374;19910;0
24811;19914;0
5340;19915;0.591
7727;19916;0
18827;19917;0
20655;19918;0
7592;19919;0
29916;19920;0
2671;19922;0
26960;19923;0
30132;19925;0
29625;19926;0
17503;19927;0
23178;19928;0
10030;19931;0
5980;19933;0
10617;19934;0
17802;19936;0
28142;19937;0
7800;19938;0
14725;19941;0
14726;19943;0
5916;19945;0
17762;19946;0
30418;19947;0
10870;19948;0
18310;19949;0
21897;19950;1.175
28139;19951;0
2670;19952;0
14300;19954;1.426
22563;19955;1.479
22365;19956;0
30422;19957;0
21138;19963;0.382
10880;19966;0
4730;19968;0.915
15757;19972;0.92
21396;19976;0
17298;19981;0
13704;19987;0
1913;19988;0
10115;19990;0
10884;19991;0
18068;19992;0
18580;19993;0
4159;19994;3.244
6595;19995;0.856
29014;19996;0
27224;19997;0
19234;19999;0
27595;20002;0
22141;20009;0
29923;20010;0
28143;20011;0
11397;20015;3.881
16788;20016;0
23709;20019;0
8193;20022;0
30427;20023;0
11398;20024;3.437
10631;20027;0
17559;20028;0
2947;20030;0
13714;20031;0
14483;20033;0
7564;20034;1.401
18586;20035;0
14224;20036;2.1
26255;20037;2.757
3456;20039;0
4225;20040;0.688
29881;20041;0
10380;20047;0
4998;20049;2.924
7562;20050;0.363
10637;20051;0
29186;20054;0
10126;20055;0
17567;20056;0
30936;20057;0
17801;20058;0
18058;20059;0
13973;20065;0
1670;20069;7.606
18769;20074;0
4676;20075;0
18060;20077;0
18065;20083;0
12162;20085;0.721
1658;20086;0
10119;20087;0
22684;20089;0
22429;20092;0
10890;20095;0
4484;20098;4.565
29698;20100;0
26304;20108;0
7566;20113;0.367
8335;20114;0
10897;20115;0
7567;20120;0
17570;20121;0
7568;20124;0
21158;20128;0
24777;20136;0
17778;20137;0
17564;20140;0
30215;20141;0
5774;20143;0
29646;20144;0
28680;20150;0
7831;20151;0
1930;20152;0
17575;20153;0
21163;20157;0
8343;20159;0
17577;20162;0
24331;20163;0
10031;20166;0
17768;20167;0
27598;20168;0
4953;20169;0
3972;20170;0
4485;20171;0
7561;20172;0
27395;20174;0
29955;20175;0
8339;20178;0
10901;20179;0
18085;20180;0
11414;20181;1.095
18086;20182;0
21161;20184;0
4752;20187;0
5264;20189;0.549
10903;20190;0
15779;20191;2.707
17834;20192;0
10196;20193;6.221
27263;20195;0
17198;20196;0
7207;20198;1.56
18500;20199;0
10872;20203;0
3719;20204;0
21165;20206;0.883
10907;20208;0
11419;20209;3.404
18091;20210;0
11420;20213;2.416
13729;20214;0
18348;20215;0
21167;20216;0
14850;20217;2.332
25992;20220;0
19505;20222;0
26051;20224;0
18030;20225;0
18849;20231;0
8347;20234;0
17325;20235;0
17837;20236;0
19373;20238;0
5528;20239;0
18350;20241;0
12191;20242;0
12962;20243;0
18095;20244;0.339
22451;20245;0
10912;20247;0
17584;20248;0
18096;20249;0
10402;20257;0
15871;20260;0
18523;20261;0
8274;20262;0
29724;20263;0
4515;20264;2.149
27602;20265;0
19895;20266;4.003
3914;20268;0
20337;20269;0
11156;20276;0
6294;20278;0.322
28182;20279;0
28694;20280;1.146
10659;20282;0
