entry_id;calculation_id;name
13781;9514;NaYS2
13782;9519;NaVSe2
13784;4789;NbS
13787;22078;Nb3Sb
13789;8109;NbSe2
13791;60946;Nb5Se4
13792;22111;Nb3Si
13795;5731;NdP
13796;19148;NdSbPt
13797;14431;NdSi2Pt2
13801;27621;GePd
13802;22528;MnB
13803;22463;Nb3B4
13805;22101;NdSi2
13807;5308;NiO
13810;16283;UNi2P2
13811;21242;ZrNiP
13812;15148;ZrNi2P2
13814;15998;PrSi2Ni2
13815;10358;Ni3Sb
13817;8064;TiNiSb
13818;10451;TiNi2Sb
13819;7980;VNiSb
13820;10742;ZrNi2Sb
13822;14993;TmSi2Ni2
13823;10747;NiTe
13825;5985;NdSb
13826;10072;CrH
13827;27561;PrGe2
13828;13170;ZnFe3C
13829;7667;CeC
13833;15805;Ce3SnC
13834;15605;Ce3TlC
13843;13400;DyRh3C
13844;14766;Dy3TlC
13845;14870;Er3GaC
13847;15778;Er3PbC
13848;15095;Er3SnC
13849;15143;Er3TlC
13850;13402;EuRh3C
13851;19325;Fe2C
13853;13590;Fe3SnC
13854;14758;Ho3GaC
13856;15587;Nd3GaC
13857;15609;Pr3GaC
13862;4191;Li
13865;14407;TlBrO3
13866;14408;TlIO3
13869;14938;Tm3GaC
13872;13795;GdRh3C
13873;15384;Gd3SnC
13874;15038;Gd3TlC
13875;14109;Ni3GeC
13877;14113;HoRh3C
13878;15552;Ho3SnC
13879;15096;Ho3TlC
13882;15898;InPt3C
13886;15056;ScIr3C
13888;8853;LuC2
13891;21924;Cu2Te
13892;10269;ZnI2
13894;11077;ScF3
13901;15317;SrGe2Ru2
13902;15645;SrGe2Rh2
13903;15847;BaGe2Rh2
13904;14332;LuRh3C
13905;14166;MgNi3C
13906;16238;Mn3SnC
13907;6333;MoC
13908;19623;NaCN
13911;14298;Rb3BrO
13913;14734;NbRu3C
13915;14636;NdRh3C
13916;16266;Nd3SnC
13917;16267;Nd3TlC
13918;12289;TbNiC2
13919;14724;ZnNi3C
13920;7784;NpC
13922;16273;Pt3PbC
13923;15270;Sc3PbC
13925;22580;Tb3PbC
13927;14420;CsCaBr3
13928;14421;CsYbBr3
13935;14713;ZrRu3C
13937;16337;Pr3TlC
13938;14650;PrRh3C
13939;7130;PuC
13941;19785;ThSi2
13946;7337;ReC
13949;8446;MgCuSb
13951;54354;VSi2
13953;55944;Cs2PtBr6
13955;15102;ScRh3C
13956;15059;SmRh3C
13957;14806;TbRh3C
13958;14807;TmRh3C
13959;15060;YRh3C
13960;14839;YbRh3C
13961;14903;ScRu3C
13962;15345;TaRu3C
13963;14841;ThRu3C
13966;14943;Sc3SnC
13967;16392;Sm3SnC
13968;16398;Tb3SnC
13969;16400;Tm3SnC
13970;15194;Yb3SnC
13973;20065;ThC2
13981;15495;Yb3TlC
13984;13240;NaVSe2
13988;9384;PbO2
13989;7990;PdO
13990;20390;Pd2O
13991;7662;PrO
13992;20774;PtO2
13994;15274;ThTaN3
13996;8802;Rb2O
13997;30529;ReO3
13998;7663;SmO
13999;65241;Ti4O5
14000;21167;Tl2O
14002;34227;Zr3O
14003;31855;Ba3N
14007;13390;TbSi2Os2
14009;7853;SmPPt
14010;7484;TbPPt
14011;7136;TmPPt
14012;7761;YPPt
14013;6501;PuP
14014;4554;SnP
14015;55397;ScPRu
14017;54572;TiPRu
14018;22246;Ti2SbP
14019;22465;Zr2SbP
14021;18917;VS2
14023;18992;UTeP
14025;5145;TmP
14026;8608;UP
14027;17809;UP2
14029;5590;YP
14031;31592;ZrP
14032;5239;ZrP
14033;6907;Pa
14034;4665;PbS
14035;5021;PbSe
14036;4964;TePb
14041;13525;TbSi2Pd2
14042;15053;ThSi2Pd2
14047;7428;YbI2
14048;7539;CIN
14050;5813;PrS
14051;4792;PrSb
14052;4755;PrTe
14054;7879;ScSbPt
14055;7880;TbSbPt
14056;7818;TmSbPt
14057;8489;YbSbPt
14060;7810;SiPt2
14064;14927;ThSi2Pt2
14065;16120;USi2Pt2
14066;15746;YbSi2Pt2
14069;6787;PuSe
14070;13876;RbTiS2
14071;27928;Rb3Sb
14079;22018;AlFeF5
14081;17869;LaSi2
14100;10858;CuI
14102;6198;CuCl
14103;11491;CuBr
14105;6258;CuBr
14106;20467;LaB2Ir2C
14116;61584;K2H6Pt
14145;19577;Au2S
14151;61588;Rb2H6Pt
14152;54723;Cs2H6Pt
14158;14582;SrCu2As2
14180;33005;Ce2CrN3
14184;31595;Li5Br2N
14194;19859;NaGeAu
14198;29476;YCBr
14201;19898;RbLiSe
14220;29462;KLi2As
14221;27070;Al2Te5
14224;20036;CeHSe
14225;8515;HoHSe
14226;15295;Li2H2Pt
14232;34695;K3Sb2Au3
14233;33677;Rb3Sb2Au3
14237;16435;EuCd2Sb2
14238;15875;YbCd2Sb2
14241;12451;SrSi
14243;55402;FeSi4P4
14244;55257;Si4P4Ru
14248;15248;K3AuO
14256;23988;BaNi2P4
14257;21949;BaNi2P4
14258;22690;DySBr
14262;15817;CaMg2N2
14277;21992;SiRu
14278;27785;SiRh
14280;55211;BaCu6As2
14300;19954;BiTeCl
14301;8282;BiTeI
14305;27633;Tm2Fe2Si2C
14315;22419;CeAgSb2
14338;55443;Na2ZrCu2S4
14346;19386;LaB2Pt2C
14347;19217;SmNi2B2C
14348;19251;EuNi2B2C
14349;33304;UCuPO
14360;55413;ScGeRu
14375;54367;Ba2MgH6
14401;8245;TiS2
14402;11109;Hg
14435;16275;HoNi2Ge2
14436;15264;YbSi2Ni2
14444;34816;Fe3N
14454;19865;LaMnGe
14459;34325;MnWN2
14461;22427;ZnTe
14483;20033;ZrSnTe
14484;57532;Cs2ZrAg2Te4
14485;35004;PrFePO
14486;31711;CePRuO
14487;36509;SmFePO
14489;9377;SiTe2
14492;21945;EuGeAu
14495;30274;TaCu3Te4
14502;32749;GdRuC2
14503;15370;CsGeBr3
14507;54799;NiAs2O6
14509;56071;MnAs2O6
14511;31635;GdCuSeO
14512;31764;DyCuSeO
14516;32616;ScCrC2
14518;16552;Sr2ZnN2
14519;13215;Ba2ZnN2
14531;9433;PrNiC2
14532;9436;NdNiC2
14533;9440;DyNiC2
14534;9180;HoNiC2
14535;9452;ErNiC2
14538;19661;LaMn2Ge2
14539;15308;LaMn2Si2
14554;9534;NaCuO2
14557;33378;MoO3
14569;22114;Ba2HfS4
14570;34863;Tl3VO4
14572;10691;CaHgO2
14591;20429;KSb2
14604;56009;As2PbO6
14613;10232;Sr
14617;24385;La2CuO4
14625;8123;HoNiSb
14626;19330;NbAs2
14646;54579;NaCu4S4
14655;58012;Sb2PbO6
14657;11005;RbPrS2
14658;11007;RbNdS2
14659;11015;RbSmS2
14660;13814;RbEuS2
14661;11029;RbGdS2
14662;11036;RbTbS2
14663;11042;RbDyS2
14664;11050;RbHoS2
14666;11070;RbTmS2
14667;12029;RbYbS2
14668;11084;RbLuS2
14680;31990;FeWN2
14681;34561;MnMoN2
14682;11164;NbP
14692;54618;ThCr2B6
14698;55352;GdAgGe
14700;57406;ErAgGe
14705;55407;ThAl4C4
14707;23984;Pr2NiO4
14725;19941;ScGeAu
14726;19943;LuGeAu
14727;16370;YFe2Ge2
14730;16381;LaNi2Ge2
14731;16382;LaCu2Ge2
14751;33678;K2AlF5
14766;20811;SmOF
14775;31689;CrCuO2
14792;21151;Li2FeBr4
14794;53524;Rb2MnF5
14796;7101;FeO
14803;23978;Pr2CN2O2
14804;22533;Nd2CN2O2
14805;34590;Sm2CN2O2
14824;13247;NaSn2As2
14825;14764;SrSn2As2
14845;55888;Zr6FeTe2
14849;10743;SrHfN2
14850;20217;CsAu3S2
14851;17624;RbAu3Se2
14852;17908;CsAu3Se2
14855;19181;TbCuGe
14856;19308;DyCuGe
14857;19189;HoCuGe
14858;22594;ErCuGe
14861;56147;TiCu4S4
14870;34010;SmTe3
14873;23957;Cs2CaF4
14878;31705;CeAlSi2
14881;22509;UGe2
14901;14417;YMn2Si2
14934;33479;RbTe
14935;33810;CsTe
14937;21496;MgAl2Se4
14990;12700;LaI
14993;55222;BaYMn2O5
14994;53143;USe3
15009;54614;SiO2
15014;12264;VSe
15018;34877;MoCl3
15019;16140;RuCl2O
15020;14095;OsCl2O
15030;31912;HoSi2Ni
15031;9025;NbFeSb
15032;9026;NbSbRu
15045;15985;YbCuSb
15053;22605;KAuSe2
15058;18927;CsBrF
15069;15447;DyFe2Ge2
15072;22017;V3Se4
15080;10670;CuI
15114;34210;CeNiSb2
15120;17584;RuO2
15125;10848;CrWN2
15128;17486;Li4NCl
15134;55241;BaCuB2O5
15144;55532;Sr2ZnCu2S2O2
15149;31634;Li5NCl2
15160;33548;Zr2NiP
15162;32933;Hf2NiP
15189;19618;ZrGeSb
15201;34591;FeCu2SnSe4
15217;13081;LiAg2Ge
15225;15924;BaNi2P2
15235;31854;CeZnSbO
15250;53655;Ca2AuN
15258;22637;EuS
15265;14416;NaO3
15268;53426;LaNiGe2
15275;64635;Ba2MnZn2As2O2
15282;15479;MgAl2C2
15290;31676;SrTiN2
15293;30621;NdZnPO
15294;27640;LaZnPO
15295;22384;NdZnAsO
15297;7393;AgCN
15300;22073;Cu3TeS3Cl
15306;28244;DySi2Ni
15309;16678;GdMnSi
15310;16685;LaFeSi
15311;18920;LaGeRu
15312;16697;NdGeRu
15317;18935;YTiGe
15318;18997;GdTiGe
15319;18999;TbTiGe
15320;18939;DyTiGe
15321;19032;HoTiGe
15322;18962;ErTiGe
15329;28162;NdMnSi2
15337;55516;Hf6NiSb2
15351;19061;GdScSi
15352;19070;GdScGe
15359;61774;TaTe2
15394;57218;ScFeGe
15398;55002;ScMnSi
15402;19370;Se
15408;55054;ScCuSi
15412;32988;EuAs3
15413;31224;BaAs3
15433;8153;VS2
15445;19654;TbTiGe
15448;65369;HoAgGe
15461;22647;BaBeSiO4
15462;8510;TiSi2
15463;19676;CrSb2
15464;31949;Ti2SnC
15476;16302;CeFeGe3
15478;19795;YSF
15482;19808;CeScSi
15484;31530;HfCuSi2
15495;15890;EuSi2Ni2
15496;16497;EuNi2Ge2
15497;16371;EuCu2Ge2
15502;24269;UGeSe
15503;31739;FeHO2
15504;53149;NiGePt2
15528;21980;Ho2Al3Si2
15535;34955;UCO5
15543;20351;HfNCl
15556;58535;NiF3
15560;10630;KMnTe2
15561;10633;RbMnTe2
15580;17336;MgC2
15591;34546;YGe3
15594;17795;BaC2
15596;17694;YTiSi
15598;19056;TbTiSi
15599;17571;DyTiSi
15600;17573;HoTiSi
15601;17579;ErTiSi
15602;14129;SmSi2Pd2
15604;16118;SmGe2Pd2
15608;55329;ZrMoP
15609;55520;HfMoP
15623;14130;TbNi2P2
15624;13729;DyNi2P2
15625;14075;HoNi2P2
15626;13730;ErNi2P2
15632;62775;Sr2MgH6
15633;17676;LuTiSi
15634;19218;LuTiGe
15640;14103;YbZn2As2
15647;27760;CeCdAsO
15656;55448;Sr2Cu3S2O2
15657;60114;Sr2Cu2NiS2O2
15664;53090;Ho2Mo2C3
15685;64746;NdTe2ClO5
15686;54811;GdTe2ClO5
15700;9342;NiO2
15708;56635;SrGeTeO6
15711;15005;Sc2BC2
15722;14486;CrAuS2
15744;24316;EuS
15748;32562;Si
15755;59997;SnH4N2F2
15757;19972;VO2
15773;26195;Ca3SiBr2
15774;34471;Ca3SiBr2
15775;53226;Ca3SiBr2
15776;26048;Ca3SiBr2
15779;20191;LuSF
15780;15456;YAl2Si2
15781;15496;SmAl2Si2
15782;15497;TbAl2Si2
15783;15457;DyAl2Si2
15784;16453;Ce2TeO2
15785;16458;Pr2TeO2
15788;16467;Gd2TeO2
15789;16471;Tb2TeO2
15790;16474;Dy2TeO2
15795;15639;BaCu2S2
15796;15637;BaCu2Se2
15803;21255;KMnSb
15804;20433;RbMnAs
15805;21551;Tl2PdCl4
15817;27638;ErBi2IO4
15823;21342;SrCu4As2
15824;24396;EuCu4As2
15825;21203;BaCu4As2
15826;16708;YbSiAu
15850;55616;Sc6FeTe2
15851;55236;Sc6NiTe2
15855;55621;Te2Ir
15862;19266;PrAlGe
15870;19143;SmTiGe
15871;20260;YTiGe
15872;21384;Y2B3C2
15877;17946;CeCr2Si2C
15895;13219;SrAl2H2
15899;8902;ZnFeSb
15910;53013;YbFeGe
15912;33857;NaPF6
15927;31926;FeCu2SnS4
15946;34581;TlF
15947;11565;TlF
15951;20383;SrC2
15953;31708;CdHClO
15979;31387;GdCuAs2
15990;57321;Dy6FeTe2
15998;19852;NiP2
16030;34960;GaAgS2
16037;7195;PrSb
16038;7327;NdSb
16042;12704;NaLi2N
16043;12123;NaLi2N
16044;14059;NaLi2N
16045;12124;NaLi2N
16046;30745;Na2LiN
16047;13213;Na2LiN
16048;34997;Na3Li3N2
16050;32563;NaLi5N2
16051;33968;NaLi5N2
16053;62680;Na5LiN2
16061;33862;PrBi2ClO4
16063;27874;SmBi2ClO4
16065;28429;GdBi2ClO4
16066;22412;TbBi2ClO4
16069;22656;HoBi2ClO4
16071;22287;TmBi2ClO4
16072;22133;YbBi2ClO4
16073;22379;LuBi2ClO4
16074;27627;PrBi2BrO4
16075;33942;NdBi2BrO4
16076;32013;SmBi2BrO4
16077;28127;EuBi2BrO4
16078;22446;GdBi2BrO4
16079;22668;TbBi2BrO4
16080;22263;DyBi2BrO4
16081;27824;YBi2BrO4
16082;22657;HoBi2BrO4
16083;22587;ErBi2BrO4
16084;22397;TmBi2BrO4
16085;22236;YbBi2BrO4
16086;22398;LuBi2BrO4
16087;30497;LaBi2IO4
16088;30634;PrBi2IO4
16089;34818;NdBi2IO4
1609;27588;NaClO2
16090;30560;SmBi2IO4
16091;33804;EuBi2IO4
16092;27605;GdBi2IO4
16093;22673;TbBi2IO4
16094;22399;DyBi2IO4
16095;30200;YBi2IO4
16096;22619;HoBi2IO4
16097;28128;TmBi2IO4
16098;22504;YbBi2IO4
16099;27651;LuBi2IO4
16106;21367;Tb2Al3Si2
16107;21527;Dy2Al3Si2
16108;13650;Y2AlSi2
16109;13683;Ho2AlSi2
16110;13393;Er2AlSi2
16111;13790;Tm2AlSi2
16112;13248;Lu2AlSi2
16124;54814;Rb2PdI6
16128;32540;PrCuSO
16134;20640;BeBr2
1616;27664;GaS
16160;19317;ZrTiAs
16166;30132;BC2N
16167;10258;BC2N
16169;13269;EuH3Pd
16176;31698;CeAgAs2
16177;31970;NdAgAs2
16179;53628;PrCuSb2
16180;34445;PrSb2Pd
16181;53616;NdCuSb2
16182;33917;NdSb2Pd
16183;37699;CrTe
16191;54980;MnFeAs
16192;19651;Ti2CuSb3
16193;19442;Zr2CuSb3
16194;19519;Hf2CuSb3
16198;61262;Eu2MgH6
16200;19470;PrSF
16201;19490;NdSF
16202;19498;SmSF
16203;19502;GdSF
16235;19782;PrTiGe
16236;19668;NdTiGe
16275;31830;CuAgO2
16288;54541;SiO2
1630;32568;TeI
16316;16548;Rb2PtC2
16318;16103;Cs2PtC2
16327;14763;Pr2SeO2
16334;22662;HoCuP2
16338;27685;HfVF6
16339;28440;ZrTiF6
16342;17578;TbSF
16343;17540;HoSF
16344;17585;ErSF
16345;14795;Nd2TeS2
16350;31829;LaAlSi2
16374;13728;CeBPt3
16377;21375;La3GaBr3
16379;19076;EuSnP
16382;10484;CuAgO2
16385;19625;CeB2Ir2C
16388;18323;Nb2CS2
16389;18587;Nb2CS2
16393;27580;DyAgSb2
16397;28018;YCuP2
16398;17826;LaAsRh
16404;33981;LaAgSb2
1641;19886;Ca2Sb
16414;10875;CdCN2
16415;13054;CdCN2
16421;31782;LiErO2
16449;19450;NdOF
16450;30304;AlAuO2
16451;31000;GaCuO2
16452;31218;GaAgO2
16453;31602;GaAuO2
16454;32218;ScAgO2
16455;31951;ScAuO2
16456;33787;InAgO2
16457;34138;InAuO2
16458;31869;YAgO2
16459;32620;YAuO2
16460;20292;HfBrN
16467;14733;BaP2Ir2
16471;21495;LiZnPS4
16477;55036;Tb2Al4NiGe2
16479;14803;SrCeN2
16481;21499;Cs2PdCl4
16483;34880;SmCuSeF
16485;33852;Sr2AuN
16488;12250;NaC
16513;8720;YC2
16520;54409;VSi2
16521;55114;CrSi2
16522;55133;TaSi2
16527;31732;VAuS2
1653;27649;CaAs3
16537;34389;NpSi
16538;53875;NpSi
1654;28712;V3O5
16542;15831;Y2H2C
16543;16425;Pm2O3
16550;34598;Ca2InN
16551;56320;Sc6FeSb2
16552;56364;Y6FeSb2
16553;65948;Lu6FeSb2
16559;31838;NdCuSO
16570;23942;Pd2N
1658;20086;USi2
16582;22028;SrP3
16596;12551;CuO2
16597;54731;TiCrP
1660;18905;CuSe2
16601;22416;LaCuSeO
16616;14702;Zr2SN2
16618;55288;Lu8Te
1663;27648;Na2MgSn
16638;19141;CeB2Ir3
16639;17735;PrB2Ir3
16642;14991;PrBPt3
16643;14610;NdBPt3
16663;10834;NaErO2
16685;8125;Te
16688;10524;LiCrO2
1670;20069;KAlF4
16709;14730;KIO3
16715;19473;LiHS
16720;3788;P
16721;7255;P
16737;14768;TbSi2Ag2
16739;14735;KCu2Se2
16746;7110;LaAs
16747;34966;Ag2S
16748;53005;Ag2S
1675;33708;PI3
16752;31639;Pr3InN
16754;16290;Tb3InN
16756;18663;Gd3InN
16757;16296;Dy3InN
16758;14726;Ho3InN
16759;14737;Er3InN
16760;14684;Tm3InN
16761;14683;Lu3InN
16763;15159;BaAl2Ge2
16771;12327;NdNiO2
16782;14057;KLaTe2
16783;15073;KNdTe2
16784;14247;KGdTe2
16785;12851;CsNdTe2
16787;33258;LiUN2
16788;20016;LiYGa4
16806;24618;Cu2WS4
16807;12816;TiGa3
16814;55046;Sc6Te2Rh
16815;55528;Sc6Te2Os
16816;55622;Lu6Sb2Mo
16826;62628;Tm3Mn3Ga2Si
16829;15339;Ti3SnH
16839;27659;CeSiRh2
16840;16017;YAlSi
16841;28617;ErCd2Cu
16844;27821;PrSi2Ru
16865;17891;CeZn3Cu2
1687;28864;Cs6K7
16880;14503;BaTbO3
16895;13110;RbUO3
16924;17906;MoO2
16928;31844;Fe3Pt
16935;53269;K3N
16937;61396;CeInIr
16941;37733;BaMnSb2
16942;6743;NiHg
16943;13591;CaMg2As2
16944;13460;CaMg2Sb2
16945;13688;SrMg2Sb2
16946;13538;BaMg2Sb2
16947;14728;BaMg2Bi2
16949;14104;Li3Ga2
16953;14252;CaZn2P2
16954;14495;CaCd2P2
16955;14470;CaZn2As2
16956;14428;CaCd2As2
1696;18904;MnO2
16963;17969;NaBeAs
16964;19458;NaBeSb
16969;21477;Ca3Al2Si2
1697;20331;MgF2
16970;21656;Sr3Al2Si2
16971;22127;Ba3Al2Si2
16972;31792;AlTlSe2
16973;33940;TlGaSe2
16983;15575;ThCu2P2
16984;14382;YbZn2P2
16987;19604;AgClO4
1699;34759;SrMn2Ge2
16992;34824;BiBr3
16993;21497;K2ZnF4
1700;16587;BaMn2Sn2
17001;33798;NbSnS2
17005;19706;TaMoN
17012;18437;EuMn2As2
17013;17539;YbMn2As2
17024;23994;Ga2FeS4
17032;15214;Ca3PbO
17033;15082;Sr3PbO
17034;14771;Ba3PbO
1704;14096;SrNi2Ge2
1705;14960;SrCu2Ge2
17053;7079;LaCd
17054;12296;Li2CdPb
17055;12297;Li2CdPb
17056;33430;LuCd3
17057;11927;MgCd
17058;29765;Mg3Cd
17059;33201;MgCd3
1706;13216;SrZn2Ge2
17060;12298;Na2CdPb
17061;31787;Na2CdSn
17062;12051;NbCd3
17063;6905;CdPd
17064;7026;PrCd
17065;12262;ZnCdPt2
17066;33442;ScCd3
17067;6925;SrCd
17068;9143;TbCd2
17069;33771;TbCd3
1707;17636;CaSi2Au2
17070;32010;TbCd3
17072;12896;TiCd
17073;9041;Ti2Cd
17074;31916;TmCd3
17075;13278;V3Cd
17076;16096;YCd3
17078;12593;ZrCd3
1708;13726;SrSi2Au2
17082;16101;CeMg2Cu
17083;22522;CeFe5
17084;13280;Ce3Ga
17085;9082;CeHg2
17086;20335;CeIr5
17087;53828;LiCeSn2
17088;20434;CeMg2
17089;56124;CeTlPd
1709;13523;SrAg2Sn2
17090;8870;CePt3
17127;22043;Cr3Ir
17128;19004;Tl2Pd
17129;19009;Tl2Pt
17130;19223;Tl2Au
17131;19017;Zr2Ga
17132;20981;Zr2Rh
17133;19225;Hf2Ga
17134;21395;Th2Ga
17135;22140;Cr3Pt
1714;20581;Ca3AsBr3
17140;10688;ErInCu2
17141;7646;Ga2Cu
17142;10689;ScGaCu2
17144;13376;HfCuHg2
17145;13173;TiCuHg2
17146;13447;ZrCuHg2
17147;20905;HoCu2
17148;17918;HoCu5
17149;10707;HoInCu2
17150;10499;LuInCu2
17151;10315;MnInCu2
17152;10718;TmInCu2
17154;10215;Li2CuSn
17155;19241;LuCu5
17156;10861;CuNi2Sn
17157;10070;ZnCu2Ni
17158;10220;Cu3Pd
17159;9989;Cu3Pd
17162;10748;CuSnRh2
17164;28420;Cu3Sn
17166;31995;SrCuSn2
17168;5503;TbCu
17169;18556;Th2Cu
17170;5919;TiCu
17171;10253;Ti3Cu
17172;14765;Ti2Cu3
17175;19252;YbCu2
17176;10835;ZrZnCu2
17177;19257;ZrCu5
17178;19271;DyFe5
17179;10417;DyGa3
17180;7982;DyHg2
17181;10856;DyInPd2
17182;55881;DyInRh
17183;10863;DyIr3
17184;22252;ErTi2Ga4
17185;21796;ErV2Ga4
17186;8094;ErHg2
17187;5605;ErIn
17188;10882;ErInPd2
17190;10254;ErPb3
17191;58232;ErTlPd
17193;31966;ErSnPt2
17194;19346;ErRh5
17196;10521;ErSn3
17197;5831;ErTl
17198;20196;ErZn5
17203;55933;DyTlPd
17204;19398;DyRh5
17205;19401;DySi2Rh3
17206;10361;DySn3
17207;5780;DyTl
17208;19412;Dy2Tl
17212;5867;EuHg
17213;8223;EuHg2
17215;6121;EuPb
17218;19460;EuRh2
17219;7958;EuSi2
17220;19818;EuTl2
17221;10997;EuTl3
17222;11002;GaFe2Ni
17224;11008;TiGaFe2
17225;6025;FeNi
17227;11876;Fe3Pd
17229;11043;FeSnRu2
17230;20631;Fe2Sn
17231;11961;Fe3Sn
17232;22201;UGa5Ir
17233;11079;VFe2Sn
17236;19900;TmFe2
17238;21258;YbFe2
1724;22646;Ni3Sn2S2
17240;59968;Gd2MnGa6
17243;11132;HfGa3
17248;6303;GaIr
1725;21355;YbAl4Mo2
17251;11179;LiMg2Ga
17252;21313;Ga2Os
17253;8408;LiGaSi
17256;20851;MnGaPt
17257;17859;Mn2VGa
17258;16268;Nd3GaN
17259;15047;NaGa4
17260;34228;TmGa2Pd
17263;12813;Nd3Ga
17264;12370;NdGa3
17265;34781;NdGa2Ni
17267;33390;Ga3Ni5
17269;12776;ScGaNi2
1727;17359;LaCO
17270;34360;ScGa2Ni
17271;13380;TaGaNi2
17272;55453;TiGaNi
17273;12777;TiGaNi2
17275;12779;VGaNi2
17276;34081;YGa2Ni
17278;13450;ZrGaNi2
17280;13260;ScGaPd2
17283;13320;Pr3Ga
17286;11844;GaPt3
17288;9077;Ga2Pt
17289;18518;Ga3Pt2
17290;33932;Ga3Pt5
17292;13656;Pu3Ga
17297;6529;GaRu
17298;19981;ScGa2
17299;22583;ScGa2
17300;13102;Sm3Ga
17302;13083;TaGa3
17303;11815;TbGa3
17304;8859;ThGa2
17306;6534;TiGa
17309;24412;YTi2Ga4
17314;6919;YbGa
17315;34912;ZrGa
17316;22250;ZrGa2
17317;15951;ZrGa3
17319;3804;Gd
17320;6906;GdHg
17321;7056;GdIn
17322;13348;GdInPd2
17323;55631;GdInPt
17324;61275;GdInRh
17325;20235;GdMg2
17332;57013;GdTlPd
17333;12186;GdPt3
17335;20288;GdRh5
17336;20314;GdS2
17339;20353;GdZn5
17342;12131;Ni3Ge
17345;20367;ZrTiSe4
17346;22359;TlSe
17349;4337;Tb
17350;3749;Tb
17351;9408;TiTe
17352;3991;UTe
17353;4694;ZnTe
17355;8107;Th
17360;4004;YbZn
17363;8985;HfIr3
17365;16698;HfMo2
17366;16709;HfNi2
17378;9304;HfNiSn
17379;9528;HfNi2Sn
17380;4368;HfOs
17382;8190;Hf2Pd
17383;4710;HfPt
17385;8883;HfSnPt
17386;4395;HfRh
17387;9837;HfRh3
17389;4442;HfRu
17390;31842;HfSn
17392;4458;HfTc
17393;19050;HfV2
17394;19232;HfW2
17395;17954;HfZn2
17397;4512;HoHg
17398;7921;HoHg2
17399;5147;InHg
17400;53548;KHg
17401;21292;KHg2
17402;4808;LaHg
17403;7972;LaHg2
17404;4871;LiHg
17405;10449;Li3Hg
17406;5033;LuHg
17407;5036;MgHg
17409;22421;Mg3Hg
17411;7643;MgHg2
17413;5108;MnHg
17414;5153;MnHg
17417;7774;NaHg2
17419;5251;NdHg
17420;8587;NdHg2
17421;6113;NiHg
17422;5987;HgPd
17424;5316;PrHg
17425;5704;HgPt
17426;7795;Hg2Pt
17427;5600;ScHg
17428;28245;ScHg3
17429;5318;SrHg
1743;54441;K2SnCl6
17430;7839;SrHg2
17431;19253;SrHg2
17432;5372;TbHg
17433;21923;Th2Hg
17434;19272;ThHg2
17435;34873;ThHg3
17436;5422;TiHg
17437;10079;Ti3Hg
17438;31953;Ti3Hg
17439;5773;TlHg
17440;10867;TlHg3
17441;5508;TmHg
17442;8776;UHg2
17443;5827;YHg
17444;8012;YHg2
17445;30399;YHg3
17446;5511;YbHg
17447;7986;YbHg2
17448;5830;ZrHg
17449;30289;Zr3Hg
1745;22135;InTe
17450;10257;ZrHg3
17451;10916;DyInAg2
17452;10259;MgCdAg2
17453;27475;UAl3Ni2
17454;5740;HoIn
17455;10320;HoIn3
17456;19375;Ho2In
17457;5654;HoIr
17458;19391;HoIr2
17459;5832;HoMg
1746;29127;Er12Co7
17460;5715;HoMg
17461;26724;HoMn2
17463;19543;HoNi2
17464;19413;HoNi5
17465;10557;HoPb3
17467;5784;HoPd
17468;10506;HoPd3
17469;10963;HoSnPd2
1747;29131;Sb2S3O12
17470;56625;HoTlPd
17471;19428;HoPt2
17472;10542;HoPt3
17473;56846;HoSnPt
17474;5876;HoRh
17475;19427;HoRh2
17477;10546;HoSn3
17479;5928;HoTl
17480;11009;HoTl3
17481;5931;HoZn
17482;19469;HoZn2
17484;6459;GaAg
17485;8025;GdAg2
17486;6031;HoAg
17487;55459;YMgAg
17488;19572;LaIr2
17489;19582;LaIr5
17490;6087;LiIr
17491;11090;LiIr3
17492;5833;LuIr
17493;19584;LuIr2
17495;31221;Mg3Ir
17496;6226;MnIr
17497;8572;MnSnIr
17498;11122;MoIr
17499;31848;MoIr3
17500;6254;NbIr
17501;30899;Nb3Ir
17502;11152;NbIr3
17503;19927;NdIr2
17504;11840;NdIr3
17505;19659;NdIr5
17506;21275;NpIr2
17507;11684;PaIr3
17508;13610;IrPb
17509;19608;PrIr2
17512;6360;ScIr
17513;19635;ScIr2
17514;11918;SnIr
17515;56007;ZrSnIr
17516;19772;SrIr2
17518;11498;TaIr3
17519;19674;TbIr2
17521;19673;ThIr5
17522;6427;TiIr
17523;30417;Ti3Ir
17524;11501;TiIr3
17525;6467;TmIr
17526;19725;TmIr2
17528;21232;UIr2
17529;11879;UIr3
17530;6519;VIr
17531;12485;VIr
17532;30279;V3Ir
17533;11573;VIr3
17534;12559;IrW
17536;6574;YIr
17537;19837;YIr2
17538;6544;YbIr
17539;19828;YbIr2
17541;6584;ZrIr
17543;19878;ZrIr2
17544;11649;ZrIr3
17552;55280;CeAlPd
17555;31582;AlAu
17557;5139;La
17558;6855;LaMg
17559;20028;LaMg2
17560;12373;LaMg3
17564;20140;LaNi5
17567;20056;LaOs2
17568;12260;LaPb3
17569;11998;LaPd3
17570;20121;LaPd5
17571;66122;LaTlPd
17572;20298;LaPt2
17573;12261;LaPt3
17574;21257;LaPt5
17575;20153;LaRh2
