entry_id;calculation_id;spacegroup
28562;148755;Cmmm
20609;148756;Immm
16049;148758;Pm
11147;148759;P63/mmc
29882;14876;I4mm
28551;148761;Cmmm
27170;148762;C2/m
3306;148766;I4/mmm
23407;148767;Immm
27579;148768;Immm
24209;148769;Imm2
5518;148771;C2/m
23278;148772;Immm
22954;148773;C2/m
20825;148781;Immm
14340;148782;Immm
24275;148783;P-3
24455;148785;Immm
29785;148786;Immm
26650;148787;C2/m
20819;148788;Immm
30333;148790;Cmmm
18201;148791;P63/mmc
28165;148792;F-43m
14099;148793;I41md
4661;148794;I4/m
29615;148797;Immm
15361;148798;I-4
4636;148799;R-3m
26353;14880;I4/mmm
14615;148801;Immm
23618;148802;C2/m
12445;148805;Immm
24175;148808;P-1
3804;148809;C2/m
8334;14881;Pm-3m
20755;148810;P4/nmm
29795;148811;Immm
29672;148813;Immm
22946;148814;R32
27582;148815;Immm
21910;148816;I-42m
26838;148818;P-1
21455;148819;Cmmm
29796;148822;Immm
22955;148823;C2/m
29692;148824;Immm
14357;148825;P6/mmm
22952;148829;C2/m
28461;148832;Cmmm
3349;148833;R3m
12710;148834;C2/m
1957;148835;C2/m
29808;148839;Immm
29008;148840;P-3m1
5109;148842;R-3m
27581;148848;Immm
7576;148849;Immm
27580;148850;Immm
5393;148852;P-31m
29674;148854;Immm
5456;148856;Fmm2
7543;148857;I4/mmm
3835;148858;P63/mmc
29677;148859;Immm
28556;148860;Cmmm
14610;148861;P3m1
20824;148862;Immm
15765;148866;P-3m1
20933;148867;P1
10014;148868;I4/mmm
20932;148869;P-3m1
4229;148870;R-3m
21666;148872;Ama2
5756;148873;C2/m
29627;148875;Immm
14267;148877;I4/mmm
29664;148878;Immm
29797;148880;Immm
26534;148886;Immm
23327;148889;P1
23285;148891;Fd-3m
24666;148892;P-1
21040;148894;P-1
11014;148897;C2/m
15444;148899;Cm
15021;148901;Immm
6569;148902;P4/nmm
11565;148904;C2/m
17535;148905;P63/mmc
3209;148908;Cmcm
29658;148911;Immm
31313;148912;Cmcm
19524;148914;C2/m
29675;148917;Immm
25567;148918;C2/m
17167;148920;C2/m
20981;148922;I4/mmm
23360;148923;Amm2
29728;148924;Immm
22166;148925;P4/mmm
23532;148926;P-6m2
20368;148928;Imm2
31205;148929;P63mc
26326;148934;P-3m1
5732;14894;C2/m
3895;148943;R-3m
25765;148944;P63/mmc
13104;148948;Pmm2
23021;148951;C2/m
21207;148953;Cmcm
18241;148961;Pm-3m
20694;148962;Fd-3m
14058;148965;I4/mcm
3855;14897;R-3m
28558;14898;Immm
15636;148982;I4/mmm
16135;148983;Ibam
5682;14899;P4/mmm
10332;14900;I4/mmm
25374;149001;Cmcm
21367;149003;C2/m
2462;149005;R-3m
30506;149015;Pnma
4764;149019;Cm
5500;14902;Pm-3m
10048;149021;I4/mmm
13961;14903;Pm-3m
13841;149044;P63/mmc
2291;149048;C2/m
6254;149053;R-3
26527;149056;Immm
30768;14907;I4/m
31034;149084;P4/nmm
6384;14909;P-3m1
15510;149094;Pm-3m
6951;149099;C2/m
27583;14910;I4mm
10036;149114;Immm
6851;149121;R3
4425;149123;R-3m
4424;149124;P-3m1
10070;149135;Cmcm
30504;149136;P42/mmc
4065;149139;R-3m
12988;149145;Fd-3m
25762;149146;C2/m
30510;14917;I4/mmm
30545;149175;Cmcm
19974;149179;C2/m
26302;149184;P1
23796;149185;P-1
27021;14919;P-3m1
5930;14920;I-42m
16307;149204;Cmca
30762;149210;Pnma
28747;149222;I4/mmm
13316;149223;C2/m
11806;149226;I4/mmm
20340;149242;Immm
16755;149247;Pm-3m
19039;149257;P63/mcm
20583;149258;P4/nmm
14064;14927;I4/mmm
5941;149277;C2/m
20485;14928;I4mm
15772;149294;I4/mmm
28738;149302;P4/nmm
25858;149328;Cmcm
17701;149335;Fd-3m
10022;14937;I4/mmm
19616;149373;R3
13869;14938;Pm-3m
15941;149384;I-4
20294;14940;P-3m1
22938;149411;P-3m1
13881;149424;Pm-3m
13966;14943;Pm-3m
18853;14946;I4/mmm
4360;149463;Pmmm
16952;149475;C2/m
17870;149490;Pnma
9753;149510;P4/mbm
18677;149519;P2/m
2931;149581;C2/m
28777;149587;P4/nmm
1705;14960;I4/mmm
29077;14961;I4/mmm
18760;14962;Pm-3m
2173;149631;R-3m
1686;149632;P21/m
1817;149633;C2/m
1758;149634;P-62m
1763;149635;C2/m
1770;149636;Cmc21
1814;149637;Pnma
1634;149650;P21/m
2109;149651;I4/mmm
2100;149654;P4332
2009;149655;I41/a
2019;149656;Cmcm
2089;149657;Pa-3
1715;149663;C2
2331;149664;Cmc21
1661;149665;Pa-3
1676;149666;Pa-3
1713;149667;Pnma
2200;149680;Pna21
2201;149681;P4332
1668;149682;I-4m2
2425;149683;Pbca
1815;149686;P21/c
1655;149693;C2/m
2247;149694;P21/c
1754;149698;Pnma
1834;149702;Pnma
1854;149703;C2/c
2404;149706;P-1
2340;149707;I41/a
2445;149713;Pnma
2504;149715;I41/amd
2505;149716;I41/amd
1896;149717;F-43m
2506;149727;I41/amd
2248;149728;Pca21
2367;149729;Pmmn
2388;149731;P-3
2429;149732;P321
2443;149734;Cc
2210;149736;I41/amd
17226;149738;Fd-3m
25018;149740;P1
2225;149741;C2/c
2250;149742;P63/mmc
2906;149746;I41/a
2925;149748;P21/m
2507;149750;I41/amd
2773;149752;Cmcm
2843;149754;I41/a
2605;149755;I4/mcm
2879;149757;Cmcm
2917;149759;Pnma
2657;149772;C2/c
2813;149774;P-42m
2494;149775;P41212
2522;149776;Pnma
2523;149777;Pnma
2530;149778;Ibam
2542;149779;I-42m
2603;149782;I4/mmm
2611;149783;Pbcn
2981;149787;Pmmn
3189;149788;Pnma
3151;149789;Pnnm
2742;149791;P1
3158;149792;I41/amd
3077;149794;Cmc21
2989;149798;I4mm
3164;149801;I41/amd
2594;149802;I4/mcm
2608;149803;Cmc21
2658;149804;C2/c
2807;149806;Pnma
3187;149807;Pnma
3257;149809;C2/m
3079;149810;C2/c
3104;149811;Pnma
2924;149814;Pmn21
3188;149815;Pnma
3422;149818;C2/c
3423;149819;C2/c
3117;149820;I41/amd
3159;149821;I41/amd
3068;149822;C2221
3466;149824;I41/amd
3479;149826;P43212
3485;149827;P43212
3502;149828;Cmcm
3281;149829;P21/c
2591;149836;I4/mcm
3537;149837;Cmcm
3503;149838;Cmcm
3406;149841;Fddd
2957;149843;Pa-3
3564;149844;Cmcm
3070;149845;Pbcn
3160;149846;I41/amd
3161;149847;I41/amd
2595;149850;I4/mcm
3163;149852;I41/amd
3594;149854;Pnma
3598;149855;Cmc21
3716;149857;P63/mmc
2964;149859;Cmcm
3276;149863;Pnma
3707;149864;Cmcm
3280;149865;P21/c
3405;149866;I41/amd
3630;149868;Ibam
3733;149869;C2
2708;149874;I4/mcm
3165;149875;I41/amd
3175;149876;I41/amd
2874;149879;P41212
3176;149880;I41/amd
3228;149881;Pnma
3284;149883;Pa-3
3708;149888;Cmcm
3709;149889;Cmcm
3907;149890;C2/c
3916;149891;P-3m1
3556;149892;C2/c
3632;149895;Cmc21
3893;149896;I41/amd
3274;149897;Pm-3m
3509;149900;I41/a
3514;149901;I41/amd
3538;149903;Pbca
3539;149904;Pbca
3866;149905;P213
3858;149906;Pnma
3860;149907;I4/mmm
2759;149909;P-1
16642;14991;P4mm
4101;149911;P21/c
3549;149914;C2/c
3588;149915;I41/a
3715;149916;P-6m2
3734;149917;Pnma
3788;149919;P21/m
4131;149922;Pa-3
3832;149923;Pnma
3887;149924;Pbcn
3886;149925;Pbcn
3848;149928;P2/c
3849;149929;P2/c
13822;14993;I4/mmm
3850;149930;P2/c
3851;149931;P2/c
3852;149932;P2/c
3877;149933;Cmmm
3885;149934;Pbcn
3905;149935;C2/c
3927;149938;Pbam
3959;149939;I-4m2
30248;14994;I4/mmm
3999;149941;Cmmm
4067;149944;C2/m
4068;149945;Cmc21
4103;149946;Pnma
4158;149949;Pnma
4161;149950;I41/amd
4174;149952;P1
4215;149954;Cmc21
4269;149956;P21/m
4275;149957;P213
4290;149958;Pnma
28014;14996;I4/mmm
4333;149960;Cmcm
4362;149961;Cmcm
4366;149962;P-3m1
2177;149966;C2221
2873;149967;P212121
3262;149968;P222
3436;149969;P4/mbm
30849;14997;I4/mmm
3508;149971;Pnma
3589;149972;I41/a
2823;149973;C2/m
3515;149975;C2221
4170;149977;I41/a
4394;149978;I41/a
4402;149981;P63/mmc
4420;149982;P41212
4433;149983;Pna21
4439;149984;Cmcm
4516;149987;Pbcn
4521;149989;C2/m
20292;14999;P-3m1
4529;149990;P21/c
4539;149992;Pa-3
4540;149993;Pa-3
4542;149994;P21/c
4547;149995;Pa-3
4548;149996;Pa-3
4549;149997;Pa-3
4550;149998;Pa-3
4556;149999;Pa-3
20297;15000;P-3m1
4557;150000;Pa-3
4600;150002;Pa-3
2593;150003;I4/mcm
3330;150006;I4/mmm
4606;150008;Pnma
4607;150009;Pnma
8509;15001;I4/mmm
4654;150011;I41/amd
4653;150012;I41/amd
3760;150015;Pnma
4677;150016;P2/c
4675;150017;Pnma
4838;150020;P41212
5031;150024;P-3m1
4943;150025;Amm2
4946;150027;P-62m
4999;150028;Cmc21
3042;150029;P212121
18778;15003;Pm-3m
4748;150032;P21/c
5172;150033;Imma
4847;150034;Pmn21
4776;150035;P-62m
5193;150037;I41/amd
5194;150038;I41/amd
5195;150039;I41/amd
25540;15004;P-3m1
4957;150040;Cmc21
5191;150043;I41/amd
5192;150044;I41/amd
3440;150046;Pa-3
3467;150047;Cmmm
4796;150048;Pnma
4861;150049;C2/c
15711;15005;I4/mmm
4872;150050;Cmc21
5510;150053;Pc
5189;150054;I41/amd
17684;150056;Fd-3m
4914;150057;C2/m
4917;150058;Pna21
5000;150059;I41/amd
5053;150062;P63/mmc
5061;150063;I41/a
5110;150067;Pnma
5690;150069;P321
5691;150070;C2
5729;150073;P6322
5829;150074;P4132
5835;150075;Pa-3
5839;150076;I-42m
5417;150080;I41/amd
3395;150081;Cmcm
4374;150082;Pnma
5827;150084;I41/a
5823;150088;P3m1
4063;150089;Pnma
5049;150090;Pa-3
4685;150094;Pnma
5185;150095;I41/a
5904;150096;Pnma
5945;150098;Pc
5955;150099;Cmca
6068;150100;Pnma
6127;150103;Pmn21
5287;150106;R3m
3917;150109;P-3m1
4664;150110;Cmcm
5188;150111;I41/amd
5196;150113;I41/amd
5197;150114;I41/amd
6262;150115;I4/mmm
6413;150117;P21/c
6423;150118;Cmc21
5349;150119;Cmcm
4597;150121;P-6m2
5687;150122;P321
4256;150123;Pnma
5015;150124;Pnma
6178;150125;P21/c
6185;150127;Pnma
2592;150128;I4/mcm
6264;150129;I4/mmm
6202;150130;P-1
5797;150134;I41/amd
6370;150137;C2/m
6443;150138;P212121
6495;150140;P-42c
5281;150142;Cmc21
4934;150143;P63mc
6535;150144;I4/mcm
6204;150147;I4/mcm
4710;150149;Pmn21
5091;150150;Cmcm
5125;150151;I41/a
5213;150152;P21/c
5272;150153;P213
6677;150154;P21/c
5047;150155;P4/nmm
5441;150156;P-3m1
5842;150158;I-42m
5864;150160;P-3m1
6084;150162;C2221
5168;150163;Pnma
6671;150164;I41/amd
6687;150165;I4/mmm
6693;150166;Pa-3
4790;150168;Pnma
5506;150169;I-43m
5204;15017;R-3m
5886;150171;I41/a
6670;150173;I41/amd
6696;150174;Pnma
6714;150175;P21
6538;150176;P21/c
7006;150177;C2/m
5991;150180;I41/amd
6242;150181;I4/mmm
6291;150183;I4/mmm
6337;150184;P-1
4791;150185;Pnma
5931;150186;Ama2
6445;150187;Pnma
6447;150188;C2/m
12694;15019;Pm-3m
3651;150190;P-1
4993;150191;P21/m
7204;150192;I4/mmm
6519;150194;C2/m
6522;150195;C2/c
6539;150196;P21/c
6597;150198;C2/c
7194;150199;R-3m
7024;150203;P213
16735;150204;P1
7202;150216;I4/mmm
6898;150217;I-4m2
5169;150218;Pna21
6936;150219;Cmcm
7123;150223;Pnma
6000;150225;Pnma
6765;150227;P6/mmm
6766;150228;R-3m
6775;150229;Cmcm
7606;150232;Cmmm
5299;150233;P21/c
7633;150235;Pnma
4185;150236;R-3m
7426;150239;Pnma
7487;150242;P-1
6598;150244;Pa-3
6776;150245;Cmcm
6856;150258;I41/a
6897;150259;I-4m2
7200;150261;I4/mmm
5993;150263;Cc
7273;150269;C2/c
7376;150271;P63/mmc
6591;150274;Pnma
7545;150287;Pnma
7565;150288;Cmc21
4504;150293;Pa-3
7556;150295;Imm2
7605;150297;C2/m
7441;150298;Pa-3
5442;150305;P-3m1
5818;150306;Cmcm
21918;15031;R-3m
4939;150313;P-1
7238;150314;Pa-3
28172;15032;Cmcm
7480;150324;P213
7763;150325;Pnma
7765;150326;Pnma
26349;15033;I4/mmm
6088;150333;Cmc21
6947;150334;P63/mmc
7245;150337;Pa-3
7809;150338;P213
6763;150342;Pnma
7208;150343;R-3m
4505;150349;Pa-3
28011;15036;I4/mmm
8148;150361;Pnma
7762;150369;Pnma
27807;15037;I4/mmm
7725;150377;R-3m
7819;150378;Pa-3
13874;15038;Pm-3m
27553;15039;I4/mmm
6635;150391;I41/amd
6636;150392;I41/amd
7820;150399;Pa-3
20295;15040;P-3m1
8055;150402;Pnma
8071;150403;P-62m
7408;150406;C2/m
7830;150412;Pnma
7974;150414;Cmca
7991;150415;Pa-3
10049;15042;I4/mmm
5496;150426;P21/c
7577;150427;Pnma
6491;150429;P-1
30140;15043;I4mm
7166;150430;F-43m
7837;150431;P21/c
8271;150434;Pnma
27917;150437;P-62m
8266;150441;C2
5840;150444;I-42m
3691;150446;P212121
7836;150447;P21/c
7876;150448;Pa-3
30841;150452;Cmcm
8300;150454;R-3m
8268;150457;Cmcm
7863;150459;C2/m
29898;15046;I4/mmm
7909;150460;Pnma
8003;150461;Pnma
7007;150462;C2/m
8072;150465;P-62m
8337;150467;P6/mmm
8369;150468;P-3m1
8438;150469;Cmmm
17259;15047;I4/mmm
7838;150472;P21/c
7878;150473;Pnma
8192;150474;Pnma
7413;150480;C2/m
7091;150484;P-1
7956;150491;Pbcn
7969;150492;Pbcn
7822;150505;P21/c
5406;150515;P21/c
6970;150516;Cmcm
8495;150520;Pnma
14042;15053;I4/mmm
13055;15054;I4/mmm
8018;150546;Pmna
7779;150547;Pnma
7946;150548;Pnma
13059;15055;I4/mmm
13886;15056;Pm-3m
7891;150562;P-3m1
3973;150565;P-1
6742;15057;I4/mmm
11182;150575;I4/mmm
22920;15058;I4/mmm
13956;15059;Pm-3m
8493;150592;P21/c
8036;150597;C2/m
13959;15060;Pm-3m
7755;150601;Pnma
7900;150602;C2/m
7963;150608;I4/mmm
13842;150613;Pm-3m
9951;150618;P6/mmm
10391;15062;I4/mmm
4753;15063;I4/mmm
9952;150633;P6/mmm
10227;150644;Pbcn
9987;150669;P63/mmc
8430;150671;I41/amd
25977;150674;Cmcm
7372;150687;Pnma
7585;150688;I4/mmm
8103;150704;P21/c
8160;150705;C2/m
9975;150712;Cmcm
9989;150713;R-3m
9992;150714;R-3m
7481;150718;Pcca
5463;15072;R-3m
10113;150720;Pnma
10552;150721;Pnma
16783;15073;R-3m
10766;150739;P63/mmc
10311;150740;P213
8104;150742;P21/c
9981;150744;P63/mmc
10589;150746;R-3m
10778;150752;Pnma
10786;150753;Pnma
10229;150755;Pbcn
10396;150759;R-3m
9991;150760;R-3m
10378;150761;Pnma
9993;150763;R-3m
10270;150768;Pnma
10294;150769;Pnma
10303;150770;Pnma
10533;150772;Cmcm
10525;150777;Cmcm
10606;150778;P6322
10869;150787;Cmcm
9994;150791;R-3m
10528;150795;Cmcm
10610;150796;Pnma
4194;150798;P2/m
10382;150802;Pnma
18425;15081;I4/mmm
11063;150810;P213
17033;15082;Pm-3m
10563;150822;Pnma
22197;150823;P1
10238;150829;P42mc
6239;150831;C2/c
10974;150835;P63/mmc
11004;150836;Pnma
10451;150839;Cmcm
10495;150840;Cmcm
10615;150842;R-3m
11050;150844;P321
10457;150846;Cmcm
11366;150857;I41/amd
11675;150859;Pnma
11454;150867;Pnnm
10727;150868;Cmc21
10873;150870;Pnma
10877;150871;P63/mmc
4136;150876;P63/mmc
10865;150878;Pnma
9955;150883;Fddd
10824;150884;Pnma
10899;150887;P63/mmc
11016;150889;P63/mmc
11055;150890;P-1
28083;15091;I4/mmm
6899;15094;P-3m1
31803;150946;R-3
13848;15095;Pm-3m
31848;150950;C2/c
31797;150951;Pm
17789;150953;Fd-3m
31817;150954;Pm
31818;150955;C2
31796;150956;P1
31823;150957;P21/c
31805;150959;Cmc21
13879;15096;Pm-3m
12623;150961;Cmma
29568;150968;I4/mmm
15777;150969;Cm
30374;15097;I4/mmm
2789;150976;P1
30663;15098;I4/mmm
18814;15099;I4/mmm
9967;150994;P21/m
9990;150995;R-3m
9997;150996;Pnma
10008;150998;Cmcm
6769;15100;I4/mmm
10291;151000;Pnma
10336;151001;Pnma
10368;151002;Pnma
10571;151005;R-3m
10737;151007;Pnma
10794;151008;Pnma
10839;151009;Pnma
10854;151010;R-3m
10855;151011;Pnma
10874;151015;Pnma
10886;151016;P63/mmc
10888;151017;P63/mmc
10892;151018;R-3m
10909;151019;P63/mmc
13955;15102;Pm-3m
10910;151020;P63/mmc
10915;151021;Pnma
10984;151023;Cmcm
10998;151024;Pnma
11056;151025;R-3
11064;151026;P213
11089;151027;P4/nbm
11129;151028;Pnma
11178;151029;Pnma
11235;151032;R-3m
11244;151033;Pnma
31816;151036;Cmcm
11348;151038;P-3m1
11349;151039;Pa-3
11912;151041;P21/c
11393;151045;P21/m
11734;151046;Imma
6025;15105;Pm-3m
11363;151051;Pnma
31806;151052;P1
31811;151053;Cmcm
11330;151057;Cmcm
11347;151058;P21/c
11359;151059;Cmcm
11360;151062;Pmc21
11364;151068;Pnma
11412;151069;P2/c
20145;15107;Pm-3m
3322;151072;P-1
11568;151073;C2/c
11579;151074;Cmcm
10939;151077;Pnma
11585;151080;Cmcm
11325;151081;I41/amd
11709;151082;I41/a
11731;151083;P43212
11773;151084;Ibam
11781;151085;I41/amd
11787;151086;C2/c
11302;151089;C2/m
12215;151092;Pa-3
11616;151093;Pc
12269;151107;Pnma
31819;151118;Pmm2
11542;151129;Pna21
11697;151131;Pnma
28943;151133;C2/m
683382;151134;R-3m
12018;151143;C2/c
10063;151147;Cmmm
29117;15115;I4mm
12535;151151;Pnma
29118;15116;I4/mmm
11995;151162;P63/mmc
675524;151165;P4332
31804;151167;P1
31821;151168;P1
12413;15117;I4/mmm
31807;151170;R-3m
31412;151171;Cm
31822;151173;P1
31473;151174;I-43m
31383;151175;Cm
31414;151176;Cm
31474;151177;I-43m
31484;151178;I-43m
5247;15118;Pm-3m
31461;151180;I-43m
31408;151181;Cm
31409;151182;Cm
31488;151184;I-43m
31378;151185;I-43m
31380;151186;Cm
31405;151187;Cm
31418;151188;Cm
31388;151190;Cm
31814;151193;P42/nmc
31425;151194;Cm
31846;151195;C2
31502;151196;I-43m
31440;151197;Cm
31464;151198;I-43m
31476;151199;I-43m
31400;151200;Cm
31402;151201;Cm
31399;151202;Cm
31407;151203;Cm
31404;151204;Cm
31441;151205;Cm
31495;151206;I-43m
31403;151207;Cm
31384;151208;Cm
31390;151209;Cm
31472;151211;I-43m
31469;151212;I-43m
31496;151213;I-43m
31497;151214;I-43m
31498;151215;I-43m
31394;151216;Cm
31396;151217;Cm
31413;151218;Cm
31415;151220;Cm
31493;151221;I-43m
31477;151222;I-43m
31424;151223;Cm
31481;151224;I-43m
31509;151225;I-43m
31416;151226;Cm
31486;151227;I-43m
31462;151228;I-43m
31479;151229;I-43m
31428;151230;Cm
31508;151232;I-43m
31385;151233;Cm
31397;151235;Cm
31521;151236;I-43m
31492;151237;I-43m
31485;151238;I-43m
27137;15124;Pm-3m
31434;151240;Cm
31510;151241;I-43m
31499;151242;I-43m
31381;151243;Cm
31465;151246;I-43m
31487;151248;I-43m
31467;151249;I-43m
31513;151251;I-43m
31518;151252;I-43m
31401;151254;Cm
31436;151255;Cm
31437;151256;Cm
31438;151257;Cm
31445;151258;Cm
2694;15126;R3m
31457;151260;Cm
31458;151261;Cm
31468;151262;I-43m
31512;151263;I-43m
31519;151264;I-43m
31421;151265;Cm
31500;151266;I-43m
31506;151267;I-43m
31522;151268;I-43m
31435;151269;Cm
31439;151270;Cm
31443;151271;Cm
31452;151273;Cm
31830;151274;P1
31535;151275;I-43m
31529;151276;I-43m
31526;151277;I-43m
31393;151278;Cm
31433;151279;Cm
31507;151280;I-43m
31480;151282;I-43m
31511;151283;I-43m
31427;151284;Cm
31520;151285;I-43m
31491;151286;I-43m
31826;151287;P1
31450;151288;Cm
31524;151289;I-43m
17709;15129;I4/m
31515;151290;I-43m
31527;151291;I-43m
31530;151293;I-43m
31514;151294;I-43m
31505;151296;I-43m
31478;151297;I-43m
31528;151298;I-43m
31532;151299;I-43m
6170;15130;P-3m1
31483;151300;I-43m
31827;151301;P1
31539;151302;I-43m
31448;151303;Cm
31455;151304;Cm
31501;151305;I-43m
31504;151306;I-43m
31546;151307;Cm
31482;151308;I-43m
31534;151309;I-43m
24024;15131;P-3m1
31556;151310;Cm
31392;151311;Cm
31540;151313;I-43m
31517;151315;I-43m
31580;151316;Cm
31523;151317;I-43m
31533;151318;I-43m
31542;151319;I-43m
3680;15132;P-43m
31543;151320;I-43m
31525;151321;I-43m
31451;151323;Cm
31516;151324;I-43m
31541;151325;I-43m
31548;151326;Cm
31573;151327;Cm
31575;151328;Cm
31531;151329;I-43m
31537;151330;I-43m
31828;151332;P1
31538;151333;I-43m
31558;151336;Cm
31536;151339;I-43m
31545;151340;Cm
31551;151341;Cm
31810;151342;Cmcm
31553;151343;Cm
31562;151344;Cm
31570;151345;Cm
31576;151346;Cm
30623;15135;I4/mmm
31560;151350;Cm
31593;151351;Cm
31454;151353;Cm
31596;151354;Cm
31420;151355;Cm
31431;151356;Cm
31581;151357;Cm
31459;151358;Cm
31552;151359;Cm
31564;151360;Cm
31582;151361;I-43m
31625;151362;Cm
31561;151363;Cm
31630;151364;R3m
31568;151366;Cm
31611;151367;Cm
31637;151368;R3m
31447;151371;Cm
31395;151372;Cm
31633;151373;R3m
31632;151374;R3m
31660;151375;R3m
31606;151376;Cm
31583;151378;Cm
31442;151379;Cm
29019;15138;C2/m
31670;151380;R3m
31815;151381;Pmmn
31572;151382;Cm
31641;151383;R3m
31586;151385;Cm
31648;151386;R3m
31647;151387;R3m
31627;151388;Cm
31398;151389;P1
31652;151391;R3m
31444;151392;Cm
31449;151393;Cm
31569;151395;Cm
31636;151396;R3m
31609;151397;Cm
31644;151398;R3m
31831;151399;P1
31623;151400;Cm
31654;151402;R3m
31655;151403;R3m
31656;151404;R3m
31649;151405;R3m
31651;151406;R3m
31549;151407;Cm
31801;151408;P1
31620;151410;Cm
31599;151411;Cm
31690;151412;R3m
31585;151413;Cm
31557;151414;Cm
31577;151416;Cm
31695;151417;R3m
31679;151418;R3m
31657;151419;R3m
31635;151420;R3m
31640;151421;R3m
31588;151422;Cm
31653;151423;R3m
31843;151424;P1
31668;151427;R3m
31677;151428;R3m
31607;151429;Cm
13849;15143;Pm-3m
31615;151430;Cm
31696;151431;R3m
31697;151432;R3m
31664;151433;R3m
31622;151434;Cm
31682;151435;R3m
31594;151436;Cm
31642;151437;R3m
31661;151439;R3m
30901;15144;I4/mmm
31565;151440;Cm
31680;151441;R3m
31667;151442;R3m
31626;151443;Cm
31666;151444;I-43m
31608;151445;Cm
31694;151446;R3m
31595;151447;Cm
31598;151450;Cm
31605;151451;Cm
31709;151453;R3m
31579;151455;Cm
31692;151456;R3m
31693;151457;R3m
31683;151458;R3m
31618;151460;Cm
31672;151461;R3m
31612;151462;Cm
31703;151463;R3m
31706;151464;R3m
31646;151465;R3m
31701;151466;R3m
31710;151467;R3m
31597;151468;Cm
31686;151469;R3m
31685;151470;R3m
31700;151471;R3m
31702;151472;R3m
31689;151473;R3m
31592;151474;Cm
31601;151475;Cm
31616;151476;Cm
31602;151477;Cm
31665;151478;R3m
31829;151479;P1
13812;15148;I4/mmm
31676;151480;R3m
31708;151482;R3m
31456;151483;Cm
31446;151484;Cm
31698;151485;R3m
31604;151486;Cm
31711;151487;R3m
31571;151488;Cm
31663;151489;R3m
31825;151490;P1
31650;151491;R3m
31645;151492;R3m
31691;151493;R3m
31681;151494;R3m
31688;151495;R3m
31707;151496;R3m
31678;151497;R3m
31687;151498;R3m
31624;151499;Cm
31584;151500;Cm
12262;151502;I4/mmm
12265;151503;Pnma
12280;151504;Pnma
12722;151506;P42/mnm
31411;151508;Cm
30903;15152;I4/mmm
31377;151528;Cm
1857;15153;Cmmm
31704;151530;R3m
18781;15154;Pm-3m
2641;15157;R-3m
16579;151572;P63/mcm
31489;151577;I-43m
16196;151579;Pnma
16714;151580;Pmc21
19561;151584;P63/mmc
16763;15159;I4/mmm
19708;151600;Pnma
31603;151604;Cm
31617;151607;Cm
31675;151612;R3m
15592;151615;C2/m
31737;151616;P-6m2
31752;151618;P-6m2
31718;151620;P-6m2
31716;151624;P-6m2
15511;151625;I41/amd
31713;151628;P-6m2
31736;151629;P-6m2
22637;151632;R3c
22823;151633;C2/m
31754;151636;P-6m2
31756;151638;P-6m2
31753;151640;P-6m2
31742;151642;P-6m2
17002;151643;Cmc21
31389;151645;Cm
31740;151647;P-6m2
12498;151648;Ibam
31732;151649;P-6m2
22384;151650;Pm-3m
31763;151651;P-6m2
20973;151654;C2/c
31730;151655;P-6m2
31751;151657;P-6m2
24192;151658;Ibam
31755;151659;P-6m2
31721;151660;P-6m2
22992;151662;Pm-3m
31724;151663;P-6m2
24191;151664;Fddd
31769;151665;P-6m2
31747;151667;P-6m2
31726;151671;P-6m2
31778;151673;P-6m2
25569;151679;I4/mcm
31731;151680;P-6m2
19687;151681;C2/m
31774;151682;P-6m2
31717;151684;P-6m2
31783;151685;P-6m2
31784;151686;P-6m2
4965;151687;R-3
31743;151688;P-6m2
31782;151690;P-6m2
25060;151691;I41/a
22292;151692;Pm-3m
31785;151693;P-6m2
3753;151695;Pmn21
22382;151696;Pm-3m
31767;151697;P-6m2
31734;151698;P-6m2
31699;151700;R3m
31760;151702;P-6m2
25568;151703;I4/mcm
10214;151705;Fd-3m
31771;151706;P-6m2
21965;151708;Ama2
31773;151709;P-6m2
13942;151710;Pnma
31673;151711;R3m
31748;151712;P-6m2
26397;151713;Pbam
31790;151714;P-6m2
18585;151715;Pnma
10298;151717;I4/m
31733;151718;P-6m2
31591;151719;Cm
31729;151722;P-6m2
22381;151723;Pm-3m
31792;151724;P-6m2
22383;151725;Pm-3m
23279;151726;C2/c
31780;151727;P-6m2
26004;151728;Fmmm
21549;151730;Cmcm
31728;151731;P-6m2
31429;151733;Cm
22901;151734;C2/m
31745;151735;P-6m2
13151;151736;Fm-3m
11452;151739;R-3
31712;151742;P-6m2
31610;151743;Cm
31705;151744;R3m
22379;151745;Pm-3m
31739;151746;P-6m2
2649;151747;R-3
31765;151748;P-6m2
2692;151749;Pmn21
3724;151750;Pna21
31777;151753;P-6m2
14176;151754;P-6m2
31714;151756;P-6m2
31787;151757;P-6m2
26287;151758;C2/m
31167;151759;P42/mnm
31563;151761;Cm
31793;151763;P-6m2
19532;151765;P2
31779;151767;P-6m2
31723;151768;P-6m2
31719;151769;P-6m2
31746;151770;P-6m2
22156;151771;C2/m
31744;151772;P-6m2
31788;151773;P-6m2
31741;151775;P-6m2
22294;151776;Pm-3m
31786;151777;P-6m2
31764;151779;P-6m2
31766;151780;P-6m2
31417;151781;Cm
3360;151782;P-3
31776;151783;P-6m2
31794;151784;P-6m2
31770;151787;P-6m2
24863;151788;P21/c
31757;151789;P-6m2
31772;151790;P-6m2
10224;151792;P21/c
31775;151793;P-6m2
31423;151795;Cm
