entry_id;calculation_id;band_gap
2925;149748;0
2507;149750;0
2773;149752;0
2843;149754;2.404
2605;149755;4.166
2879;149757;1.882
2917;149759;4.342
2657;149772;3.721
2813;149774;2.26
2494;149775;5.915
2522;149776;0
2523;149777;0
2530;149778;0.814
2542;149779;1.939
2603;149782;4.365
2611;149783;0
2981;149787;0
3189;149788;3.612
3151;149789;2.256
2742;149791;0.496
3158;149792;3.091
3077;149794;4.234
2989;149798;1.429
3164;149801;3.236
2594;149802;2.362
2608;149803;0
2658;149804;3.706
2807;149806;0.222
3187;149807;5.119
3257;149809;1.787
3079;149810;2.568
3104;149811;3.117
2924;149814;0
3188;149815;4.483
3422;149818;3.746
3423;149819;4.221
3117;149820;2.91
3159;149821;3.111
3068;149822;5.546
3466;149824;3.934
3479;149826;0.683
3485;149827;0.592
3502;149828;2.835
3281;149829;0.746
2591;149836;1.294
3537;149837;3.501
3503;149838;1.047
3406;149841;4.012
2957;149843;1.239
3564;149844;5.897
3070;149845;2.498
3160;149846;3.164
3161;149847;0
2595;149850;2.415
3163;149852;3.194
3594;149854;0
3598;149855;3.283
3716;149857;0
2964;149859;0
3276;149863;4.723
3707;149864;1.996
3280;149865;0.837
3405;149866;4.013
3630;149868;1.299
3733;149869;3.561
2708;149874;3.284
3165;149875;3.387
3175;149876;6.248
2874;149879;3.402
3176;149880;3.164
3228;149881;3.977
3284;149883;0
3708;149888;2.531
3709;149889;2.286
3907;149890;3.549
3916;149891;0
3556;149892;1.57
3632;149895;4.856
3893;149896;3.8
3274;149897;6.233
3509;149900;0
3514;149901;4.987
3538;149903;0
3539;149904;0.326
3866;149905;0
3858;149906;0
3860;149907;1.841
2759;149909;0.997
16642;14991;0
4101;149911;3.783
3549;149914;5.172
3588;149915;5.561
3715;149916;0
3734;149917;0
3788;149919;4.906
4131;149922;0
3832;149923;1.134
3887;149924;1.464
3886;149925;3.9
3848;149928;4.303
3849;149929;4.127
13822;14993;0
3850;149930;4.277
3851;149931;4.197
3852;149932;4.264
3877;149933;0
3885;149934;0
3905;149935;3.582
3927;149938;2.925
3959;149939;0.409
30248;14994;0
3999;149941;0
4067;149944;2.222
4068;149945;1.479
4103;149946;3.518
4158;149949;1.122
4161;149950;0.356
4174;149952;0
4215;149954;0.933
4269;149956;3.315
4275;149957;2.992
4290;149958;0.671
28014;14996;0
4333;149960;3.192
4362;149961;0.424
4366;149962;3.149
2177;149966;2.262
2873;149967;3.272
3262;149968;2.588
3436;149969;7.754
30849;14997;0
3508;149971;0.772
3589;149972;5.641
2823;149973;1.605
3515;149975;5.883
4170;149977;3.268
4394;149978;3.624
4402;149981;0
4420;149982;3.455
4433;149983;0
4439;149984;3.84
4516;149987;0
4521;149989;3.604
20292;14999;4.256
4529;149990;4.743
4539;149992;0
4540;149993;0.263
4542;149994;0.619
4547;149995;0.772
4548;149996;0
4549;149997;0.249
4550;149998;0
4556;149999;0.372
20297;15000;4.468
4557;150000;0
4600;150002;0
2593;150003;1.943
3330;150006;4.59
4606;150008;0
4607;150009;0
8509;15001;0
4654;150011;6.228
4653;150012;4.258
3760;150015;3.221
4677;150016;0
4675;150017;0
4838;150020;3.03
5031;150024;0.326
4943;150025;0.489
4946;150027;0
4999;150028;3.476
3042;150029;0
18778;15003;0
4748;150032;0.779
5172;150033;1.715
4847;150034;3.462
4776;150035;1.959
5193;150037;0.24
5194;150038;0.246
5195;150039;0.252
25540;15004;0
4957;150040;0
5191;150043;2.473
5192;150044;0.223
3440;150046;7.085
3467;150047;0
4796;150048;0.379
4861;150049;1.966
15711;15005;0
4872;150050;2.195
5510;150053;1.715
5189;150054;0.342
17684;150056;0
4914;150057;0
4917;150058;1.512
5000;150059;6.165
5053;150062;1.7
5061;150063;0
5110;150067;2.872
5690;150069;0.725
5691;150070;0
5729;150073;5.699
5829;150074;0
5835;150075;1.183
5839;150076;2.799
5417;150080;2.961
3395;150081;0
4374;150082;1.987
5827;150084;2.381
5823;150088;1.68
4063;150089;5.19
5049;150090;0
4685;150094;0
5185;150095;2.493
5904;150096;0
5945;150098;0
5955;150099;2.77
6068;150100;1.086
6127;150103;1.715
5287;150106;2.321
3917;150109;0.33
4664;150110;0
5188;150111;0
5196;150113;2.462
5197;150114;0.374
6262;150115;0.581
6413;150117;0.909
6423;150118;5.405
5349;150119;1.728
4597;150121;0
5687;150122;8.026
4256;150123;2.551
5015;150124;1.748
6178;150125;0.259
6185;150127;0
2592;150128;1.665
6264;150129;1.54
6202;150130;1.179
5797;150134;2.378
6370;150137;4.163
6443;150138;2.949
6495;150140;2.726
5281;150142;3.856
4934;150143;0
6535;150144;1.25
6204;150147;1.063
4710;150149;0.4
5091;150150;5.908
5125;150151;2.501
5213;150152;0
5272;150153;0
6677;150154;1.412
5047;150155;4.676
5441;150156;3.871
5842;150158;3.401
5864;150160;0.211
6084;150162;5.72
5168;150163;1.66
6671;150164;0
6687;150165;1.232
6693;150166;1.484
4790;150168;2.014
5506;150169;0
5204;15017;4.274
5886;150171;2.996
6670;150173;6.31
6696;150174;3.236
6714;150175;0
6538;150176;0.935
7006;150177;2.484
5991;150180;5.601
6242;150181;0.614
6291;150183;4.027
6337;150184;4.737
4791;150185;2.101
5931;150186;5.989
6445;150187;0
6447;150188;1.788
12694;15019;0.509
3651;150190;5.968
4993;150191;0.4
7204;150192;1.863
6519;150194;5.303
6522;150195;1.375
6539;150196;0.678
6597;150198;2.977
7194;150199;1.261
7024;150203;0
16735;150204;0
7202;150216;2.021
6898;150217;1.73
5169;150218;1.654
6936;150219;2.15
7123;150223;0
6000;150225;1.403
6765;150227;0
6766;150228;0
6775;150229;0
7606;150232;0
5299;150233;4.29
7633;150235;0
4185;150236;6.01
7426;150239;0
7487;150242;1.362
6598;150244;4.021
6776;150245;1.796
6856;150258;4.117
6897;150259;1.591
7200;150261;1.59
5993;150263;1.248
7273;150269;0.868
7376;150271;5.584
6591;150274;5.094
7545;150287;7.457
7565;150288;0.58
4504;150293;0
7556;150295;0
7605;150297;0
7441;150298;0
5442;150305;3.591
5818;150306;8.99
21918;15031;2.051
4939;150313;1.245
7238;150314;0
28172;15032;0
7480;150324;1.416
7763;150325;0.504
7765;150326;0.28
26349;15033;0
6088;150333;2.834
6947;150334;5.584
7245;150337;0
7809;150338;0
6763;150342;1.892
7208;150343;0
4505;150349;0
28011;15036;0
8148;150361;0
7762;150369;0
27807;15037;0
7725;150377;2.325
7819;150378;0
13874;15038;0
27553;15039;0
6635;150391;6.23
6636;150392;6.341
7820;150399;0
20295;15040;4.468
8055;150402;0
8071;150403;0.998
7408;150406;2.682
7830;150412;0
7974;150414;0
7991;150415;0
10049;15042;0
5496;150426;2.475
7577;150427;0
6491;150429;2.174
30140;15043;0
7166;150430;0.176
7837;150431;0.343
8271;150434;0
27917;150437;0
8266;150441;0
5840;150444;3.326
3691;150446;4.301
7836;150447;0.519
7876;150448;0
30841;150452;0
8300;150454;0
8268;150457;0
7863;150459;0.421
29898;15046;0
7909;150460;0
8003;150461;0
7007;150462;2.365
8072;150465;1.552
8337;150467;0
8369;150468;0.546
8438;150469;0
17259;15047;0
7838;150472;0.62
7878;150473;0
8192;150474;0
7413;150480;0.275
7091;150484;1.056
7956;150491;0
7969;150492;0
7822;150505;0.948
5406;150515;5.015
6970;150516;2.267
8495;150520;0
14042;15053;0
13055;15054;0
8018;150546;0
7779;150547;0
7946;150548;0
13059;15055;0
13886;15056;0
7891;150562;0.318
3973;150565;3.658
6742;15057;0
11182;150575;0
22920;15058;0
13956;15059;0
8493;150592;0.697
8036;150597;0
13959;15060;0
7755;150601;0
7900;150602;0.663
7963;150608;1.436
13842;150613;0
9951;150618;0
10391;15062;0
4753;15063;0
9952;150633;0
10227;150644;5.669
9987;150669;0
8430;150671;0
25977;150674;0
7372;150687;1.896
7585;150688;0
8103;150704;0
8160;150705;0
9975;150712;0
9989;150713;0
9992;150714;0
7481;150718;0
5463;15072;1.324
10113;150720;0
10552;150721;0
16783;15073;1.462
10766;150739;0
10311;150740;0
8104;150742;0
9981;150744;0
10589;150746;0
10778;150752;0
10786;150753;0
10229;150755;4.739
10396;150759;0
9991;150760;0
10378;150761;0
9993;150763;0
10270;150768;0
10294;150769;0
10303;150770;0
10533;150772;0
10525;150777;0
10606;150778;0
10869;150787;0
9994;150791;0
10528;150795;0
10610;150796;0
4194;150798;0
10382;150802;0
18425;15081;0
11063;150810;0
17033;15082;0
10563;150822;0
22197;150823;0
10238;150829;0
6239;150831;2.281
10974;150835;0
11004;150836;0.195
10451;150839;0
10495;150840;0
10615;150842;0
11050;150844;3.561
10457;150846;0
11366;150857;0
11675;150859;2.763
11454;150867;2.336
10727;150868;0
10873;150870;0
10877;150871;0
4136;150876;0
10865;150878;0
9955;150883;0
10824;150884;0
10899;150887;0
11016;150889;0
11055;150890;2.949
28083;15091;0
6899;15094;2.92
31803;150946;3.372
13848;15095;0
31848;150950;5.137
31797;150951;0
17789;150953;0
31817;150954;3.7
31818;150955;4.18
31796;150956;6.614
31823;150957;5.838
31805;150959;4.918
13879;15096;0
12623;150961;0
29568;150968;0
15777;150969;0
30374;15097;0
2789;150976;0.847
30663;15098;0
18814;15099;0
9967;150994;0
9990;150995;0
9997;150996;0
10008;150998;1.364
6769;15100;0
10291;151000;0
10336;151001;0
10368;151002;0
10571;151005;0
10737;151007;0
10794;151008;0
10839;151009;0.349
10854;151010;0
10855;151011;0.234
10874;151015;0
10886;151016;0
10888;151017;0
10892;151018;0
10909;151019;0
13955;15102;0
10910;151020;0
10915;151021;0.73
10984;151023;0
10998;151024;0.195
11056;151025;3.611
11064;151026;0
11089;151027;0.204
11129;151028;0
11178;151029;0
11235;151032;3.492
11244;151033;3.316
31816;151036;4.519
11348;151038;5.023
11349;151039;2.369
11912;151041;4.085
11393;151045;2.175
11734;151046;0
6025;15105;5.284
11363;151051;0
31806;151052;0
31811;151053;4.558
11330;151057;3.353
11347;151058;1.119
11359;151059;0.988
11360;151062;0
11364;151068;0
11412;151069;1.256
20145;15107;1.271
3322;151072;1.928
11568;151073;1.649
11579;151074;1.569
10939;151077;0.741
11585;151080;1.935
11325;151081;0
11709;151082;2.282
11731;151083;3.046
11773;151084;1.211
11781;151085;2.771
11787;151086;2.362
11302;151089;4.347
12215;151092;0
11616;151093;4.167
12269;151107;2.358
31819;151118;0
11542;151129;1.787
11697;151131;2.773
28943;151133;0
683382;151134;0
12018;151143;2.684
10063;151147;0
29117;15115;0
12535;151151;0
29118;15116;0
11995;151162;4.815
675524;151165;5.708
31804;151167;5.323
31821;151168;5.955
12413;15117;0
31807;151170;0
31412;151171;0
31822;151173;0
31473;151174;0
31383;151175;0
31414;151176;0
31474;151177;0
31484;151178;0
5247;15118;0
31461;151180;0
31408;151181;0
31409;151182;0
31488;151184;0
31378;151185;0
31380;151186;0
31405;151187;0
31418;151188;0
31388;151190;0
31814;151193;2.865
31425;151194;0
31846;151195;0.604
31502;151196;0
31440;151197;0
31464;151198;0
31476;151199;0
31400;151200;0
31402;151201;0
31399;151202;0
31407;151203;0
31404;151204;0
31441;151205;0
31495;151206;0
31403;151207;0
31384;151208;0
31390;151209;0
31472;151211;0
31469;151212;0
31496;151213;0
31497;151214;0
31498;151215;0
31394;151216;0
31396;151217;0
31413;151218;0
31415;151220;0
31493;151221;0
31477;151222;0
31424;151223;0
31481;151224;0
31509;151225;0
31416;151226;0
31486;151227;0
31462;151228;0
31479;151229;0
31428;151230;0
31508;151232;0
31385;151233;0
31397;151235;0
31521;151236;0
31492;151237;0
31485;151238;0
27137;15124;0
31434;151240;0
31510;151241;0
31499;151242;0
31381;151243;0
31465;151246;0
31487;151248;0
31467;151249;0
31513;151251;0
31518;151252;0
31401;151254;0
31436;151255;0
31437;151256;0
31438;151257;0
31445;151258;0
2694;15126;5.25
31457;151260;0
31458;151261;0
31468;151262;0
31512;151263;0
31519;151264;0
31421;151265;0
31500;151266;0
31506;151267;0
31522;151268;0
31435;151269;0
31439;151270;0
31443;151271;0
31452;151273;0
31830;151274;4.638
31535;151275;0
31529;151276;0
31526;151277;0
31393;151278;0
31433;151279;0
31507;151280;0
31480;151282;0
31511;151283;0
31427;151284;0
31520;151285;0
31491;151286;0
31826;151287;0
31450;151288;0
31524;151289;0
17709;15129;0
31515;151290;0
31527;151291;0
31530;151293;0
31514;151294;0
31505;151296;0
31478;151297;0
31528;151298;0
31532;151299;0
6170;15130;0
31483;151300;0
31827;151301;0
31539;151302;0
31448;151303;0
31455;151304;0
31501;151305;0
31504;151306;0
31546;151307;0
31482;151308;0
31534;151309;0
24024;15131;0.703
31556;151310;0
31392;151311;0
31540;151313;0
31517;151315;0
31580;151316;0
31523;151317;0
31533;151318;0
31542;151319;0
3680;15132;1.506
31543;151320;0
31525;151321;0
31451;151323;0
31516;151324;0
31541;151325;0
31548;151326;0
31573;151327;0
31575;151328;0
31531;151329;0
31537;151330;0
31828;151332;4.579
31538;151333;0
31558;151336;0
31536;151339;0
31545;151340;0
31551;151341;0
31810;151342;4.558
31553;151343;0
31562;151344;0
31570;151345;0
31576;151346;0
30623;15135;0
31560;151350;0
31593;151351;0
31454;151353;0
31596;151354;0
31420;151355;0
31431;151356;0
31581;151357;0
31459;151358;0
31552;151359;0
31564;151360;0
31582;151361;0
31625;151362;0
31561;151363;0
31630;151364;0
31568;151366;0
31611;151367;0
31637;151368;0
31447;151371;0
31395;151372;0
31633;151373;0
31632;151374;0
31660;151375;0
31606;151376;0
31583;151378;0
31442;151379;0
29019;15138;0
31670;151380;0
31815;151381;3.295
31572;151382;0
31641;151383;0
31586;151385;0
31648;151386;0
31647;151387;0
31627;151388;0
31398;151389;0
31652;151391;0
31444;151392;0
31449;151393;0
31569;151395;0
31636;151396;0
31609;151397;0
31644;151398;0
31831;151399;0
31623;151400;0
31654;151402;0
31655;151403;0
31656;151404;0
31649;151405;0
31651;151406;0
31549;151407;0
31801;151408;4.11
31620;151410;0
31599;151411;0
31690;151412;0
31585;151413;0
31557;151414;0
31577;151416;0
31695;151417;0
31679;151418;0
31657;151419;0
31635;151420;0
31640;151421;0
31588;151422;0
31653;151423;0
31843;151424;5.133
31668;151427;0
31677;151428;0
31607;151429;0
13849;15143;0
31615;151430;0
31696;151431;0
31697;151432;0
31664;151433;0
31622;151434;0
31682;151435;0
31594;151436;0
31642;151437;0
31661;151439;0
30901;15144;0
31565;151440;0
31680;151441;0
31667;151442;0
31626;151443;0
31666;151444;0
31608;151445;0
31694;151446;0
31595;151447;0
31598;151450;0
31605;151451;0
31709;151453;0
31579;151455;0
31692;151456;0
31693;151457;0
31683;151458;0
31618;151460;0
31672;151461;0
31612;151462;0
31703;151463;0
31706;151464;0
31646;151465;0
31701;151466;0
31710;151467;0
31597;151468;0
31686;151469;0
31685;151470;0
31700;151471;0
31702;151472;0
31689;151473;0
31592;151474;0
31601;151475;0
31616;151476;0
31602;151477;0
31665;151478;0
31829;151479;4.781
13812;15148;0
31676;151480;0
31708;151482;0
31456;151483;0
31446;151484;0
31698;151485;0
31604;151486;0
31711;151487;0
31571;151488;0
31663;151489;0
31825;151490;0
31650;151491;0
31645;151492;0
31691;151493;0
31681;151494;0
31688;151495;0
31707;151496;0
31678;151497;0
31687;151498;0
31624;151499;0
31584;151500;0
12262;151502;4.687
12265;151503;2.618
12280;151504;2.83
12722;151506;3.635
31411;151508;0
30903;15152;0
31377;151528;0
1857;15153;0.622
31704;151530;0
18781;15154;0
2641;15157;0
16579;151572;3.704
31489;151577;0
16196;151579;2.565
16714;151580;3.638
19561;151584;0
16763;15159;0
19708;151600;0.394
31603;151604;0
31617;151607;0
31675;151612;0
15592;151615;0.358
31737;151616;0
31752;151618;0
31718;151620;0
31716;151624;0
15511;151625;1.104
31713;151628;0
31736;151629;0
22637;151632;0
22823;151633;2.074
31754;151636;0
31756;151638;0
31753;151640;0
31742;151642;0
17002;151643;3.815
31389;151645;0
31740;151647;0
12498;151648;0
31732;151649;0
22384;151650;0
31763;151651;0
20973;151654;1.704
31730;151655;0
31751;151657;0
24192;151658;2.094
31755;151659;0
31721;151660;0
22992;151662;2.54
31724;151663;0
24191;151664;1.704
31769;151665;0
31747;151667;0
31726;151671;0
31778;151673;0
25569;151679;0
31731;151680;0
19687;151681;1.48
31774;151682;0
31717;151684;0
31783;151685;0
31784;151686;0
4965;151687;3.527
31743;151688;0
31782;151690;0
25060;151691;1.977
22292;151692;0
31785;151693;0
3753;151695;4.299
22382;151696;0
31767;151697;0
31734;151698;0
31699;151700;0
31760;151702;0
25568;151703;0
10214;151705;0
31771;151706;0
21965;151708;5.569
31773;151709;0
13942;151710;5.481
31673;151711;0
31748;151712;0
26397;151713;0
31790;151714;0
18585;151715;1.641
10298;151717;0
31733;151718;0
31591;151719;0
31729;151722;0
22381;151723;0
31792;151724;0
22383;151725;0
23279;151726;3.838
31780;151727;0
26004;151728;0
21549;151730;4.604
31728;151731;0
31429;151733;0
22901;151734;0
31745;151735;0
13151;151736;5.01
11452;151739;4.976
31712;151742;0
31610;151743;0
31705;151744;0
22379;151745;0
31739;151746;0
2649;151747;2.771
31765;151748;0
2692;151749;6.331
3724;151750;3.53
31777;151753;0
14176;151754;1.541
31714;151756;0
31787;151757;0
26287;151758;0
31167;151759;3.641
31563;151761;0
31793;151763;0
19532;151765;0
31779;151767;0
31723;151768;0
31719;151769;0
31746;151770;0
22156;151771;0
31744;151772;0
31788;151773;0
31741;151775;0
22294;151776;0
31786;151777;0
31764;151779;0
31766;151780;0
31417;151781;0
3360;151782;2.45
31776;151783;0
31794;151784;0
31770;151787;0
24863;151788;0.759
31757;151789;0
31772;151790;0
10224;151792;3.623
31775;151793;0
31423;151795;0
31781;151796;0
11758;151797;0
31749;151798;0
5392;15180;0
11059;151800;1.692
25570;151802;0
31795;151803;0
7287;151804;1.244
31759;151805;0
11450;151806;0
3359;15181;1.734
31589;151810;0
1860;151813;4.368
7322;151814;1.947
31761;151816;0
31750;151818;0
19975;151821;1.808
31684;151822;0
24026;15183;0.616
16401;151838;6.754
30694;15184;0
3169;151846;3.985
5233;15185;0
22311;151853;3.82
19748;151857;6.592
2724;151860;3.59
31426;151866;0
13086;151877;1.599
23214;151878;4.507
7308;151880;0.821
13622;151884;4.454
31613;151888;0
31669;151890;0
31659;151891;0
3483;151898;5.986
31430;151899;0
4027;151900;4.828
21429;151925;2.388
27575;151929;0
6112;151930;0
15679;151931;0.599
11365;151933;1.875
22169;151936;0
13970;15194;0
29121;151942;0
27275;151949;0
21572;151952;2.841
23220;151958;3.924
8333;15196;0
16368;151961;3.902
22385;151965;0
31567;151969;0
11672;15197;1.383
31614;151971;0
22297;151974;0.374
8346;15198;0
20570;151991;0
25395;151997;1.668
22055;152002;3.578
16610;152006;2.444
13523;152008;4.552
1818;152009;5.197
25092;152011;0
16772;152012;5.195
25556;152014;0
4927;152019;0
19667;15202;0
31735;152020;0
19707;152025;1.194
14133;152028;5.434
20571;152030;0
2168;152037;3.006
15065;152042;2.45
3856;15205;0
11577;152050;3.976
23222;152056;4.113
24151;152059;3.335
27867;152067;4.271
1917;152068;1.727
27111;152071;0
12686;152072;3.066
19574;152076;0
3890;15208;0
18459;152097;0
29155;15211;0
6743;15213;0
17032;15214;0
28915;15219;0
35666;152201;0
35669;152202;0
35671;152203;0
35672;152204;0
35677;152208;0
35678;152209;0
35679;152210;0
35680;152211;0
35683;152212;0
35688;152216;0
35689;152217;0
28417;15222;0
35673;152220;0
35684;152223;0
35685;152224;0
35686;152225;0.55
4495;15224;1.201
4496;15225;2.013
11673;15226;1.022
35681;152269;0
7321;15227;4.027
35687;152271;0
35710;152276;0
35705;152308;0
35304;152317;0
35307;152331;0
3305;152341;0
35668;152354;0
35708;152355;0
13887;152357;0
4771;15240;1.014
35310;152406;0
13695;15241;0
35309;152424;0
17825;15243;0
35295;152434;0
35305;152435;0
35302;152436;0
35312;152437;0
35704;152438;0
35579;152441;0
35329;152442;0
35332;152444;0
35711;152448;2.106
24061;15245;2.761
35313;152474;0
35582;152475;0
14248;15248;0.658
35659;152501;0
35306;152502;0
35308;152503;0
35311;152504;0
35300;152506;0
35339;152507;0
35696;152519;0
35714;152520;0
35314;152523;0
35587;152524;0
35694;152526;0
35584;152527;0
35333;152528;0
35315;152529;0
8362;15254;0
35702;152548;0
35703;152570;0
20487;15258;0
13060;15259;0
35337;152597;0
30898;15260;0
35319;152603;0
35715;152611;0
18526;15262;0
35335;152625;0
35709;152634;0
35695;152638;0
14436;15264;0
35322;152641;0
35336;152644;0
34854;152645;0
35707;152647;3.095
35284;152649;0
25303;15265;0
35330;152650;0
35657;152665;0
35484;152668;0
35585;152670;1.858
34867;152671;0
34870;152672;0
35692;152673;0
34871;152674;0
34879;152675;0
35572;152683;0
29637;15269;0
34868;152696;0
35578;152699;0
13923;15270;0
35654;152703;0
35581;152705;2.875
34882;152709;0
35660;152713;1.017
34859;152714;0
35331;152716;0
34857;152717;0
10860;15272;0
35278;152721;0
34878;152722;0
34877;152725;0
7289;15273;0
35580;152735;0
13994;15274;0
35270;152741;0
34866;152742;0
34884;152743;0
11671;15275;2.205
35656;152750;2.053
35701;152756;0
34834;152757;0
35267;152759;0
35570;152760;0
35567;152761;0
35583;152762;0
35107;152764;0
35279;152768;0
34874;152777;0
35568;152780;0
35658;152781;0
35095;152782;0
34875;152783;0
35277;152791;0
35588;152792;0
34842;152793;0
34887;152794;0
35589;152798;0
34888;152799;0
35571;152804;0
34869;152805;0
35706;152806;0
34872;152807;0
35713;152808;0
12426;15281;0.43
35129;152810;0
35357;152811;0
34843;152812;0
34846;152829;0
10144;15283;0
34886;152844;0
34873;152852;0
35645;152855;0
34853;152856;0
34860;152857;0
35268;152858;0
35328;152859;0
35404;152861;0
35577;152862;0
35409;152863;0
35698;152865;0
35285;152867;0
34904;152869;0
18534;15287;0
35102;152877;0
4970;15288;1.581
34855;152900;0
35092;152905;0
34889;152906;0
35653;152907;0
34845;152908;0
34905;152916;0
35320;152918;0
35405;152921;0
34909;152929;0
35327;152939;0
6520;15294;1.523
35345;152944;0
35664;152949;0
14226;15295;0
35700;152950;0
35110;152953;0
34863;152956;0
35096;152957;0
34890;152958;0
30392;15296;0
34849;152960;0
35154;152961;0
35132;152962;0
35093;152970;0
35317;152979;0
21109;15298;0
35379;152980;0
35408;152981;0
35480;152982;0
35316;153005;0
35652;153008;0
35406;153010;0
34906;153011;0
34907;153012;0
35479;153013;0
34862;153014;0
35207;153016;0
35641;153017;0
35384;153019;0
34892;153021;0
35318;153024;0
35338;153025;0
35359;153026;0
34912;153027;0
35204;153028;0
35324;153034;0
35712;153040;0
35574;153041;0
35391;153042;0
35661;153043;0
34902;153045;0
35192;153046;0
35195;153047;0
34908;153050;0
35271;153052;0
34858;153053;0
35128;153054;0
35091;153055;0
35576;153062;0
34942;153064;0
21174;15307;0.543
35193;153070;0
35648;153072;0
35196;153075;0
35202;153076;0
34954;153078;0
34861;153079;0
14539;15308;0
35412;153080;0
11468;15309;2.366
11248;15310;0
35482;153100;0
35203;153101;0
35120;153104;0
35342;153105;0
35321;153108;0
34841;153109;0
18436;15311;0
34891;153112;0
20747;15312;0
35134;153127;0
13065;15313;0
34945;153137;0
12826;15314;1.213
34941;153141;0
34848;153142;0
34943;153143;0
35205;153144;0
35209;153147;0
6174;15315;3.06
35414;153152;0
34957;153153;0
34894;153156;0
35206;153157;0
35398;153158;0
34910;153160;0
34946;153161;0
35157;153162;0
34952;153163;0
13901;15317;0
35716;153173;0
34851;153174;0
35194;153176;0
29133;15318;0
35201;153183;0
35360;153184;2.036
35355;153188;0
28947;15319;0
34950;153191;0
34951;153192;0
35210;153193;0
35212;153194;0
35109;153205;0
34949;153206;0
35276;153212;0
35281;153213;0
35362;153217;0
35380;153218;0
35198;153220;0
35200;153221;0
35211;153222;0
35197;153224;0
35101;153226;0
35291;153227;0
35127;153229;0
35400;153230;0
35184;153231;0
34911;153232;0
35208;153234;0
34959;153235;0
34960;153236;0
35341;153242;0
35283;153243;0
35410;153244;0
34944;153245;0
35213;153246;0
35199;153257;0
34953;153258;0
34947;153271;0
34901;153276;0
35326;153285;0
34832;153288;0
35325;153292;0
34948;153293;0
35097;153301;0
35353;153303;0
35106;153304;0
35401;153305;0
34955;153307;0
34956;153308;0
34962;153309;0
35344;153313;0
34958;153316;0
4347;15332;0
35383;153330;0
35292;153331;0
35366;153332;0
30894;15334;3.34
35334;153341;0
35133;153342;0
35004;153343;0
35402;153344;0
35099;153349;0
35644;153353;0
34898;153354;0
34913;153355;0
10342;15336;0
35214;153360;0
35130;153364;0
35323;153366;0
35137;153367;0
4754;15337;0
34833;153370;0
34864;153371;0
34893;153376;0
35407;153377;0
35296;153378;0
35303;153379;0
20661;15338;0
35126;153380;0
35293;153381;0
34963;153382;0
35009;153383;0
35294;153385;0
35112;153386;0
35123;153387;0
16829;15339;0
34896;153390;0
35573;153393;0
35010;153398;0
34835;153400;0
35340;153402;0
34865;153405;0
35298;153406;0
35254;153409;0
19334;15341;0
35403;153412;0
35007;153413;0
34961;153417;0
27808;15342;0
35286;153421;0
34965;153425;0
34996;153432;0
35124;153434;0
35275;153435;0
34995;153436;0
35301;153444;0
35377;153445;0
34991;153446;0
35012;153447;0
13962;15345;0
35084;153456;0
35348;153457;0
35003;153458;0
8345;15346;0
35367;153462;0
35005;153464;0
35349;153465;0
35343;153466;0
35006;153467;0
34992;153468;0
35104;153474;0
35002;153475;0
35413;153477;0
35280;153478;0
35354;153479;0
35139;153480;0
35257;153481;0
35299;153483;0
34964;153489;0
34993;153490;0
35000;153491;0
35113;153494;0
35185;153495;0.212
35288;153498;0
35346;153499;0
35242;153513;0
34829;153515;0
35125;153516;0
35008;153517;0
35105;153524;0
35245;153525;0
35566;153535;0
34994;153544;0
35013;153545;0
34998;153547;0
35001;153548;0
35259;153549;0
35489;153563;0
30826;15357;0
34999;153572;0
35216;153574;0
34779;153576;0
35385;153577;0.757
34997;153583;0
35011;153584;0
34782;153585;0
35485;153587;2.27
34804;153590;0
35351;153591;0
34852;153592;0
35368;153593;0
35183;153594;0
34915;153595;0
35529;153596;0
35215;153604;0
35246;153605;0
34791;153609;0
34795;153610;0
35378;153617;0
35234;153618;0
34784;153619;0
35263;153622;0
34792;153625;0
35103;153628;0
34781;153629;0
35250;153630;0
34780;153633;0
34793;153634;0
34794;153635;0
34796;153636;0
35243;153638;0
35014;153639;0
10110;15364;0
34802;153640;0
34767;153645;0
35554;153646;0
34805;153647;0
35131;153650;0
35255;153651;0
34809;153652;0
34798;153655;0
34803;153656;0
35179;153659;0
35221;153660;0
35220;153662;0
35248;153663;0
35253;153664;0
34807;153665;0
35375;153669;0
31174;15367;0
35559;153671;0
34830;153673;0
35244;153674;0
34810;153675;0
34844;153678;0
34934;153679;0
34771;153682;0
35252;153687;0
35553;153690;0
34800;153691;0
35376;153698;0
14503;15370;0.933
35260;153700;0
29543;153701;0
2202;153704;0
35542;153705;0
35223;153717;0
34768;153718;0
35241;153720;0
34808;153721;0
21273;153726;0
35555;153736;0
35411;153744;0
5654;153753;1.96
35575;153755;0
35388;153756;0
35229;153757;0
34801;153758;0
35483;153759;0
34806;153764;0
34778;153770;0
34813;153771;0
14067;153772;0
35085;153773;0
35389;153776;0
35119;153777;0
35218;153778;0
34777;153783;0
35282;153784;0
35381;153785;1.461
34812;153786;0
35487;153788;0
34850;153789;0
35262;153790;0
34799;153791;0
34815;153792;0
35273;153793;0
35122;153795;0
35217;153797;0
35352;153798;0
35251;153800;0
35509;153801;0
34899;153802;0
35604;153803;0
35347;153804;0
35481;153805;3.204
35236;153806;0
34783;153807;0
34787;153808;0
34814;153809;0
35100;153811;0
35226;153813;0
34929;153815;0
35372;153817;0
35510;153818;0.527
35468;153819;0
35358;153820;0
35225;153821;0
35108;153822;0
