entry_id;calculation_id;spacegroup
15626;13730;I4/mmm
28029;13731;I4/mmm
7435;13732;P-3m1
6932;13733;P4/mmm
2352;13734;Pm-3m
11174;13741;Pm-3m
22505;13743;P-3m1
8225;13745;Pm-3m
8491;13748;Pm-3m
18239;13749;Pm-3m
10343;13766;R-3m
10643;13769;Fm-3m
18426;13780;I4/mmm
19459;13781;Im-3m
29818;13782;I4/mmm
5380;13784;P4/mmm
25072;13785;R-3m
13192;13787;R-3m
31031;13789;I4/mmm
16111;13790;Immm
12310;13791;I4/mmm
20779;13793;I4/mmm
8220;13794;Pm-3m
13872;13795;Pm-3m
29542;13797;I4/mmm
31342;13798;P-3m1
8233;13800;Pm-3m
25246;13801;P-3m1
5424;13802;Pm-3m
7217;13803;Pm-3m
20773;13813;Fm-3m
14660;13814;R-3m
8027;13815;R-3m
10335;13816;R-3m
31029;13820;I4/mmm
31134;13840;C2/m
26784;13841;P-3m1
21841;13845;Pm-3m
9939;13846;I4/mmm
18409;13847;I4/mmm
13191;13848;R-3m
26439;13859;C2/m
2767;13860;I4/mmm
13214;13866;R-3m
11176;13867;Pm-3m
18415;13868;I4/mmm
30351;13869;I4/mmm
8230;13871;Pm-3m
22588;13872;I4/mmm
5676;13873;Pm-3m
14070;13876;R3m
24278;13877;R-3m
4967;13878;R-3m
4206;13879;Cmcm
12776;13881;P-3m1
21080;13898;Pm-3m
2801;13900;P-3m1
4704;13951;R3m
25071;13968;R-3m
5379;13977;Cmmm
22335;13978;P4/nmm
5719;13979;P-3m1
4723;13981;P63/mmc
10619;13982;Cmcm
28916;13983;Amm2
25373;13991;P4/mmm
20960;14009;P-3m1
23316;14016;Cmcm
4461;14017;Imm2
13694;14018;Fm-3m
1960;14022;P4mm
19148;14023;P-3m1
27964;14024;I4/mmm
12749;14025;I4/mmm
9940;14026;I4/mmm
18438;14051;I4/mmm
16782;14057;R-3m
16044;14059;Cmmm
25370;14060;P4/mmm
18412;14064;I4/mmm
18414;14065;I4/mmm
8443;14074;Pm-3m
15625;14075;I4/mmm
22811;14076;I-43m
7950;14078;I4/mmm
17955;14083;I4mm
4364;14084;P-3m1
8468;14085;Pm-3m
6161;14086;P-3m1
12311;14087;I4/mmm
2062;14088;R-3m
12830;14089;I4/mmm
22323;14090;I4mm
24469;14091;I4/mmm
15020;14095;Immm
1704;14096;I4/mmm
18398;14097;I4/mmm
18399;14098;I4/mmm
2799;14100;P-3m1
30833;14101;I4/mmm
29557;14102;I4/mmm
15640;14103;P-3m1
16949;14104;R-3m
29594;14105;I4/mmm
3105;14107;P4mm
13875;14109;Pm-3m
27810;14110;I4/mmm
11567;14112;R3m
13877;14113;Pm-3m
5423;14115;P4/mmm
22090;14118;I4mm
12601;14120;Pm-3m
19784;14121;Pm-3m
5683;14122;Pm-3m
5684;14124;Pm-3m
22093;14125;I4/mmm
18388;14128;I4/mmm
15602;14129;I4/mmm
15623;14130;I4/mmm
18763;14134;Pm-3m
5950;14144;P-3m1
11333;14145;Pm-3m
5696;14146;Pm-3m
25790;14147;P-3m1
19550;14149;Pm-3m
27902;14160;Fm-3m
21445;14161;I4mm
5910;14163;I4mm
3870;14164;I4/mmm
13905;14166;Pm-3m
12884;14169;Pm-3m
23143;14170;Pm-3m
25371;14204;P-6m2
20503;14207;I4/mmm
16784;14247;R-3m
19090;14248;Cmcm
20449;14249;P4mm
16953;14252;P-3m1
3874;14253;Cmmm
10554;14254;P-3m1
18831;14290;R-3m
28028;14294;I4/mmm
5651;14295;Pm-3m
5952;14297;P-3m1
13911;14298;Pm-3m
18400;14324;I4/mmm
10021;14328;I4/mmm
30371;14330;I4/mmm
13904;14332;Pm-3m
10636;14349;Fm-3m
8571;14357;Fddd
6483;14373;R-3m
18848;14376;Cmcm
8229;14377;Pm-3m
29596;14378;I4/mmm
27577;14381;I4/mmm
16984;14382;P-3m1
23404;14383;Pm-3m
10074;14385;Pm-3m
18405;14393;I4/mmm
30542;14394;I4/mmm
4703;14397;R3m
27984;14398;I4/mmm
30829;14399;I4/mmm
8217;14402;Pm-3m
22324;14405;I4mm
30103;14406;I4mm
13865;14407;R3m
13866;14408;R-3m
15265;14416;Imm2
14901;14417;I4/mmm
13927;14420;Pm-3m
13928;14421;Pm-3m
8226;14422;Pm-3m
30507;14426;I4/mmm
18413;14427;I4/mmm
16956;14428;P-3m1
18862;14430;R-3m
13797;14431;I4/mmm
25799;14432;Pm-3m
20086;14434;Pm-3m
20087;14435;Pm-3m
5220;14448;Pm-3m
5949;14450;P-3m1
5694;14451;Pm-3m
5953;14452;P-3m1
27963;14453;I4/mmm
28228;14454;I4/m
5465;14456;Pm-3m
17839;14467;P21/m
18191;14469;I4/mmm
16955;14470;P-3m1
13624;14472;I4/mmm
15722;14486;R3m
27777;14487;I4/mmm
10254;14488;C2/m
10026;14489;I4/mmm
5948;14490;P-3m1
25798;14491;Pm-3m
28013;14494;I4/mmm
16954;14495;P-3m1
5951;14496;P-3m1
20057;14497;Pm-3m
13208;14502;R-3m
16880;14503;P4/mmm
2853;14504;I-43m
13659;14507;Pm-3m
13660;14508;Pm-3m
22638;14509;Pm-3m
5466;14510;Pm-3m
10828;14515;I4/m
6746;14516;P4/mmm
5222;14517;Pm-3m
4199;14518;Pm-3m
22643;14529;Pm-3m
19551;14539;Pm-3m
9950;14548;I4/mmm
30104;14549;I4/mmm
10027;14551;I4/mmm
6745;14552;I4/mmm
5219;14553;Pm-3m
5221;14560;Pm-3m
22087;14561;I4/mmm
7379;14572;I4/mmm
8232;14573;Pm-3m
22086;14580;I4mm
7997;14581;Immm
14158;14582;I4/mmm
30620;14589;I4/mmm
10024;14590;I4/mmm
13658;14593;Pm-3m
6747;14594;P4/mmm
31353;14598;I4/mmm
21389;14603;P63mc
28147;14604;Cmcm
24068;14605;R-3m
18879;14606;I41/amd
5331;14608;I4/mmm
18936;14609;I4/mmm
16643;14610;P4mm
28039;14612;I4/mmm
30135;14613;I4/mmm
13661;14614;Pm-3m
30557;14624;I4/mmm
20486;14625;I4mm
22091;14629;I4mm
29593;14632;I4/mmm
23377;14633;Pm-3m
13400;14635;R3m
13915;14636;Pm-3m
6744;14638;I4/mmm
20795;14641;I4/mmm
5679;14642;Pm-3m
5775;14643;R32
21173;14644;R-3m
8228;14645;Pm-3m
10023;14646;I4/mmm
30941;14649;I4/mmm
13938;14650;Pm-3m
22670;14651;Pm-3m
7406;14668;R3m
10546;14669;I4/mmm
2403;14670;Cmmm
30807;14680;I4/mmm
16761;14683;Pm-3m
16760;14684;Pm-3m
17767;14690;Cmcm
31223;14691;Cmcm
19146;14699;P-3m1
16616;14702;P-3m1
18212;14704;Immm
11311;14705;I4/mmm
6770;14706;Pm-3m
4219;14707;Pm-3m
19355;14708;P63/mmc
18437;14711;I4/mmm
5381;14712;P4/mmm
13935;14713;Pm-3m
10627;14722;Fm-3m
13919;14724;Pm-3m
25302;14725;P-3m1
16758;14726;Pm-3m
16947;14728;P-3m1
16709;14730;R3m
10050;14732;I4/mmm
16467;14733;I4/mmm
13913;14734;Pm-3m
16739;14735;Fmmm
13401;14736;R3m
16759;14737;Pm-3m
12721;14747;C2/m
2766;14755;I4/mmm
11195;14756;I4/mmm
7181;14757;I4mm
13854;14758;Pm-3m
10565;14759;P-3m1
25125;14761;I4mm
16327;14763;P-3m1
14825;14764;R-3m
17172;14765;I4/mmm
13844;14766;Pm-3m
25536;14767;P-3m1
16737;14768;I4/mmm
21094;14769;I4/mmm
17034;14771;Pm-3m
6023;14774;Pm-3m
18777;14780;Pm-3m
30141;14781;I4/mmm
13200;14784;R-3m
21447;14785;I4mm
3756;14786;Immm
6125;14787;Cmmm
13058;14788;I4/mmm
16345;14795;P-3m1
22092;14797;I4mm
8304;14799;Pm-3m
16479;14803;R-3m
26481;14804;P-3m1
13957;14806;Pm-3m
13958;14807;Pm-3m
28085;14821;I4/mmm
7660;14827;C2/m
24279;14830;R-3m
31204;14831;Cmcm
28212;14832;I4/m
30832;14834;I4/mmm
5984;14836;Amm2
8303;14837;Pm-3m
27373;14838;C2/m
13960;14839;Pm-3m
13963;14841;Pm-3m
29012;14862;P-3m1
13845;14870;Pm-3m
20293;14873;P-3m1
30383;14874;I4/mmm
30131;14875;I4/mmm
29882;14876;I4mm
26353;14880;I4/mmm
8334;14881;Pm-3m
5732;14894;C2/m
3855;14897;R-3m
28558;14898;Immm
5682;14899;P4/mmm
10332;14900;I4/mmm
5500;14902;Pm-3m
13961;14903;Pm-3m
30768;14907;I4/m
6384;14909;P-3m1
27583;14910;I4mm
30510;14917;I4/mmm
27021;14919;P-3m1
5930;14920;I-42m
14064;14927;I4/mmm
20485;14928;I4mm
10022;14937;I4/mmm
13869;14938;Pm-3m
20294;14940;P-3m1
13966;14943;Pm-3m
18853;14946;I4/mmm
1705;14960;I4/mmm
29077;14961;I4/mmm
18760;14962;Pm-3m
16642;14991;P4mm
13822;14993;I4/mmm
30248;14994;I4/mmm
28014;14996;I4/mmm
30849;14997;I4/mmm
20292;14999;P-3m1
20297;15000;P-3m1
8509;15001;I4/mmm
18778;15003;Pm-3m
25540;15004;P-3m1
15711;15005;I4/mmm
5204;15017;R-3m
12694;15019;Pm-3m
21918;15031;R-3m
28172;15032;Cmcm
26349;15033;I4/mmm
28011;15036;I4/mmm
27807;15037;I4/mmm
13874;15038;Pm-3m
27553;15039;I4/mmm
20295;15040;P-3m1
10049;15042;I4/mmm
30140;15043;I4mm
29898;15046;I4/mmm
17259;15047;I4/mmm
14042;15053;I4/mmm
13055;15054;I4/mmm
13059;15055;I4/mmm
13886;15056;Pm-3m
6742;15057;I4/mmm
22920;15058;I4/mmm
13956;15059;Pm-3m
13959;15060;Pm-3m
10391;15062;I4/mmm
4753;15063;I4/mmm
5463;15072;R-3m
16783;15073;R-3m
18425;15081;I4/mmm
17033;15082;Pm-3m
28083;15091;I4/mmm
6899;15094;P-3m1
13848;15095;Pm-3m
13879;15096;Pm-3m
30374;15097;I4/mmm
30663;15098;I4/mmm
18814;15099;I4/mmm
6769;15100;I4/mmm
13955;15102;Pm-3m
6025;15105;Pm-3m
20145;15107;Pm-3m
29117;15115;I4mm
29118;15116;I4/mmm
12413;15117;I4/mmm
5247;15118;Pm-3m
27137;15124;Pm-3m
2694;15126;R3m
17709;15129;I4/m
6170;15130;P-3m1
24024;15131;P-3m1
3680;15132;P-43m
30623;15135;I4/mmm
29019;15138;C2/m
13849;15143;Pm-3m
30901;15144;I4/mmm
13812;15148;I4/mmm
30903;15152;I4/mmm
1857;15153;Cmmm
18781;15154;Pm-3m
2641;15157;R-3m
16763;15159;I4/mmm
5392;15180;Pm-3m
3359;15181;P-3m1
24026;15183;P-3m1
30694;15184;I4/mmm
5233;15185;R32
13970;15194;Pm-3m
8333;15196;Pm-3m
11672;15197;R3m
8346;15198;Pm-3m
19667;15202;I4/mmm
3856;15205;R3m
3890;15208;R-3m
29155;15211;Cmcm
6743;15213;I4/mmm
17032;15214;Pm-3m
28915;15219;P4/mmm
28417;15222;I4/mmm
4495;15224;Pm-3m
4496;15225;Pm-3m
11673;15226;R3m
7321;15227;Pm-3m
4771;15240;P-3m1
13695;15241;I4/mmm
17825;15243;Fm-3m
24061;15245;Pm-3m
14248;15248;Pm-3m
8362;15254;Pm-3m
20487;15258;I4mm
13060;15259;I4/mmm
30898;15260;I4/mmm
18526;15262;I4/mmm
14436;15264;I4/mmm
25303;15265;P-3m1
29637;15269;I4/mmm
13923;15270;Pm-3m
10860;15272;I4mm
7289;15273;I4/mmm
13994;15274;Pm-3m
11671;15275;R3m
12426;15281;R-3m
10144;15283;Pm-3m
18534;15287;F-43m
4970;15288;R-3m
6520;15294;R3m
14226;15295;Immm
30392;15296;I4/mmm
21109;15298;I4/mmm
21174;15307;R-3m
14539;15308;I4/mmm
11468;15309;P4/mmm
11248;15310;I4mm
18436;15311;I4/mmm
20747;15312;I4/mmm
13065;15313;I4/mmm
12826;15314;P-3m1
6174;15315;P-3m1
13901;15317;I4/mmm
29133;15318;I4/mmm
28947;15319;I4/mmm
4347;15332;I4/mmm
30894;15334;P-3m1
10342;15336;I4/mmm
4754;15337;I4/mmm
20661;15338;Pm-3m
16829;15339;Pm-3m
19334;15341;Cmcm
27808;15342;I4/mmm
13962;15345;Pm-3m
8345;15346;Pm-3m
30826;15357;I4/mmm
10110;15364;I4/mmm
31174;15367;I4/mmm
14503;15370;Pm-3m
13873;15384;Pm-3m
23917;15391;I4/mmm
20296;15403;P-3m1
5544;15405;Pm-3m
4145;15411;I4/mmm
10306;15413;I4/mmm
10849;15415;I4/mmm
19119;15419;P4mm
19120;15420;P4mm
10146;15421;Pm-3m
27098;15443;R-3m
15069;15447;I4/mmm
6616;15448;P-3m1
30306;15449;P-3m1
13064;15451;I4/mmm
15780;15456;P-3m1
15783;15457;P-3m1
10399;15460;I4/mmm
20915;15462;I4/mmm
25537;15471;P-3m1
7265;15473;Immm
19831;15474;I4/mmm
15282;15479;P-3m1
10152;15480;Pm-3m
5541;15481;Pm-3m
10740;15491;I4/m
3581;15492;I4/mmm
17804;15494;I4/mmm
13981;15495;Pm-3m
15781;15496;P-3m1
15782;15497;P-3m1
19118;15498;P4/mmm
19145;15509;P-3m1
26391;15516;P4/mmm
30707;15518;I4/mmm
3729;15519;I4/mmm
19832;15527;I4/mmm
2476;15534;P42/mnm
23737;15548;C2/m
13878;15552;Pm-3m
29094;15553;I4/mmm
10292;15554;I4/mmm
29967;15571;Cmcm
25304;15572;P-3m1
13056;15573;I4/mmm
16983;15575;P-3m1
10145;15577;Pm-3m
13856;15587;Pm-3m
30397;15590;I4/mmm
18402;15593;I4/mmm
30904;15594;I4/mmm
10154;15595;Pm-3m
21268;15600;Immm
18309;15601;Fm-3m
13834;15605;Pm-3m
27099;15608;C2/m
13857;15609;Pm-3m
27551;15624;I4/mmm
10153;15626;Pm-3m
10157;15628;Pm-3m
20914;15631;I4/mmm
10151;15633;Pm-3m
8094;15634;P4/mmm
15796;15637;I4/mmm
20912;15638;I4/mmm
15795;15639;I4/mmm
10150;15640;Pm-3m
11042;15641;P-3m1
8361;15642;Pm-3m
20913;15643;I4/mmm
13902;15645;I4/mmm
10158;15647;Pm-3m
30641;15648;I4/mmm
30942;15649;I4/mmm
11041;15650;P-3m1
31221;15673;Cmcm
17772;15676;I4/mmm
8338;15678;I4/mmm
17911;15679;Fm-3m
5470;15680;P-3m1
4940;15682;Immm
4357;15683;Cmm2
27360;15685;I4/mmm
27366;15693;I4/mmm
18410;15694;I4/mmm
18315;15697;I4/mmm
30861;15698;I4/mmm
4774;15707;Cmmm
27773;15722;Immm
19839;15724;P-3m1
1904;15732;R3m
28419;15740;Immm
11625;15741;I4/mmm
18317;15742;I4/mmm
29902;15743;I4/mmm
5678;15744;P4/mmm
5002;15745;R3
14066;15746;I4/mmm
25538;15747;P-3m1
26314;15748;Immm
10408;15749;Pm-3m
30853;15759;I4/mmm
11131;15766;P-3m1
4757;15768;I4/mmm
30943;15771;I4/mmm
18342;15772;I4/mmm
10410;15773;I4/mmm
13847;15778;Pm-3m
30935;15779;I4/mmm
30884;15788;Cmcm
8496;15790;I4/mmm
18340;15792;I4/mmm
10148;15793;Pm-3m
27594;15804;R3m
13833;15805;Pm-3m
28074;15814;I4/mmm
14262;15817;P-3m1
3696;15819;R-3m
20298;15824;P-3m1
27365;15825;I4/mmm
4205;15830;R3
16542;15831;P-3m1
25313;15835;C2/m
10394;15838;Pm-3m
13903;15847;I4/mmm
20974;15852;P-6m2
3728;15853;I4/mmm
27354;15857;I4/mmm
25378;15858;C2/m
10485;15859;I4/mmm
11439;15860;I4/mmm
30653;15869;I4/mmm
27973;15871;P-3m1
20291;15872;P-3m1
30955;15873;I4/mmm
14238;15875;P-3m1
5203;15878;R-3m
27550;15881;I4/mmm
30142;15882;I4/mmm
29149;15887;I4mm
15495;15890;I4/mmm
27548;15891;I4/mmm
26621;15892;R-3m
27626;15895;R3m
13882;15898;Pm-3m
8000;15900;I4/mmm
21609;15904;Immm
27367;15905;I4/mmm
10109;15906;I4/mmm
8043;15911;I4/mmm
18424;15917;I4/mmm
2768;15918;I4/mmm
15225;15924;I4/mmm
30956;15927;Cmcm
19311;15929;I4/mmm
28342;15938;I4/mmm
18337;15941;I4/mmm
17317;15951;I4/mmm
4852;15952;P-3m1
27355;15958;I4/mmm
19335;15960;Cmcm
7599;15961;P4/nmm
22994;15963;Pnnm
19161;15967;I4/mmm
30119;15968;I4/mmm
19310;15970;I4/mmm
30698;15971;I4/mmm
29168;15972;I4mm
18338;15974;I4/mmm
3727;15975;I4/mmm
24615;15977;P6/mmm
2475;15978;P42/mnm
2477;15979;P42/mnm
12475;15983;P4/nmm
2481;15984;P42/mnm
15045;15985;P63/mmc
2482;15986;P42/mnm
5046;15994;P-43m
13766;15995;P-3m1
13814;15998;I4/mmm
30075;15999;I4/mmm
7853;16000;I4/mmm
6327;16002;P42/mnm
16840;16017;Cmcm
25132;16018;P4/mmm
30929;16021;I41/amd
28180;16022;Cmcm
29992;16023;Cmmm
13652;16025;Pm-3m
18527;16026;I4/mmm
13205;16032;R-3m
30037;16033;I4/mmm
30082;16034;I4/mmm
2222;16047;C2/m
4524;16051;P4/nmm
2478;16052;P42/mnm
18339;16056;I4/mmm
31180;16057;I4/mmm
17692;16074;Fm-3m
12624;16076;Abm2
30671;16080;Cmcm
10592;16081;Cmcm
20082;16082;Pm-3m
19828;16083;Cmcm
30173;16084;Fm-3m
19326;16085;Cmcm
28132;16086;Cmcm
18305;16087;Fm-3m
18307;16088;Fm-3m
27627;16090;R3m
3699;16091;R-3m
3700;16092;R-3m
18062;16093;Fm-3m
28162;16094;Cmcm
22187;16095;C2/m
17076;16096;Fm-3m
28191;16097;Cmcm
30496;16098;Cmcm
17082;16101;Fm-3m
16318;16103;P-3m1
6317;16104;Pm-3m
25126;16105;I4mm
19141;16106;P-3m1
19143;16109;P-3m1
18395;16110;I4/mmm
18401;16111;I4/mmm
4050;16114;I4/mmm
7641;16116;P-3m1
4830;16117;I4/mmm
15604;16118;I4/mmm
14065;16120;I4/mmm
7921;16122;Pm-3m
23309;16124;I4/mmm
10755;16128;Fm-3m
10760;16129;Fm-3m
18022;16131;Cmcm
3698;16134;R-3m
18833;16135;Cmcm
11148;16136;Fm-3m
10642;16137;Fm-3m
20396;16138;Cmc21
15019;16140;Immm
21179;16142;R-3m
27193;16146;P-3m1
2762;16147;I4/mmm
28236;16149;I4/mmm
30799;16151;I4/mmm
29776;16152;P-3m1
7642;16154;P-3m1
7643;16155;P-3m1
29778;16156;P-3m1
29779;16157;P-3m1
18934;16158;I4/mmm
31322;16159;I4/mmm
3303;16161;I4/mmm
30839;16163;I4/mmm
3582;16164;I4/mmm
26237;16166;C2/m
30847;16167;I4/mmm
6411;16170;P-3m1
27297;16171;Cmcm
28899;16173;Amm2
29165;16174;Cmcm
3697;16175;R-3m
30802;16176;I4/mmm
29540;16178;I4/mmm
3304;16179;I4/mmm
3307;16180;I4/mmm
4853;16182;P-3m1
13061;16185;I4/mmm
30842;16186;I4/mmm
30083;16188;I4mm
18466;16190;I4/mmm
30088;16191;I4mm
23908;16192;I4/mmm
30089;16193;I4/mmm
23919;16194;Cmmm
27022;16195;P-3m1
3865;16198;I4/mmm
18739;16199;I4/m
20794;16201;P-1
20798;16203;I4/mmm
30112;16205;I4/mmm
20288;16206;P4/mmm
3112;16208;P-3m1
20290;16209;P-3m1
30893;16216;P-3m1
29872;16218;Cmmm
30642;16223;I4/mmm
10046;16224;I4/mmm
24497;16225;P-3m1
29621;16226;P-3m1
30902;16227;I4/mmm
30952;16228;P4/nmm
28848;16230;P4/mmm
10309;16231;I4/mmm
30394;16232;I4/mmm
19032;16234;I4/m
30396;16235;P-3m1
11595;16237;R-3m
13906;16238;P4/mmm
27073;16239;P-3m1
13651;16240;Pm-3m
27074;16241;I4/mmm
25541;16242;P-3m1
27590;16243;I4/mmm
17763;16245;I4/mmm
3659;16247;R-3m
4941;16248;Immm
5455;16250;P-3m1
30605;16251;P4/mmm
20797;16252;I4/mcm
10979;16255;Immm
26482;16256;P-3m1
12568;16258;I4/mmm
23914;16259;I4/mmm
18242;16262;Pm-3m
27822;16264;Immm
20814;16265;P-3m1
13916;16266;Pm-3m
13917;16267;Pm-3m
17258;16268;Pm-3m
12124;16269;I4/mmm
20847;16271;I4/mmm
13666;16272;Pm-3m
13922;16273;Pm-3m
14435;16275;I4/mmm
2902;16276;P-3m1
21107;16278;I4/mmm
28117;16279;R3m
10360;16281;Fm-3m
30797;16282;I4/mmm
13810;16283;I4/mmm
26731;16284;I4/mmm
30074;16285;I4/mmm
3660;16287;R3m
10337;16288;I4/mmm
4187;16289;I4/mmm
16754;16290;Pm-3m
21110;16291;Fmmm
10852;16292;I4mm
19572;16293;P4mm
18549;16294;I4/mmm
7264;16295;Immm
16757;16296;Pm-3m
18550;16298;I4/mmm
24025;16300;P-3m1
7266;16301;Immm
15476;16302;I4mm
27356;16303;I4/mmm
27358;16305;I4/mmm
7944;16307;Cmcm
30918;16308;Cmcm
24281;16309;R-3m
24617;16315;P-3m1
23523;16318;R-3m
22088;16327;I4mm
22089;16328;I4mm
13662;16330;Pm-3m
29918;16332;I4/mmm
22912;16334;I4/mmm
27359;16335;I4/mmm
13937;16337;Pm-3m
8042;16338;I4/mmm
27361;16339;I4/mmm
10863;16342;I4mm
19840;16344;P-3m1
30640;16346;I4/mmm
10044;16347;I4/mmm
10045;16348;I4/mmm
21380;16349;Cm
27109;16350;R-3m
28136;16352;I4/m
28392;16353;I4/mmm
28648;16354;I4/mmm
30696;16355;I4/mmm
7026;16357;P-3m1
30445;16361;I4/mmm
2928;16362;Amm2
30702;16364;I4/mmm
13439;16365;I4/mmm
27120;16368;I4/mmm
10108;16369;I4/mmm
14727;16370;I4/mmm
15497;16371;I4/mmm
2420;16372;Cm
11902;16373;Immm
26354;16374;Fmmm
27122;16375;I4/mmm
27763;16377;Immm
14730;16381;I4/mmm
14731;16382;I4/mmm
28152;16384;I4/m
17813;16385;I4mm
29689;16386;P-3m1
7299;16390;I4/mmm
30973;16391;I4/mmm
13967;16392;Pm-3m
28414;16395;I4/mmm
13968;16398;Pm-3m
13969;16400;Pm-3m
30976;16402;I4/mmm
30465;16405;I4/mmm
30978;16407;I4/mmm
3206;16408;R-3m
11152;16412;I4/mmm
18336;16413;I4/mmm
28420;16414;I4/mmm
12435;16424;I4/mmm
16543;16425;P-3m1
4237;16428;P-3m1
20904;16429;I4/mmm
30217;16430;I4/mmm
27146;16431;P-3m1
30474;16432;I4/mmm
18343;16434;I4/mmm
14237;16435;P-3m1
18344;16436;I4/mmm
27916;16437;Immm
30477;16439;I4/mmm
12443;16441;I4/mmm
18346;16443;I4/mmm
18347;16447;I4/mmm
27357;16448;I4/mmm
27871;16449;Immm
30223;16450;I4/mmm
30479;16451;I4/mmm
15784;16453;I4/mmm
28176;16455;P-3m1
7578;16457;I4/mmm
15785;16458;I4/mmm
27921;16459;Immm
10654;16461;I4/m
30483;16463;I4/mmm
10143;16465;Pm-3m
11424;16466;I4/mmm
15788;16467;I4/mmm
30484;16468;I4/mmm
11425;16470;I4/mmm
15789;16471;I4/mmm
30229;16472;I4/mmm
15790;16474;I4/mmm
10403;16476;I4/mmm
10147;16478;Pm-3m
30489;16482;I4/mmm
4254;16484;P-3m1
10149;16486;Pm-3m
30234;16489;I4/mmm
4255;16490;C2/m
15496;16497;I4/mmm
30492;16501;I4/mmm
30493;16503;I4/mmm
10666;16504;I4/m
11434;16505;P-3m1
12973;16506;I4/mmm
26141;16507;Pm-3m
29982;16508;I4/mmm
30494;16509;I4/mmm
17851;16510;I4/m
20156;16511;R3m
4773;16514;I4/mmm
7593;16515;P-3m1
10156;16520;Pm-3m
29985;16524;I4/mmm
31009;16525;I4/mmm
19646;16529;C2/m
31010;16530;I4/mmm
6313;16532;R-3m
18330;16537;I4/mmm
30974;16538;I4/mmm
18332;16539;I4/mmm
30243;16543;I4/mmm
31011;16544;I4/mmm
6314;16545;R3m
16316;16548;P-3m1
14518;16552;I4/mmm
17858;16556;P6/mmm
27430;16560;P63mc
28198;16561;F-43m
18115;16567;Imma
18627;16568;F-43m
22471;16570;P6/mmm
28199;16572;F-43m
30759;16573;I4/mcm
17604;16574;P2/m
18116;16575;P6/mmm
18628;16576;F-43m
20678;16578;P63/mmc
27432;16579;P63mc
28200;16580;F-43m
5206;16582;I4/mmm
20654;16585;Fmmm
1700;16587;I4/mmm
28456;16588;C2/m
18629;16589;F-43m
18885;16590;P6/mmm
27433;16591;P63mc
30249;16592;P4/nmm
13755;16594;P4/nmm
18630;16595;F-43m
21705;16596;Pmmn
30250;16598;P4/nmm
17863;16600;F-43m
29995;16602;P63/mmc
13757;16603;P4/nmm
18888;16604;Fd-3m
19400;16605;I4/mcm
2479;16607;P42/mnm
7347;16608;P6/mmm
17865;16610;I4/mcm
28717;16612;Cmc21
29997;16613;Fd-3m
30509;16614;I4/mmm
4274;16616;P-3m1
17866;16618;Fd-3m
30254;16620;I4/mcm
6069;16621;P4/nmm
30740;16623;I4/mmm
30488;16626;I4/mmm
28186;16628;I4/m
21434;16629;P-4m2
6070;16633;P4/nmm
10684;16634;Imma
13504;16635;P4/nmm
18124;16636;Cmcm
13505;16639;P4/nmm
18893;16640;P63/mmc
26160;16641;P63mc
29745;16643;P63/mmc
31281;16644;P6/mmm
7867;16647;Pnn2
2741;16650;Pmmn
13507;16652;P4/nmm
29747;16654;F-43m
4024;16655;Pmmn
6074;16656;P4/nmm
11968;16659;P63mc
22484;16661;P63/mmc
28980;16663;P63/mmc
27423;16666;I4/mmm
8107;16668;R-3m
6075;16671;P4/nmm
17617;16672;F-43m
18897;16673;P6/mmm
19665;16674;I4/mmm
22741;16675;P4/nmm
27189;16676;P-3m1
6076;16677;P4/nmm
15309;16678;P4/nmm
7872;16684;I4/mmm
15310;16685;P4/nmm
29752;16694;P63/mmc
15312;16697;P4/nmm
17365;16698;Fd-3m
28217;16699;P63/mmc
3517;16701;P4/nmm
6080;16702;P4/nmm
7875;16704;P4/nmm
15826;16708;Imm2
17366;16709;Fd-3m
30650;16712;I4/mmm
29990;16717;P63/mmc
6061;16718;I41/amd
27431;16721;P63mc
4800;16725;P4/nmm
3263;16730;I-42d
3008;16737;Immm
4294;16786;I41/amd
3015;16802;P4/nmm
18626;16806;F-43m
2761;16832;P63/mmc
30970;16853;Cmcm
28468;16859;C2/m
4025;16860;P63/mmc
2509;16873;P42/mnm
7102;16903;I4/mmm
4052;16913;P4/mmm
3541;16932;Cmcm
3542;16940;Cmcm
3543;16947;Cmcm
4827;16969;Pnnm
2777;16979;Pnnm
3292;16999;Pmmn
4832;17015;P4/nmm
3297;17034;I4122
18525;17043;I4/mmm
3815;17076;P4/nmm
4585;17077;I4/mcm
4586;17081;I4/mcm
4238;17092;P-3m1
2027;17110;Pmmn
3309;17111;Immm
1772;17116;P21/m
3310;17117;Immm
3567;17125;P42/mnm
4849;17126;P63mc
3570;17152;Cmcm
2802;17159;P4/nmm
2803;17169;P4/nmm
2804;17178;P4/nmm
27986;17186;P4/nmm
2805;17187;P63/mmc
2806;17195;P63/mmc
3575;17196;Cmcm
2038;17203;C2/c
2808;17214;Cmcm
2809;17222;P63/mmc
2044;17258;P4/nmm
2814;17266;I-43d
29541;17277;I4/mmm
17614;17278;Fd-3m
2564;17291;P4/nmm
7119;17296;I4/mmm
18449;17307;I4/mmm
27368;17309;I4/mmm
18838;17310;I4/mmm
13508;17316;Pmmn
22225;17317;Pnnm
6875;17318;P4/nmm
12257;17319;P4/nmm
6876;17320;P4/nmm
2566;17327;P4/nmm
15580;17336;P42/mnm
11437;17338;I4/mmm
4535;17345;C2/m
7611;17346;I4/mmm
