entry_id;calculation_id;delta_e
14660;13814;-1.4843
8027;13815;-0.157071
10335;13816;-1.63634
31029;13820;-0.94185
31134;13840;-0.270213
26784;13841;-0.296689
21841;13845;-3.471
9939;13846;-0.890682
18409;13847;-0.797759
13191;13848;-1.47261
26439;13859;-0.360195
2767;13860;-0.917158
13214;13866;-1.9533
11176;13867;-0.429148
18415;13868;-0.577233
30351;13869;-0.415053
8230;13871;-0.26076
22588;13872;-0.768142
5676;13873;-2.09523
14070;13876;-1.42096
24278;13877;-1.81671
4967;13878;-1.52488
4206;13879;-0.843179
12776;13881;-1.69167
21080;13898;-0.385574
2801;13900;-0.522579
4704;13951;-0.613524
25071;13968;-1.30051
5379;13977;2.15983
22335;13978;-1.1152
5719;13979;-0.0957998
4723;13981;0.00983716
10619;13982;-0.469462
28916;13983;-0.266611
25373;13991;0.169682
20960;14009;-1.20159
23316;14016;-0.163484
4461;14017;-0.390727
13694;14018;-0.301897
1960;14022;-2.51384
19148;14023;-3.47948
27964;14024;-0.432907
12749;14025;-0.679857
9940;14026;-0.785378
18438;14051;-0.582565
16782;14057;-1.49673
16044;14059;1.02012
25370;14060;0.17352
18412;14064;-0.589207
18414;14065;-0.46625
8443;14074;-0.521686
15625;14075;-1.11977
22811;14076;-2.57865
7950;14078;-1.02026
17955;14083;-0.628722
4364;14084;-1.54004
8468;14085;-0.358162
6161;14086;-0.554967
12311;14087;-0.425478
2062;14088;-0.190852
12830;14089;-0.302191
22323;14090;-0.634132
24469;14091;-0.352871
15020;14095;-0.939418
1704;14096;-0.518827
18398;14097;-0.587615
18399;14098;-0.671389
2799;14100;-0.474845
30833;14101;-1.06038
29557;14102;-0.418871
15640;14103;-0.69827
16949;14104;-0.328958
29594;14105;-0.425473
3105;14107;-3.28393
13875;14109;0.084151
27810;14110;-0.380344
11567;14112;-0.831032
13877;14113;-0.529961
5423;14115;-3.28006
22090;14118;-0.482249
12601;14120;-1.97839
19784;14121;-3.68525
5683;14122;-2.65562
5684;14124;-2.85876
22093;14125;-0.29489
18388;14128;-0.875738
15602;14129;-0.950455
15623;14130;-0.99327
18763;14134;-0.540986
5950;14144;-1.03814
11333;14145;-2.72841
5696;14146;-3.61735
25790;14147;-1.14211
19550;14149;-0.969367
27902;14160;-0.391217
21445;14161;-0.544583
5910;14163;-0.856991
3870;14164;-0.825625
13905;14166;-0.143697
12884;14169;-2.60904
23143;14170;-3.46956
25371;14204;0.223803
20503;14207;-1.07744
16784;14247;-1.40819
19090;14248;-0.622426
20449;14249;-3.61722
16953;14252;-0.80624
3874;14253;-0.401464
10554;14254;-0.774286
18831;14290;-2.03418
28028;14294;-0.8039
5651;14295;-3.3191
5952;14297;-0.95241
13911;14298;-1.41146
18400;14324;-0.679291
10021;14328;-0.994306
30371;14330;-0.408059
13904;14332;-0.563286
10636;14349;-0.372022
8571;14357;0.340872
6483;14373;-2.96539
18848;14376;-0.879
8229;14377;0.204595
29596;14378;-0.258824
27577;14381;-0.467545
16984;14382;-0.850334
23404;14383;-0.26214
10074;14385;-0.259365
18405;14393;-0.443829
30542;14394;-1.08063
4703;14397;-0.657221
27984;14398;-0.469842
30829;14399;-1.11361
8217;14402;-0.108194
22324;14405;-0.657921
30103;14406;-0.746082
13865;14407;-0.522222
13866;14408;-0.590332
15265;14416;-0.882153
14901;14417;-0.627411
13927;14420;-2.19007
13928;14421;-2.22916
8226;14422;-0.1881
30507;14426;-0.535947
18413;14427;-0.598731
16956;14428;-0.606112
18862;14430;-0.668042
13797;14431;-1.03163
25799;14432;-1.80402
20086;14434;-2.26261
20087;14435;-1.5727
5220;14448;-2.44399
5949;14450;-0.70033
5694;14451;-2.34428
5953;14452;-0.645909
27963;14453;-0.276855
28228;14454;-0.603907
5465;14456;-2.85942
17839;14467;-0.411225
18191;14469;-0.443393
16955;14470;-0.666904
13624;14472;-0.600807
15722;14486;-0.645893
27777;14487;-0.462052
10254;14488;-2.60127
10026;14489;-0.523668
5948;14490;-0.792168
25798;14491;-1.89605
28013;14494;-0.631845
16954;14495;-0.677684
5951;14496;-0.690946
20057;14497;-1.97766
13208;14502;-1.97754
16880;14503;-2.79522
2853;14504;-3.34501
13659;14507;-0.27357
13660;14508;-0.354543
22638;14509;-0.140743
5466;14510;-2.84528
10828;14515;-0.554673
6746;14516;-0.896538
5222;14517;-2.43843
4199;14518;-3.35096
22643;14529;-1.61672
19551;14539;-0.915451
9950;14548;-0.438419
30104;14549;-1.01013
10027;14551;-0.437184
6745;14552;-0.779512
5219;14553;-3.44306
5221;14560;-3.47419
22087;14561;-0.358719
7379;14572;-0.921764
8232;14573;1.45129
22086;14580;-0.567519
7997;14581;-0.478385
14158;14582;-0.513618
30620;14589;-1.05372
10024;14590;-0.864615
13658;14593;-0.188409
6747;14594;-0.761039
31353;14598;-1.09641
21389;14603;-0.230656
28147;14604;-0.887065
24068;14605;-1.31831
18879;14606;-0.383826
5331;14608;-1.22678
18936;14609;-0.808531
16643;14610;-0.878824
28039;14612;-0.792873
30135;14613;-0.985594
13661;14614;-0.198438
30557;14624;-1.02223
20486;14625;-0.716918
22091;14629;-0.601697
29593;14632;-0.387427
23377;14633;-0.134476
13400;14635;-0.937406
13915;14636;-0.396423
6744;14638;-0.929731
20795;14641;-0.666636
5679;14642;-3.51664
5775;14643;-4.14954
21173;14644;-1.48333
8228;14645;-0.152682
10023;14646;-1.12269
30941;14649;-0.746677
13938;14650;-0.366229
22670;14651;-3.70933
7406;14668;-0.00749723
10546;14669;-0.491841
2403;14670;-2.08974
30807;14680;-0.942984
16761;14683;-1.06364
16760;14684;-1.06621
17767;14690;-1.14193
31223;14691;-0.426458
19146;14699;-3.46116
16616;14702;-1.77694
18212;14704;-0.303259
11311;14705;-0.495208
6770;14706;-1.37038
4219;14707;-2.78904
19355;14708;0.131077
18437;14711;-0.538192
5381;14712;-2.73935
13935;14713;-0.317619
10627;14722;-0.365956
13919;14724;-0.0603066
25302;14725;-0.32073
16758;14726;-1.05636
16947;14728;-0.62515
16709;14730;-1.22501
10050;14732;-0.539021
16467;14733;-0.937432
13913;14734;-0.0202437
16739;14735;-0.543427
13401;14736;-0.950553
16759;14737;-1.06225
12721;14747;-0.48599
2766;14755;-0.931703
11195;14756;-0.472773
7181;14757;0.0486371
13854;14758;1.17906
10565;14759;-1.00011
25125;14761;-0.6352
16327;14763;-3.15222
14825;14764;-0.589855
17172;14765;-0.0897231
13844;14766;1.6105
25536;14767;-0.395963
16737;14768;-0.272325
21094;14769;-0.713889
17034;14771;-1.43871
6023;14774;-2.56909
18777;14780;0.190056
30141;14781;-1.04335
13200;14784;-2.03057
21447;14785;-0.62828
3756;14786;-1.52231
6125;14787;-3.29325
13058;14788;-0.705405
16345;14795;-1.99766
22092;14797;-0.445994
8304;14799;-0.639478
16479;14803;-0.794835
26481;14804;-2.02425
13957;14806;-0.373409
13958;14807;-0.551169
28085;14821;-0.678002
7660;14827;-0.934288
24279;14830;-1.73193
31204;14831;-0.792533
28212;14832;-0.547584
30832;14834;-1.11747
5984;14836;-3.2854
8303;14837;-0.522085
27373;14838;-0.487306
13960;14839;-0.38603
13963;14841;-0.285977
29012;14862;-0.351915
13845;14870;1.17914
20293;14873;-3.50383
30383;14874;-1.08504
30131;14875;-0.86352
29882;14876;-0.78262
26353;14880;-0.649046
8334;14881;-0.799958
5732;14894;0.991319
3855;14897;-1.35642
28558;14898;-0.436592
5682;14899;-2.49109
10332;14900;-1.08395
5500;14902;-2.3775
13961;14903;-0.265296
30768;14907;-0.0847119
6384;14909;-2.5541
27583;14910;-0.843684
30510;14917;-0.545834
27021;14919;-0.000071089
5930;14920;0.401829
14064;14927;-1.03417
20485;14928;-0.673795
10022;14937;-0.901493
13869;14938;1.18481
20294;14940;-3.78776
13966;14943;-0.811355
18853;14946;-0.435876
1705;14960;-0.373473
29077;14961;-1.04517
18760;14962;-0.200085
16642;14991;-0.861081
13822;14993;-0.85345
30248;14994;-0.649578
28014;14996;-0.399488
30849;14997;-0.536726
20292;14999;-3.74187
20297;15000;-3.85004
8509;15001;-1.03385
18778;15003;0.314249
25540;15004;-0.287993
15711;15005;-0.574447
5204;15017;-3.01217
12694;15019;-1.07517
21918;15031;-1.42828
28172;15032;-0.893275
26349;15033;-0.886031
28011;15036;-0.456498
27807;15037;-0.437918
13874;15038;1.60261
27553;15039;-0.876467
20295;15040;-3.80602
10049;15042;-0.561864
30140;15043;-0.733342
29898;15046;-0.859906
17259;15047;-0.165181
14042;15053;-0.95085
13055;15054;-0.673574
13059;15055;-0.92452
13886;15056;2.92881
6742;15057;-0.957518
22920;15058;-0.277287
13956;15059;-0.443809
13959;15060;-0.499109
10391;15062;-0.237221
4753;15063;-0.3384
5463;15072;-1.81841
16783;15073;-1.41881
18425;15081;-0.45993
17033;15082;-1.54424
28083;15091;-0.803966
6899;15094;-2.00661
13848;15095;1.46619
13879;15096;1.61598
30374;15097;-0.653815
30663;15098;-1.07645
18814;15099;-0.357699
6769;15100;-0.710249
13955;15102;-0.508709
6025;15105;-2.59957
20145;15107;-0.0695133
29117;15115;-0.802287
29118;15116;-1.01853
12413;15117;-0.308257
5247;15118;-2.2186
27137;15124;-0.115031
2694;15126;-1.03987
17709;15129;-0.0835968
6170;15130;-0.871789
24024;15131;-0.558653
3680;15132;-0.501846
30623;15135;-1.07206
29019;15138;-0.356466
13849;15143;1.62237
30901;15144;-0.713249
13812;15148;-0.948084
30903;15152;-0.722871
1857;15153;-0.666121
18781;15154;0.30064
2641;15157;-0.313551
16763;15159;-0.387306
5392;15180;-1.04151
3359;15181;-1.19314
24026;15183;-0.570767
30694;15184;-0.841209
5233;15185;-0.28252
13970;15194;1.16149
8333;15196;-0.630323
11672;15197;-1.32705
8346;15198;-0.543859
19667;15202;-0.644463
3856;15205;0.0122276
3890;15208;-1.35603
29155;15211;-0.766348
6743;15213;-0.748926
17032;15214;-1.65921
28915;15219;0.0970786
28417;15222;-0.450457
4495;15224;0.114117
4496;15225;-0.0293676
11673;15226;-0.948017
7321;15227;-3.05266
4771;15240;-0.615884
13695;15241;-0.594366
17825;15243;-0.534694
24061;15245;-2.63316
14248;15248;-0.846913
8362;15254;-0.776504
20487;15258;-0.670839
13060;15259;-0.739305
30898;15260;-0.683859
18526;15262;-0.476959
14436;15264;-0.709769
25303;15265;-0.437707
29637;15269;-0.492795
13923;15270;-0.682324
10860;15272;-0.693891
7289;15273;-0.373253
13994;15274;-1.35994
11671;15275;-1.57347
12426;15281;-0.00775222
10144;15283;-0.484257
18534;15287;-0.328347
4970;15288;-1.63617
6520;15294;-0.507866
14226;15295;-0.497747
30392;15296;-1.126
21109;15298;-0.545831
21174;15307;-0.563423
14539;15308;-0.539859
11468;15309;-3.33862
11248;15310;-0.532798
18436;15311;-0.438539
20747;15312;-0.546281
13065;15313;-0.549167
12826;15314;-2.60153
6174;15315;-3.30531
13901;15317;-0.494214
29133;15318;-1.06099
28947;15319;-0.408521
4347;15332;-0.594893
30894;15334;-3.47704
10342;15336;-0.902483
4754;15337;-0.35546
20661;15338;-2.18721
16829;15339;-0.453213
19334;15341;-1.22133
27808;15342;-0.445413
13962;15345;-0.0667655
8345;15346;-0.639418
30826;15357;-1.08203
10110;15364;-0.938123
31174;15367;-0.93817
14503;15370;-1.31214
13873;15384;1.41722
23917;15391;-2.85319
20296;15403;-3.82272
5544;15405;-2.66582
4145;15411;-3.05264
10306;15413;-0.672292
10849;15415;-0.361715
19119;15419;-1.74302
19120;15420;-1.5011
10146;15421;0.0507556
27098;15443;-2.49058
15069;15447;-0.460637
6616;15448;-0.762618
30306;15449;-0.416215
13064;15451;-0.237655
15780;15456;-0.379273
15783;15457;-0.374121
10399;15460;-0.298914
20915;15462;-0.82267
25537;15471;-0.475156
7265;15473;-0.896291
19831;15474;-0.439451
15282;15479;-0.0700203
10152;15480;-0.67917
5541;15481;-1.03733
10740;15491;-0.59736
3581;15492;-2.65949
17804;15494;-0.727897
13981;15495;1.32547
15781;15496;-0.389831
15782;15497;-0.248891
19118;15498;-2.29205
19145;15509;-3.45243
26391;15516;-1.20272
30707;15518;-0.881795
3729;15519;-0.575544
19832;15527;-0.430479
2476;15534;-1.88886
23737;15548;-0.409492
13878;15552;1.45149
29094;15553;-0.885713
10292;15554;-0.783831
29967;15571;-0.627537
25304;15572;-0.491784
13056;15573;-0.583494
16983;15575;-0.876066
10145;15577;-0.319538
13856;15587;1.20155
30397;15590;-0.724505
18402;15593;-0.463971
30904;15594;-0.609003
10154;15595;-0.687478
21268;15600;-4.26857
18309;15601;-0.315122
13834;15605;1.5867
27099;15608;-0.38811
13857;15609;1.20636
27551;15624;-0.865366
10153;15626;-0.65015
10157;15628;-0.543631
20914;15631;-0.802705
10151;15633;-0.526201
8094;15634;-1.86244
15796;15637;-0.861567
20912;15638;-0.677178
15795;15639;-1.03375
10150;15640;-0.346712
11042;15641;-2.16855
8361;15642;-0.614216
20913;15643;-0.692157
13902;15645;-0.792559
10158;15647;-0.564715
30641;15648;-0.536572
30942;15649;-0.919095
11041;15650;-1.69103
31221;15673;-0.740858
17772;15676;-1.09201
8338;15678;-0.436719
17911;15679;-0.702197
5470;15680;-3.59014
4940;15682;-1.0567
4357;15683;-1.25342
27360;15685;-1.09754
27366;15693;-1.12031
18410;15694;-0.862034
18315;15697;-0.903333
30861;15698;-0.512326
4774;15707;-0.471485
27773;15722;-0.569815
19839;15724;-3.40175
1904;15732;-2.027
28419;15740;-0.428211
11625;15741;-0.702478
18317;15742;-0.898769
29902;15743;-0.724431
5678;15744;-2.6697
5002;15745;-0.190262
14066;15746;-0.96234
25538;15747;-0.44246
26314;15748;-0.199008
10408;15749;-0.712703
30853;15759;-0.281535
11131;15766;-0.480643
4757;15768;-0.347427
30943;15771;-0.950005
18342;15772;-0.52247
10410;15773;-0.441623
13847;15778;1.65104
30935;15779;-0.934868
30884;15788;-0.45464
8496;15790;-0.784286
18340;15792;-0.603855
10148;15793;-0.00847689
27594;15804;-0.137119
13833;15805;1.38541
28074;15814;-0.811792
14262;15817;-0.907395
3696;15819;-2.60254
20298;15824;-3.86785
27365;15825;-1.12376
4205;15830;-1.57245
16542;15831;-0.537409
25313;15835;-0.560747
10394;15838;-0.191582
13903;15847;-0.747759
20974;15852;-0.771314
3728;15853;-0.864538
27354;15857;-0.74524
25378;15858;-0.587801
10485;15859;-0.352307
11439;15860;-0.788768
30653;15869;-0.702272
27973;15871;-0.165542
20291;15872;-3.6632
30955;15873;-1.02346
14238;15875;-0.482584
5203;15878;-2.87337
27550;15881;-0.919395
30142;15882;-0.791599
29149;15887;-0.609552
15495;15890;-0.703577
27548;15891;-0.856257
26621;15892;-0.972152
27626;15895;-0.146389
13882;15898;0.243105
8000;15900;-0.771439
21609;15904;-0.772394
27367;15905;-1.12819
10109;15906;-0.721669
8043;15911;-0.483384
18424;15917;-0.519996
2768;15918;-0.859325
15225;15924;-0.878947
30956;15927;-0.645305
19311;15929;-0.297233
28342;15938;-0.439038
18337;15941;-0.621876
17317;15951;-0.477778
4852;15952;-3.3042
27355;15958;-1.13154
19335;15960;-0.957996
7599;15961;-0.682587
22994;15963;0.230154
19161;15967;-0.683129
30119;15968;-1.07888
19310;15970;-0.306054
30698;15971;-0.895014
29168;15972;-0.793125
18338;15974;-0.62129
3727;15975;-0.61354
24615;15977;-0.0727601
2475;15978;-3.21575
2477;15979;-1.95349
12475;15983;-3.50225
2481;15984;-1.92511
15045;15985;-0.726373
2482;15986;-2.56711
5046;15994;-0.627885
13766;15995;-1.50494
13814;15998;-0.796429
30075;15999;-0.499769
7853;16000;-0.256117
6327;16002;-1.40591
16840;16017;-0.633358
25132;16018;-0.445243
30929;16021;0.331057
28180;16022;-0.823186
29992;16023;-0.560153
13652;16025;-1.32906
18527;16026;-0.472054
13205;16032;-1.4748
30037;16033;-1.01344
30082;16034;-0.7852
2222;16047;-0.596696
4524;16051;-2.09018
2478;16052;-2.62925
18339;16056;-0.616852
31180;16057;-0.451676
17692;16074;0.140043
12624;16076;-1.9163
30671;16080;-0.85083
10592;16081;-0.319155
20082;16082;-0.233699
19828;16083;-0.26801
30173;16084;-0.298672
19326;16085;-0.120945
28132;16086;-0.777168
18305;16087;-0.317874
18307;16088;-0.300948
27627;16090;-0.0658603
3699;16091;-2.5717
3700;16092;-2.03706
18062;16093;-0.347105
28162;16094;-0.865278
22187;16095;-0.83
17076;16096;-0.287593
28191;16097;-0.809515
30496;16098;-0.866375
17082;16101;0.0320518
16318;16103;-0.0757876
6317;16104;-0.489733
25126;16105;-0.745297
19141;16106;-3.27425
19143;16109;-3.16724
18395;16110;-0.480168
18401;16111;-0.413259
4050;16114;-1.31073
7641;16116;-1.72003
4830;16117;-0.525939
15604;16118;-0.827643
14065;16120;-0.715828
7921;16122;-0.571675
23309;16124;-0.569206
10755;16128;-0.707452
10760;16129;-0.225478
18022;16131;-0.540365
3698;16134;-2.52544
18833;16135;-0.842623
11148;16136;-0.81212
10642;16137;-0.38098
20396;16138;-1.70203
15019;16140;-0.990577
21179;16142;-1.52747
27193;16146;-0.049176
2762;16147;-0.968373
28236;16149;-0.491572
30799;16151;-0.528459
29776;16152;-0.793636
7642;16154;-1.57473
7643;16155;-1.49921
29778;16156;-0.888929
29779;16157;-0.916687
18934;16158;-0.44994
31322;16159;-0.00130409
3303;16161;-1.28735
30839;16163;-0.614644
3582;16164;-2.12694
26237;16166;-0.576018
30847;16167;-0.57768
6411;16170;-0.616353
27297;16171;-0.616746
28899;16173;0.00614354
29165;16174;-0.609245
3697;16175;-2.49944
30802;16176;-0.696081
29540;16178;-0.285169
3304;16179;-1.42053
3307;16180;-1.90623
4853;16182;-2.299
13061;16185;-0.433051
30842;16186;-0.535031
30083;16188;-0.671369
18466;16190;-0.279355
30088;16191;-0.711674
23908;16192;-2.83544
30089;16193;-0.616481
23919;16194;-0.262873
27022;16195;-0.098205
3865;16198;-0.655565
18739;16199;-0.0840778
20794;16201;-0.667587
20798;16203;-0.457169
30112;16205;-0.613562
20288;16206;-1.72226
3112;16208;-2.06746
20290;16209;-3.73715
30893;16216;-3.3558
29872;16218;-0.54579
30642;16223;-0.845707
10046;16224;-0.889155
24497;16225;-0.248098
29621;16226;-0.92214
30902;16227;-0.524808
30952;16228;0.00232792
28848;16230;0.343655
10309;16231;-0.307461
30394;16232;-0.548271
19032;16234;-0.280402
30396;16235;-3.41419
11595;16237;-1.72687
13906;16238;-0.0370655
27073;16239;-1.00361
13651;16240;-1.48675
27074;16241;-0.589001
25541;16242;-0.358421
27590;16243;-0.445873
17763;16245;-0.813231
3659;16247;-0.0238607
4941;16248;-1.0255
5455;16250;-1.20309
30605;16251;-0.202869
20797;16252;0.319324
10979;16255;-0.303423
26482;16256;-1.72566
12568;16258;-0.79671
23914;16259;-2.88547
18242;16262;0.747512
27822;16264;-0.525728
20814;16265;-0.186251
13916;16266;1.39368
13917;16267;1.59474
17258;16268;0.908139
12124;16269;-1.26726
20847;16271;-0.545446
13666;16272;-0.245664
13922;16273;0.382532
14435;16275;-0.690639
2902;16276;-3.41007
21107;16278;-0.548116
28117;16279;-0.589111
10360;16281;-0.265425
30797;16282;-0.603532
13810;16283;-0.763093
26731;16284;-0.310692
30074;16285;-1.05583
3660;16287;-0.221228
10337;16288;-0.718775
4187;16289;-0.686549
16754;16290;-0.639924
21110;16291;-0.546001
10852;16292;-0.530273
19572;16293;-2.05965
18549;16294;-0.837871
7264;16295;-0.919098
16757;16296;-1.04699
18550;16298;-0.450008
24025;16300;-0.645937
7266;16301;-0.816718
15476;16302;-0.492289
27356;16303;-1.00059
27358;16305;-1.1276
7944;16307;-0.871962
30918;16308;-0.64663
24281;16309;-1.73811
24617;16315;-1.63994
23523;16318;-1.31498
22088;16327;-0.521938
22089;16328;-0.564944
13662;16330;-0.204061
29918;16332;-1.02972
22912;16334;-0.781682
27359;16335;-1.1062
13937;16337;1.59121
8042;16338;-0.717398
27361;16339;-1.09598
10863;16342;-0.728809
19840;16344;-3.49303
30640;16346;-0.727447
10044;16347;-0.91194
10045;16348;-0.681865
21380;16349;-1.53412
27109;16350;-0.645785
28136;16352;0.0291607
28392;16353;-0.423002
28648;16354;-1.03272
30696;16355;-0.699115
7026;16357;-0.417316
30445;16361;-0.881224
2928;16362;-2.69422
30702;16364;-0.978246
13439;16365;-0.277109
27120;16368;-2.87301
10108;16369;-0.859439
14727;16370;-0.463495
15497;16371;-0.51198
2420;16372;-1.00075
11902;16373;-0.347949
26354;16374;-0.797675
27122;16375;-2.89086
27763;16377;-0.553622
14730;16381;-0.696487
14731;16382;-0.559792
28152;16384;-0.600179
17813;16385;-0.492399
29689;16386;-0.898681
7299;16390;-0.664284
30973;16391;-1.03856
13967;16392;1.40331
28414;16395;-0.300261
13968;16398;1.82175
13969;16400;1.48918
30976;16402;-1.00199
30465;16405;-0.400502
30978;16407;-1.0331
3206;16408;-0.237205
11152;16412;-0.130836
18336;16413;-0.657608
28420;16414;-0.437618
12435;16424;-0.849872
16543;16425;-3.64104
4237;16428;-2.14318
20904;16429;-0.409114
30217;16430;-1.09246
27146;16431;-0.70254
30474;16432;-0.691007
18343;16434;-0.442358
14237;16435;-0.562459
18344;16436;-0.443797
27916;16437;-0.278165
30477;16439;-0.624635
12443;16441;-0.711241
18346;16443;-0.43056
18347;16447;-0.395371
27357;16448;-1.13056
27871;16449;-0.603888
30223;16450;-0.672664
30479;16451;-0.439336
15784;16453;-3.00022
28176;16455;-0.177772
7578;16457;-0.664753
15785;16458;-3.03049
27921;16459;-0.583251
10654;16461;-0.232983
30483;16463;-0.895133
10143;16465;-0.186096
11424;16466;-1.02769
15788;16467;-3.12949
30484;16468;-0.64964
11425;16470;-1.12477
15789;16471;-2.87509
30229;16472;-0.625286
15790;16474;-3.14365
10403;16476;-0.312462
10147;16478;-0.508229
30489;16482;-0.86071
4254;16484;-0.948228
10149;16486;-0.293164
30234;16489;-0.88306
4255;16490;-0.881099
15496;16497;-0.661699
30492;16501;-0.655858
30493;16503;-0.693561
10666;16504;-0.203271
11434;16505;-3.54719
12973;16506;-0.548258
26141;16507;-1.65346
29982;16508;-0.872313
30494;16509;-0.620118
17851;16510;-0.107539
20156;16511;-2.49309
4773;16514;-1.1834
7593;16515;-0.203069
10156;16520;-0.430979
29985;16524;-0.629882
31009;16525;-1.11096
19646;16529;-0.389853
31010;16530;-1.10162
6313;16532;1.37439
18330;16537;-0.429086
30974;16538;-0.904288
18332;16539;-0.608766
30243;16543;-0.420774
31011;16544;-1.12772
6314;16545;-0.932791
16316;16548;-0.07024
14518;16552;-0.647833
17858;16556;-0.220131
27430;16560;-0.58655
28198;16561;-0.417867
18115;16567;-0.376621
18627;16568;-0.323687
22471;16570;-1.09486
28199;16572;-0.38375
30759;16573;-0.0511859
17604;16574;-0.380557
18116;16575;-0.301729
18628;16576;-0.286848
20678;16578;-0.938605
27432;16579;-0.535659
28200;16580;-0.264774
5206;16582;-3.1953
20654;16585;-0.54562
1700;16587;-0.164909
28456;16588;-0.68565
18629;16589;-0.315198
18885;16590;-0.704862
27433;16591;-0.699692
30249;16592;-0.642706
13755;16594;-4.12227
18630;16595;-0.335854
21705;16596;-3.03152
30250;16598;-0.477954
17863;16600;-0.41738
29995;16602;-0.415785
13757;16603;-4.00921
18888;16604;-0.633293
19400;16605;-0.264376
2479;16607;-2.19246
7347;16608;-0.624065
17865;16610;-0.32432
28717;16612;-0.57252
29997;16613;-0.829464
30509;16614;-0.339409
4274;16616;-0.645361
17866;16618;-0.40933
30254;16620;-0.0476177
6069;16621;-3.36613
30740;16623;-0.343568
30488;16626;-0.902739
28186;16628;-0.603891
21434;16629;-1.30547
6070;16633;-2.94523
10684;16634;-0.379625
13504;16635;-0.462327
18124;16636;-0.600233
13505;16639;-0.4814
18893;16640;-0.270693
26160;16641;-1.09365
29745;16643;-0.606362
31281;16644;-0.173999
7867;16647;-0.701518
2741;16650;-2.36423
13507;16652;-0.497614
29747;16654;-0.128478
4024;16655;-2.39829
6074;16656;-3.23796
11968;16659;-0.436438
22484;16661;-0.444959
28980;16663;-0.345691
27423;16666;-0.538716
8107;16668;-0.302585
6075;16671;-3.27614
17617;16672;-0.434559
18897;16673;-0.304366
19665;16674;-0.720057
22741;16675;-3.14043
27189;16676;-0.893821
6076;16677;-3.08656
15309;16678;-0.554002
7872;16684;-0.908168
15310;16685;-0.582273
29752;16694;-0.336657
15312;16697;-0.663111
17365;16698;-0.170067
28217;16699;-0.796096
3517;16701;-0.784282
6080;16702;-3.30549
7875;16704;-0.204981
15826;16708;-0.78428
17366;16709;-0.480423
30650;16712;-0.56441
29990;16717;-0.355188
6061;16718;-0.256895
27431;16721;-0.559259
4800;16725;-1.63198
3263;16730;-1.38234
3008;16737;-2.30516
4294;16786;-1.38565
3015;16802;0.0130139
18626;16806;-0.214956
2761;16832;-0.482976
30970;16853;-0.80492
28468;16859;-0.719707
4025;16860;-3.14164
2509;16873;-2.11004
7102;16903;-0.63445
4052;16913;-2.65295
3541;16932;-0.598465
3542;16940;-0.567213
3543;16947;-0.473229
4827;16969;-0.179771
2777;16979;-0.268569
3292;16999;-1.43818
4832;17015;-1.77741
3297;17034;-0.0887135
18525;17043;-0.352054
3815;17076;-1.86224
4585;17077;-0.313424
4586;17081;-0.25899
4238;17092;-1.3925
2027;17110;-2.23937
3309;17111;-0.98081
1772;17116;-0.622861
3310;17117;-0.789799
3567;17125;-1.34383
4849;17126;-1.08943
3570;17152;-0.653326
2802;17159;-0.348418
2803;17169;-0.644599
2804;17178;-0.522754
27986;17186;-0.488025
2805;17187;-0.69461
2806;17195;-0.60147
3575;17196;-0.450078
2038;17203;-1.60999
2808;17214;-0.546136
2809;17222;-0.412935
2044;17258;-0.802946
2814;17266;0.0260844
29541;17277;-0.422992
17614;17278;-0.518786
2564;17291;-0.504736
7119;17296;-0.176315
18449;17307;-0.440369
27368;17309;-1.09237
18838;17310;-0.430871
13508;17316;-0.498243
22225;17317;-1.19216
6875;17318;-1.6958
12257;17319;-1.28582
6876;17320;-1.53354
2566;17327;-0.931186
15580;17336;0.419271
11437;17338;-0.76056
4535;17345;-0.218149
7611;17346;-0.858916
18137;17347;-0.699159
18143;17348;-0.214914
1800;17349;-0.7689
3949;17351;-1.43756
11135;17354;-0.826104
18240;17355;0.844789
6867;17358;-0.366453
1727;17359;-2.06454
20713;17360;-0.495604
31045;17366;-0.785502
3056;17371;-1.50568
27851;17391;-0.567006
3593;17396;-0.25501
3597;17397;-2.1582
1802;17399;-0.395478
26953;17400;-0.993434
10230;17401;-2.32065
21263;17402;-0.00362695
18448;17408;-0.463335
1801;17410;-0.688955
1804;17411;-0.255078
1803;17412;-0.221294
22794;17418;-3.25274
1805;17428;-0.0224053
10694;17431;-0.434861
6599;17432;-3.50794
8399;17434;-0.467713
23911;17440;-2.79929
7120;17442;-0.434618
6406;17443;-0.874955
13337;17450;-0.203539
3090;17461;-2.93772
22072;17464;-1.50853
31042;17465;-1.36197
17894;17466;-0.855526
17878;17476;-0.847861
18980;17478;0.142963
7137;17480;-2.67771
26189;17482;-0.543208
27479;17483;-0.531591
30561;17484;-1.55023
15128;17486;-0.963781
2575;17487;-3.24264
3350;17493;-2.41304
12436;17494;-0.807375
5357;17496;-1.68527
27976;17504;-0.435074
3094;17510;-0.270958
2760;17516;-0.343122
3607;17524;0.011332
27978;17533;-0.467681
18195;17534;-0.446004
17013;17539;-0.509947
16343;17540;-3.23245
31297;17541;-1.08459
30816;17543;-1.61822
6128;17547;-0.277078
23052;17548;-0.71714
18667;17558;-0.618147
11010;17559;-0.235636
24194;17560;-0.950821
17631;17568;-0.105841
21481;17570;-1.6631
15599;17571;-0.67264
10468;17572;-0.522717
15600;17573;-0.679154
30298;17574;-0.121781
4344;17575;-0.311866
