undergraduateStudentID;undergraduateCourseID
31701;3301
31711;3181
31711;3511
31721;3071
31721;3281
31731;3191
31731;3271
31731;3281
31731;3521
31741;3071
31741;3331
31741;3481
31751;3041
31751;3291
31751;3421
31761;3221
31761;3471
31771;3331
31771;3341
31781;3031
31781;3301
31781;3371
31781;3521
31791;3141
31791;3291
31791;3371
31791;3481
31801;3101
31801;3111
31801;3431
31811;3261
31811;3321
31811;3371
31821;3001
31821;3011
31821;3061
31821;3471
31831;3381
31831;3511
31841;3231
31841;3381
31841;3431
31841;3531
31851;3151
31851;3271
31851;3381
31851;3401
31861;3451
31861;3471
31871;3111
31871;3371
31881;3141
31881;3291
31881;3351
31891;3051
31891;3411
31891;3421
31891;3531
31901;3181
31901;3241
31901;3351
31911;3231
31911;3271
31911;3471
31911;3481
31921;3081
31921;3171
31921;3371
31931;3071
31931;3261
31931;3451
31931;3521
31941;3041
31941;3191
31941;3531
31941;3541
31951;3121
31951;3531
31961;3331
31961;3461
31971;3501
31971;3511
31971;3521
31981;3081
31981;3191
31981;3411
31991;3171
31991;3311
31991;3441
32001;3061
32001;3111
32001;3441
32011;3071
32011;3281
32021;3171
32021;3321
32021;3441
32031;3151
32031;3161
32031;3381
32031;3481
32041;3171
32041;3481
32041;3511
32051;3051
32051;3141
32051;3531
32061;3141
32061;3151
32061;3371
32061;3391
32071;3001
32071;3221
32071;3531
32081;3061
32081;3131
32081;3421
32081;3431
32091;3241
32091;3381
32101;3291
32101;3431
32111;3001
32111;3111
32111;3351
32111;3431
32121;3001
32121;3051
32121;3351
32121;3451
32131;3121
32131;3241
32131;3341
32131;3401
32141;3111
32141;3311
32141;3321
32141;3341
32151;3221
32151;3281
32151;3301
32161;3161
32161;3361
32161;3461
32171;3061
32171;3381
32181;3031
32181;3421
32191;3111
32191;3141
32191;3301
32201;3221
32201;3441
32211;3311
32211;3461
32221;3021
32221;3321
32221;3411
32221;3441
32231;3071
32231;3141
32231;3211
32231;3311
32241;3221
32241;3291
32251;3171
32251;3391
32251;3461
32261;3051
32261;3111
32261;3311
32261;3541
32271;3191
32271;3251
32271;3331
32281;3181
32281;3341
32281;3451
32291;3051
32291;3061
32291;3251
32291;3321
32301;3131
32301;3191
32311;3201
32311;3431
32321;3211
32321;3251
32331;3061
32331;3271
32331;3471
32331;3481
32341;3071
32341;3471
32351;3011
32351;3041
32351;3231
32351;3511
32361;3271
32361;3441
32361;3451
32361;3511
32371;3021
32371;3401
32381;3121
32381;3291
32381;3311
32381;3411
32391;3141
32391;3151
32391;3161
32401;3281
32401;3311
32401;3401
32401;3421
32411;3101
32411;3391
32421;3171
32421;3191
32421;3241
32421;3461
32431;3251
32431;3401
32441;3161
32441;3441
32441;3481
32441;3541
32451;3051
32451;3231
32451;3311
32451;3511
32461;3101
32461;3321
32471;3061
32471;3111
32471;3371
32471;3491
32481;3361
32481;3421
32491;3401
32491;3491
32501;3011
32501;3251
32501;3431
32501;3481
32511;3111
32511;3331
32511;3381
32521;3041
32521;3121
32521;3371
32531;3191
32531;3351
32531;3461
32531;3521
32541;3021
32541;3081
32541;3201
32541;3391
32551;3141
32551;3521
32561;3011
32561;3491
32571;3021
32571;3081
32571;3141
32581;3241
32581;3341
32581;3521
32591;3031
32591;3311
32601;3411
32601;3531
32611;3261
32611;3371
32621;3021
32621;3111
32621;3461
32621;3501
32631;3031
32631;3171
32631;3421
32631;3461
32641;3021
32641;3301
32641;3531
32651;3221
32651;3451
32661;3091
32661;3391
32671;3051
32671;3371
32671;3481
32671;3501
32681;3041
32681;3171
32681;3221
32681;3281
32691;3071
32691;3321
32691;3511
32701;3231
32701;3321
32701;3501
32711;3131
32711;3311
32721;3071
32721;3181
32721;3341
32731;3011
32731;3061
32731;3121
32731;3291
32741;3071
32741;3451
32751;3021
32751;3541
32761;3121
32761;3221
32761;3351
32771;3011
32771;3041
32771;3121
32771;3491
32781;3061
32781;3361
32781;3481
32791;3431
32791;3531
32801;3351
32801;3451
32811;3081
32811;3161
32811;3241
32811;3411
32821;3301
32821;3441
32831;3041
32831;3311
32831;3381
32831;3461
32841;3011
32841;3161
32841;3201
32851;3051
32851;3321
32851;3421
32861;3211
32861;3471
32871;3011
32871;3061
32871;3081
32871;3481
32881;3171
32881;3181
32891;3221
32891;3401
32891;3451
32901;3311
32901;3401
32911;3021
32911;3071
32911;3351
32921;3231
32921;3271
32921;3471
32921;3541
32931;3171
32931;3451
32941;3151
32941;3171
32941;3421
32941;3481
32951;3161
32951;3191
32951;3211
32951;3501
32961;3211
32961;3291
32961;3331
32971;3161
32971;3241
32971;3281
32981;3071
32981;3461
32991;3401
32991;3421
32991;3501
32991;3521
33001;3101
33001;3171
33001;3441
33011;3281
33011;3441
33011;3471
33021;3071
33021;3461
33021;3531
33031;3001
33031;3211
33031;3281
33031;3291
33041;3221
33041;3311
33041;3511
33041;3541
33051;3171
33051;3501
33061;3001
33061;3331
33071;3301
33071;3401
33081;3071
33081;3161
33081;3531
33091;3161
33091;3371
33091;3411
33101;3501
33101;3541
33111;3091
33111;3391
33121;3041
33121;3391
33121;3411
33131;3021
33131;3271
33141;3141
33141;3321
33141;3401
33141;3451
33151;3061
33151;3131
33151;3411
33161;3031
33161;3041
33161;3091
33161;3271
33171;3141
33171;3341
33171;3491
33181;3031
33181;3051
33181;3131
33181;3281
33191;3161
33191;3241
33191;3431
33201;3241
33201;3371
33211;3071
33211;3251
33211;3441
33221;3041
33221;3101
33221;3251
33221;3261
33231;3151
33231;3371
33231;3471
33241;3181
33241;3441
33241;3451
33241;3471
33251;3131
33251;3321
33251;3471
33251;3511
33261;3361
33261;3371
33271;3001
33271;3011
33271;3401
33271;3481
33281;3061
33281;3431
33281;3541
33291;3091
33291;3171
33291;3391
33291;3401
33301;3011
33301;3261
33301;3471
33311;3051
33311;3081
33311;3091
33311;3441
33321;3021
33321;3041
33321;3351
33321;3391
33331;3011
33331;3431
33341;3221
33341;3371
33351;3191
33351;3211
33351;3291
33351;3461
33361;3441
33361;3531
33371;3141
33371;3211
33371;3251
33381;3021
33381;3401
33391;3001
33391;3231
33391;3281
33391;3401
40001;4061
40001;4161
40011;4091
40011;4401
40021;4131
40021;4481
40031;4191
40031;4361
40041;4131
40041;4311
40051;4011
40051;4161
40051;4421
40061;4081
40061;4321
40061;4341
40071;4281
40071;4341
40071;4491
40081;4041
40081;4191
40081;4271
40091;4321
40091;4421
40091;4431
40091;4491
40101;4141
40101;4261
40101;4471
40111;4101
40111;4501
40121;4031
40121;4311
40131;4041
40131;4151
40141;4001
40141;4441
40151;4031
40151;4291
40151;4331
40151;4501
40161;4011
40161;4251
40161;4391
40161;4431
40171;4111
40171;4161
40181;4061
40181;4461
40191;4001
40191;4481
40201;4031
40201;4271
40201;4501
40211;4021
40211;4151
40211;4161
40211;4211
40221;4161
40221;4211
40221;4231
40231;4171
40231;4251
40231;4361
40231;4401
40241;4191
40241;4211
40251;4071
40251;4081
40251;4291
40251;4301
40261;4111
40261;4141
40261;4311
40261;4401
40271;4111
40271;4131
40271;4241
40271;4381
40281;4451
40281;4461
40291;4351
40291;4401
40291;4431
40301;4061
40301;4391
40301;4421
40311;4061
40311;4101
40311;4351
40311;4391
40321;4191
40321;4341
40321;4501
40331;4221
40331;4431
40331;4501
40341;4231
40341;4411
40351;4231
40351;4311
40351;4321
40361;4091
40361;4331
40371;4051
40371;4161
40381;4091
40381;4271
40381;4371
40391;4361
40391;4431
40391;4491
40401;4041
40401;4421
40401;4471
40411;4231
40411;4291
40421;4081
40421;4171
40431;4011
40431;4121
40431;4221
40431;4241
40441;4271
40441;4371
40441;4471
40451;4031
40451;4071
40451;4251
40451;4341
40461;4001
40461;4051
40461;4371
40471;4011
40471;4131
40471;4261
40481;4011
40481;4141
40481;4191
40491;4051
40491;4121
40491;4451
40501;4171
40501;4301
40501;4311
40501;4411
40511;4011
40511;4121
40511;4211
40511;4461
40521;4161
40521;4361
40531;4071
40531;4261
40531;4271
40531;4281
40541;4061
40541;4131
40541;4141
40541;4461
40551;4081
40551;4291
40561;4041
40561;4231
40571;4131
40571;4171
40571;4401
40581;4171
40581;4211
40581;4241
40591;4081
40591;4251
40591;4441
40601;4301
40601;4361
40611;4071
40611;4191
40611;4371
40611;4431
40621;4351
40621;4501
40631;4041
40631;4071
40631;4251
40631;4371
40641;4351
40641;4361
40641;4421
40651;4141
40651;4261
40651;4471
40661;4061
40661;4171
40661;4501
40671;4041
40671;4301
40671;4361
40681;4201
40681;4411
40691;4041
40691;4081
40691;4301
40701;4111
40701;4241
40701;4291
40711;4031
40711;4311
40711;4441
40721;4051
40721;4221
40721;4231
40721;4361
40731;4101
40731;4211
40731;4281
40731;4351
40741;4041
40741;4321
40741;4401
40751;4081
40751;4481
40761;4071
40761;4241
40761;4321
40761;4351
40771;4091
40771;4201
40771;4391
40781;4161
40781;4291
40781;4431
40791;4131
40791;4331
40791;4381
40801;4131
40801;4281
40801;4421
40801;4481
40811;4001
40811;4371
40821;4081
40821;4211
40821;4331
40831;4001
40831;4421
40841;4061
40841;4121
40851;4221
40851;4251
40851;4321
40861;4181
40861;4381
40871;4011
40871;4111
40871;4231
40881;4021
40881;4171
40881;4321
40881;4471
40891;4421
40891;4481
40901;4131
40901;4201
40901;4321
40901;4401
40911;4331
40911;4371
40911;4491
40921;4261
40921;4291
40921;4441
40931;4031
40931;4041
40931;4451
40931;4481
40941;4181
40941;4201
40941;4351
40941;4491
40951;4031
40951;4101
40951;4471
40961;4071
40961;4181
40971;4021
40971;4061
40971;4171
40971;4371
40981;4011
40981;4021
40981;4051
40991;4091
40991;4201
40991;4391
40991;4411
41001;4111
41001;4201
41001;4211
41001;4331
41011;4461
41011;4481
41021;4191
41021;4261
41021;4451
41031;4031
41031;4041
41031;4361
41031;4431
41041;4241
41041;4261
41041;4461
41041;4491
41051;4021
41051;4041
41051;4061
41051;4391
41061;4071
41061;4261
41061;4301
41071;4231
41071;4351
41071;4361
41081;4151
41081;4171
41081;4341
41081;4501
41091;4151
41091;4171
41091;4261
41101;4121
41101;4271
41101;4381
41111;4031
41111;4071
41111;4211
41121;4231
41121;4351
41121;4391
41131;4231
41131;4291
41141;4001
41141;4481
41151;4051
41151;4161
41161;4081
41161;4211
41161;4271
41161;4451
41171;4161
41171;4441
41171;4451
41181;4271
41181;4421
41191;4061
41191;4101
41201;4261
41201;4451
41211;4021
41211;4301
41211;4321
41211;4411
41221;4001
41221;4231
41221;4461
41221;4501
41231;4221
41231;4301
41231;4491
41241;4171
41241;4361
41241;4391
41251;4001
41251;4371
41261;4001
41261;4291
41261;4341
41271;4051
41271;4101
41281;4081
41281;4281
41291;4101
41291;4311
41291;4361
41301;4111
41301;4241
41311;4091
41311;4201
41311;4371
41321;4051
41321;4071
41321;4441
41331;4021
41331;4041
41341;4321
41341;4331
41351;4141
41351;4261
41351;4311
41351;4401
41361;4201
41361;4221
41371;4171
41371;4201
41371;4241
41371;4361
41381;4031
41381;4151
41381;4441
41391;4051
41391;4281
41391;4371
41391;4381
41401;4021
41401;4061
41401;4131
41401;4441
41411;4041
41411;4071
41411;4291
41411;4421
41421;4251
41421;4321
41431;4101
41431;4161
41431;4411
41441;4131
41441;4341
41441;4361
41441;4431
41451;4201
41451;4351
41451;4431
41461;4201
41461;4211
41471;4001
41471;4321
41481;4101
41481;4151
41481;4231
41481;4381
41491;4071
41491;4351
41501;4191
41501;4361
41501;4391
41511;4351
41511;4411
41521;4021
41521;4221
41521;4391
41531;4081
41531;4131
41531;4301
41531;4441
41541;4141
41541;4261
41541;4441
41551;4021
41551;4221
41551;4471
41551;4501
41561;4011
41561;4061
41561;4171
41571;4001
41571;4401
41571;4411
41581;4091
41581;4191
41591;4131
41591;4201
41591;4301
41601;4321
41601;4411
41611;4481
41611;4501
41621;4121
41621;4341
41621;4421
41621;4491
41631;4031
41631;4231
41631;4351
41631;4421
41641;4091
41641;4151
41641;4261
41641;4421
41651;4081
41651;4441
41661;4191
41661;4391
41661;4431
41661;4451
41671;4131
41671;4241
41671;4451
41681;4101
41681;4331
41691;4021
41691;4141
41701;4051
41701;4421
41701;4491
41711;4281
41711;4401
41721;4021
41721;4211
41721;4221
41721;4421
41731;4241
41731;4451
41741;4151
41741;4161
41741;4171
41751;4231
41751;4321
41761;4071
41761;4181
41771;4071
41771;4281
41771;4301
41771;4441
41781;4001
41781;4181
41781;4311
41781;4451
41791;4161
41791;4341
41801;4171
41801;4231
41801;4311
41811;4041
41811;4091
41811;4361
41821;4001
41821;4091
41821;4401
41831;4061
41831;4191
41831;4301
41831;4421
41841;4141
41841;4191
41851;4031
41851;4061
41851;4171
41861;4181
41861;4221
41861;4321
41861;4491
41871;4121
41871;4401
41881;4081
41881;4141
41881;4191
41891;4131
41891;4331
41891;4461
41901;4361
41901;4491
41911;4261
41911;4311
41911;4331
41921;4201
41921;4471
41931;4251
41931;4431
41941;4231
41941;4281
41941;4491
41951;4111
41951;4121
41951;4361
41951;4461
41961;4201
41961;4211
41961;4251
41961;4331
41971;4021
41971;4201
41971;4401
41981;4111
41981;4261
41991;4131
41991;4161
42001;4081
42001;4151
42001;4431
42011;4081
42011;4281
42011;4481
42021;4121
42021;4431
42031;4031
42031;4151
42031;4311
42031;4501
42041;4151
42041;4211
42041;4271
42041;4461
42051;4111
42051;4321
42061;4121
42061;4151
42061;4161
42061;4441
42071;4041
42071;4221
42081;4371
42081;4391
42091;4021
42091;4151
42101;4031
42101;4061
42101;4331
42101;4411
42111;4091
42111;4481
42121;4091
42121;4461
42121;4501
42131;4181
42131;4261
42141;4211
42141;4431
42151;4041
42151;4401
42161;4321
42161;4441
42171;4321
42171;4331
42181;4001
42181;4021
42181;4291
42181;4321
42191;4011
42191;4211
42191;4231
42191;4461
42201;4031
42201;4171
42201;4281
42211;4271
42211;4341
42211;4381
42211;4421
42221;4161
42221;4451
42231;4181
42231;4251
42231;4351
42231;4501
42241;4001
42241;4021
42251;4091
42251;4281
42251;4331
42261;4051
42261;4191
42261;4291
42271;4031
42271;4281
42271;4351
42271;4411
42281;4231
42281;4241
42291;4051
42291;4201
42291;4261
42291;4391
42301;4071
42301;4161
42301;4211
42301;4491
42311;4011
42311;4051
42311;4081
42321;4071
42321;4371
42321;4431
42321;4501
42331;4211
42331;4451
42331;4501
42341;4131
42341;4411
42351;4091
42351;4241
42351;4341
42361;4071
42361;4321
42371;4191
42371;4471
42381;4301
42381;4341
42391;4031
42391;4151
42401;4011
42401;4101
42401;4221
42401;4441
42411;4221
42411;4311
42411;4361
42411;4451
42421;4031
42421;4291
42421;4341
42431;4001
42431;4371
42431;4431
42441;4041
42441;4141
42441;4451
42451;4011
42451;4221
42461;4091
42461;4251
42461;4271
42471;4011
42471;4051
42471;4191
42471;4411
42481;4061
42481;4121
42481;4271
42481;4401
42491;4091
42491;4171
42491;4291
42501;4061
42501;4161
42501;4251
42501;4411
42511;4401
42511;4431
42511;4491
42521;4081
42521;4371
42531;4101
42531;4181
42531;4441
42541;4121
42541;4211
42541;4221
42541;4301
42551;4141
42551;4201
42561;4021
42561;4141
42561;4251
42561;4431
42571;4011
42571;4041
42571;4111
42571;4201
42581;4041
42581;4151
42581;4391
42581;4441
42591;4311
42591;4371
42591;4431
42601;4191
42601;4261
42611;4111
42611;4311
42611;4391
42611;4411
42621;4101
42621;4281
42621;4311
42621;4501
42631;4041
42631;4131
42631;4281
42641;4251
42641;4291
42641;4401
42641;4471
42651;4001
42651;4021
42651;4371
42651;4481
42661;4041
42661;4081
42661;4111
42661;4411
42671;4191
42671;4291
42671;4371
42681;4141
42681;4251
42681;4401
42691;4011
42691;4091
42701;4001
42701;4331
42711;4121
42711;4131
42711;4321
42721;4051
42721;4411
42731;4281
42731;4381
42731;4431
42741;4091
42741;4111
42741;4191
42741;4241
42751;4021
42751;4471
42761;4151
42761;4331
42761;4421
42771;4061
42771;4211
42781;4371
42781;4421
42791;4011
42791;4111
42791;4161
42791;4271
42801;4131
42801;4161
42801;4251
42811;4021
42811;4301
42811;4321
42811;4341
42821;4151
42821;4301
42831;4331
42831;4341
42831;4411
42841;4321
42841;4401
42851;4011
42851;4211
42851;4501
42861;4121
42861;4311
42871;4261
42871;4481
42871;4501
42881;4151
42881;4251
42881;4271
42881;4471
42891;4011
42891;4131
42891;4201
42891;4281
42901;4041
42901;4331
42901;4391
42901;4431
42911;4191
42911;4241
42921;4061
42921;4211
42931;4051
42931;4091
42931;4231
42931;4351
42941;4061
42941;4111
42941;4171
42941;4391
42951;4001
42951;4061
42951;4431
42951;4491
42961;4011
42961;4041
42961;4121
42961;4401
42971;4001
42971;4011
42971;4041
42971;4301
42981;4051
42981;4161
42981;4301
42991;4251
42991;4261
42991;4301
42991;4471
43001;4031
43001;4171
43001;4391
43001;4451
43011;4031
43011;4241
43011;4471
43021;4071
43021;4141
43021;4161
43021;4331
43031;4081
43031;4141
43031;4481
43041;4291
43041;4311
43041;4461
43041;4471
43051;4191
43051;4271
43051;4361
43051;4461
43061;4031
43061;4501
43071;4041
43071;4181
43071;4251
43081;4391
43081;4481
43091;4041
43091;4141
43101;4091
43101;4291
43101;4441
43111;4061
43111;4251
43111;4331
43121;4011
43121;4221
43121;4311
43131;4061
43131;4101
43131;4191
43131;4411
43141;4031
43141;4051
43141;4291
43141;4501
43151;4121
43151;4131
43151;4391
43151;4471
43161;4201
43161;4301
43161;4471
43161;4501
43171;4051
43171;4481
43181;4111
43181;4341
43181;4401
43191;4111
43191;4131
43191;4221
43201;4221
43201;4241
43201;4251
43201;4491
43211;4271
43211;4281
43221;4291
43221;4321
43221;4371
43221;4391
43231;4401
43231;4411
43241;4021
43241;4351
43241;4401
43251;4291
43251;4481
43261;4041
43261;4331
43261;4391
43261;4431
43271;4161
43271;4201
43271;4211
43281;4031
43281;4131
43291;4351
43291;4371
43301;4051
43301;4431
43301;4461
43311;4051
43311;4201
43311;4371
43321;4211
43321;4321
43331;4091
43331;4261
43331;4441
43341;4001
43341;4181
43341;4251
43351;4141
43351;4421
43361;4191
43361;4211
43361;4341
43361;4401
43371;4061
43371;4361
43371;4441
43381;4211
43381;4271
43381;4301
43391;4141
43391;4301
43401;4081
43401;4461
43411;4121
43411;4441
43411;4491
43421;4151
43421;4501
43431;4021
43431;4371
43441;4031
43441;4381
43441;4391
43441;4461
43451;4201
43451;4411
43451;4481
43461;4051
43461;4111
43471;4001
43471;4461
43481;4261
43481;4291
43481;4401
43491;4151
43491;4271
43501;4291
43501;4331
43501;4371
43501;4441
43511;4031
43511;4081
43511;4181
43511;4381
43521;4011
43521;4301
43521;4501
43531;4071
43531;4151
43531;4221
43531;4321
43541;4061
43541;4101
43551;4031
43551;4051
43551;4121
43551;4271
43561;4161
43561;4181
43561;4431
43571;4131
43571;4311
43571;4341
43581;4111
43581;4211
43591;4181
43591;4501
43601;4191
43601;4271
43601;4421
43601;4471
43611;4161
43611;4331
43611;4471
43621;4301
43621;4351
43631;4131
43631;4321
43631;4461
43641;4131
43641;4261
43651;4021
43651;4331
43661;4031
43661;4201
43661;4251
43661;4471
43671;4001
43671;4041
43671;4271
43671;4481
43681;4351
43681;4421
43691;4201
43691;4211
43691;4481
43701;4141
43701;4241
43711;4431
43711;4481
43721;4041
43721;4381
43731;4201
43731;4381
43731;4411
43731;4431
43741;4031
43741;4221
43741;4401
43741;4491
43751;4001
43751;4051
43751;4461
43761;4141
43761;4471
43761;4501
43771;4001
43771;4061
43771;4331
43771;4421
43781;4001
43781;4161
43781;4171
43781;4281
43791;4181
43791;4221
43801;4091
43801;4171
43801;4291
43811;4151
43811;4201
43811;4371
43811;4411
43821;4251
43821;4281
43821;4311
43821;4431
43831;4141
43831;4281
43831;4401
43841;4101
43841;4501
43851;4061
43851;4081
43851;4491
43861;4271
43861;4371
43861;4381
43861;4491
43871;4271
43871;4341
43871;4441
43871;4461
43881;4131
43881;4141
43881;4351
43891;4001
43891;4091
43891;4301
43901;4181
43901;4201
43911;4231
43911;4251
43911;4471
43921;4021
43921;4161
43931;4001
43931;4351
43941;4001
43941;4151
43941;4331
43941;4411
43951;4411
43951;4461
43961;4021
43961;4171
43971;4111
43971;4171
43981;4161
43981;4171
43981;4331
43981;4391
43991;4101
43991;4381
44001;4001
44001;4171
44001;4251
44001;4261
44011;4021
44011;4071
44011;4381
44021;4111
44021;4121
44021;4171
44021;4351
44031;4051
44031;4171
44031;4261
44031;4351
44041;4101
44041;4161
44041;4181
44051;4061
44051;4121
44051;4221
44061;4121
44061;4451
44061;4471
44071;4131
44071;4301
44071;4461
50001;5181
50001;5191
50001;5561
50011;5101
50011;5421
50011;5541
50021;5281
50021;5341
50031;5011
50031;5291
50031;5341
50031;5511
50041;5061
50041;5181
50041;5331
50041;5531
50051;5481
50051;5551
50061;5051
50061;5141
50061;5231
50071;5441
50071;5461
50081;5351
50081;5511
50091;5091
50091;5291
50091;5391
50101;5141
50101;5161
50101;5471
50111;5501
50111;5521
50121;5231
50121;5491
50131;5301
50131;5341
50141;5121
50141;5171
50141;5211
50151;5221
50151;5451
50161;5391
50161;5421
50171;5241
50171;5301
50181;5031
50181;5131
50181;5401
50191;5071
50191;5131
50191;5171
50191;5241
50201;5181
50201;5391
50201;5451
50211;5081
50211;5141
50211;5451
50211;5551
50221;5231
50221;5481
50221;5501
50221;5561
50231;5211
50231;5321
50231;5531
50241;5071
50241;5221
50241;5531
50251;5361
50251;5411
50261;5001
50261;5401
50271;5021
50271;5201
50281;5021
50281;5081
50281;5321
50291;5091
50291;5401
50301;5171
50301;5221
50301;5351
50301;5381
50311;5011
50311;5271
50311;5491
50311;5551
50321;5171
50321;5341
50321;5401
50321;5431
50331;5091
50331;5161
50341;5021
50341;5411
50341;5451
50341;5501
50351;5141
50351;5381
50361;5131
50361;5151
50361;5291
50361;5461
50371;5141
50371;5261
50371;5321
50371;5431
50381;5011
50381;5191
50381;5311
50391;5191
50391;5371
50391;5461
50401;5301
50401;5471
50401;5541
50411;5071
50411;5321
50411;5371
50411;5411
50421;5251
50421;5511
50431;5041
50431;5101
50431;5351
50431;5411
50441;5261
50441;5381
50441;5431
50441;5441
50451;5141
50451;5191
50461;5161
50461;5411
50461;5431
50461;5501
50471;5091
50471;5351
50471;5371
50481;5191
50481;5341
50491;5021
50491;5091
50501;5161
50501;5381
50501;5391
50501;5521
50511;5421
50511;5451
50511;5531
50521;5261
50521;5491
50521;5521
50531;5101
50531;5171
50531;5221
50531;5301
50541;5001
50541;5121
50541;5251
50541;5391
50551;5201
50551;5221
50551;5541
50561;5381
50561;5391
50561;5541
50561;5561
50571;5201
50571;5301
50571;5451
50571;5561
50581;5121
50581;5221
50581;5261
50591;5191
50591;5431
50601;5041
50601;5211
50601;5391
50611;5171
50611;5501
50621;5201
50621;5221
50621;5261
50631;5041
50631;5131
50641;5001
50641;5061
50641;5101
50641;5451
50651;5231
50651;5381
50651;5481
50661;5311
50661;5421
50671;5121
50671;5221
50671;5491
50671;5561
50681;5101
50681;5411
50681;5461
50681;5511
50691;5071
50691;5231
50691;5461
50691;5561
50701;5151
50701;5331
50711;5011
50711;5261
50711;5541
50721;5231
50721;5291
50721;5461
50731;5071
50731;5161
50731;5271
50731;5331
50741;5311
50741;5401
50741;5501
50741;5521
50751;5161
50751;5211
50751;5441
50761;5071
50761;5181
50761;5201
50761;5401
50771;5241
50771;5271
50781;5001
50781;5261
50781;5401
50791;5021
50791;5191
50791;5221
50791;5541
50801;5041
50801;5181
50801;5391
50811;5111
50811;5271
50811;5351
50811;5561
50821;5031
50821;5301
50831;5161
50831;5221
50831;5461
50841;5211
50841;5511
50851;5271
50851;5311
50851;5391
50861;5041
50861;5361
50861;5421
50871;5121
50871;5151
50871;5171
50871;5501
50881;5011
50881;5061
50881;5191
50881;5421
50891;5101
50891;5371
50901;5161
50901;5201
50901;5291
50901;5511
50911;5061
50911;5151
50911;5281
50911;5371
50921;5181
50921;5301
50921;5341
50931;5101
50931;5181
50941;5321
50941;5471
50941;5501
50941;5541
50951;5161
50951;5231
50951;5501
50961;5121
50961;5201
50961;5461
50971;5011
50971;5521
50981;5231
50981;5391
50991;5011
50991;5191
50991;5311
50991;5551
51001;5081
51001;5291
51001;5321
51001;5561
51011;5341
51011;5381
51021;5071
51021;5391
51021;5471
51031;5181
51031;5351
51031;5361
51031;5511
51041;5011
51041;5141
51041;5281
51041;5541
51051;5141
51051;5481
51061;5161
51061;5221
51061;5521
51071;5041
51071;5091
51081;5291
51081;5431
51091;5041
51091;5401
51091;5551
51101;5121
51101;5371
51101;5391
51111;5041
51111;5301
51111;5421
51121;5001
51121;5421
51121;5481
51131;5311
51131;5461
51141;5001
51141;5411
51141;5481
51141;5551
51151;5021
51151;5141
51151;5471
51161;5201
51161;5301
51161;5481
51161;5541
51171;5191
51171;5281
51171;5431
51171;5511
51181;5311
51181;5381
51181;5421
51191;5021
51191;5121
51191;5221
51191;5291
51201;5011
51201;5261
51201;5301
51201;5491
51211;5061
51211;5551
51211;5561
51221;5061
51221;5391
51221;5531
51231;5291
51231;5321
51241;5111
51241;5161
51241;5221
51241;5441
51251;5101
51251;5161
51251;5251
51261;5071
51261;5481
51261;5541
51271;5051
51271;5151
51271;5281
51281;5231
51281;5521
51291;5001
51291;5021
51301;5241
51301;5281
51301;5381
51301;5391
51311;5161
51311;5381
51321;5161
51321;5231
51321;5541
51331;5201
51331;5321
51341;5311
51341;5331
51341;5341
51341;5441
51351;5011
51351;5071
51361;5141
51361;5561
51371;5261
51371;5451
51381;5161
51381;5291
51381;5381
51381;5501
51391;5071
51391;5231
51391;5401
51391;5551
51401;5031
51401;5141
51401;5231
51411;5051
51411;5101
51411;5201
51411;5351
51421;5101
51421;5121
51421;5211
51431;5031
51431;5081
51431;5251
51431;5281
51441;5141
51441;5351
51441;5491
51451;5281
51451;5471
51461;5001
51461;5311
51461;5381
51471;5171
51471;5311
51471;5361
51471;5451
51481;5211
51481;5341
51481;5351
51491;5141
51491;5451
51501;5081
51501;5151
51501;5311
51501;5401
51511;5141
51511;5221
51511;5351
51511;5371
51521;5141
51521;5151
51521;5411
51531;5011
51531;5391
51541;5031
51541;5191
51551;5011
51551;5031
51551;5451
51561;5111
51561;5471
51571;5121
51571;5351
51571;5401
51571;5421
51581;5041
51581;5071
51581;5521
51591;5071
51591;5241
51591;5451
51601;5141
51601;5351
51601;5491
51601;5511
51611;5271
51611;5341
51621;5091
51621;5281
51621;5551
51631;5041
51631;5491
51631;5521
51641;5161
51641;5261
51641;5281
51641;5311
51651;5011
51651;5071
51651;5201
51651;5551
51661;5091
51661;5171
51671;5091
51671;5551
51681;5031
51681;5261
51681;5441
51681;5451
51691;5141
51691;5291
51691;5381
51691;5511
51701;5101
51701;5291
51701;5451
51701;5501
51711;5011
51711;5261
51721;5021
51721;5161
51721;5321
51731;5191
51731;5251
51741;5111
51741;5411
51741;5491
51751;5271
51751;5421
51751;5461
51761;5321
51761;5471
51761;5491
51771;5161
51771;5331
51781;5001
51781;5191
51781;5201
51781;5311
51791;5131
51791;5141
51791;5251
51791;5291
51801;5001
51801;5491
51811;5031
51811;5441
51811;5471
51821;5101
51821;5121
51821;5311
51821;5421
51831;5001
51831;5161
51831;5331
51831;5381
51841;5071
51841;5351
51841;5511
51841;5531
51851;5141
51851;5291
51851;5421
51861;5081
51861;5281
51861;5521
51871;5241
51871;5351
51871;5551
51881;5031
51881;5241
51881;5461
51881;5541
51891;5051
51891;5111
51891;5351
51901;5191
51901;5381
51911;5131
51911;5361
51911;5401
51921;5041
51921;5241
51921;5271
51921;5491
51931;5161
51931;5281
51931;5361
51931;5431
51941;5131
51941;5341
51941;5351
51941;5481
51951;5051
51951;5171
51951;5511
51961;5351
51961;5381
51961;5491
51971;5451
51971;5501
51981;5061
51981;5491
51981;5531
51981;5561
51991;5141
