material_id;spacegroup
mp-1250639;R-3
mp-1250668;Cmce
mp-1250674;P1
mp-1250679;Pbcn
mp-1250690;Pnnm
mp-1250700;C222_1
mp-1250704;Ibam
mp-1250711;I-4
mp-1250739;Pnma
mp-1250762;Pm-3m
mp-1250795;Ccce
mp-1250904;Im-3m
mp-1250911;C2/m
mp-1250944;I-4
mp-1250953;P4/n
mp-1250982;P-1
mp-1251020;P6_3mc
mp-1251035;P-3m1
mp-1251044;P4_2/nbc
mp-1251047;C2/m
mp-1251067;Cmce
mp-1251098;P6_3/mmc
mp-1251118;I4_1/amd
mp-1251120;Ccce
mp-1251171;Imma
mp-1251175;P2_1
mp-1251186;P-62m
mp-1251192;Fd-3m
mp-1251200;Pnma
mp-1251202;P6_3/mcm
mp-1251217;P4_2/mbc
mp-1251218;Cmmm
mp-1251223;C222_1
mp-1251238;C2/c
mp-1251248;Ibam
mp-1251255;P6/mmm
mp-1251259;P4_2/nbc
mp-1251307;Pnma
mp-1251332;I-4
mp-1251335;I4/mmm
mp-1251337;Pm-3n
mp-1251348;R-3
mp-1251356;C2/m
mp-1251359;I-42m
mp-1251373;I4_122
mp-1251398;P3_121
mp-1251444;P6/mmm
mp-1251446;P1
mp-1251462;P-4m2
mp-1251479;P-4c2
mp-1251493;Pnnm
mp-1251495;C2/c
mp-12515;P4/nmm
mp-1251515;Ama2
mp-1251536;C2/m
mp-1251564;P4_32_12
mp-1251580;P2_1/m
mp-1251609;Pnma
mp-1251657;Pm-3m
mp-1251673;C2
mp-1251676;Fd-3m
mp-1251697;Ibam
mp-1251729;R-3m
mp-1251923;I-4
mp-1251947;Immm
mp-1251955;P2_13
mp-1251991;Imma
mp-1252014;R-3c
mp-1252046;I-4
mp-1252052;P2/c
mp-1252061;I4/mcm
mp-1252125;I-4
mp-1252139;I-4
mp-1252147;Cmcm
mp-1252169;P-1
mp-1252259;P2
mp-1252322;I-4
mp-1252352;Imma
mp-1252354;I-4
mp-1252392;Ia-3d
mp-12524;P6_422
mp-1252403;P4/nmm
mp-1252503;P3_121
mp-1252546;P-62m
mp-1252571;I4_1/amd
mp-1252573;I-42m
mp-1252605;I-4
mp-1252620;Cmme
mp-1252645;Fm-3m
mp-1252696;P-4n2
mp-1252702;I-4
mp-1252719;C2/m
mp-1252745;Fd-3m
mp-1252751;P2_1/m
mp-1252757;Fm-3c
mp-1252832;I4/mmm
mp-1252902;Pban
mp-1252906;P622
mp-1252928;Imma
mp-1252939;P-3m1
mp-1252956;P6/mmm
mp-1252962;I4_1/amd
mp-1252998;Pm-3m
mp-1253018;Pm-3m
mp-1253086;P3_221
mp-1253103;Immm
mp-1253104;Cmcm
mp-1253190;Pc
mp-1253223;I-4
mp-1253253;C2/m
mp-1253282;P6_3/mmc
mp-1253308;Pm-3m
mp-1253366;I-4
mp-1253371;C2/m
mp-1253380;I4/mmm
mp-1253426;P4_2/mmc
mp-1253429;Pa-3
mp-1253469;P-1
mp-1253481;P3m1
mp-1253523;Pnma
mp-1253597;Fddd
mp-1253598;P-3m1
mp-1253626;P6_3/mmc
mp-1253676;Pmmn
mp-1253701;Imma
mp-1253702;Im-3m
mp-1253709;Pcca
mp-1253752;I-4
mp-1253757;C2/m
mp-1253783;P4_12_12
mp-1253817;I-4
mp-1253839;I-4
mp-1253858;P4_122
mp-1253884;P4/nbm
mp-1253890;Ima2
mp-1253902;I-4
mp-1253926;P-31m
mp-1253928;Fm-3m
mp-1253944;P6/mmm
mp-1253956;I-4
mp-1253977;P4/mbm
mp-1253996;P4/nmm
mp-1254035;Fm-3m
mp-1254082;I-4
mp-1254131;Imma
mp-1254162;P4/n
mp-1254211;C2
mp-1254244;P-62m
mp-1254248;P4/nmm
mp-1254256;I-4
mp-1254264;P-4m2
mp-1254279;Cmcm
mp-1254406;P-4n2
mp-1254655;P-3m1
mp-1254676;R-3m
mp-1254679;Pbcn
mp-1254712;I-4
mp-1254733;P-3m1
mp-1254738;Pm-3m
mp-1254749;I-4
mp-1254778;P-62m
mp-1254815;P1
mp-1254853;R-3c
mp-1254879;Ibam
mp-12549;P6/mmm
mp-1254946;P6_3/mcm
mp-1255012;Pm-3m
mp-1255022;Ibam
mp-1255117;P6/m
mp-1255183;Pm-3m
mp-1255185;Pm
mp-12552;Pm-3m
mp-1255226;I4_1/amd
mp-1255275;I-4
mp-1255301;C2/m
mp-1255302;I-4
mp-1255324;P1
mp-1255328;I-4
mp-1255349;P-3m1
mp-1255471;I-4
mp-1255553;P6_3/mmc
mp-1255555;Pmmm
mp-1255558;P2
mp-1255591;I-4
mp-1255623;Fm-3m
mp-1255633;R32
mp-1255664;P6_422
mp-1255665;Pc
mp-1255683;I4/mmm
mp-1255718;Im-3m
mp-1255810;P3m1
mp-1255829;Cmme
mp-1255845;I4/mmm
mp-1255875;P6/mmm
mp-1255879;P6/m
mp-1255903;R32
mp-1255921;Pnma
mp-1255936;Imma
mp-1255956;R-3m
mp-1255966;P3m1
mp-1255985;P-62m
mp-1256006;P6/mmm
mp-1256010;Pnma
mp-1256055;Pca2_1
mp-1256120;C2/m
mp-1256133;Cmcm
mp-1256201;P-62m
mp-1256345;Ibam
mp-1256359;P6/mmm
mp-1256372;Cmcm
mp-1256379;Cmcm
mp-1256381;Fd-3m
mp-1256437;Pm-3m
mp-1256447;I-4
mp-1256472;I4/mmm
mp-1256485;I-4
mp-1256499;Ia-3d
mp-1256531;I4/mcm
mp-1256551;I4_1/amd
mp-1256554;Ccce
mp-1256570;I-4
mp-1256571;Ia-3d
mp-1256614;P6_3/mmc
mp-1256634;Pbcm
mp-1256645;Cmcm
mp-1256652;I-4
mp-1256770;Cmc2_1
mp-1256783;P3_221
mp-1256804;P2/c
mp-1256901;I4_1/amd
mp-1256936;P-3m1
mp-1256986;R32
mp-1257004;I-4
mp-1257110;P-3m1
mp-1257117;P2_1/m
mp-1257167;I-4
mp-1257168;P6_122
mp-1257187;I-4
mp-1257219;C2/m
mp-1257220;P1
mp-1257223;Fm-3m
mp-1257258;P23
mp-1257269;I-4
mp-1257315;P6_3/mmc
mp-1257336;Fd-3m
mp-1257350;P1
mp-1257375;Imma
mp-1257414;C2/m
mp-1257479;P6_3/mmc
mp-1257493;P6_3/mmc
mp-1257567;Cmcm
mp-1257574;I4/mmm
mp-1257657;I-4
mp-1257767;I-4
mp-1257794;P6_3/mcm
mp-1257811;C2/m
mp-1257845;Fd-3m
mp-1257869;I4_1/amd
mp-1257878;P6/mmm
mp-1257889;P6_3/mmc
mp-1257906;P1
mp-1257925;C222_1
mp-1257945;I-4
mp-1257948;C2/c
mp-1258002;P6/mmm
mp-1258039;Cmc2_1
mp-1258108;I4_1/amd
mp-1258154;P6_3mc
mp-1258159;Fd-3m
mp-1258160;Pnma
mp-1258189;P1
mp-1258196;P2
mp-1258219;I-4
mp-1258247;Pnma
mp-1258282;I4/mmm
mp-1258327;Pnma
mp-1258399;P6_522
mp-1258408;P-3m1
mp-1258423;I4/mmm
mp-1258426;Fd-3m
mp-1258483;Pmmn
mp-1258485;I4/mmm
mp-1258588;P1
mp-1258606;I-4
mp-1258627;Pm-3m
mp-1258645;Pm-3m
mp-1258658;P1
mp-1258719;Im-3m
mp-1258748;I-4
mp-1258750;Pm-3m
mp-1258754;Pnma
mp-1258769;Cmcm
mp-1258792;Cmcm
mp-1258814;Ccce
mp-1258820;Pmma
mp-1258878;I-4
mp-1258899;Pbcn
mp-1258910;I-4
mp-1258933;P-3m1
mp-1258971;P-6m2
mp-1258985;I-4
mp-1259;Pm-3m
mp-1259032;I-4
mp-1259034;P6_222
mp-1259045;P6_3mc
mp-1259075;Ibam
mp-1259078;P-6m2
mp-1259129;P2/c
mp-1259159;I-4
mp-1259208;Fd-3m
mp-1259246;P4/mbm
mp-1259288;P6_3/mmc
mp-1259341;Pm-3m
mp-1259390;Pnma
mp-1259423;P2
mp-1259425;R-3m
mp-1259437;I-4
mp-1259456;I-4
mp-1259457;P1
mp-1259492;P-3m1
mp-1259516;Fddd
mp-1259533;Cmcm
mp-1259547;P6_522
mp-1259556;I4/mmm
mp-1259574;I-4
mp-1259581;Pbcn
mp-1259587;I-4
mp-1259663;Pm-3m
mp-1259668;C222_1
mp-1259725;P6_3/mmc
mp-1259767;Pm-3m
mp-1259809;P2/c
mp-1259833;I-4
mp-1259863;I-4
mp-1259865;Cmcm
mp-1259866;P-62m
mp-1259882;P6_422
mp-1259890;I-4
mp-1259922;Ima2
mp-12600;P6_3/mmc
mp-1260018;I-4
mp-1260023;I4/mmm
mp-1260030;P6_3/mmc
mp-1260058;Cmce
mp-1260135;C2/m
mp-1260144;Pnma
mp-1260162;P3_221
mp-1260199;P2_1/m
mp-1260319;Fddd
mp-1260339;Pnma
mp-1260351;I4/mmm
mp-1260355;I-4
mp-1260363;I-4
mp-1260400;Pnma
mp-1260418;P-3m1
mp-1260429;C2/c
mp-1260437;Pa-3
mp-1260453;I4/mmm
mp-1260472;P6/mmm
mp-1260474;Cmc2_1
mp-1260568;Pnma
mp-1260592;I4_1/amd
mp-1260657;P-3m1
mp-1260671;C2/m
mp-1260697;C2/c
mp-1260766;I-4
mp-1260787;Cmce
mp-1260788;I-4
mp-1260861;P4/nmm
mp-1260866;Pmmm
mp-1260875;P-62m
mp-1260898;I4/mmm
mp-1260899;P4/nbm
mp-1260903;C2/m
mp-1260934;Immm
mp-1260961;P2_1
mp-1260977;P-31m
mp-1260979;P4/mbm
mp-1260992;I-4
mp-1261003;Fm-3m
mp-1261029;P4/mbm
mp-1261033;C2/m
mp-1261046;I-4
mp-1261124;Pnma
mp-1261140;I-4
mp-1261147;P-62m
mp-1261176;P3_221
mp-1261192;I-4
mp-1261195;Pm-3m
mp-1261226;Cmce
mp-1261234;P6/mmm
mp-1261250;Pbcn
mp-1261268;P-3m1
mp-1261275;P6_222
mp-1261286;R-3m
mp-1261297;R-3c
mp-1261317;Fd-3c
mp-1261332;P2/c
mp-1261368;C2
mp-1261378;I4/mmm
mp-1261391;P-62m
mp-1261396;C222_1
mp-12614;Pnma
mp-1261432;Pbcm
mp-1261442;I-4
mp-1261448;P-31m
mp-1261453;P-4n2
mp-1261467;P4/nmm
mp-1261470;R-3
mp-1261472;Fddd
mp-1261507;P1
mp-1261529;Amm2
mp-1261535;C2/m
mp-1261571;P4/nbm
mp-1261647;I2_13
mp-1261668;C2/c
mp-1261678;I-4
mp-1261681;I-4
mp-1261706;Pnma
mp-1261783;Im-3m
mp-1261839;Pnma
mp-1261859;R-3c
mp-1261868;C2
mp-1261893;P-62m
mp-1261918;Cmcm
mp-1261939;P-1
mp-1261989;Fm-3c
mp-1262027;C2/m
mp-1262057;P-1
mp-1262061;P-62m
mp-1262077;I-4
mp-1262084;I-42d
mp-1262099;P-31m
mp-1262105;P6_3/mmc
mp-1262126;I4/mcm
mp-1262134;I4/mmm
mp-1262168;I-42m
mp-1262175;Pnma
mp-1262176;P6/mmm
mp-1262179;I-4
mp-1262215;Cmcm
mp-1262216;Ia-3d
mp-1262230;C2/m
mp-1262233;I4/mmm
mp-1262260;P6/mmm
mp-1262267;P1
mp-1262281;I-4
mp-1262318;P1
mp-1262325;Pnma
mp-1262334;Pmmn
mp-1262387;Fddd
mp-1262438;Immm
mp-1262464;P-62m
mp-1262504;I-4
mp-1262570;I-4
mp-1262579;I-4
mp-1262621;C2/m
mp-1262637;I-4
mp-1262687;Ibam
mp-1262734;I4_1/amd
mp-1262740;I-42d
mp-1262815;Pmma
mp-1262833;Pm-3m
mp-1262859;P2_1/c
mp-1262875;I-4
mp-1262910;I4/mmm
mp-1262924;R-3m
mp-1262999;P4_12_12
mp-12630;Cmcm
mp-1263004;Pmmn
mp-1263028;Immm
mp-1263034;Immm
mp-1263062;I-4
mp-1263063;I4/mmm
mp-1263090;P-6m2
mp-1263093;P2_1
mp-1263118;I-4
mp-1263128;C222_1
mp-1263161;I-4
mp-1263178;I-43m
mp-1263206;I-4
mp-1263208;P-62m
mp-1263231;Pmmn
mp-1263233;I4/mmm
mp-1263265;P-3m1
mp-1263268;P-62m
mp-1263307;P-1
mp-1263331;P23
mp-1263347;P6/mmm
mp-1263406;I-4
mp-1263457;I-4
mp-1263481;Cmcm
mp-1263534;Ia-3d
mp-1263578;Immm
mp-1263589;I4_1/amd
mp-1263640;R-3m
mp-1263654;Pmma
mp-1263664;Ia-3d
mp-1263737;I4/mmm
mp-1263821;Pm-3m
mp-1263831;I4_1/amd
mp-1263856;Imma
mp-1263920;P3_221
mp-1263947;I-4
mp-1263956;I-4
mp-1263962;Cmmm
mp-1263972;Fd-3m
mp-1264068;Immm
mp-1264150;P4/nmm
mp-1264161;P6/mmm
mp-1264162;P6/mmm
mp-1264181;Imma
mp-1264286;P-62m
mp-1264301;I-42d
mp-1264318;P6_3/mmc
mp-1264333;P2/c
mp-1264366;P3_221
mp-1264387;P6_522
mp-1264394;P4_12_12
mp-1264399;P6/mmm
mp-1264449;I-4
mp-1264464;Cmme
mp-1264537;R-3
mp-1264539;Pm-3m
mp-1264552;I-4
mp-1264613;P4_2/mbc
mp-1264640;I-4
mp-1264651;I-4
mp-1264672;P4/mbm
mp-1264673;P6/mmm
mp-1264674;Pbcm
mp-1264757;I-4
mp-1264777;I-4
mp-1264818;C2/m
mp-1264832;P-62m
mp-1264872;Pm-3m
mp-1264947;I4/mcm
mp-1264948;I-4
mp-1264964;C2/m
mp-1264968;R-3m
mp-1265000;P-6m2
mp-1265015;Pnma
mp-1265052;P4/n
mp-1265115;C2/m
mp-1265128;P6_3/mmc
mp-1265164;Immm
mp-1265176;C2/m
mp-1265180;Cmcm
mp-1265185;P6/mmm
mp-1265199;Fd-3m
mp-1265204;I-4
mp-1265209;P6/mmm
mp-1265238;P3_221
mp-1265241;Cmcm
mp-1265283;Ccce
mp-1265289;Fm-3m
mp-1265377;P6_3/mmc
mp-1265379;I-4
mp-1265405;I-4
mp-1265411;P-62m
mp-1265444;P4/nmm
mp-1265471;I4/mmm
mp-1265482;Fm-3m
mp-1265510;Immm
mp-1265534;I4_1/amd
mp-1265564;I-4
mp-1265639;Ama2
mp-1265687;I-4
mp-1265696;P1
mp-12657;P6_3/mmc
mp-1265720;R-3
mp-1265844;I-4
mp-1265889;I-4
mp-1265897;Ibam
mp-1265928;Cmce
mp-1265936;C2
mp-1265956;P2_1/m
mp-12660;Pm-3m
mp-1266027;P6_3/mmc
mp-1266033;I-4
mp-1266084;P6/mmm
mp-1266111;P6_422
mp-1266131;Pmmn
mp-1266145;P6_3/mmc
mp-1266170;Im-3m
mp-1266257;P-4m2
mp-1266303;Pmma
mp-1266377;C2/m
mp-1266395;C2/m
mp-1266404;P1
mp-1266434;I-4
mp-1266458;Cmcm
mp-1266471;C2
mp-1266481;Cmcm
mp-1266515;I-4
mp-1266535;P-62m
mp-1266571;P6_3/mmc
mp-1266587;I4_1/amd
mp-1266597;P-3m1
mp-1266659;P4_2/mmc
mp-1266667;I4_1/amd
mp-1266697;Cc
mp-1266702;I4/mmm
mp-1266703;Pnma
mp-1266707;P6_3/mmc
mp-1266771;C2/m
mp-1266794;P-4c2
mp-1266799;P-1
mp-1266829;Fm-3m
mp-1266837;R-3
mp-1266857;Cmcm
mp-1266863;Cmcm
mp-1266917;Cmc2_1
mp-1266920;I-42m
mp-1266980;Fmmm
mp-1266984;I-4
mp-1266993;C2/m
mp-1267020;I-4
mp-1267027;Ibam
mp-1267068;Ama2
mp-1267113;Amm2
mp-1267114;Pnma
mp-1267137;I-4
mp-1267146;I4/mmm
mp-1267174;Cmce
mp-1267197;P4/nbm
mp-1267224;P-3m1
mp-1267247;Pm-3m
mp-1267260;Pbcn
mp-1267287;I4_1/amd
mp-1267306;I4_1/amd
mp-1267309;I-4
mp-1267334;P1
mp-1267354;C2/c
mp-1267364;Pmmn
mp-1267383;I-4
mp-1267482;P2
mp-1267503;I4/mmm
mp-1267518;P6_3/mmc
mp-1267520;I-4
mp-1267545;C2/m
mp-1267565;I-4
mp-1267575;P-6m2
mp-1267580;I-4
mp-1267599;C222_1
mp-1267604;Pm-3m
mp-1267636;I-42m
mp-1267652;Pnnm
mp-1267726;P-6m2
mp-1267749;P-1
mp-12678;P6_3/mmc
mp-1267803;Pbcn
mp-1267804;I4/mmm
mp-1267823;P6_3/mmc
mp-1267849;I4/mmm
mp-1267852;C2/m
mp-1267854;I-4m2
mp-1267870;I-43m
mp-1267882;I-4
mp-1267892;Amm2
mp-1267907;Fm-3m
mp-1267912;P2_1
mp-1267938;Pbcn
mp-1267960;I4/mmm
mp-1268012;Immm
mp-1268018;Pnma
mp-1268019;R-3c
mp-1268036;Fm-3m
mp-1268063;R-3c
mp-1268066;Imma
mp-1268078;I-4
mp-1268079;P2_1/c
mp-1268090;Cmcm
mp-1268092;I-4
mp-1268105;Ia-3d
mp-1268163;Pm
mp-1268167;P3_221
mp-1268188;Fddd
mp-127;Im-3m
mp-1271733;P6_3mc
mp-1271784;Imma
mp-1271793;R-3m
mp-1271799;P6_3mc
mp-1271805;Fd-3m
mp-1271857;P6_3mc
mp-1271940;I4_1/amd
mp-1271965;P6_3mc
mp-1272008;Fd-3m
mp-1272012;Fd-3m
mp-1272056;P6_3mc
mp-1272102;P6_3mc
mp-1272123;Fd-3m
mp-1272139;P-3m1
mp-1272215;P6_3mc
mp-1272239;C2/m
mp-1272247;Pnma
mp-1272397;P4_2/ncm
mp-1272467;Cmce
mp-1272621;C2/m
mp-1273910;P4_2/ncm
mp-1274168;Fd-3m
mp-1274270;Fm-3m
mp-1274498;C2/m
mp-1275329;C2/m
mp-12755;Cmcm
mp-1276800;Fm-3m
mp-1276858;C2/m
mp-12780;P4/nmm
mp-1278103;Fm-3m
mp-1278170;C2/m
mp-1278343;Cmce
mp-1278573;C2/m
mp-12787;C2/c
mp-1278781;C2/m
mp-1279251;Pnma
mp-1279255;C2/m
mp-1279724;I-4m2
mp-1279978;C2/m
mp-128;R-3
mp-1280866;Fm-3m
mp-1280973;Fm-3m
mp-1281116;Fm-3m
mp-1281171;P4_2/ncm
mp-1281224;Pmmn
mp-1281276;C2/m
mp-1281976;Pnma
mp-1282350;Fm-3m
mp-1282380;Fd-3m
mp-1282807;Pnc2
mp-1282985;I-4m2
mp-1283126;C2/m
mp-1283506;P4_2/ncm
mp-1284966;Fm-3m
mp-1285074;C2/m
mp-1285093;C2/m
mp-1285294;C2/m
mp-1285653;Fd-3m
mp-1285729;Cmce
mp-1285798;I4_1/amd
mp-1285891;Fm-3m
mp-1286320;Pmmn
mp-1286330;C2/m
mp-1287;P-62m
mp-1287165;P6_3mc
mp-1287242;P4_2/ncm
mp-1287775;P4_2/ncm
mp-1287782;C2/m
mp-1288031;Fm-3m
mp-1288221;C2/m
mp-1288577;Fd-3m
mp-1289016;Fm-3m
mp-1289543;P4_2/ncm
mp-1289702;Imma
mp-1291;Pm-3m
mp-1291086;Pnma
mp-12919;I4_1md
mp-1291963;C2/m
mp-1291971;Pnma
mp-1292361;C2/m
mp-1293555;Cmce
mp-1293627;R-3m
mp-1293698;Fm-3m
mp-1293993;C2/m
mp-1294547;C2/m
mp-1294823;C2/m
mp-1295462;P4_2/ncm
mp-1295540;C2/m
mp-1295583;Cmce
mp-1296095;C2/m
mp-1296180;C2/m
mp-1296401;Pnc2
mp-1296767;C2/m
mp-1296793;P6_3mc
mp-1296813;Pnma
mp-1297113;P6_3mc
mp-1297256;Cmce
mp-1297410;C2/m
mp-1297474;P6_3mc
mp-1298193;Cmce
mp-1298244;P6_3mc
mp-1298251;C2/m
mp-1298492;Cmce
mp-1299680;C2/m
mp-1299936;P-62m
mp-1299942;P6_3/mmc
mp-1299950;Fm-3m
mp-1299951;Cmcm
mp-1299996;P-62m
mp-1300002;R3c
mp-1300018;P6/mmm
mp-1300042;P6_3mc
mp-1300060;Pnma
mp-1300066;P4/nmm
mp-1300085;Immm
mp-1300101;R-3
mp-1300125;R3m
mp-1300137;P-62m
mp-1300168;P4/nmm
mp-1300226;Cmcm
mp-1300229;I4/mmm
mp-1300244;Pnma
mp-1300278;Pm-3m
mp-1300297;P4/nmm
mp-1300305;R-3
mp-1300309;Cmcm
mp-1300341;Cmcm
mp-1300365;Amm2
mp-1300383;Cmcm
mp-13004;Pa-3
mp-1300409;P4/nmm
mp-1300420;P6_3/mmc
mp-1300423;P6_3mc
mp-1300491;I4/mmm
mp-1300528;C2/m
mp-1300560;R-3
mp-1300629;Cmcm
mp-1300645;I4/mmm
mp-1300666;Fm-3m
mp-1300720;I4_1/amd
mp-1300754;P6_3/mmc
mp-1300795;C2/m
mp-1300799;P4/mbm
mp-1300800;Immm
mp-1300827;Cmcm
mp-1300906;I4_1/amd
mp-1300924;Cmce
mp-1300992;Cmcm
mp-1301010;Cmcm
mp-1301021;Cmmm
mp-1301058;P2_1/m
mp-1301063;P4/nmm
mp-1301752;I-4m2
mp-13024;Cmcm
mp-1302500;Pnc2
mp-1303414;I-4m2
mp-1304595;Pnc2
mp-1304897;I-4m2
mp-1304978;I-4m2
mp-1305000;Pnc2
mp-13055;C2/m
mp-13056;R-3
mp-1305672;Pnc2
mp-1307;Fd-3m
mp-13070;P6_3/mmc
mp-1307587;Pnc2
mp-1307804;I-4m2
mp-1308229;Pnc2
mp-1308493;I-4m2
mp-1308956;I-4m2
mp-13092;P-62m
mp-1309567;I-4m2
mp-1309917;I-4m2
mp-1311538;Pnc2
mp-1312814;I-4m2
mp-13132;Pm-3m
mp-13135;P4/nmm
mp-1315158;Pnc2
mp-1315739;Pnc2
mp-13163;P6_3/mmc
mp-1316427;Pnc2
mp-1316913;I-4m2
mp-1317260;I-4m2
mp-1319422;Pnc2
mp-1319847;I-4m2
mp-1320624;I-4m2
mp-1320680;I-4m2
mp-1321407;I-4m2
mp-1321592;Pnc2
mp-1324129;P2
mp-1324146;Pmmn
mp-1324197;I4_1/amd
mp-1324243;Cmcm
mp-1324370;R-3
mp-1324442;C2/m
mp-1324454;P3m1
mp-1324732;Imma
mp-1324979;P3m1
mp-1325175;P4/mcc
mp-1325182;Cmme
mp-1325397;Pna2_1
mp-1325399;I4/mmm
mp-1325447;C2/m
mp-1325493;P-1
mp-1325894;Ia-3
mp-1325953;I4/mmm
mp-1326047;Pna2_1
mp-1326085;P2_1/c
mp-1326433;P4_322
mp-1326599;R-3m
mp-1326726;P2_1/c
mp-13270;Imma
mp-13272;P-6m2
mp-1327209;Immm
mp-1327236;Pm-3n
mp-1327240;P2_1/c
mp-1327587;Pc
mp-1327589;Fd-3m
mp-1327646;Ccce
mp-1327849;P3m1
mp-1327891;Pc
mp-1328047;C222_1
mp-1328147;P6cc
mp-1328204;I4_1/acd
mp-1328375;P-4
mp-1328604;P-1
mp-1328679;I2_12_12_1
mp-1328727;P4_2/mmc
mp-1328765;Cmcm
mp-1329469;C2/m
mp-1329537;C2/c
mp-1329705;P-1
mp-1329767;Pa-3
mp-1330230;Ibca
mp-13303;P6_3mc
mp-1330336;P6_3cm
mp-1331139;Pnn2
mp-1332124;Ima2
mp-1332206;P3m1
mp-1332456;Pbcm
mp-1332494;P-3m1
mp-1332769;Pn-3m
mp-1332802;I4/mmm
mp-1332949;P2_1/c
mp-1333026;P-1
mp-1333060;C2/m
mp-1333331;P3m1
mp-1333404;Cmcm
mp-1333405;P-1
mp-1333441;C222
mp-1333493;I-4m2
mp-1333905;P2_1/c
mp-1334065;Pnma
mp-1334091;Im-3m
mp-1334112;Pbcm
mp-1334167;Cmce
mp-1334262;P4/nmm
mp-1334404;Cmcm
mp-1334420;Cmcm
mp-1334434;C2/c
mp-1334449;P1
mp-1334471;P4/mbm
mp-1334526;Cmcm
mp-1334597;Pnma
mp-1334689;Cm
mp-1334716;Pbcn
mp-1334765;Pca2_1
mp-1334779;C2/c
mp-1334915;Immm
mp-13350;Cmcm
mp-1335006;Pmn2_1
mp-1335160;Fd-3m
mp-1335183;Fmm2
mp-1335209;Pmna
mp-1335281;P4/nnc
mp-1335313;P6_222
mp-1335338;C2/m
mp-1335343;Ia-3d
mp-1335395;Cmce
mp-1335538;Pnma
mp-1335903;R-3
mp-1336105;Pmma
mp-1336264;P2_1/c
mp-1336271;Pnnm
mp-1336342;P6/mmm
mp-1336398;Pmmn
mp-1336470;C2/m
mp-1336497;Cmcm
mp-1336562;Ama2
mp-1336584;P1
mp-1336661;Fm-3m
mp-1336733;P2_12_12_1
mp-1336758;F-43m
mp-1336823;Imm2
mp-1337115;Ccce
mp-1337168;Pnma
mp-1337243;R3m
mp-1337338;I4_1/amd
mp-1337389;P4_2/mmc
mp-1337419;C2/m
mp-1337421;P2/m
mp-1337426;P2_1/m
mp-1337440;Pbca
mp-1337534;Imma
mp-1337688;C2/c
mp-1337698;P2_1/m
mp-1337737;Pbca
mp-1337824;Iba2
mp-13379;Pnma
mp-1337926;I4_1/amd
mp-1337985;Cmc2_1
mp-1337992;Imma
mp-1338018;Pm-3m
mp-1338138;C2/m
mp-1338165;Cmcm
mp-1338225;P2/m
mp-1338294;P1
mp-1338309;P3m1
mp-1338372;P3m1
mp-1338396;Pca2_1
mp-1338415;Imma
mp-1338536;Ia-3d
mp-1338564;Pmmn
mp-1338667;Pbca
mp-1339719;P3m1
mp-1339781;Fddd
mp-13398;I4/mmm
mp-1339827;Pcca
mp-1340604;P-4c2
mp-1340877;C222
mp-1340982;P-1
mp-1340992;Cmcm
mp-1341251;P1
mp-1341362;P4_2/nmc
mp-1341409;P6_3cm
mp-1342233;P2
mp-1342241;I4/mmm
mp-1342577;P2_1/c
mp-1342615;Cm
mp-1342750;P1
mp-1342772;Im-3m
mp-1342818;P4_132
mp-1342962;P3m1
mp-1343039;R-3c
mp-1343098;R-3m
mp-1343103;R-3m
mp-1343162;P-1
mp-1343341;P3m1
mp-1343437;I4_122
mp-13435;F-43m
mp-1343558;Pnma
mp-1343643;P-4m2
mp-1343728;Imma
mp-1343786;P-1
mp-1343815;C2/m
mp-1344172;P-1
mp-1344285;I4_1/amd
mp-1344291;Pbcm
mp-1344457;Cmce
mp-1344870;P3m1
mp-1344923;I-42m
mp-1345200;C2/m
mp-1345242;Pm
mp-1345310;Fddd
mp-13456;R3m
mp-1345867;Cmcm
mp-1346183;Ia-3
mp-1346305;I-43m
mp-1346666;Fdd2
mp-1346802;Pcca
mp-1347066;P4/nbm
mp-1347116;P3m1
mp-1347425;R-3
mp-13475;Imma
mp-1347697;R3m
mp-1347781;P2_1/c
mp-1347892;P-1
mp-1348078;R-3m
mp-1348868;I4_1/amd
mp-1349036;P-1
mp-1349229;P6/mmm
mp-1349296;I4_1/amd
mp-1349404;P6_3mc
mp-1349596;Pnma
mp-1349657;C2/m
mp-1349818;P3m1
mp-1349858;P6_3/mmc
mp-1350204;P2_12_12_1
mp-1350266;P4/nnc
mp-1350301;Cmcm
mp-1350424;P2_1/c
mp-1350913;P4_2/mbc
mp-1350925;P1
mp-1351082;P2_1/c
mp-1351181;Cccm
mp-13513;Cmcm
mp-1351396;I-43m
mp-1351748;P1
mp-1351756;P4_2/nbc
mp-1351830;P-1
mp-1351928;I4/mcm
mp-1352091;P4/n
mp-1352390;Cc
mp-1352407;P4/nbm
mp-1352687;P-42_1c
mp-1353044;P4/nnc
mp-1353259;P4_32_12
mp-1353505;P2_1/c
mp-1353639;C2/c
mp-1353873;P2_1/c
mp-1353942;Pmma
mp-1353953;P3m1
mp-1354016;P3m1
mp-1354036;Cm
mp-1354069;Pna2_1
mp-1354085;I-42m
mp-1354196;I4_1/amd
mp-1354303;P3m1
mp-1354306;Cmmm
mp-1354476;Pbcn
mp-1354565;Cmcm
mp-1354599;Fd-3m
mp-1354630;P3m1
mp-1354679;P2_1/c
mp-1354738;Pbca
mp-1354769;P-31c
mp-1354802;P2/c
mp-1354836;F-43m
mp-1354952;C2/m
mp-1355113;P3m1
