material_id;formula_pretty
mp-1248175;SiO2
mp-1248176;SiO2
mp-1248184;SiO2
mp-1248188;SiO2
mp-1248196;SiO2
mp-1248202;SiO2
mp-1248249;SiO2
mp-1248265;SiO2
mp-1248273;AlPO4
mp-1248287;SiO2
mp-1248311;SiO2
mp-1248314;SiO2
mp-1248318;SiO2
mp-1248329;SiO2
mp-1248339;SiO2
mp-1248346;Si2Os3C12(ClO2)6
mp-1248356;SiO2
mp-1248363;SiO2
mp-1248367;SiO2
mp-1248406;SiO2
mp-1248440;SiO2
mp-1248469;NdAlNi
mp-1248513;SiO2
mp-1248535;AlPO4
mp-1248553;SiO2
mp-1248570;SiO2
mp-1248595;AlPO4
mp-1248606;SiO2
mp-1248618;AlPO4
mp-1248661;SiO2
mp-1248667;SiO2
mp-1248668;SiO2
mp-1248691;SiO2
mp-1248696;SiO2
mp-1248697;SiO2
mp-1248709;SiO2
mp-1248737;AlPO4
mp-1248738;SiO2
mp-1248761;PuAl2Pd5
mp-1248772;SiO2
mp-1248793;CeAlCu
mp-1248795;SiO2
mp-1248803;SiO2
mp-1248830;SiO2
mp-1248848;SiO2
mp-1248850;AlPO4
mp-1248856;SiO2
mp-1248867;LaFeSi
mp-1248957;SiO2
mp-1248966;SiO2
mp-1248968;AlPO4
mp-1248975;SiO2
mp-1248981;AlPO4
mp-1248983;SiO2
mp-1248986;Yb(AlGe)2
mp-1248990;SiO2
mp-1248992;TmAlSi
mp-1249014;SiO2
mp-1249020;SiO2
mp-1249027;SiO2
mp-1249047;SiO2
mp-1249057;AlPO4
mp-1249067;SiO2
mp-1249069;Ce2Si3Rh
mp-1249076;SiO2
mp-1249086;SiO2
mp-1249090;SiO2
mp-1249092;SiO2
mp-12491;CsLaCdTe3
mp-1249106;SiO2
mp-1249176;SiO2
mp-1249180;AlPO4
mp-1249214;SiO2
mp-1249220;SiO2
mp-1249232;SiO2
mp-1249236;SiO2
mp-1249250;SiO2
mp-1249256;SiO2
mp-1249271;SiO2
mp-1249276;SiO2
mp-1249283;SiO2
mp-1249296;AlPO4
mp-1249308;SiO2
mp-1249331;AlPO4
mp-1249332;SiO2
mp-1249335;SiO2
mp-1249338;SiO2
mp-1249341;SiO2
mp-1249349;AlPO4
mp-1249380;SiO2
mp-1249408;SiO2
mp-1249424;SiO2
mp-1249437;SiO2
mp-1249449;SiO2
mp-1249455;SiO2
mp-1249482;SiO2
mp-1249493;SiO2
mp-12495;CsTbCdTe3
mp-1249504;SiO2
mp-1249517;SiO2
mp-1249540;SiO2
mp-1249546;SiO2
mp-1249549;SiO2
mp-1249582;PrAlH6
mp-1249583;SiO2
mp-1249599;SiO2
mp-1249610;SiO2
mp-1249619;Er3AlC
mp-1249637;SiO2
mp-1249643;SiO2
mp-1249655;SiO2
mp-1249678;AlPO4
mp-1249684;SiO2
mp-1249754;SiO2
mp-1249787;SiO2
mp-1249821;K2NaAlAs2
mp-1249848;SiO2
mp-1249862;SiO2
mp-1249863;SiO2
mp-1249891;SiO2
mp-1249895;SiO2
mp-1249897;SiO2
mp-1249908;SiO2
mp-1249929;SiO2
mp-1249932;Li2Si2O5
mp-1249955;Ce2Si3Rh
mp-1249969;SiO2
mp-1249978;K2LiAlH6
mp-1249991;SiO2
mp-1249992;SiO2
mp-1250013;SiO2
mp-1250016;AlPO4
mp-1250019;SiO2
mp-1250020;SiO2
mp-1250024;Nd2AlNi2
mp-1250030;NpSi2
mp-1250038;MnAlFe2
mp-1250075;Li2Si2O5
mp-1250079;SiO2
mp-1250082;SiO2
mp-1250103;SiO2
mp-1250104;AlPO4
mp-1250105;SiO2
mp-1250115;SiO2
mp-1250126;Li2Si2O5
mp-1250163;SiO2
mp-1250199;SiO2
mp-1250203;SiO2
mp-1250209;SiO2
mp-1250216;SiO2
mp-1250236;SiO2
mp-1250256;SiO2
mp-1250261;SiO2
mp-1250265;AlPO4
mp-1250270;SiO2
mp-1250279;SiO2
mp-1250285;SiO2
mp-1250326;SiO2
mp-1250362;SiO2
mp-1250365;AlPO4
mp-1250380;SiO2
mp-1250384;SiO2
mp-1250401;AlPO4
mp-1250407;SiO2
mp-1250443;SiO2
mp-1250463;SiO2
mp-1250469;SiO2
mp-1250475;SiO2
mp-1250480;SiO2
mp-1250490;SiO2
mp-1250494;AlPO4
mp-1250533;SiO2
mp-1250543;SiO2
mp-1250551;SiO2
mp-1250556;SiO2
mp-1250565;SiO2
mp-1250569;AlPO4
mp-1250577;SiO2
mp-1250583;SiO2
mp-1250624;SiO2
mp-1250639;SiO2
mp-1250668;SiO2
mp-1250674;SiO2
mp-1250679;SiO2
mp-1250690;SiO2
mp-1250700;SiO2
mp-1250704;K2NaAlAs2
mp-1250711;AlPO4
mp-1250739;SiO2
mp-1250762;Er3AlC
mp-1250795;SiO2
mp-1250904;SiO2
mp-1250911;SiO2
mp-1250944;AlPO4
mp-1250953;SiO2
mp-1250982;SiO2
mp-1251020;AlPO4
mp-1251035;Al3Ru2
mp-1251044;SiO2
mp-1251047;SiO2
mp-1251067;SiO2
mp-1251098;AlCr2C
mp-1251118;SiO2
mp-1251120;SiO2
mp-1251171;SiO2
mp-1251175;SiO2
mp-1251186;Hf6Al2Pt
mp-1251192;LiAl
mp-1251200;Mg(AlS2)2
mp-1251202;LaSi2Ru3
mp-1251217;SiO2
mp-1251218;SiO2
mp-1251223;SiO2
mp-1251238;SiO2
mp-1251248;SiO2
mp-1251255;BaAl9Ni2
mp-1251259;SiO2
mp-1251307;Mg(AlS2)2
mp-1251332;AlPO4
mp-1251335;La(SiRh)2
mp-1251337;SiO2
mp-1251348;SiO2
mp-1251356;SiO2
mp-1251359;SiO2
mp-1251373;SiO2
mp-1251398;SiO2
mp-1251444;BaAl9Ni2
mp-1251446;SiO2
mp-1251462;SiO2
mp-1251479;SiO2
mp-1251493;SiO2
mp-1251495;SiO2
mp-12515;LaZnSbO
mp-1251515;SiO2
mp-1251536;SiO2
mp-1251564;SiO2
mp-1251580;SiO2
mp-1251609;Mg(AlS2)2
mp-1251657;YbAl3
mp-1251673;SiO2
mp-1251676;SiO2
mp-1251697;SiO2
mp-1251729;K2LiAlH6
mp-1251923;AlPO4
mp-1251947;SiO2
mp-1251955;SiO2
mp-1251991;CeSi2Ir3
mp-1252014;SiO2
mp-1252046;AlPO4
mp-1252052;SiO2
mp-1252061;SiO2
mp-1252125;AlPO4
mp-1252139;AlPO4
mp-1252147;SiO2
mp-1252169;SiO2
mp-1252259;SiO2
mp-1252322;AlPO4
mp-1252352;SiO2
mp-1252354;AlPO4
mp-1252392;SiO2
mp-12524;Al2W
mp-1252403;Nd(SiIr)2
mp-1252503;SiO2
mp-1252546;CeAlNi
mp-1252571;SiO2
mp-1252573;SiO2
mp-1252605;AlPO4
mp-1252620;SiO2
mp-1252645;AlO
mp-1252696;SiO2
mp-1252702;AlPO4
mp-1252719;SiO2
mp-1252745;SiO2
mp-1252751;SiO2
mp-1252757;SiO2
mp-1252832;DyAl3
mp-1252902;SiO2
mp-1252906;SiO2
mp-1252928;SiO2
mp-1252939;Dy(AlSi)2
mp-1252956;ThAl2
mp-1252962;SiO2
mp-1252998;TiAl3
mp-1253018;Er3AlC
mp-1253086;SiO2
mp-1253103;Nd2AlNi2
mp-1253104;ErAl4Ni
mp-1253190;SiO2
mp-1253223;AlPO4
mp-1253253;SiO2
mp-1253282;Sc2AlC
mp-1253308;SiO2
mp-1253366;AlPO4
mp-1253371;SiO2
mp-1253380;DyAl3
mp-1253426;SiO2
mp-1253429;SiO2
mp-1253469;La2Si(IO2)2
mp-1253481;SrAlGeH
mp-1253523;ErSiRu
mp-1253597;SiO2
mp-1253598;Al3Ru2
mp-1253626;SiO2
mp-1253676;SiO2
mp-1253701;SiO2
mp-1253702;SiO2
mp-1253709;SiO2
mp-1253752;AlPO4
mp-1253757;SiO2
mp-1253783;SiO2
mp-1253817;AlPO4
mp-1253839;AlPO4
mp-1253858;SiO2
mp-1253884;SiO2
mp-1253890;SiO2
mp-1253902;AlPO4
mp-1253926;SiO2
mp-1253928;SiO2
mp-1253944;Ce2Si3Rh
mp-1253956;AlPO4
mp-1253977;SiO2
mp-1253996;LaFeSi
mp-1254035;MnAlFe2
mp-1254082;SiO2
mp-1254131;CeSi2Ir3
mp-1254162;SiO2
mp-1254211;SiO2
mp-1254244;CeAlNi
mp-1254248;SiO2
mp-1254256;AlPO4
mp-1254264;SiO2
mp-1254279;TmAlSi
mp-1254406;SiO2
mp-1254655;CsAl(MoO4)2
mp-1254676;PrAlH6
mp-1254679;SiO2
mp-1254712;AlPO4
mp-1254733;CsAl(MoO4)2
mp-1254738;SiO2
mp-1254749;AlPO4
mp-1254778;NdAlNi
mp-1254815;SiO2
mp-1254853;SiO2
mp-1254879;SiO2
mp-12549;BaAl9Ni2
mp-1254946;LaSi2Ru3
mp-1255012;TiAl3
mp-1255022;SiO2
mp-1255117;SiO2
mp-1255183;YbAl3
mp-1255185;SiO2
mp-12552;AlNi3
mp-1255226;SiO2
mp-1255275;AlPO4
mp-1255301;SiO2
mp-1255302;AlPO4
mp-1255324;SiO2
mp-1255328;AlPO4
mp-1255349;Al3Ru2
mp-1255471;AlPO4
mp-1255553;SiO2
mp-1255555;SiO2
mp-1255558;SiO2
mp-1255591;AlPO4
mp-1255623;LiAlAg2
mp-1255633;SiO2
mp-1255664;Al2W
mp-1255665;SiO2
mp-1255683;ZrAl5Ni2
mp-1255718;SiO2
mp-1255810;SrAlGeH
mp-1255829;SiO2
mp-1255845;SiO2
mp-1255875;ThAl2
mp-1255879;SiO2
mp-1255903;SiO2
mp-1255921;TbMnSi
mp-1255936;CeSi2Ir3
mp-1255956;K2LiAlH6
mp-1255966;SrAlGeH
mp-1255985;NdAlNi
mp-1256006;CeAl2Pt3
mp-1256010;TbMnSi
mp-1256055;SiO2
mp-1256120;SiO2
mp-1256133;ErAl4Ni
mp-1256201;Tb3Mn3Ga2Si
mp-1256345;K2NaAlAs2
mp-1256359;ThAl2
mp-1256372;SiO2
mp-1256379;ErAl4Ni
mp-1256381;LiAl
mp-1256437;TiAl3
mp-1256447;AlPO4
mp-1256472;La(SiRh)2
mp-1256485;AlPO4
mp-1256499;SiO2
mp-1256531;SiO2
mp-1256551;SiO2
mp-1256554;SiO2
mp-1256570;AlPO4
mp-1256571;SiO2
mp-1256614;SiO2
mp-1256634;SiO2
mp-1256645;TmAlSi
mp-1256652;AlPO4
mp-1256770;Na2SiO3
mp-1256783;SiO2
mp-1256804;SiO2
mp-1256901;SiO2
mp-1256936;Al3Ni2
mp-1256986;SiO2
mp-1257004;AlPO4
mp-1257110;Al3Ni2
mp-1257117;SiO2
mp-1257167;AlPO4
mp-1257168;SiO2
mp-1257187;AlPO4
mp-1257219;SiO2
mp-1257220;SiO2
mp-1257223;SiO2
mp-1257258;SiO2
mp-1257269;AlPO4
mp-1257315;Sc2AlC
mp-1257336;LiAl
mp-1257350;SiO2
mp-1257375;SiO2
mp-1257414;SiO2
mp-1257479;TiAlPt
mp-1257493;TiAlPt
mp-1257567;SiO2
mp-1257574;Yb(MnSi)2
mp-1257657;AlPO4
mp-1257767;AlPO4
mp-1257794;LaSi2Ru3
mp-1257811;SiO2
mp-1257845;SiO2
mp-1257869;SiO2
mp-1257878;LaSi2Ru3
mp-1257889;HfAl2
mp-1257906;SiO2
mp-1257925;SiO2
mp-1257945;AlPO4
mp-1257948;SiO2
mp-1258002;LaSi2Ru3
mp-1258039;Na2SiO3
mp-1258108;NpSi2
mp-1258154;AlPO4
mp-1258159;LiAl
mp-1258160;ZrCuSi
mp-1258189;SiO2
mp-1258196;SiO2
mp-1258219;AlPO4
mp-1258247;SiO2
mp-1258282;DyAl3
mp-1258327;Mg(AlS2)2
mp-1258399;SiO2
mp-1258408;Al3Ru2
mp-1258423;Yb(MnSi)2
mp-1258426;LiAl
mp-1258483;SiO2
mp-1258485;Yb(MnSi)2
mp-1258588;SiO2
mp-1258606;AlPO4
mp-1258627;Pr3AlC
mp-1258645;AlFe3C
mp-1258658;SiO2
mp-1258719;SiO2
mp-1258748;AlPO4
mp-1258750;YbAl3
mp-1258754;SiO2
mp-1258769;SiO2
mp-1258792;SiO2
mp-1258814;SiO2
mp-1258820;SiO2
mp-1258878;AlPO4
mp-1258899;SiO2
mp-1258910;AlPO4
mp-1258933;Al3Ni2
mp-1258971;BaAlGe
mp-1258985;AlPO4
mp-1259;YbAl3
mp-1259032;AlPO4
mp-1259034;SiO2
mp-1259045;AlPO4
mp-1259075;SiO2
mp-1259078;BaAlGe
mp-1259129;SiO2
mp-1259159;AlPO4
mp-1259208;LiAl
mp-1259246;SiO2
mp-1259288;SiO2
mp-1259341;TiAl3
mp-1259390;Mg(AlS2)2
mp-1259423;SiO2
mp-1259425;SiO2
mp-1259437;AlPO4
mp-1259456;AlPO4
mp-1259457;SiO2
mp-1259492;Al3Ru2
mp-1259516;SiO2
mp-1259533;SiO2
mp-1259547;SiO2
mp-1259556;PuAl2Pd5
mp-1259574;AlPO4
mp-1259581;SiO2
mp-1259587;AlPO4
mp-1259663;Er3AlC
mp-1259668;SiO2
mp-1259725;SiO2
mp-1259767;Er3AlC
mp-1259809;SiO2
mp-1259833;AlPO4
mp-1259863;AlPO4
mp-1259865;SiO2
mp-1259866;Tb3Mn3Ga2Si
mp-1259882;Al2W
mp-1259890;SiO2
mp-1259922;SiO2
mp-12600;Pr2Tl
mp-1260018;AlPO4
mp-1260023;SiO2
mp-1260030;HfAl2
mp-1260058;SiO2
mp-1260135;SiO2
mp-1260144;Mg(AlS2)2
mp-1260162;SiO2
mp-1260199;SiO2
mp-1260319;SiO2
mp-1260339;TbMnSi
mp-1260351;ZrAl5Ni2
mp-1260355;AlPO4
mp-1260363;AlPO4
mp-1260400;ErSiRu
mp-1260418;Dy(AlSi)2
mp-1260429;SiO2
mp-1260437;SiO2
mp-1260453;DyAl3
mp-1260472;ThAl2
mp-1260474;Na2SiO3
mp-1260568;ZrCuSi
mp-1260592;NpSi2
mp-1260657;Yb(AlGe)2
mp-1260671;SiO2
mp-1260697;SiO2
mp-1260766;AlPO4
mp-1260787;SiO2
mp-1260788;AlPO4
mp-1260861;LaFeSi
mp-1260866;SiO2
mp-1260875;Hf6Al2Pt
mp-1260898;DyAl3
mp-1260899;SiO2
mp-1260903;SiO2
mp-1260934;TiSi2
mp-1260961;SiO2
mp-1260977;SiO2
mp-1260979;SiO2
mp-1260992;AlPO4
mp-1261003;SiO2
mp-1261029;SiO2
mp-1261033;SiO2
mp-1261046;AlPO4
mp-1261124;SiO2
mp-1261140;AlPO4
mp-1261147;Zr6Al2Ni
mp-1261176;SiO2
mp-1261192;AlPO4
mp-1261195;TiAl3
mp-1261226;SiO2
mp-1261234;ThAl2
mp-1261250;SiO2
mp-1261268;Al3Ru2
mp-1261275;SiO2
mp-1261286;K2LiAlH6
mp-1261297;SiO2
mp-1261317;SiO2
mp-1261332;SiO2
mp-1261368;SiO2
mp-1261378;DyAl3
mp-1261391;CeAlNi
mp-1261396;SiO2
mp-12614;Ca2Cu
mp-1261432;SiO2
mp-1261442;AlPO4
mp-1261448;SiO2
mp-1261453;SiO2
mp-1261467;SiO2
mp-1261470;SiO2
mp-1261472;SiO2
mp-1261507;SiO2
mp-1261529;SiO2
mp-1261535;SiO2
mp-1261571;SiO2
mp-1261647;SiO2
mp-1261668;SiO2
mp-1261678;AlPO4
mp-1261681;AlPO4
mp-1261706;Mg(AlS2)2
mp-1261783;SiO2
mp-1261839;Mg(AlS2)2
mp-1261859;SiO2
mp-1261868;SiO2
mp-1261893;ThAlPt
mp-1261918;SiO2
mp-1261939;Si2Os3C12(ClO2)6
mp-1261989;SiO2
mp-1262027;SiO2
mp-1262057;La2Si(IO2)2
mp-1262061;Zr6Al2Ni
mp-1262077;AlPO4
mp-1262084;CdSiP2
mp-1262099;SiO2
mp-1262105;Sc2AlC
mp-1262126;SiO2
mp-1262134;DyAl3
mp-1262168;SiO2
mp-1262175;SiO2
mp-1262176;ThAl2
mp-1262179;AlPO4
mp-1262215;SiO2
mp-1262216;SiO2
mp-1262230;SiO2
mp-1262233;La(SiRh)2
mp-1262260;BaAl9Ni2
mp-1262267;SiO2
mp-1262281;AlPO4
mp-1262318;SiO2
mp-1262325;Mg(AlS2)2
mp-1262334;SiO2
mp-1262387;SiO2
mp-1262438;SiO2
mp-1262464;ThAlPt
mp-1262504;AlPO4
mp-1262570;AlPO4
mp-1262579;AlPO4
mp-1262621;SiO2
mp-1262637;AlPO4
mp-1262687;SiO2
mp-1262734;SiO2
mp-1262740;CdSiP2
mp-1262815;SiO2
mp-1262833;Pr3AlC
mp-1262859;SiO2
mp-1262875;AlPO4
mp-1262910;ZrAl5Ni2
mp-1262924;K2LiAlH6
mp-1262999;SiO2
mp-12630;MgSeO4
mp-1263004;SiO2
mp-1263028;TiSi2
mp-1263034;TiSi2
mp-1263062;AlPO4
mp-1263063;DyAl3
mp-1263090;BaAlGe
mp-1263093;SiO2
mp-1263118;AlPO4
mp-1263128;AlPO4
mp-1263161;AlPO4
mp-1263178;SiO2
mp-1263206;AlPO4
mp-1263208;CeAlCu
mp-1263231;SiO2
mp-1263233;DyAl3
mp-1263265;Yb(AlGe)2
mp-1263268;ThAlPt
mp-1263307;SiO2
mp-1263331;SiO2
mp-1263347;Ce2Si3Rh
mp-1263406;AlPO4
mp-1263457;AlPO4
mp-1263481;SiO2
mp-1263534;SiO2
mp-1263578;SiO2
mp-1263589;SiO2
mp-1263640;PrAlH6
mp-1263654;SiO2
mp-1263664;SiO2
mp-1263737;Ce(SiPd)2
mp-1263821;Pr3AlC
mp-1263831;SiO2
mp-1263856;SiO2
mp-1263920;SiO2
mp-1263947;AlPO4
mp-1263956;AlPO4
mp-1263962;SiO2
mp-1263972;HoAl2
mp-1264068;SiO2
mp-1264150;SiO2
mp-1264161;Ce2Si3Rh
mp-1264162;SiO2
mp-1264181;SiO2
mp-1264286;Hf6Al2Pt
mp-1264301;CdSiP2
mp-1264318;HfAl2
mp-1264333;SiO2
mp-1264366;AlPO4
mp-1264387;SiO2
mp-1264394;SiO2
mp-1264399;LaSi2Ru3
mp-1264449;AlPO4
mp-1264464;SiO2
mp-1264537;SiO2
mp-1264539;TiAl3
mp-1264552;AlPO4
mp-1264613;SiO2
mp-1264640;AlPO4
mp-1264651;AlPO4
mp-1264672;SiO2
mp-1264673;Ce2Si3Rh
mp-1264674;SiO2
mp-1264757;AlPO4
mp-1264777;AlPO4
mp-1264818;SiO2
mp-1264832;CeAlCu
mp-1264872;AlFe3C
mp-1264947;SiO2
mp-1264948;AlPO4
mp-1264964;SiO2
mp-1264968;K2LiAlH6
mp-1265000;SiO2
mp-1265015;SiO2
mp-1265052;SiO2
mp-1265115;SiO2
mp-1265128;SiO2
mp-1265164;SiO2
mp-1265176;SiO2
mp-1265180;SiO2
mp-1265185;CeAl2Pt3
mp-1265199;SiO2
mp-1265204;AlPO4
mp-1265209;CeAl2Pt3
mp-1265238;AlPO4
mp-1265241;SiO2
mp-1265283;SiO2
mp-1265289;SiO2
mp-1265377;AlCr2C
mp-1265379;AlPO4
mp-1265405;AlPO4
mp-1265411;Zr6Al2Ni
mp-1265444;Nd(SiIr)2
mp-1265471;Ce(SiPd)2
mp-1265482;LiAlAg2
mp-1265510;Nd2AlNi2
mp-1265534;SiO2
mp-1265564;AlPO4
mp-1265639;SiO2
mp-1265687;AlPO4
mp-1265696;SiO2
mp-12657;HfAl2
mp-1265720;SiO2
mp-1265844;AlPO4
mp-1265889;AlPO4
mp-1265897;SiO2
mp-1265928;SiO2
mp-1265936;SiO2
mp-1265956;SiO2
mp-12660;LuB6
mp-1266027;TiAlPt
mp-1266033;AlPO4
mp-1266084;SiO2
mp-1266111;Al2W
mp-1266131;SiO2
mp-1266145;SiO2
mp-1266170;SiO2
mp-1266257;SiO2
mp-1266303;SiO2
mp-1266377;SiO2
mp-1266395;SiO2
mp-1266404;SiO2
mp-1266434;AlPO4
mp-1266458;SiO2
mp-1266471;SiO2
mp-1266481;SiO2
mp-1266515;AlPO4
mp-1266535;Tb3Mn3Ga2Si
mp-1266571;AlCr2C
mp-1266587;SiO2
mp-1266597;CsAl(MoO4)2
mp-1266659;SiO2
mp-1266667;NpSi2
mp-1266697;SiO2
mp-1266702;DyAl3
mp-1266703;SiO2
mp-1266707;SiO2
mp-1266771;SiO2
mp-1266794;SiO2
mp-1266799;Si2Os3C12(ClO2)6
mp-1266829;AlO
mp-1266837;SiO2
mp-1266857;SiO2
mp-1266863;SiO2
mp-1266917;Na2SiO3
mp-1266920;SiO2
mp-1266980;SiO2
mp-1266984;AlPO4
mp-1266993;SiO2
mp-1267020;AlPO4
mp-1267027;SiO2
mp-1267068;SiO2
mp-1267113;SiO2
mp-1267114;ZrCuSi
mp-1267137;AlPO4
mp-1267146;DyAl3
mp-1267174;SiO2
mp-1267197;SiO2
mp-1267224;Dy(AlSi)2
mp-1267247;Er3AlC
mp-1267260;SiO2
mp-1267287;SiO2
mp-1267306;NpSi2
mp-1267309;AlPO4
mp-1267334;SiO2
mp-1267354;SiO2
mp-1267364;SiO2
mp-1267383;AlPO4
mp-1267482;SiO2
mp-1267503;SiO2
mp-1267518;SiO2
mp-1267520;AlPO4
mp-1267545;SiO2
mp-1267565;AlPO4
mp-1267575;SiO2
mp-1267580;SiO2
mp-1267599;AlPO4
mp-1267604;AlFe3C
mp-1267636;SiO2
mp-1267652;SiO2
mp-1267726;SiO2
mp-1267749;La2Si(IO2)2
mp-12678;TaMn2
mp-1267803;SiO2
mp-1267804;Ce(SiPd)2
mp-1267823;SiO2
mp-1267849;DyAl3
mp-1267852;SiO2
mp-1267854;SiO2
mp-1267870;SiO2
mp-1267882;AlPO4
mp-1267892;SiO2
mp-1267907;LiAlAg2
mp-1267912;SiO2
mp-1267938;SiO2
mp-1267960;PuAl2Pd5
mp-1268012;SiO2
mp-1268018;ErSiRu
mp-1268019;SiO2
mp-1268036;MnAlFe2
mp-1268063;SiO2
mp-1268066;SiO2
mp-1268078;AlPO4
mp-1268079;SiO2
mp-1268090;SiO2
mp-1268092;AlPO4
mp-1268105;SiO2
mp-1268163;SiO2
mp-1268167;AlPO4
mp-1268188;SiO2
mp-127;Na
mp-1271733;MnO
mp-1271784;Co3O4
mp-1271793;Co3O4
mp-1271799;MnO
mp-1271805;Co3O4
mp-1271857;MnO
mp-1271940;Co3O4
mp-1271965;MnO
mp-1272008;Co3O4
mp-1272012;Co3O4
mp-1272056;MnO
mp-1272102;MnO
mp-1272123;Co3O4
mp-1272139;SnBr2
mp-1272215;MnO
mp-1272239;NaFe(SO4)2
mp-1272247;TlNiO3
mp-1272397;La2NiO4
mp-1272467;La2NiO4
mp-1272621;NaFe(SO4)2
mp-1273910;La2NiO4
mp-1274168;Co3O4
mp-1274270;MnO
mp-1274498;NaFe(SO4)2
mp-1275329;NaFe(SO4)2
mp-12755;ThRh
mp-1276800;MnO
mp-1276858;NaFe(SO4)2
mp-12780;Sr(GaAu)2
mp-1278103;MnO
mp-1278170;NaFe(SO4)2
mp-1278343;La2NiO4
mp-1278573;NaFe(SO4)2
mp-12787;SiO2
mp-1278781;NaFe(SO4)2
mp-1279251;TlNiO3
mp-1279255;NaFe(SO4)2
mp-1279724;NbFeO4
mp-1279978;NaFe(SO4)2
mp-128;Ge
mp-1280866;MnO
mp-1280973;MnO
mp-1281116;MnO
mp-1281171;La2NiO4
mp-1281224;MnO
mp-1281276;NaFe(SO4)2
mp-1281976;TlNiO3
mp-1282350;MnO
mp-1282380;Co3O4
mp-1282807;NbFeO4
mp-1282985;NbFeO4
mp-1283126;NaFe(SO4)2
mp-1283506;La2NiO4
mp-1284966;MnO
mp-1285074;NaFe(SO4)2
mp-1285093;NaFe(SO4)2
mp-1285294;NaFe(SO4)2
mp-1285653;Co3O4
mp-1285729;La2NiO4
mp-1285798;Co3O4
mp-1285891;MnO
mp-1286320;MnO
mp-1286330;NaFe(SO4)2
mp-1287;KS
mp-1287165;MnO
mp-1287242;La2NiO4
mp-1287775;La2NiO4
mp-1287782;NaFe(SO4)2
mp-1288031;MnO
mp-1288221;NaFe(SO4)2
mp-1288577;Co3O4
mp-1289016;MnO
mp-1289543;La2NiO4
mp-1289702;Co3O4
mp-1291;ErIn3
mp-1291086;TlNiO3
mp-12919;LaPIr
mp-1291963;NaFe(SO4)2
mp-1291971;TlNiO3
mp-1292361;NaFe(SO4)2
mp-1293555;La2NiO4
mp-1293627;Co3O4
mp-1293698;MnO
mp-1293993;NaFe(SO4)2
mp-1294547;NaFe(SO4)2
mp-1294823;NaFe(SO4)2
mp-1295462;La2NiO4
mp-1295540;NaFe(SO4)2
mp-1295583;La2NiO4
mp-1296095;NaFe(SO4)2
mp-1296180;NaFe(SO4)2
mp-1296401;NbFeO4
mp-1296767;NaFe(SO4)2
mp-1296793;MnO
mp-1296813;TlNiO3
mp-1297113;MnO
mp-1297256;La2NiO4
mp-1297410;NaFe(SO4)2
mp-1297474;MnO
mp-1298193;La2NiO4
mp-1298244;MnO
mp-1298251;NaFe(SO4)2
mp-1298492;La2NiO4
mp-1299680;NaFe(SO4)2
mp-1299936;Tb3Mn3Ga2Si
mp-1299942;UPt3
mp-1299950;UO2
mp-1299951;Ca2InN
mp-1299996;CrAsRh
mp-1300002;LaGaO3
mp-1300018;LaGa3Pd2
mp-1300042;GdCuSn
mp-1300060;ThPd
mp-1300066;Nd(SiIr)2
mp-1300085;Gd2AlNi2
mp-1300101;Ba2LaTaO6
mp-1300125;Mn(GaS2)2
mp-1300137;CeAlCu
mp-1300168;Ce(GeIr)2
mp-1300226;LuSi2Ni
mp-1300229;PuAl2Pd5
mp-1300244;LaGaO3
mp-1300278;Pr3AlC
mp-1300297;LaMnGe
mp-1300305;LiBiF6
mp-1300309;TbSn2
mp-1300341;TiSi2
mp-1300365;Cu8O
mp-1300383;DyIn2Ni
mp-13004;SiO2
mp-1300409;EuClF
mp-1300420;AlCr2C
mp-1300423;GdSnAu
mp-1300491;GdScGe
mp-1300528;CeCrS2O
mp-1300560;Ge
mp-1300629;CeCuGe2
mp-1300645;Ce(GeAu)2
mp-1300666;CaF2
mp-1300720;GdVO4
mp-1300754;BaCeN2
mp-1300795;Pr2CrSe4
mp-1300799;Nb2CrB2
mp-1300800;Er3(CuSn)4
mp-1300827;ScUS3
mp-1300906;NpSi2
mp-1300924;Ge
mp-1300992;KAuSe
mp-1301010;BaAs2Pd
mp-1301021;OsCl4
mp-1301058;MoO3
mp-1301063;PrSiRu
mp-1301752;NbFeO4
mp-13024;AlPO4
mp-1302500;NbFeO4
mp-1303414;NbFeO4
mp-1304595;NbFeO4
mp-1304897;NbFeO4
mp-1304978;NbFeO4
mp-1305000;NbFeO4
mp-13055;Ba2LaTaO6
mp-13056;Ba2LaTaO6
mp-1305672;NbFeO4
mp-1307;LiGa
mp-13070;Sc2AlC
mp-1307587;NbFeO4
mp-1307804;NbFeO4
mp-1308229;NbFeO4
mp-1308493;NbFeO4
mp-1308956;NbFeO4
mp-13092;Zr6Al2Ni
mp-1309567;NbFeO4
mp-1309917;NbFeO4
mp-1311538;NbFeO4
mp-1312814;NbFeO4
mp-13132;LaN
mp-13135;Eu(ZnSn)2
mp-1315158;NbFeO4
mp-1315739;NbFeO4
mp-13163;TbZnSn
mp-1316427;NbFeO4
mp-1316913;NbFeO4
mp-1317260;NbFeO4
mp-1319422;NbFeO4
mp-1319847;NbFeO4
mp-1320624;NbFeO4
mp-1320680;NbFeO4
mp-1321407;NbFeO4
mp-1321592;NbFeO4
mp-1324129;Nb2O5
mp-1324146;SiO2
mp-1324197;SiO2
mp-1324243;SiO2
mp-1324370;SiO2
mp-1324442;Bi2Pd3S2
mp-1324454;ZnS
mp-1324732;SiO2
