material_id;energy
mp-1149301;-142.488
mp-1149373;-64.0172
mp-1149395;-50.8557
mp-1149410;-192.534
mp-1149423;-362.67
mp-1149426;-72.8658
mp-1149478;-133.466
mp-1149559;-64.2869
mp-1149612;-63.0356
mp-1149643;-194.649
mp-1149712;-263.504
mp-1149839;-251.665
mp-1149842;-27.6323
mp-1149978;-77.0934
mp-1149986;-424.02
mp-1150020;-362.484
mp-1150072;-101.133
mp-1150097;-73.0007
mp-11501;-26.9448
mp-1150116;-409.062
mp-1150161;-141.177
mp-1150187;-434.142
mp-1150216;-100.971
mp-1150218;-363.203
mp-1150318;-362.6
mp-1150351;-228.616
mp-1150446;-228.989
mp-1150570;-28.5944
mp-1150574;-29.3452
mp-1150592;-424.788
mp-1150699;-68.5681
mp-11507;-34.3795
mp-1150776;-694.117
mp-1150813;-362.72
mp-1150821;-99.1855
mp-1150839;-67.9379
mp-1150867;-212.726
mp-1150884;-151.598
mp-1150891;-161.625
mp-1150902;-100.96
mp-1150929;-147.831
mp-1150941;-137.256
mp-1151014;-153.621
mp-1151079;-439.017
mp-1151080;-391.046
mp-1151121;-188.942
mp-1151241;-203.858
mp-1151385;-394.381
mp-11514;-24.3106
mp-1151599;-204.153
mp-1151611;-172.088
mp-1151707;-445.434
mp-1151715;-118.375
mp-1151844;-218.109
mp-1151853;-242.725
mp-11519;-25.5071
mp-1151900;-362.585
mp-1151904;-210.151
mp-1151984;-321.55
mp-1152021;-38.0062
mp-1152049;-320.901
mp-1152056;-231.845
mp-1152075;-132.208
mp-1152077;-362.141
mp-11521;-13.1223
mp-1152120;-483.115
mp-1152229;-297.262
mp-1152357;-254.869
mp-1152440;-91.178
mp-1152517;-62.0734
mp-1152556;-271.363
mp-1152564;-157.935
mp-1152643;-211.045
mp-1152703;-147.397
mp-1152827;-192.326
mp-1152833;-401.94
mp-1152847;-129.397
mp-1152929;-109.948
mp-1153030;-210.1
mp-1153046;-154.04
mp-1153132;-366.509
mp-1153138;-146.884
mp-1153162;-104.277
mp-1153203;-302.09
mp-1153220;-147.398
mp-1153266;-176.09
mp-1153293;-102.667
mp-1153301;-900.695
mp-1153340;-88.6185
mp-1153356;-135.71
mp-1153469;-203.827
mp-1153474;-191.851
mp-1153588;-192.417
mp-1153683;-102.816
mp-1153846;-118.514
mp-1153847;-90.6434
mp-1153923;-417.112
mp-1153964;-122.627
mp-1153988;-95.7426
mp-1154003;-180.083
mp-1154022;-109.291
mp-1154118;-145.898
mp-1154127;-384.759
mp-1154163;-413.168
mp-1154275;-171.047
mp-1154280;-343.287
mp-1154372;-140.057
mp-1154496;-55.8378
mp-1154628;-366.753
mp-1154665;-371.069
mp-1154733;-134.924
mp-1154827;-102.68
mp-1154830;-155.446
mp-1155108;-831.764
mp-1155366;-111.229
mp-11554;-16.4282
mp-1155505;-110.783
mp-1155661;-516.604
mp-1156142;-50.9862
mp-1156344;-219.273
mp-1156356;-407.656
mp-1156513;-306.591
mp-1156616;-38.5833
mp-1156619;-275.376
mp-1156747;-113.773
mp-1156942;-114.582
mp-1157043;-424.51
mp-11571;-20.1636
mp-1157118;-101.606
mp-1157167;-367.711
mp-1157250;-312.343
mp-1157268;-252.814
mp-1157347;-415.124
mp-1157638;-368.802
mp-1157666;-52.1358
mp-1157895;-74.7637
mp-1157954;-832.222
mp-1158211;-70.2988
mp-1158257;-110.713
mp-1158284;-120.526
mp-1158316;-428.955
mp-1158355;-84.0554
mp-1158591;-40.9061
mp-1158625;-162.322
mp-1158709;-29.4383
mp-1158720;-395.15
mp-1158733;-123.882
mp-1158766;-74.2773
mp-1158772;-127.371
mp-1158827;-39.0609
mp-1158855;-67.9602
mp-1158865;-632.022
mp-1158914;-136.716
mp-1159009;-40.8442
mp-1159010;-102.356
mp-1159142;-276.368
mp-1159202;-63.0235
mp-1159203;-71.4364
mp-1159212;-87.5536
mp-1159225;-40.1344
mp-1159292;-58.1228
mp-1159363;-85.9668
mp-1159371;-82.5804
mp-1159382;-237.224
mp-1159391;-83.7354
mp-11594;-48.3492
mp-1159464;-494.978
mp-1159485;-519.907
mp-1159503;-329.231
mp-1159540;-204.088
mp-1159545;-751.389
mp-1159573;-104.164
mp-1159602;-573.64
mp-1159686;-74.5626
mp-1159720;-24.4129
mp-1159724;-242.06
mp-1159805;-107.841
mp-1159874;-617.775
mp-1159890;-37.0005
mp-1159908;-1165.22
mp-1159973;-58.7722
mp-1160088;-87.8453
mp-1160151;-106.964
mp-1160448;-160.075
mp-1160475;-116.401
mp-1160492;-520.755
mp-1160560;-939.485
mp-1160608;-211.343
mp-1160731;-276.487
mp-1160783;-302.021
mp-1160797;-742.892
mp-1160814;-85.4794
mp-1160848;-118.195
mp-1160881;-40.8152
mp-1160905;-237.234
mp-1160926;-757.212
mp-1161007;-303.416
mp-1161074;-757.492
mp-1161102;-225.447
mp-1161148;-210.676
mp-1161157;-755.258
mp-1161175;-629.572
mp-1161202;-52.5886
mp-1161206;-755.086
mp-1161219;-112.677
mp-1161228;-752.743
mp-1161250;-756.861
mp-1161266;-114.165
mp-1161302;-16.4208
mp-1161305;-20.6814
mp-1161320;-756.972
mp-1161339;-629.756
mp-1161383;-756.816
mp-1161396;-411.589
mp-1161400;-116.555
mp-1161413;-73.5872
mp-1161434;-757.006
mp-1161454;-1024.06
mp-1161468;-573.64
mp-1161473;-756.928
mp-1161489;-882.672
mp-1161498;-757.348
mp-1161536;-756.397
mp-1161591;-756.432
mp-1161680;-382.532
mp-1161777;-756.777
mp-1161799;-756.832
mp-1161859;-882.65
mp-1161862;-739.559
mp-1161898;-745.725
mp-1161936;-756.759
mp-1161946;-546.524
mp-1161964;-752.497
mp-1161974;-756.928
mp-1161984;-628.695
mp-1161997;-756.635
mp-1162022;-883.345
mp-1162035;-883.267
mp-1162057;-68.8552
mp-1162107;-156.232
mp-1162159;-883.554
mp-1162168;-757.699
mp-1162172;-752.256
mp-1162178;-756.921
mp-1162181;-741.166
mp-1162184;-337.022
mp-1162191;-755.242
mp-1162192;-99.7793
mp-1162303;-337.017
mp-1162324;-317.018
mp-1162416;-307.828
mp-1162546;-407.818
mp-1162565;-232.834
mp-1162597;-63.1447
mp-1162652;-62.4252
mp-1162669;-60.3959
mp-1162708;-162.061
mp-1162730;-89.5713
mp-1162848;-51.733
mp-1162900;-164.001
mp-1162923;-111.978
mp-1162965;-63.0619
mp-1162985;-162.061
mp-1163065;-496.022
mp-1163078;-216.584
mp-1163178;-403.977
mp-1163515;-135.849
mp-1163544;-58.3719
mp-1163552;-463.719
mp-1163593;-861.724
mp-1163639;-403.961
mp-1163645;-143.637
mp-1163674;-215.939
mp-1163707;-121.113
mp-1163742;-153.2
mp-1163797;-125.789
mp-1163808;-88.6362
mp-1163868;-146.69
mp-1164001;-110.694
mp-1164013;-33.2536
mp-1164025;-204.616
mp-1164071;-141.335
mp-1164114;-209.287
mp-1164167;-79.062
mp-1164207;-1093.42
mp-1164360;-108.325
mp-1164388;-243.158
mp-1164465;-342.839
mp-1164488;-122.349
mp-1164551;-181.617
mp-1164610;-136.139
mp-1164618;-214.63
mp-1164636;-163.55
mp-1164639;-181.63
mp-1164710;-253.82
mp-1164757;-181.445
mp-1164807;-273.283
mp-1164904;-169.624
mp-1164919;-105.29
mp-1164920;-113.068
mp-1164932;-128.247
mp-1164934;-93.4848
mp-1164935;-277.27
mp-1164954;-40.9493
mp-1164955;-52.6749
mp-1164960;-51.5667
mp-1164961;-134.734
mp-1164992;-93.336
mp-1164995;-158.773
mp-1165001;-123.756
mp-1165024;-134.949
mp-1165068;-125.323
mp-1165096;-138.37
mp-11651;-22.4791
mp-1165126;-93.3711
mp-1165129;-91.7736
mp-1165132;-236.914
mp-1165174;-139.34
mp-1165179;-42.1664
mp-1165207;-42.4901
mp-1165267;-93.4882
mp-1165288;-78.9593
mp-11653;-136.435
mp-1165306;-135.517
mp-1165338;-342.15
mp-1165360;-447.245
mp-1165365;-21.5408
mp-1165545;-273.572
mp-1165583;-272.974
mp-1165733;-234.689
mp-1165771;-183.466
mp-1165785;-495.715
mp-1165827;-479.596
mp-1165881;-118.137
mp-1165919;-157.399
mp-1165965;-291.178
mp-1165985;-349.365
mp-1166010;-176.162
mp-1166043;-221.972
mp-1166045;-185.349
mp-1166065;-256.076
mp-1166110;-154.959
mp-1166219;-316.226
mp-1166224;-170.814
mp-1166275;-57.4383
mp-1166281;-195.183
mp-1166305;-344.063
mp-1166350;-142.943
mp-1166357;-494.701
mp-1166428;-198.133
mp-1166506;-167.594
mp-1166557;-171.276
mp-1166566;-442.737
mp-1166583;-175.881
mp-1166664;-29.6556
mp-1166704;-179.794
mp-1166710;-112.606
mp-1166797;-390.043
mp-1166857;-362.581
mp-1166867;-577.148
mp-1166876;-183.501
mp-1166924;-109.402
mp-1167012;-594.537
mp-1167019;-234.76
mp-1167026;-164.322
mp-1167043;-114.277
mp-1167085;-57.919
mp-1167140;-465.315
mp-1167147;-363.878
mp-1167195;-194.562
mp-1167261;-169.569
mp-1167301;-161.939
mp-1167347;-115.034
mp-1167348;-374.312
mp-1167349;-123.774
mp-1167358;-20.5902
mp-1167489;-129.804
mp-1167517;-122.932
mp-1167535;-398.11
mp-1167667;-308.165
mp-1167708;-151.533
mp-1167711;-129.701
mp-1167716;-153.154
mp-1167720;-726.38
mp-1167860;-311.568
mp-1167864;-1060.11
mp-1167891;-257.973
mp-1167913;-142.158
mp-1167933;-179.217
mp-1168089;-88.9362
mp-1168111;-95.6395
mp-1168157;-197.169
mp-1168195;-252.262
mp-1168199;-252.483
mp-1168239;-223.483
mp-1168299;-246.533
mp-1168301;-220.432
mp-1168335;-248.175
mp-11684;-188.995
mp-1168422;-247.807
mp-1168424;-252.236
mp-1168484;-249.374
mp-1168523;-252.443
mp-1168564;-252.323
mp-1168579;-251.969
mp-1168597;-252.277
mp-1168605;-249.773
mp-1168655;-252.532
mp-1168702;-214.408
mp-1168736;-248.338
mp-1168743;-251.008
mp-1168800;-210.645
mp-1168808;-235.816
mp-1168860;-211.31
mp-1168905;-252.493
mp-1168925;-248.599
mp-1168946;-252.234
mp-1169003;-252.427
mp-1169024;-252.202
mp-1169025;-232.904
mp-1169031;-248.699
mp-1169033;-312.069
mp-1169083;-252.482
mp-1169109;-252.536
mp-1169113;-248.607
mp-1169137;-239.021
mp-1169158;-236.176
mp-1169225;-407.691
mp-1169558;-809.257
mp-1169621;-807.807
mp-1169656;-276.646
mp-1169996;-240.438
mp-1170081;-513.684
mp-1170086;-212.146
mp-1170099;-391.737
mp-1170140;-138.321
mp-1170147;-394.282
mp-1170172;-403.879
mp-1170642;-92.8827
mp-1170761;-26.7056
mp-1170763;-163.341
mp-1170877;-74.1038
mp-1170968;-703.199
mp-1170974;-41.1379
mp-1170992;-252.559
mp-1171019;-126.398
mp-1171089;-186.222
mp-1171094;-31.6723
mp-1171233;-304.26
mp-1171244;-62.7546
mp-1171461;-148.159
mp-1171516;-462.191
mp-1171529;-190.616
mp-1171575;-227.301
mp-1171579;-154.384
mp-1171612;-203.441
mp-1171642;-139.811
mp-1171735;-116.285
mp-1171746;-129.211
mp-1171818;-402.702
mp-1171820;-161.874
mp-1171975;-628.405
mp-1171982;-344.737
mp-1171996;-159.371
mp-1172005;-67.8641
mp-1172040;-97.9922
mp-1172086;-111.025
mp-1172100;-122.497
mp-1172131;-129.209
mp-1172150;-106.724
mp-1172161;-123.489
mp-1172174;-135.093
mp-1172191;-135.052
mp-1172312;-375.52
mp-1172318;-551.888
mp-1172319;-560.169
mp-1172332;-256.389
mp-1172337;-93.9125
mp-1172338;-568.038
mp-1172340;-119.847
mp-1172344;-86.6086
mp-1172346;-276.914
mp-1172347;-472.904
mp-1172355;-93.8798
mp-1172357;-283.161
mp-1172367;-327.833
mp-1172371;-411.86
mp-1172382;-946.455
mp-1172384;-133.043
mp-1172391;-185.179
mp-1172392;-92.8564
mp-1172402;-367.604
mp-1172406;-186.743
mp-1172411;-159.995
mp-1172413;-1068.64
mp-1172414;-472.974
mp-1172415;-89.8987
mp-1172416;-565.153
mp-1172427;-137.828
mp-1172430;-118.351
mp-1172446;-19.9027
mp-1172461;-378.039
mp-1172463;-93.9889
mp-1172469;-91.3402
mp-1172471;-1102.08
mp-1172472;-174.176
mp-1172476;-95.134
mp-1172483;-82.9173
mp-1172526;-272.823
mp-1172613;-349.974
mp-1172684;-349.962
mp-1172742;-52.5235
mp-1172746;-349.983
mp-1172828;-240.278
mp-1172836;-521.568
mp-1172845;-123.624
mp-1173084;-20.2088
mp-1173296;-65.1143
mp-1173301;-276.256
mp-1173310;-363.584
mp-1173374;-51.4644
mp-1173404;-1280.57
mp-1173559;-46.0184
mp-11743;-23.4981
mp-11786;-49.8892
mp-1178646;-79.1731
mp-1178652;-79.1518
mp-1178740;-120.153
mp-1178741;-120.135
mp-1178744;-90.0132
mp-1178755;-240.328
mp-1178756;-240.324
mp-1178758;-114.647
mp-1178759;-240.332
mp-1178793;-120.053
mp-1178913;-7.1504
mp-1178920;-43.5346
mp-1178925;-43.9622
mp-1178935;-19.8982
mp-1178974;-14.0371
mp-1178989;-92.1077
mp-1179054;-92.0684
mp-1179092;-36.3712
mp-1179199;-189.884
mp-1179274;-13.6466
mp-1179309;-135.035
mp-1179447;-379.195
mp-1179448;-411.861
mp-1179452;-89.899
mp-1179454;-189.72
mp-1179457;-176.722
mp-1179463;-94.2634
mp-1179464;-186.879
mp-1179465;-44.9779
mp-1179466;-50.6515
mp-1179467;-94.8672
mp-1179470;-92.0818
mp-1179479;-664.132
mp-1179480;-750.176
mp-1179483;-282.654
mp-1179488;-611.285
mp-1179496;-370.474
mp-1179508;-68.2466
mp-1179529;-278.932
mp-1179546;-664.134
mp-1179658;-55.8458
mp-1179720;-35.2283
mp-1179757;-312.265
mp-1179814;-195.935
mp-1179821;-293.678
mp-1179829;-293.424
mp-1179844;-40.198
mp-1179943;-156.589
mp-1180041;-56.7445
mp-1180104;-113.017
mp-1180216;-55.896
mp-1180218;-4.8157
mp-1180256;-43.053
mp-1180370;-118.176
mp-1180424;-116.117
mp-1180621;-6.26899
mp-1180645;-349.158
mp-1180648;-5.08666
mp-1180653;-144.835
mp-1180717;-175.829
mp-1180739;-144.835
mp-1180881;-189.349
mp-1180892;-204.775
mp-1180908;-274.396
mp-1180994;-6.63175
mp-1181037;-22.0804
mp-1181114;-44.3158
mp-1181165;-143.404
mp-1181226;-35.0401
mp-1181285;-217.038
mp-1181578;-88.4007
mp-1181584;-273.445
mp-1181596;-121.459
mp-1181607;-37.9264
mp-1181648;-45.4872
mp-1181806;-19.8777
mp-1181823;-27.001
mp-1182144;-16.9567
mp-1182231;-18.4989
mp-1182311;-147.835
mp-1182562;-15.4289
mp-1182583;-16.8295
mp-1182652;-34.9478
mp-1182670;-60.235
mp-1182862;-42.7507
mp-1182908;-134.516
mp-1182986;-338.831
mp-1183022;-321.876
mp-11831;-17.0934
mp-1183164;-17.5005
mp-1183232;-45.5367
mp-1183267;-89.638
mp-1183430;-11.0429
mp-1184043;-50.5393
mp-1184194;-76.9867
mp-1184449;-244.389
mp-1185284;-157.093
mp-1185410;-38.4282
mp-1185534;-246.88
mp-1185582;-250.525
mp-1185595;-246.866
mp-1185637;-247.019
mp-1185638;-245.783
mp-1185646;-72.3775
mp-1185649;-72.5788
mp-1185674;-79.0028
mp-1185707;-74.8322
mp-1185748;-12.9462
mp-1185751;-74.4718
mp-1185754;-13.0457
mp-1185756;-13.0657
mp-1185784;-11.454
mp-1185859;-11.7715
mp-1185864;-15.0038
mp-1185868;-30.0141
mp-1185869;-15.1344
mp-1185891;-8.99341
mp-1185907;-38.4136
mp-1185909;-19.1377
mp-1185919;-10.8001
mp-1185931;-68.3963
mp-1185937;-10.758
mp-1185949;-15.5638
mp-1186040;-10.228
mp-1186050;-4.8104
mp-1186055;-26.768
mp-1186058;-9.66759
mp-1186081;-36.9789
mp-1186181;-73.2304
mp-1186271;-243.33
mp-1186302;-36.1877
mp-1186728;-20.47
mp-1186730;-40.8643
mp-1186771;-6.10736
mp-1186774;-6.23197
mp-1186780;-12.2293
mp-1187;-55.1726
mp-1187141;-13.298
mp-1187654;-12.4241
mp-1187875;-6.09743
mp-1188013;-14.84
mp-1188080;-29.5952
mp-1188103;-134.587
mp-1188140;-120.067
mp-1188149;-134.575
mp-1188189;-120.068
mp-1188220;-142.337
mp-1188400;-120.019
mp-1188519;-120.067
mp-1188642;-87.6852
mp-1188673;-134.58
mp-1188680;-120.069
mp-1188685;-111.935
mp-1188699;-120.07
mp-1188764;-128.487
mp-1188771;-120.067
mp-1188798;-120.081
mp-1188859;-98.953
mp-1188873;-163.634
mp-1188938;-134.585
mp-1189010;-120.073
mp-1189030;-120.068
mp-1189336;-120.071
mp-1189340;-142.232
mp-1189483;-163.64
mp-1189590;-120.068
mp-1189620;-120.073
mp-1189678;-134.583
mp-1189734;-114.628
mp-1189760;-120.072
mp-1190004;-120.058
mp-1190119;-120.068
mp-1190140;-120.068
mp-1190449;-188.989
mp-1190510;-188.937
mp-1190602;-188.908
mp-1190706;-188.967
mp-1190709;-188.882
mp-1190826;-188.902
mp-1190880;-232.375
mp-1190881;-186.897
mp-1190883;-188.904
mp-1191001;-87.2529
mp-1191035;-163.313
mp-1191157;-156.563
mp-1191260;-180.153
mp-1191364;-180.128
mp-1191522;-188.903
mp-1191538;-55.7263
mp-1191737;-68.5912
mp-11918;-63.3591
mp-1191865;-176.695
mp-1191904;-188.984
mp-1192002;-99.192
mp-1192056;-188.984
mp-1192213;-144.144
mp-1192312;-55.7278
mp-1192321;-192.621
mp-1192831;-177.487
mp-1192848;-205.013
mp-1193741;-172.338
mp-1193863;-241.345
mp-1193976;-204.691
mp-1194463;-154.952
mp-11947;-12.3198
mp-1194893;-426.698
mp-1195265;-2276.75
mp-1195338;-1326.18
mp-1195777;-240.275
mp-1195896;-313.83
mp-1196113;-375.896
mp-1196195;-109.92
mp-1196544;-278.424
mp-1196728;-2276.65
mp-1196782;-124.493
mp-1196833;-389.461
mp-1196967;-717.66
mp-1197020;-146.053
mp-1197174;-274.275
mp-1197202;-109.961
mp-11973;-45.6555
mp-1197657;-123.839
mp-1197814;-217.049
mp-1197857;-240.21
mp-1197989;-313.828
mp-1198022;-156.112
mp-1198061;-278.418
mp-1198139;-124.477
mp-1198150;-155.75
mp-1198470;-240.284
mp-1199;-6.32953
mp-11990;-47.5182
mp-1199027;-156.114
mp-1199343;-124.476
mp-1199612;-156.114
mp-1199762;-1610.82
mp-1199998;-899.968
mp-1200011;-370.467
mp-1200292;-2276.92
mp-1200306;-156.116
mp-1200424;-240.144
mp-1200453;-293.6
mp-1200527;-717.564
mp-1200568;-124.461
mp-1200685;-375.079
mp-1200728;-717.567
mp-1200836;-124.477
mp-1200883;-240.089
mp-1201065;-282.897
mp-1201158;-124.46
mp-1201242;-426.287
mp-1201628;-240.209
mp-1201738;-755.315
mp-1201742;-2276.91
mp-1201781;-124.493
mp-1201852;-504.137
mp-1201887;-569.009
mp-1202023;-124.476
mp-1202161;-156.096
mp-1202182;-124.477
mp-1202223;-300.126
mp-1202526;-229.264
mp-1202566;-266.509
mp-1202631;-156.095
mp-1202835;-313.827
mp-12029;-31.1756
mp-1202959;-124.477
mp-1202969;-203.536
mp-1203044;-2276.77
mp-1203069;-240.211
mp-1203133;-375.918
mp-1203327;-755.461
mp-1203349;-453.993
mp-1203425;-269.017
mp-1203439;-532.871
mp-1203654;-505.469
mp-1203655;-1136.19
mp-1203704;-853.564
mp-1203761;-124.476
mp-1204026;-1095.8
mp-1204057;-1706.25
mp-1204070;-411.818
mp-1204097;-300.26
mp-1204418;-2276.7
mp-1204615;-214.996
mp-1204989;-264.061
mp-1205213;-1694.42
mp-1205262;-2276.76
mp-1205321;-87.4347
mp-1205439;-102.414
mp-1205474;-465.985
mp-1206082;-39.7514
mp-1206698;-11.3406
mp-1206783;-48.0755
mp-12093;-4.28815
mp-1210660;-291.923
mp-12118;-21.3334
mp-1214306;-55.7281
mp-1214364;-65.0881
mp-1215299;-26.4772
mp-1215421;-16.801
mp-1215482;-16.3802
mp-1216736;-187.946
mp-1217027;-40.0987
mp-1217644;-55.8573
mp-1219386;-38.7791
mp-1219669;-58.1879
mp-1220079;-14.965
mp-1220317;-16.2548
mp-1220321;-23.3128
mp-1220416;-96.2313
mp-1221545;-15.0172
mp-1221597;-5.25388
mp-1221620;-30.3679
mp-1221957;-4.45666
mp-1221975;-35.9989
mp-1223784;-9.62235
mp-1223816;-12.5472
mp-1224349;-8.75916
mp-12265;-59.6614
mp-1226819;-34.6223
mp-1226850;-22.2699
mp-1227335;-19.364
mp-12277;-37.5969
mp-1228707;-8.2751
mp-1229414;-183.477
mp-1229437;-236.921
mp-1229439;-189.236
mp-1229540;-273.282
mp-1229612;-136.133
mp-1229692;-143.564
mp-1229702;-120.869
mp-1229873;-143.564
mp-1229941;-165.47
mp-1229945;-179.884
mp-1229998;-120.108
mp-1230039;-228.328
mp-1230054;-125.71
mp-1230093;-125.561
mp-1230141;-356.218
mp-1230334;-438.112
mp-1230475;-245.021
mp-1230476;-595.56
mp-1230498;-232.243
mp-1230500;-116.957
mp-1230531;-126.28
mp-1230570;-126.217
mp-1230589;-126.259
mp-1230698;-364.432
mp-1230732;-434.722
mp-1230762;-395.659
mp-1230957;-126.208
mp-1230980;-321.587
mp-1231043;-181.445
mp-1231049;-361.655
mp-1231088;-271.353
mp-1231194;-490.295
mp-1231197;-247.807
mp-1231236;-126.141
mp-1231296;-330.959
mp-1231320;-146.685
mp-1231343;-122.904
mp-1231384;-445.417
mp-1231402;-157.399
mp-1231418;-121.112
mp-1231464;-203.79
mp-1231540;-210.644
mp-1231544;-393.39
mp-1231547;-468.154
mp-1231560;-125.415
mp-1231663;-146.459
mp-1231674;-128.792
mp-1231774;-128.838
mp-1231812;-268.454
mp-1231826;-530.181
mp-1231863;-186.025
mp-1231881;-179.483
mp-1231898;-276.657
mp-1231945;-124.448
mp-1231972;-126.269
mp-1232001;-171.718
mp-1232297;-19.6141
mp-1232479;-205.802
mp-1232487;-31.4245
mp-1232510;-62.8253
mp-1232545;-206.441
mp-1232555;-62.7396
mp-1232609;-103.091
mp-1232659;-62.8318
mp-1232677;-31.3895
mp-1232699;-206.183
mp-1232703;-15.6467
mp-1232766;-103.24
mp-1232790;-205.814
mp-1232846;-62.7316
mp-1232859;-62.8237
mp-1232875;-206.345
mp-1232910;-206.336
mp-1233559;-42.1511
mp-1233702;-42.151
mp-1233757;-42.1556
mp-1233837;-42.1556
mp-1234430;-42.7965
mp-1234944;-42.798
mp-12350;-186.745
mp-12365;-67.7344
mp-1236836;-453.953
mp-1237007;-51.5058
mp-1237022;-43.9792
mp-1237143;-217.1
mp-1237221;-20.1811
mp-1237229;-134.976
mp-1237237;-45.1175
mp-1237370;-300.25
mp-1237380;-120.159
mp-1237534;-365.072
mp-1237536;-50.5388
mp-1237548;-30.1637
mp-1237570;-123.61
mp-1237571;-39.8262
mp-1237643;-40.7948
mp-1237651;-5.2535
mp-1237800;-64.3857
mp-1237920;-65.0159
mp-1238110;-102.415
mp-1238773;-14.9819
mp-1238899;-15.55
mp-1238951;-38.0691
mp-1238959;-38.5403
mp-1239022;-24.5271
mp-1239045;-140.132
mp-1239425;-50.7657
mp-1239436;-135.371
mp-1239622;-449.975
mp-1239630;-376.741
mp-1239635;-378.438
mp-1239637;-370.286
mp-1239660;-378.315
mp-1239669;-355.45
mp-1239745;-511.532
mp-1239757;-134.834
mp-1239764;-93.4851
mp-1239832;-31.4347
mp-1239838;-244.672
mp-1239839;-129.211
mp-1239846;-51.5671
mp-1239905;-75.2507
mp-1239907;-236.912
mp-1239912;-67.9376
mp-1239928;-54.1363
mp-1239961;-120.846
mp-1239965;-29.3454
mp-1239975;-117.148
mp-1239982;-64.0263
mp-1240;-12.6546
mp-1240008;-229.15
mp-1240015;-118.289
mp-1240044;-54.4106
mp-1240069;-85.339
mp-1240121;-27.6323
mp-1240137;-135.71
mp-1240167;-206.341
mp-1240173;-362.755
mp-1240182;-63.0619
mp-1240191;-74.5627
mp-1240264;-33.2574
mp-1240265;-132.277
mp-1240292;-296.851
mp-1240294;-155.446
mp-1240313;-125.316
mp-1240314;-326.253
mp-1240375;-293.116
mp-1240391;-148.991
mp-1240448;-40.9493
mp-1240490;-158.775
mp-1240547;-36.9994
mp-1240549;-72.8662
mp-1240586;-24.4124
mp-1240597;-167.595
mp-1240604;-113.991
mp-1240621;-87.5518
mp-1240632;-43.1186
mp-1240643;-73.0055
mp-1240687;-87.8455
mp-1240699;-16.4216
mp-1240717;-55.6088
mp-1240749;-516.604
mp-1240875;-422.582
mp-1240909;-367.706
mp-1240938;-103.233
mp-1240990;-113.764
mp-1240991;-28.283
mp-1241;-16.9532
mp-1241051;-119.905
mp-1241120;-617.772
mp-1241225;-378.63
mp-1241264;-378.357
mp-1241340;-50.4141
mp-1241435;-402.538
mp-1241464;-134.734
mp-1241519;-95.0838
mp-1241541;-101.015
mp-1241625;-163.389
mp-1241627;-128.387
mp-1241698;-286.968
mp-1241752;-76.1063
mp-1241776;-347.913
mp-1241778;-88.6183
mp-1241810;-94.7031
mp-1241814;-93.4854
mp-1241855;-237.226
mp-1241881;-38.1173
mp-1241910;-112.677
mp-1241922;-112.336
mp-1241943;-263.52
mp-1241986;-71.4367
mp-1242009;-18.9447
mp-1242016;-449.975
mp-1242030;-205.397
mp-1242065;-362.586
mp-1242095;-16.2855
mp-1242119;-151.532
mp-1242173;-108.486
mp-1242232;-50.5409
mp-1242244;-242.06
mp-1242307;-118.195
mp-1242371;-42.4902
mp-1242389;-134.949
mp-1242404;-111.23
mp-1242470;-130.705
mp-1242497;-403.957
mp-1242540;-28.594
mp-1242567;-18.6596
mp-1242568;-17.1599
mp-1242606;-362.484
mp-1242610;-70.2988
mp-1242620;-203.442
mp-1242703;-21.4867
mp-1242768;-32.6658
mp-1242792;-42.1666
mp-1242806;-24.9991
mp-1242822;-20.5905
mp-1242832;-378.367
mp-1242846;-237.233
mp-1242850;-15.9608
mp-1242896;-67.9978
mp-1242962;-58.1229
mp-1243014;-122.592
mp-1243021;-68.5648
mp-1243044;-378.478
mp-1243095;-162.063
mp-1243099;-118.937
mp-1243119;-372.934
mp-1243138;-91.7727
mp-1243177;-52.675
mp-1243219;-20.6815
mp-1243231;-86.8479
mp-1243249;-218.879
mp-1243250;-155.728
mp-1243261;-93.7975
mp-1243341;-98.9369
mp-1243524;-19.2864
mp-1243537;-212.155
mp-1243548;-113.074
mp-1243647;-91.1585
mp-1243661;-494.702
mp-1243729;-92.8821
mp-1243732;-349.35
mp-1243742;-83.73
mp-1243776;-62.0731
mp-1243825;-370.909
mp-1243840;-40.1027
mp-1243856;-314.455
mp-1243857;-27.466
mp-1243902;-63.0233
mp-1243908;-81.5159
mp-1243925;-162.423
mp-1244041;-82.5803
mp-1244078;-32.1487
mp-1244158;-111.978
mp-1244193;-68.0872
mp-1244235;-135.512
mp-1244268;-449.975
mp-1244307;-190.609
mp-1244314;-85.5978
mp-1244410;-228.988
mp-1244430;-395.148
mp-1244472;-103.289
mp-1244485;-85.2503
mp-1244890;-306.081
mp-1244906;-728.856
mp-1244921;-306.865
mp-1244922;-309.264
mp-1244929;-728.485
mp-1244936;-306.672
mp-1244945;-701.928
mp-1244952;-702.023
mp-1244965;-789.331
mp-1244966;-689.973
mp-1244968;-782.321
mp-1244969;-308.184
mp-1244974;-304.409
mp-1244979;-302.779
mp-1244980;-316.52
mp-1244986;-308.373
mp-1244989;-310.63
mp-1245004;-305.949
mp-1245009;-468.207
mp-1245026;-791.278
mp-1245028;-689.973
mp-1245034;-308.684
mp-1245035;-307.273
mp-1245042;-204.056
mp-1245044;-687.639
mp-1245050;-302.485
