material_id;formula_pretty
mp-992320;U6Fe16Si7
mp-992401;SmInRh
mp-992512;Sr(GaAu)2
mp-993293;LiYbPb
mp-993467;MnNi3
mp-993700;EuZn5
mp-993921;Li3UO4
mp-993976;SmInRh
mp-994035;U6Fe16Si7
mp-994606;LiYbPb
mp-994798;MnNi3
mp-995013;EuZn5
mp-995072;SmInRh
mp-995262;Sb2(SO4)3
mp-995913;Sb2(SO4)3
mp-999118;TcB
mp-999120;TcB
mp-999131;TcB
mp-999146;TcB
mp-999149;TcB
mp-999153;TcB
mp-999162;TcB
mp-999172;TcB
