material_id;band_gap
mp-1143327;5.5522
mp-1143336;4.0388
mp-1143354;5.4987
mp-1143374;0
mp-1143387;1.0065
mp-1143390;0
mp-1143431;5.3839
mp-1143442;5.492
mp-1143460;5.1989
mp-1143473;6.1064
mp-1143585;1.5618
mp-1143599;4.7873
mp-1143631;0.5065
mp-1143684;5.686
mp-1143710;0
mp-1143747;6.132
mp-1143755;5.681
mp-1143761;5.4391
mp-1143765;5.5115
mp-1143769;5.2474
mp-1143777;4.5709
mp-1143787;2.531
mp-1143807;5.6129
mp-1143850;2.2917
mp-1143867;1.1858
mp-1143885;4.1991
mp-1143913;5.0548
mp-1143917;3.5548
mp-1143921;4.5952
mp-1143925;1.4854
mp-1143929;5.0214
mp-1143941;4.3207
mp-1143965;5.4309
mp-1143978;5.6554
mp-1143985;0
mp-1144032;0
mp-1144056;0
mp-1144107;3.034
mp-1144127;0
mp-1144158;5.2016
mp-1144400;4.0172
mp-1144407;0
mp-1144418;0
mp-1144706;0
mp-1144710;0
mp-1144864;0
mp-1144876;6.0926
mp-1144877;1.7612
mp-1144908;1.6929
mp-1145003;0
mp-1145092;6.0256
mp-1145103;0
mp-1145108;4.3105
mp-1145136;6.3614
mp-1145149;3.1276
mp-1145212;3.6171
mp-1145286;4.227
mp-1145397;6.4433
mp-1145429;0
mp-1145473;6.6846
mp-1145498;6.7612
mp-1145565;5.5808
mp-1145570;5.6645
mp-1145572;6.8218
mp-1145581;5.5102
mp-1145587;5.6744
mp-1145589;5.3942
mp-1145597;1.04
mp-1145599;5.6817
mp-1145623;5.6834
mp-1145627;5.5381
mp-1145636;5.7262
mp-1145648;5.3149
mp-1145653;5.6374
mp-1145665;5.6386
mp-1145670;0
mp-1145680;5.9818
mp-1145681;6.4446
mp-1145682;5.4409
mp-1145692;5.6775
mp-1145712;5.7036
mp-1145729;5.662
mp-1145730;5.4279
mp-1145735;5.6282
mp-1145742;0
mp-1145751;5.7041
mp-1145758;5.6365
mp-1145760;4.2982
mp-1145768;5.6654
mp-1145787;5.367
mp-1145798;5.553
mp-1145805;5.6828
mp-1145822;5.7178
mp-1145831;5.461
mp-1145835;5.4411
mp-1145836;6.4274
mp-1145847;5.6149
mp-1145852;5.5983
mp-1145860;5.6896
mp-1145868;5.6161
mp-1145872;5.6089
mp-1145877;6.742
mp-1145880;5.624
mp-1145884;5.6411
mp-1145890;5.5935
mp-1145901;6.4494
mp-1145905;5.4947
mp-1145914;5.4804
mp-1145920;5.5795
mp-1145925;6.781
mp-1145931;5.5647
mp-1145941;5.5558
mp-1145952;5.489
mp-1145964;5.564
mp-1145981;5.5311
mp-1145986;4.7697
mp-1145994;5.6832
mp-1146011;5.7183
mp-1146019;0
mp-1146028;5.437
mp-1146039;5.6609
mp-1146060;5.6136
mp-1146077;5.4567
mp-1146082;5.7527
mp-1146093;5.4478
mp-1146098;5.6669
mp-1146106;5.6221
mp-1146115;5.536
mp-1146123;5.5115
mp-1146140;5.6237
mp-1146141;4.0779
mp-1146145;6.3167
mp-1146149;5.7124
mp-1146153;6.0141
mp-1146169;6.7927
mp-1146178;5.696
mp-1146204;5.5027
mp-1146217;1.2525
mp-1146241;5.5899
mp-1146249;5.6077
mp-1146262;5.5225
mp-1146264;5.4904
mp-1146274;5.6192
mp-1146293;5.5363
mp-1146298;5.5426
mp-1146305;0
mp-1146306;5.6607
mp-1146314;5.6097
mp-1146322;5.7327
mp-1146331;5.6371
mp-1146339;5.6654
mp-1146362;5.6773
mp-1146364;1.7007
mp-1146369;5.6582
mp-1146378;5.4265
mp-1146381;6.5215
mp-1146382;5.7127
mp-1146389;5.4479
mp-1146395;5.509
mp-1146398;5.6814
mp-1146409;5.4137
mp-1146419;5.4181
mp-1146421;6.6213
mp-1146448;0
mp-1146449;5.5344
mp-1146451;5.5896
mp-1146471;6.125
mp-1146482;5.505
mp-1146486;6.3218
mp-1146490;5.7266
mp-1146491;5.5432
mp-1146506;5.6852
mp-1146519;5.5204
mp-1146526;5.6209
mp-1146541;5.5887
mp-1146558;5.7193
mp-1146564;5.6212
mp-1146568;6.9468
mp-1146583;5.7179
mp-1146587;5.7639
mp-1146608;6.6601
mp-1146613;5.617
mp-1146617;5.5977
mp-1146629;5.6486
mp-1146634;5.3922
mp-1146642;5.6093
mp-1146648;5.6287
mp-1146649;6.7566
mp-1146650;5.3659
mp-1146665;5.4955
mp-1146674;5.5837
mp-1146680;5.7396
mp-1146695;5.5853
mp-1146707;5.635
mp-1146721;5.7051
mp-1146732;5.6305
mp-1146744;5.661
mp-1146746;5.501
mp-1146759;5.6094
mp-1146762;5.6057
mp-1146776;6.3692
mp-1146781;5.5008
mp-1146785;5.4235
mp-1146806;6.7918
mp-1146820;4.8429
mp-1146992;0
mp-1147184;0.0111
mp-1147327;6.3738
mp-1147328;0
mp-1147949;0.5464
mp-1148045;1.6696
mp-1148131;0.5018
mp-1148158;0
mp-1148287;0
mp-1148291;0
mp-11483;0.4763
mp-1148645;0
mp-1148649;0
mp-1148793;2.8423
mp-1148899;0
mp-1148948;6.5334
mp-1148984;0.5294
mp-1149395;0
mp-1149410;0
mp-1149426;0
mp-1149612;0
mp-1149643;0
mp-1149712;0
mp-1149842;2.8852
mp-1149978;0.1218
mp-1150072;1.0019
mp-11501;0.0131
mp-1150187;0
mp-1150216;1.1652
mp-1150351;0.9519
mp-1150570;6.128
mp-1150574;8.0072
mp-11507;0.0072
mp-1150776;6.3809
mp-1150821;0
mp-1150839;0
mp-1150902;1.0304
mp-1150929;0
mp-1151014;1.9466
mp-1151079;0
mp-1151080;0
mp-1151707;1.1005
mp-1151715;0.4022
mp-1151844;3.9597
mp-1152021;4.078
mp-1152357;0.5946
mp-1152703;0
mp-1152929;0
mp-1153046;0
mp-1153138;0
mp-1153220;0
mp-1153266;0
mp-1153356;2.4979
mp-1153847;1.2428
mp-1153988;1.9665
mp-1154275;0
mp-1154280;0
mp-1154628;0
mp-1154733;1.3004
mp-1154830;0
mp-1155108;0
mp-1155366;1.414
mp-1155505;1.9172
mp-1156513;3.1559
mp-1156747;0
mp-1156942;2.4367
mp-1157347;0
mp-1157638;0
mp-1157666;2.8417
mp-1157895;0
mp-1157954;5.381
mp-1158257;0
mp-1158316;0
mp-1158591;0
mp-1158733;0
mp-1158865;0.3389
mp-1158914;0.0471
mp-1159009;0
mp-1159142;0
mp-1159225;0
mp-1159363;0
mp-1159391;0
mp-11594;0
mp-1159485;4.3777
mp-1159503;0
mp-1159545;0
mp-1159573;0
mp-1159602;1.255
mp-1159686;0
mp-1159720;0
mp-1159805;0.9929
mp-1159890;0
mp-1160151;0.9055
mp-1160475;2.5391
mp-1160731;8.2749
mp-1160814;0
mp-1160848;0
mp-1160881;0
mp-1160926;6.3126
mp-1161007;1.5945
mp-1161074;6.1728
mp-1161148;0.3369
mp-1161157;6.1992
mp-1161175;6.373
mp-1161202;1.6107
mp-1161206;6.6453
mp-1161228;6.9132
mp-1161250;6.1401
mp-1161266;2.3109
mp-1161320;6.4406
mp-1161339;6.2862
mp-1161383;6.3068
mp-1161400;0
mp-1161434;6.5455
mp-1161454;4.2157
mp-1161468;1.2573
mp-1161473;6.1401
mp-1161489;6.5896
mp-1161498;6.3874
mp-1161536;6.5716
mp-1161591;6.4664
mp-1161680;1.5045
mp-1161777;6.4139
mp-1161799;6.4423
mp-1161859;6.2375
mp-1161862;6.6612
mp-1161898;7.2216
mp-1161936;6.2707
mp-1161964;6.7485
mp-1161974;6.1137
mp-1161984;6.9562
mp-1161997;6.3175
mp-1162022;6.2804
mp-1162035;6.3533
mp-1162057;6.5634
mp-1162159;6.5014
mp-1162168;6.2903
mp-1162172;6.8795
mp-1162178;6.5209
mp-1162181;5.7036
mp-1162191;6.7668
mp-1162192;0
mp-1162324;0
mp-1162416;2.7466
mp-1162546;1.2047
mp-1162597;6.3729
mp-1162652;6.4888
mp-1162669;5.6849
mp-1162708;1.0265
mp-1162965;5.9874
mp-1162985;1.0281
mp-1163178;4.8473
mp-1163515;0
mp-1163593;0.4981
mp-1163639;4.0352
mp-1163742;1.1039
mp-1163797;0.707
mp-1163868;0
mp-1164025;0
mp-1164071;0
mp-1164114;1.0301
mp-1164167;2.7939
mp-1164360;1.7533
mp-1164488;0
mp-1164636;5.9174
mp-1164710;0
mp-1164919;1.1549
mp-1164932;0
mp-1164935;0
mp-1164954;0
mp-1164955;0
mp-1164992;0
mp-1164995;0.3404
mp-1165001;0.8467
mp-1165068;0.8836
mp-1165096;0
mp-1165126;0
mp-1165174;0
mp-1165179;0
mp-1165207;0
mp-1165288;0
mp-1165338;0
mp-1165733;2.2592
mp-1165827;1.7043
mp-1165919;6.3767
mp-1165985;3.1451
mp-1166043;0
mp-1166045;0
mp-1166065;0
mp-1166275;6.9975
mp-1166281;3.6493
mp-1166566;0
mp-1166797;0
mp-1167026;0
mp-1167147;1.6239
mp-1167195;0.4663
mp-1167347;2.9758
mp-1167348;1.8148
mp-1167517;0
mp-1167667;0
mp-1167708;2.9962
mp-1167716;3.8769
mp-1167720;0
mp-1167860;0
mp-1167913;0
mp-1168089;6.4978
mp-1168157;3.291
mp-1168195;6.7346
mp-1168199;6.4998
mp-1168299;5.4107
mp-1168301;0
mp-1168335;5.0928
mp-11684;5.7123
mp-1168422;5.6437
mp-1168424;6.2119
mp-1168484;6.1347
mp-1168523;6.1278
mp-1168564;6.0439
mp-1168579;6.4719
mp-1168597;6.1265
mp-1168605;6.5336
mp-1168655;6.3231
mp-1168702;0
mp-1168736;5.4737
mp-1168743;6.225
mp-1168800;5.5841
mp-1168808;1.8413
mp-1168905;6.8912
mp-1168925;5.6069
mp-1168946;6.5608
mp-1169003;6.2819
mp-1169024;6.3018
mp-1169025;2.2281
mp-1169031;5.4351
mp-1169083;6.2524
mp-1169109;6.275
mp-1169113;7.3786
mp-1169137;2.5369
mp-1169158;1.4362
mp-1169558;4.6901
mp-1169621;4.436
mp-1169996;1.9008
mp-1170081;0
mp-1170099;0
mp-1170147;0
mp-1170172;0
mp-1170761;0
mp-1170763;0
mp-1170968;2.7703
mp-1170992;5.2711
mp-1171019;5.1949
mp-1171089;4.3376
mp-1171233;2.3806
mp-1171244;0
mp-1171529;0
mp-1171575;0
mp-1171820;0
mp-1171982;0
mp-1171996;5.2964
mp-1172005;0
mp-1172040;0
mp-1172312;5.6836
mp-1172318;4.3161
mp-1172319;6.1798
mp-1172332;1.2744
mp-1172337;5.348
mp-1172338;5.6711
mp-1172340;0
mp-1172344;0.3213
mp-1172346;4.9807
mp-1172347;5.6759
mp-1172355;5.169
mp-1172357;5.2557
mp-1172367;0.2937
mp-1172371;4.528
mp-1172382;5.4944
mp-1172384;2.4621
mp-1172391;4.8054
mp-1172392;5.1827
mp-1172402;5.3486
mp-1172406;6.1825
mp-1172411;0
mp-1172413;2.0684
mp-1172414;5.5143
mp-1172415;2.7761
mp-1172416;5.6144
mp-1172427;5.2897
mp-1172430;5.515
mp-1172446;0
mp-1172461;5.6421
mp-1172463;5.3766
mp-1172469;3.9874
mp-1172471;4.5277
mp-1172472;0.8783
mp-1172526;2.2351
mp-1172742;2.2138
mp-1172836;5.6377
mp-1172845;3.2253
mp-1173084;0.3741
mp-1173296;3.3489
mp-1173301;5.3609
mp-1173310;1.062
mp-1173374;0
mp-1173404;5.5665
mp-11743;0.0303
mp-1178758;0
mp-1178913;0
mp-1178935;0
mp-1178974;0.8625
mp-1179092;0
mp-1179274;0
mp-1179447;5.6223
mp-1179448;4.5244
mp-1179452;2.7371
mp-1179454;5.3394
mp-1179457;1.5928
mp-1179463;5.4998
mp-1179464;5.2281
mp-1179465;4.722
mp-1179466;0.776
mp-1179467;5.602
mp-1179470;4.7835
mp-1179479;5.6019
mp-1179480;5.6707
mp-1179483;5.4536
mp-1179488;0.1156
mp-1179496;5.7769
mp-1179508;6.0692
mp-1179529;5.466
mp-1179546;5.7098
mp-1179658;0.4699
mp-1179720;0
mp-1179757;5.0034
mp-1179814;5.0835
mp-1179821;5.7577
mp-1179829;5.8049
mp-1180041;0
mp-1180370;0
mp-1180424;0
mp-1180653;3.1901
mp-1180739;3.1982
mp-1180908;5.1555
mp-1180994;1.4019
mp-1181114;1.3646
mp-1181165;2.8232
mp-1181285;0.4032
mp-1181578;1.3898
mp-1181584;2.9831
mp-1181607;0
mp-1181806;4.9314
mp-1182231;0.1699
mp-1182583;0
mp-1182652;0.0822
mp-1182670;2.9027
mp-1183164;0
mp-1185410;0
mp-1185534;0.2799
mp-1185582;0.0442
mp-1185595;0.3255
mp-1185637;0.4181
mp-1185674;0
mp-1185859;0
mp-1185891;0
mp-1185919;0
mp-1185937;0
mp-1186040;0
mp-1186055;0
mp-1186081;0
mp-1186271;0.5472
mp-1186728;0
mp-1186730;0
mp-1186771;0
mp-1186774;0
mp-1186780;0
mp-1188220;5.4486
mp-1188642;0
mp-1188764;2.3391
mp-1188873;2.4014
mp-1189340;0
mp-1189483;2.406
mp-1189734;0
mp-1190449;5.5785
mp-1190510;5.6318
mp-1190602;5.6539
mp-1190706;5.6182
mp-1190709;5.6443
mp-1190826;5.6436
mp-1190881;5.2151
mp-1190883;5.6357
mp-1191035;0
mp-1191522;5.6272
mp-1191737;0
mp-1191865;1.4568
mp-1191904;5.5877
mp-1192056;5.5876
mp-1192213;3.2416
mp-1194463;3.6207
mp-1194893;5.6097
mp-1195265;5.7101
mp-1195338;5.3209
mp-1195896;5.3335
mp-1196113;4.1376
mp-1196544;5.3925
mp-1196728;5.7133
mp-1196833;1.5165
mp-1197174;3.2927
mp-11973;0.054
mp-1197657;1.3558
mp-1197814;0.3513
mp-1197989;5.3213
mp-1198061;5.3772
mp-1198150;0.6402
mp-1199998;5.5831
mp-1200011;5.7878
mp-1200292;5.7076
mp-1200453;5.7363
mp-1200685;5.6777
mp-1201065;2.3545
mp-1201242;5.6736
mp-1201738;5.5249
mp-1201742;5.7007
mp-1201852;1.9233
mp-1201887;5.5348
mp-1202526;0
mp-1202835;5.3197
mp-1202969;0.7966
mp-1203044;5.704
mp-1203133;4.1887
mp-1203327;5.5217
mp-1203655;5.4552
mp-1203704;5.6503
mp-1204026;4.2132
mp-1204057;5.6518
mp-1204070;4.5097
mp-1204418;5.7225
mp-1204989;1.7253
mp-1205213;5.3103
mp-1205262;5.7033
mp-1205321;0.1757
mp-1206082;0
mp-12118;0.09
mp-1214364;0
mp-1215421;0
mp-1215482;0
mp-1216736;4.2562
mp-1217027;0
mp-1219669;0
mp-1220079;0
mp-1221597;0
mp-1221620;0
mp-1221957;0
mp-1221975;0.6007
mp-1223784;0
mp-12265;1.0063
mp-1226850;0
mp-1227335;0.8087
mp-1228707;0
mp-1229439;6.1164
mp-1229941;3.0356
mp-1229998;5.3478
mp-1230039;2.3491
mp-1230054;6.4555
mp-1230093;6.4336
mp-1230141;2.1449
mp-1230476;0.7802
mp-1230498;0
mp-1230500;8.6636
mp-1230531;6.3058
mp-1230570;6.4388
mp-1230589;6.1795
mp-1230698;0
mp-1230762;4.5024
mp-1230957;6.3261
mp-1231049;0
mp-1231236;5.9856
mp-1231296;0.2507
mp-1231320;0
mp-1231343;5.1404
mp-1231384;1.032
mp-1231402;6.3792
mp-1231540;5.5844
mp-1231544;0
mp-1231560;6.687
mp-1231663;1.6209
mp-1231674;0
mp-1231774;0
mp-1231863;6.7722
mp-1231881;3.1639
mp-1231898;0
mp-1231945;5.5349
mp-1231972;6.3452
mp-1232001;4.3225
mp-1232297;0
mp-12350;6.2201
mp-1237143;0.4409
mp-1237221;0.4814
mp-1237237;0
mp-1237534;1.0125
mp-1237570;3.2413
mp-1237643;0
mp-1237651;0
mp-1237800;2.9157
mp-1237920;0
mp-1238951;0.739
mp-1238959;0
mp-1239045;0.6629
mp-1239425;0
mp-1239630;6.3561
mp-1239635;6.1242
mp-1239637;6.4419
mp-1239660;6.4277
mp-1239669;3.6206
mp-1239745;4.3784
mp-1239905;0
mp-1239912;0
mp-1239961;4.9551
mp-1239965;7.9929
mp-1240008;0
mp-1240044;0
mp-1240121;2.8858
mp-1240137;2.4939
mp-1240182;5.989
mp-1240191;0
mp-1240294;0
mp-1240391;0.204
mp-1240448;0
mp-1240490;0.3398
mp-1240547;0
mp-1240549;0
mp-1240586;0
mp-1240604;0
mp-1240632;0
mp-1240717;0.3755
mp-1240938;1.6553
mp-1240990;0
mp-1241051;3.3027
mp-1241225;6.7697
mp-1241264;6.6846
mp-1241435;4.4434
mp-1241627;0.2295
mp-1241698;0
mp-1241776;0.1126
mp-1241810;6.2354
mp-1241922;0
mp-1241943;0
mp-1242119;2.9912
mp-1242307;0
mp-1242371;0
mp-1242404;1.4222
mp-1242470;0
mp-1242497;3.9838
mp-1242540;6.1204
mp-1242568;5.8784
mp-1242703;0
mp-1242792;0
mp-1242832;6.6601
mp-1243044;6.7936
mp-1243095;1.0404
mp-1243119;6.8274
mp-1243177;0
mp-1243249;1.1919
mp-1243250;0
mp-1243732;1.7593
mp-1243742;0
mp-1243825;4.8431
mp-1243840;0
mp-1243856;6.5342
mp-1243857;5.2037
mp-1244078;0
mp-1244307;0
mp-1244314;0
mp-1244945;4.9522
mp-1244952;5.0079
mp-1244965;1.5998
mp-1244968;2.9151
mp-1245009;2.6973
mp-1245026;1.9065
mp-1245042;0
mp-1245092;2.4335
mp-1245151;5.017
mp-1245161;4.942
mp-1245224;2.7246
mp-1245253;5.017
mp-1245303;2.7679
mp-1245306;3.5634
mp-1247802;5.6258
mp-1247982;5.484
mp-1248011;5.6261
mp-1248043;5.4569
mp-1248050;5.5645
mp-1248096;6.1532
mp-1248098;5.6224
mp-1248130;0
mp-1248136;5.6054
mp-1248141;5.6003
mp-1248144;5.4849
mp-1248165;5.4597
mp-1248175;5.442
mp-1248176;5.5659
mp-1248184;5.7244
mp-1248188;5.931
mp-1248196;5.5113
mp-1248202;5.3938
mp-1248249;5.6372
mp-1248265;5.6174
mp-1248287;4.5632
mp-1248311;1.2527
mp-1248314;5.3619
mp-1248318;4.3927
mp-1248329;4.3933
mp-1248339;4.8312
mp-1248346;2.585
mp-1248356;1.254
mp-1248363;5.5895
mp-1248367;5.5841
mp-1248406;1.2064
mp-1248440;5.5646
mp-1248469;0
mp-1248513;5.5852
mp-1248553;5.6529
mp-1248570;5.6383
mp-1248606;5.8035
mp-1248661;5.6781
mp-1248667;5.4776
mp-1248668;5.6688
mp-1248691;5.3088
mp-1248696;5.5108
mp-1248697;5.5699
mp-1248709;4.8274
mp-1248738;1.2253
mp-1248772;4.7916
mp-1248793;0
mp-1248795;0
mp-1248803;4.1334
mp-1248830;5.5875
mp-1248848;5.4905
mp-1248856;5.5054
mp-1248957;5.7452
mp-1248966;1.2216
mp-1248975;5.7175
mp-1248983;0
mp-1248990;5.6839
mp-1249014;5.4053
mp-1249020;5.7296
mp-1249027;5.6177
mp-1249047;1.0925
mp-1249067;5.5865
mp-1249069;0
mp-1249076;5.6231
mp-1249086;5.5252
mp-1249090;5.7815
mp-1249092;5.6591
mp-1249106;5.5467
mp-1249176;5.61
mp-1249214;5.3996
mp-1249220;5.5485
mp-1249232;5.6951
mp-1249236;5.6064
mp-1249250;5.6762
mp-1249256;5.507
mp-1249271;5.736
mp-1249276;5.7692
mp-1249283;5.5845
mp-1249308;4.5661
mp-1249332;5.6659
mp-1249335;4.9698
mp-1249338;5.6795
mp-1249341;5.6476
mp-1249380;5.4867
mp-1249408;5.564
mp-1249424;5.5078
mp-1249437;5.6124
mp-1249449;5.6147
mp-1249455;5.726
mp-1249482;5.7181
mp-1249493;5.6559
mp-1249504;5.5076
mp-1249517;5.7225
mp-1249540;5.392
mp-1249546;3.597
mp-1249549;5.7758
mp-1249583;5.3749
mp-1249599;5.7169
mp-1249610;5.4526
mp-1249619;0
mp-1249637;5.7045
mp-1249643;5.5646
mp-1249655;5.5979
mp-1249684;5.4342
mp-1249754;5.6551
mp-1249787;5.6174
mp-1249821;1.0267
mp-1249848;5.6364
mp-1249862;5.701
mp-1249863;5.7289
mp-1249891;5.6035
mp-1249895;5.3519
mp-1249897;5.6372
mp-1249908;3.5927
mp-1249929;6.0999
mp-1249932;5.2886
mp-1249955;0
mp-1249969;5.6662
mp-1249991;5.6117
mp-1249992;5.3724
mp-1250013;5.7794
mp-1250019;5.4053
mp-1250020;0.7024
mp-1250024;0
mp-1250030;0
mp-1250038;0
mp-1250075;5.2851
mp-1250079;5.4186
mp-1250082;5.7305
mp-1250103;5.5498
mp-1250105;5.2473
mp-1250115;5.6189
mp-1250126;5.2851
mp-1250163;5.6679
mp-1250199;5.5676
mp-1250203;5.3613
mp-1250209;5.2422
mp-1250216;5.4408
mp-1250236;5.5267
mp-1250256;5.4512
mp-1250261;5.6655
mp-1250270;5.653
mp-1250279;5.7322
mp-1250285;1.1877
mp-1250326;1.0903
mp-1250362;5.4993
mp-1250380;5.6148
mp-1250384;5.6666
mp-1250407;5.7004
mp-1250443;5.5434
mp-1250463;5.2613
mp-1250469;5.4921
mp-1250475;5.717
mp-1250480;5.717
mp-1250490;5.5404
mp-1250533;5.4058
mp-1250543;5.4353
mp-1250551;5.6892
mp-1250556;5.7693
mp-1250565;0
mp-1250577;5.6897
mp-1250583;4.7905
mp-1250624;5.3787
mp-1250639;5.6677
mp-1250668;5.3683
mp-1250674;5.6316
mp-1250679;5.805
mp-1250690;5.6705
mp-1250700;5.5176
mp-1250704;1.0211
mp-1250739;5.677
mp-1250762;0
mp-1250795;4.5062
mp-1250904;5.6829
mp-1250911;5.7492
mp-1250953;4.9693
mp-1250982;5.3504
mp-1251035;0
mp-1251044;5.6432
mp-1251047;5.4484
mp-1251067;5.461
mp-1251098;0
mp-1251118;5.6426
mp-1251120;5.68
mp-1251171;5.6164
mp-1251175;5.5643
mp-1251192;0
mp-1251217;5.6168
mp-1251218;5.6022
mp-1251223;5.512
mp-1251238;5.6389
mp-1251248;5.5453
mp-1251255;0
mp-1251259;5.6444
mp-1251337;5.6183
mp-1251348;5.6293
mp-1251356;1.0271
mp-1251359;5.6818
mp-1251373;4.8307
mp-1251398;5.699
mp-1251444;0
mp-1251446;5.6559
mp-1251462;5.5267
mp-1251479;5.2423
mp-1251493;5.6727
mp-1251495;5.6464
mp-12515;0.6908
mp-1251515;5.6176
mp-1251536;5.5144
mp-1251564;5.5076
mp-1251580;5.6627
mp-1251657;0
mp-1251673;3.3719
mp-1251676;5.3672
mp-1251697;4.7541
mp-1251947;5.6344
mp-1251955;5.5894
mp-1252014;4.043
mp-1252052;5.6581
mp-1252061;5.7498
mp-1252147;5.6939
mp-1252169;5.3501
mp-1252259;2.7694
mp-1252352;5.5255
mp-1252392;5.6453
mp-12524;0.0415
mp-1252503;5.6878
mp-1252571;5.527
mp-1252573;5.6343
mp-1252620;5.4495
mp-1252696;5.3232
mp-1252719;5.5361
mp-1252745;5.3618
mp-1252751;5.6658
mp-1252757;4.5326
mp-1252832;0
mp-1252902;1.2032
mp-1252906;1.271
mp-1252928;5.5833
mp-1252962;5.6463
mp-1252998;0
mp-1253018;0
mp-1253086;5.6915
mp-1253103;0
mp-1253190;3.6297
mp-1253253;5.4479
mp-1253282;0
mp-1253308;5.5591
mp-1253371;5.7175
mp-1253380;0
mp-1253426;5.5473
mp-1253429;5.5687
mp-1253523;0
mp-1253597;5.5961
mp-1253598;0
mp-1253626;5.6887
mp-1253676;5.74
mp-1253701;5.5096
mp-1253702;5.683
mp-1253709;4.4275
mp-1253757;5.5204
mp-1253783;5.4476
mp-1253858;5.7292
mp-1253884;0
mp-1253890;5.68
mp-1253926;0
mp-1253928;5.5074
mp-1253944;0
mp-1253977;5.8723
mp-1254035;0
mp-1254082;5.7215
mp-1254162;4.9988
mp-1254211;5.5621
mp-1254248;5.627
mp-1254264;5.5115
mp-1254406;5.4091
mp-1254679;5.2441
mp-1254738;5.5591
mp-1254778;0
mp-1254815;5.364
mp-1254853;2.282
mp-1254879;5.5449
mp-12549;0.041
mp-1255012;0
mp-1255022;4.7967
mp-1255117;5.5913
mp-1255183;0
mp-1255185;4.1722
mp-1255226;5.5754
mp-1255301;5.4433
mp-1255324;5.3586
mp-1255349;0
mp-1255553;5.4869
mp-1255555;5.4107
mp-1255558;2.7755
mp-1255633;5.5643
mp-1255664;0
mp-1255665;3.5841
mp-1255683;0
mp-1255718;6.186
mp-1255829;5.4494
mp-1255845;5.6685
mp-1255879;5.5937
mp-1255903;5.561
mp-1255921;0
mp-1255985;0
mp-1256010;0
mp-1256055;5.6374
mp-1256120;5.5361
mp-1256345;1.0439
mp-1256372;5.7002
mp-1256381;0
mp-1256437;0
mp-1256499;5.9289
mp-1256531;5.4801
mp-1256551;5.4863
mp-1256554;4.5102
mp-1256571;6.1048
mp-1256614;5.7604
mp-1256634;5.6735
mp-1256783;5.729
mp-1256804;0.3112
mp-1256901;5.4861
mp-1256986;5.5605
mp-1257117;5.7194
mp-1257168;5.5917
mp-1257219;5.4438
mp-1257220;5.5912
mp-1257223;1.7387
mp-1257258;4.9743
mp-1257315;0
mp-1257336;0
mp-1257350;4.005
mp-1257375;5.5693
mp-1257414;5.6674
mp-1257567;5.485
mp-1257574;0
mp-1257811;5.4325
mp-1257845;5.3669
mp-1257869;5.5299
mp-1257906;5.1988
mp-1257925;5.5143
mp-1257948;5.2928
mp-1258108;0
mp-1258159;0
mp-1258160;0
mp-1258189;5.6328
mp-1258196;5.6532
mp-1258247;5.7076
mp-1258282;0
mp-1258399;5.6094
mp-1258408;0
mp-1258423;0
mp-1258426;0
mp-1258483;5.4512
mp-1258485;0
mp-1258588;5.2008
mp-1258627;0
mp-1258658;4.0092
mp-1258719;6.1858
mp-1258750;0
mp-1258754;5.6728
mp-1258769;5.7837
mp-1258792;5.3925
mp-1258814;5.6804
mp-1258820;5.5833
mp-1258899;5.2364
mp-1258971;0
mp-1259;0.1738
mp-1259034;5.6557
mp-1259075;4.7662
mp-1259078;0
mp-1259129;0.3075
mp-1259208;0
mp-1259246;5.8726
mp-1259288;5.7018
mp-1259341;0
mp-1259423;5.6518
mp-1259425;5.7284
mp-1259457;5.6277
mp-1259492;0
mp-1259516;5.6002
mp-1259533;5.4235
mp-1259547;5.6316
mp-1259581;5.4754
mp-1259663;0
mp-1259668;5.4198
mp-1259725;5.6718
mp-1259767;0
mp-1259809;5.6839
mp-1259865;5.6672
mp-1259882;0
mp-1259890;5.7233
mp-1259922;5.6468
mp-1260023;5.623
mp-1260058;5.4726
mp-1260135;5.7268
mp-1260162;5.6895
mp-1260199;5.6635
mp-1260319;4.3145
mp-1260339;0
mp-1260351;0
mp-1260400;0
mp-1260429;5.2715
mp-1260437;5.5695
mp-1260453;0
mp-1260568;0
mp-1260592;0
mp-1260671;5.4586
mp-1260697;5.6381
mp-1260787;5.3199
mp-1260866;5.4108
mp-1260898;0
mp-1260899;1.3625
mp-1260903;5.6815
mp-1260934;0
mp-1260961;5.391
mp-1260977;5.4314
mp-1260979;5.4998
mp-1261003;1.7384
mp-1261029;5.5
mp-1261033;5.6637
mp-1261124;5.7052
mp-1261176;1.2798
mp-1261195;0
mp-1261226;5.3665
mp-1261250;5.2473
mp-1261268;0
mp-1261275;5.6552
mp-1261297;4.0377
mp-1261317;3.5959
mp-1261332;0.3076
mp-1261368;3.3777
mp-1261378;0
mp-1261396;5.4164
mp-1261432;5.6758
mp-1261448;0
mp-1261453;5.3211
mp-1261467;5.7234
mp-1261470;5.6525
mp-1261472;4.3078
mp-1261507;5.5822
mp-1261529;5.6103
mp-1261535;5.7087
mp-1261571;1.3612
mp-1261647;4.5636
mp-1261668;5.6346
mp-1261783;6.1856
mp-1261859;4.0389
mp-1261868;5.5903
mp-1261918;5.3925
mp-1261939;2.5855
mp-1261989;4.5345
mp-1262027;5.5907
mp-1262099;5.389
mp-1262105;0
mp-1262126;5.7712
mp-1262134;0
