material_id;spacegroup
mp-1605868;P2_1/c
mp-1606037;P2_1/c
mp-1607666;R-3m
mp-1609282;P4/nmm
mp-1609434;R-3m
mp-1609620;Pm-3m
mp-1609765;Fm-3m
mp-1610120;Pm-3m
mp-1610445;Pnma
mp-1610750;P-6m2
mp-1610772;Pm-3m
mp-1610876;P6_3/mmc
mp-1611047;Pbam
mp-1611533;P4/mmm
mp-1611785;P6_3/mmc
mp-1612053;Pmc2_1
mp-1612626;F-43m
mp-1615632;P4/mmm
mp-1616585;P2_1/c
mp-1617211;I4/mmm
mp-1617444;P6_3mc
mp-1619829;Pm
mp-1620738;P6_3/mmc
mp-1621931;P6_3/mmc
mp-1623102;P4_12_12
mp-1623559;P2_1/c
mp-1624219;R-3m
mp-1624491;P2_1/c
mp-1624542;Fm-3m
mp-1625463;P4/nmm
mp-1626319;Fm-3m
mp-1626730;Pbcn
mp-1627315;P2_1/c
mp-1627579;Pmm2
mp-1628025;I4/mmm
mp-1628297;Pm-3m
mp-1629253;Pnma
mp-1637561;P2_1/c
mp-1637964;P4_2/mbc
mp-1638303;Pmc2_1
mp-1638420;I4_1/amd
mp-1654458;P1
mp-1660018;Fm-3m
mp-1667949;P-6m2
mp-1667995;R-3m
mp-1668261;Cmcm
mp-1668524;I4/mmm
mp-1668873;Fm-3m
mp-1668878;Fd-3m
mp-1670241;P2_1/m
mp-1670325;P2_1/c
mp-1670465;I4/mmm
mp-1671253;P-62m
mp-1672060;Fm-3m
mp-1672085;Cmcm
mp-1672136;P4_2/mmc
mp-1672509;P2_1/c
mp-1672603;I4_1/amd
mp-1672945;Fm-3m
mp-1673092;Pm-3m
mp-1673844;C2/c
mp-1674159;R-3m
mp-1674211;Pm-3m
mp-1674216;Fd-3m
mp-1674252;I4/mmm
mp-1674280;I4/mmm
mp-1674528;Pmc2_1
mp-1675118;Pnma
mp-1675661;P4/mmm
mp-1675698;P-6m2
mp-1676059;R-3m
mp-1676084;Pnma
mp-1676597;I4/mmm
mp-1676817;C2/m
mp-1676820;I4_1md
mp-1677079;P4_2/m
mp-1677343;Amm2
mp-1677429;P4/nmm
mp-1677535;Pm-3m
mp-1677614;F-43m
mp-1677668;Pnma
mp-1677669;P-3m1
mp-1677678;I4/mmm
mp-1678400;P6_3mc
mp-1678519;C2/m
mp-1680054;R-3c
mp-1680082;F-43m
mp-1683392;Pc
mp-1683744;P2_1/c
mp-1684908;P2_1/c
mp-1685416;Pc
mp-1686422;P-3m1
mp-1686884;I4/mmm
mp-1687400;Pm-3m
mp-1687436;Pm-3m
mp-1687544;Pm-3m
mp-1687640;Cmcm
mp-1687680;Fm-3m
mp-1687777;P6_3/mmc
mp-1687927;Pbam
mp-1687940;P-3m1
mp-1687996;Pm-3m
mp-1688026;F-43m
mp-1688177;P-62m
mp-1688396;R3m
mp-1688523;P4/mmm
mp-1688571;R-3
mp-1688658;Pm-3m
mp-1690511;P-3m1
mp-1694953;Ibam
mp-1695483;P6/mmm
mp-1695562;P-62m
mp-1695618;P6_3/mmc
mp-1695812;I4/mmm
mp-1696052;P-6m2
mp-1696411;C2/m
mp-1696565;P6/mmm
mp-1696611;P-42_1m
mp-1696619;R-3m
mp-1696652;I4/mcm
mp-1697149;P6_3/mmc
mp-1697169;I-42m
mp-1697200;R-3m
mp-1697602;P4/nmm
mp-1697860;P4/nmm
mp-1697870;I4/mmm
mp-1697969;Cmcm
mp-1698594;Pm-3n
mp-1698627;P-43m
mp-1698685;P6_3/mmc
mp-1698820;Fm-3m
mp-1699041;P2_1/m
mp-1699140;Cmcm
mp-1699830;C2
mp-1699934;I4/mmm
mp-170;Pm-3m
mp-1700102;I4/m
mp-1700298;P6_3/mmc
mp-1700485;I4/m
mp-1700490;P-6m2
mp-1700636;I4/mmm
mp-1700652;Pm-3m
mp-1700851;P4/nmm
mp-1700880;Pmn2_1
mp-1700908;R-3
mp-1700957;I4_1md
mp-1701087;Pm-3m
mp-1701205;I-4
mp-1701254;P4/nmm
mp-1701665;I4/mmm
mp-1702013;I4/mmm
mp-1702109;P6_3mc
mp-1702478;R-3m
mp-1702657;P6/mmm
mp-1702835;Cmcm
mp-1702852;C2/c
mp-1703303;I4/mmm
mp-1703535;Pm-3m
mp-1703572;P6_3/mmc
mp-1703740;P6_3/m
mp-1703829;Pnma
mp-1704417;Pmc2_1
mp-1704457;Cmc2_1
mp-1704790;Pm-3m
mp-1704968;P4/nmm
mp-1705260;P6_3/mmc
mp-1709113;Ibam
mp-1709129;P4_2/mbc
mp-1712385;P6_3mc
mp-1716449;P4/mmm
mp-1718331;I4/mmm
mp-1726783;C2/c
mp-1727476;Fdd2
mp-1730339;Pmm2
mp-1731093;P6_3/mmc
mp-1733455;Fm-3m
mp-1733832;P6_3/mmc
mp-1733988;P4_12_12
mp-1734098;P2_1/c
mp-1734989;P6_3/mmc
mp-1742601;P1
mp-1742624;P2_1/c
mp-1743672;P4_32_12
mp-1746458;P6_3/mmc
mp-1751163;Pbcn
mp-1752084;Pm
mp-1752813;Fm-3m
mp-1754451;P6_3/mmc
mp-1754641;P2_1/c
mp-1757691;Pm-3m
mp-1760264;R-3m
mp-1760944;P4/nmm
mp-1760968;P2_1/c
mp-1761275;Pmc2_1
mp-1764290;I4/mmm
mp-1764757;P6_3/mmc
mp-1765090;R-3m
mp-1766311;Fm-3m
mp-1767393;P2_1/c
mp-1767701;Pm-3m
mp-1768633;Pm-3m
mp-1771522;I4/mmm
mp-1773285;P2_1/c
mp-1773879;P6_3mc
mp-1776106;R-3m
mp-1776133;P4/nmm
mp-1776789;Pnma
mp-1777361;P2_1/c
mp-1777610;P-42_1m
mp-1777623;P-6m2
mp-1779415;P6_3/mmc
mp-1779601;I4/mcm
mp-1780759;R-3m
mp-1780867;R3m
mp-1781329;Amm2
mp-1781982;Pm-3m
mp-1782230;Pmc2_1
mp-1782244;R-3m
mp-1782675;P-6m2
mp-1782765;I4/mmm
mp-1783291;Fd-3m
mp-1783466;P-3m1
mp-1783794;Fd-3m
mp-1783848;P-3m1
mp-1783983;I4/mmm
mp-1784340;R-3m
mp-1784531;I4/mmm
mp-1784808;Pm-3n
mp-1784890;P6_3/m
mp-1785252;I4/mmm
mp-1785662;R-3
mp-1786009;P4/nmm
mp-1786048;Cmcm
mp-1787034;I4/mmm
mp-1787543;I4/m
mp-1788009;R-3m
mp-1788345;Pmn2_1
mp-1788569;Pnma
mp-1788680;Cmcm
mp-1788973;Pm-3m
mp-1789267;I-42m
mp-1791003;Pm-3m
mp-1791293;Fm-3m
mp-1791337;Pm-3m
mp-1791981;Pmma
mp-1792016;R-3m
mp-1792103;Pm-3m
mp-1792244;P6_3/mmc
mp-1792270;P-3m1
mp-1792790;Pm-3m
mp-1792994;P4/mmm
mp-1793106;Pm-3m
mp-1793300;P4/mmm
mp-1793857;P-6m2
mp-1794169;I4/mmm
mp-1794317;Fm-3m
mp-1794576;Fm-3m
mp-1794589;Pm-3m
mp-1794662;Pmm2
mp-1794692;Pm-3m
mp-1794883;I4/mmm
mp-1794891;I4/mmm
mp-1794896;Fm-3m
mp-1795008;Pm-3m
mp-1795425;P6_3/mmc
mp-1795512;F-43m
mp-1795736;C2/m
mp-1796073;P-62m
mp-1796451;P6_3/mmc
mp-1796508;I4/m
mp-1797236;Cmcm
mp-1797243;P4/mmm
mp-1798653;I4/mmm
mp-1798811;Pm-3m
mp-1798899;I4/mmm
mp-1799060;Fm-3m
mp-1799360;I4/mmm
mp-1799646;P4_2/mmc
mp-1799723;C2
mp-1800736;F-43m
mp-1801227;I4/mmm
mp-1801348;P6_3mc
mp-1801569;P4/nmm
mp-1801655;P6/mmm
mp-1801658;I4/mmm
mp-1802266;I4/mmm
mp-1802415;P-6m2
mp-1802529;P6_3/mmc
mp-1803167;Pm-3m
mp-1803507;Pm-3m
mp-1803574;R-3m
mp-1803794;P6/mmm
mp-1804000;Cmc2_1
mp-1805285;I4_1/amd
mp-1805312;R-3
mp-1805402;P6_3/mmc
mp-1806407;I4_1md
mp-1810115;P6_3/mmc
mp-1811094;Ibam
mp-1811389;R-3m
mp-1816090;P2_1/c
mp-1816535;Pbcn
mp-1816760;P4_32_12
mp-1819282;P2_1/c
mp-1819337;P-1
mp-1820012;P4_12_12
mp-1820266;Cmce
mp-1820911;Pc
mp-1824997;P2_12_12_1
mp-1826230;P2_1/c
mp-1826799;P2_1/c
mp-1827458;Ibam
mp-1827646;Cmcm
mp-1827995;I4/mmm
mp-1828485;P6_3mc
mp-1829004;P-62m
mp-1829198;Fm-3m
mp-1829781;Pm-3m
mp-1830078;P-62m
mp-1832650;C2/m
mp-1832928;C2/m
mp-1832933;P2_1/m
mp-1833227;Cmcm
mp-1833255;Pm-3m
mp-1834037;Pmc2_1
mp-1834194;P-43m
mp-1834524;C2/c
mp-1834902;Imm2
mp-1835089;C2/c
mp-1835695;Cmcm
mp-1835808;Fm-3m
mp-1836630;R-3m
mp-1839295;Pbam
mp-1839337;P4_2/mbc
mp-1840863;F-43m
mp-1841835;P6_3/mmc
mp-1842058;Fdd2
mp-1842664;Fm-3m
mp-1843418;Pmc2_1
mp-1848078;P-1
mp-1849494;Pnma
mp-1850198;P2_1/c
mp-1851483;P2_1/c
mp-1860717;P-3m1
mp-1864470;R-3m
mp-1867946;Pm
mp-1868807;I4/mmm
mp-1868900;Cmcm
mp-1870475;P4/nmm
mp-1870640;P4/nmm
mp-1872016;P-1
mp-1872275;Fdd2
mp-1872861;R-3
mp-1873928;P6_3/mmc
mp-1875672;P6_3/mmc
mp-1875917;C2/m
mp-1876575;I4/mmm
mp-1877199;Pc
mp-1878535;P6_3/mmc
mp-1881977;Pnma
mp-1887301;Pnma
mp-1889274;R-3c
mp-1890073;P2_1/c
mp-1891763;Cmc2_1
mp-1894207;Pna2_1
mp-1894766;P2_1/c
mp-1894768;Pna2_1
mp-1895271;P2_1/c
mp-1895506;P-1
mp-1895847;Pnma
mp-1896231;C2/m
mp-1896279;P2_1/c
mp-1896600;C2/c
mp-18972;I4/mmm
mp-1897512;P2_1/c
mp-1897837;P1
mp-1902455;Pc
mp-1919726;I4/mmm
mp-1920053;P1
mp-1920487;P-1
mp-1921231;I4/mmm
mp-1923093;P4/nmm
mp-1924018;P4/nmm
mp-1924669;P6_3/mmc
mp-1928483;I4_1md
mp-1929487;I-4
mp-1929731;Pc
mp-1930644;C2/c
mp-1930863;P2_1/m
mp-1931161;I4/mmm
mp-1932256;Fm-3m
mp-1932957;P6_3/mmc
mp-1933931;C2/c
mp-1934014;P6/mmm
mp-1935076;P4_2/m
mp-19959;P4/nmm
mp-20025;I-4
mp-20490;Pnma
mp-20503;Pm-3m
mp-20700;I4/mmm
mp-20735;Pm-3m
mp-20779;P4/nmm
mp-20789;P-62m
mp-21242;P-6m2
mp-21298;I4_1/amd
mp-22263;Pm-3m
mp-22522;Pnma
mp-2256;Fd-3m
mp-22870;Cmcm
mp-23033;R-3m
mp-23164;Pnma
mp-23183;P6_3/m
mp-23200;Cmcm
mp-23685;Pbca
mp-2436;P6/mmm
mp-24420;Fm-3m
mp-256;Fm-3m
mp-27303;Ibam
mp-27339;P2_1/c
mp-2741;Fm-3m
mp-27419;R-3
mp-2749;Fd-3m
mp-27638;R-3m
mp-27639;Cmcm
mp-27893;Pnma
mp-27985;P4/nmm
mp-28295;Pmn2_1
mp-2839;I4/mmm
mp-28607;P6_3/mmc
mp-28698;I4/m
mp-288;P4_2/mmc
mp-28978;I4_1md
mp-29941;P-3m1
mp-30151;P2_1/m
mp-30413;F-43m
mp-3048;P-3m1
mp-30770;P6_3mc
mp-30855;P6_3/mmc
mp-31163;P6/mmm
mp-31178;I4/mmm
mp-31489;P2_1/c
mp-32163;I-42m
mp-32241;C2
mp-32274;C2/m
mp-32277;C2/c
mp-3455;I4/mmm
mp-3551;P-42_1m
mp-4009;Cmcm
mp-4613;P6_3/mmc
mp-4873;I4/mmm
mp-504786;P4/nmm
mp-505611;I4/mmm
mp-510140;Cmcm
mp-510703;P2_1/c
mp-541507;Pna2_1
mp-541837;R-3m
mp-542232;P2_1/c
mp-542915;I4/mmm
mp-551214;C2/m
mp-551675;I4/mmm
mp-552120;R-3m
mp-554015;R-3m
mp-554355;P4/mmm
mp-554776;P2_1/c
mp-554926;Pna2_1
mp-555292;P2_1/c
mp-555382;Pna2_1
mp-555443;P2_1/c
mp-556048;I4/mmm
mp-556110;Pbca
mp-556611;P2_1/c
mp-557182;P2_1/c
mp-558811;P4_2/mmc
mp-559545;Pmc2_1
mp-559655;Pnma
mp-560008;Cmc2_1
mp-560030;Pmc2_1
mp-560210;P4_12_12
mp-560275;Pna2_1
mp-560449;I4/mmm
mp-560511;P4_32_12
mp-560882;Pmc2_1
mp-561628;C2/m
mp-565780;Pna2_1
mp-567290;P6_3mc
mp-567589;Pm-3m
mp-567808;I4/mmm
mp-567840;I4/mmm
mp-569981;P6_3/mmc
mp-571296;I4/mmm
mp-573327;P6_3/mmc
mp-573651;F-43m
mp-581967;P2
mp-582988;P1
mp-592;Pm-3m
mp-604;C2/c
mp-613384;Pm-3m
mp-613509;P4_2/mmc
mp-614918;P4/nmm
mp-618578;Pna2_1
mp-622375;P-1
mp-622636;Fm-3m
mp-623;P4/mmm
mp-623452;I4/mmm
mp-6297;C2/c
mp-630865;P2_1/c
mp-638005;Pbam
mp-641703;P-1
mp-642279;Fm-3m
mp-643701;Pbcn
mp-6537;P2_1/c
mp-655230;P4/nmm
mp-655431;Pm-3m
mp-655484;Pbca
mp-655510;P6_3mc
mp-655599;Pbam
mp-655639;Fm-3m
mp-655828;P-43m
mp-656158;Fm-3m
mp-656253;I-4
mp-656478;Cmcm
mp-656554;Fm-3m
mp-657130;Pm-3m
mp-657137;Pm-3m
mp-657159;P4/mmm
mp-657164;P4/mmm
mp-657165;P4/mmm
mp-657249;P4_12_12
mp-657683;Pnma
mp-657986;P1
mp-658068;P4_32_12
mp-658231;Pbca
mp-658377;P6_3mc
mp-658607;P2_1/c
mp-659018;P-43m
mp-659418;I-4
mp-659525;P-42_1m
mp-659616;Cmcm
mp-659913;Cmc2_1
mp-659940;P4/nmm
mp-660029;R-3m
mp-660581;R-3
mp-660654;P4/nmm
mp-660811;I4_1md
mp-661226;Pa3
mp-661374;P4/nmm
mp-661614;I-42m
mp-662322;C2
mp-662343;C2
mp-662353;C2
mp-662388;Pmc2_1
mp-662395;Pmc2_1
mp-662399;Pmc2_1
mp-662815;C2/c
mp-662873;P4_12_12
mp-662899;Cmcm
mp-663390;Pmc2_1
mp-663450;P2_1/c
mp-663539;P6_3mc
mp-663541;R-3m
mp-664078;C2/m
mp-664169;R-3m
mp-664171;P2_1/c
mp-664231;P-1
mp-664908;I-4
mp-665;P-3m1
mp-665027;P-42_1m
mp-665120;Cmcm
mp-665150;P6_3/m
mp-665179;P4_2/mmc
mp-665212;P4_2/mmc
mp-665229;P4_2/mmc
mp-665298;Pmn2_1
mp-665302;Pnma
mp-665365;Pnma
mp-665511;Ibam
mp-665869;P2_1/c
mp-666015;P1
mp-666247;P4_2/mbc
mp-666437;P4_32_12
mp-666517;C2/c
mp-666554;P2_1/c
mp-667071;Pnma
mp-667783;Pbca
mp-669283;P6_3/m
mp-669316;Pmn2_1
mp-669332;R-3m
mp-669673;Cmc2_1
mp-669744;Cmcm
mp-669750;R-3m
mp-669782;R-3m
mp-670210;R-3
mp-670416;I4_1md
mp-670551;Ibam
mp-671087;P1
mp-671159;Cmcm
mp-671218;P-3m1
mp-672480;Pbam
mp-672873;P-43m
mp-678071;P4_12_12
mp-678082;Cmcm
mp-678508;Pmc2_1
mp-679009;C2/m
mp-679086;R-3m
mp-679160;P2_1/c
mp-679202;P-1
mp-679346;P2_1/c
mp-679774;P-42_1m
mp-679964;Pnma
mp-680346;Pnma
mp-680651;Ibam
mp-680894;I4/mcm
mp-680944;P1
mp-681216;P2_1/c
mp-681335;P1
mp-681348;Pna2_1
mp-681608;P4_2/mbc
mp-681857;P4_32_12
mp-681923;C2/c
mp-682035;P2_1/c
mp-682547;Pnma
mp-682789;P4/nmm
mp-687762;P-3m1
mp-687863;P-3m1
mp-688354;R-3
mp-688878;R-3m
mp-688918;R-3m
mp-688999;Cmc2_1
mp-689025;Cmcm
mp-689049;R-3m
mp-689455;Pmn2_1
mp-689560;P6_3/m
mp-690711;P2_1/c
mp-693672;Pna2_1
mp-693690;P2_1/c
mp-694134;P2_1/c
mp-694179;I4/mmm
mp-694216;P2
mp-694361;Pbam
mp-696396;P2_1/c
mp-697267;P2_1/c
mp-698959;Cmcm
mp-699755;Pmc2_1
mp-700210;C2/m
mp-700377;P-1
mp-700896;Pnma
mp-701092;I4/mcm
mp-701541;Pna2_1
mp-702006;C2/c
mp-702535;Pnma
mp-702728;P4/nmm
mp-705546;P2_1/c
mp-706883;P2_1/c
mp-707377;Pc
mp-707535;P-1
mp-708220;Cmcm
mp-708268;Ibam
mp-708874;P4/nmm
mp-710767;Pna2_1
mp-711420;I4/mmm
mp-711512;Pbam
mp-711576;P2
mp-712464;I4/mcm
mp-712945;Pna2_1
mp-714948;I4/mmm
mp-716375;P2_1/c
mp-716427;Pna2_1
mp-717412;P2_1/c
mp-718401;P2
mp-719089;Pmc2_1
mp-719365;Pmc2_1
mp-719442;P2_1/c
mp-719616;Pmc2_1
mp-723857;P1
mp-725538;P2_1/c
mp-726;P4_2/mbc
mp-727083;P2_1/c
mp-728775;P-1
mp-728817;Pnma
mp-729367;Pc
mp-731959;Pbcn
mp-732171;P2_1/c
mp-732312;P2_1/c
mp-733325;P-1
mp-737055;P-1
mp-738074;Pc
mp-738825;P1
mp-740634;Pnma
mp-742998;Pbcn
mp-746689;P1
mp-748594;Pnma
mp-749706;Pbcn
mp-749834;P2_1/c
mp-750429;P2_1/c
mp-753890;P-3m1
mp-766361;P-1
mp-768457;P2_1/c
mp-768484;C2/c
mp-768486;R-3
mp-768500;R-3c
mp-776896;P2_12_12_1
mp-777615;Pbca
mp-778;P-62m
mp-788100;P2_12_12_1
mp-792571;Pbca
mp-794067;P2_12_12_1
mp-794420;Pbca
mp-794671;P2_12_12_1
mp-795162;Pbca
mp-796400;P2_1/c
mp-820505;P2_1/c
mp-821582;P2_1/c
mp-825465;I4/mmm
mp-835041;I4/mmm
mp-835825;I4/mmm
mp-842099;P2_1/c
mp-842340;P2_1/c
mp-842511;Cmcm
mp-842611;I4_1md
mp-842673;Cmcm
mp-842883;Ibam
mp-842993;Ibam
mp-842995;Cmcm
mp-843035;Cmcm
mp-843161;P4_2/mbc
mp-843440;Ibam
mp-846106;P2_1/c
mp-846373;P2_1/c
mp-846558;P2_1/c
mp-846992;P2_1/c
mp-848807;P2_1/c
mp-852455;P-1
mp-852681;C2/c
mp-852685;P2_1/c
mp-852695;R-3c
mp-852696;R-3
mp-855364;P-1
mp-855570;P2_1/c
mp-855571;C2/c
mp-855577;R-3
mp-855635;R-3c
mp-855879;P-1
mp-856457;R-3c
mp-860047;P2_1/c
mp-860170;P2_1/c
mp-864017;P2_1/c
mp-864146;Pc
mp-864462;Pc
mp-864995;P6_3/mmc
mp-8796;P2_1/c
mp-888376;P-3m1
mp-902243;P-3m1
mp-903003;P-3m1
mp-905889;I4_1md
mp-906090;P6_3/mmc
mp-906162;P6_3/mmc
mp-906261;Fm-3m
mp-906284;Pm-3m
mp-9069;Ibam
mp-907274;I4_1/amd
mp-907386;P4/nmm
mp-907438;Pm-3m
mp-907519;I4/mmm
mp-907835;I4/mmm
mp-908203;P6_3/mmc
mp-909797;P-3m1
mp-909870;R-3m
mp-910029;Cmcm
mp-910061;Pm-3m
mp-910466;Pnma
mp-910583;P4/nmm
mp-910909;P-3m1
mp-911411;P2_1/m
mp-911555;Fd-3m
mp-911956;R-3m
mp-912079;F-43m
mp-912109;Fd-3m
mp-912228;Pm-3m
mp-912580;P4/mmm
mp-912590;Pm-3n
mp-912653;P6_3mc
mp-912684;Pnma
mp-912856;P6/mmm
mp-913040;P-6m2
mp-913241;Pm-3m
mp-913248;I4/mmm
mp-913863;P6_3/mmc
mp-913990;C2/c
mp-914525;P6_3/mmc
mp-914556;P4/nmm
mp-914973;Fm-3m
mp-915469;I4/mmm
mp-916509;C2/c
mp-916997;Fm-3m
mp-917021;R-3m
mp-917578;C2/m
mp-918835;I4_1md
mp-918943;P6_3/mmc
mp-918995;P6_3/mmc
mp-919032;Fm-3m
mp-919051;Pm-3m
mp-919836;I4_1md
mp-919951;P6_3/mmc
mp-919989;P6_3/mmc
mp-920034;Fm-3m
mp-920050;Pm-3m
mp-920731;I4_1/amd
mp-920798;P4/nmm
mp-920812;Pm-3m
mp-921755;I4_1/amd
mp-921823;P4/nmm
mp-921863;Pm-3m
mp-921924;I4/mmm
mp-922154;I4/mmm
mp-922378;I4/mmm
mp-922643;P6_3/mmc
mp-923170;I4/mmm
mp-923405;P6_3/mmc
mp-924829;P-3m1
mp-924887;R-3m
mp-925356;P-3m1
mp-925566;Pm-3m
mp-925639;Cmcm
mp-925855;R-3m
mp-925986;Cmcm
mp-926004;Pm-3m
mp-926287;Pnma
mp-926337;P4/nmm
mp-926400;C2/m
mp-926547;P-3m1
mp-926810;Pnma
mp-926876;C2/m
mp-926882;P4/nmm
mp-927083;P-3m1
mp-927372;P2_1/m
mp-927451;Fd-3m
mp-927806;P2_1/m
mp-927902;Fd-3m
mp-928042;R-3m
mp-928134;F-43m
mp-928216;Fd-3m
mp-928241;Pm-3m
mp-928613;R-3m
mp-928676;F-43m
mp-928715;Fd-3m
mp-928778;Pm-3m
mp-928982;P4/mmm
mp-929024;Pm-3n
mp-929104;Pnma
mp-929143;P6_3mc
mp-929178;P6/mmm
mp-929258;P-6m2
mp-929368;P4/mmm
mp-929391;Pm-3n
mp-929445;Pnma
mp-929525;P6_3mc
mp-929545;P6/mmm
mp-929760;Pm-3m
mp-929782;I4/mmm
mp-930125;P-6m2
mp-930252;Pm-3m
mp-930290;I4/mmm
mp-930621;P6_3/mmc
mp-930767;C2/c
mp-931197;I4/mmm
mp-931877;C2/c
mp-932179;I4/mmm
mp-932790;P6_3/mmc
mp-933192;P6/mmm
mp-935050;Pm-3m
mp-935110;F-43m
mp-937115;Cmcm
mp-937225;C2/c
mp-939398;Fm-3m
mp-941220;Cmcm
mp-941526;Cmcm
mp-941737;Pm-3m
mp-941771;F-43m
mp-941881;Pm-3m
mp-941957;F-43m
mp-942062;P6_3/mmc
mp-942295;Fm-3m
mp-942317;R-3m
mp-942690;Fm-3m
mp-942729;R-3m
mp-943077;P6_3/mmc
mp-943390;P6/mmm
mp-943539;P6/mmm
mp-949867;Fm-3m
mp-950661;Fm-3m
mp-972916;Pmma
mp-974386;I4/mmm
mp-974404;I4/mmm
mp-974428;I4/mmm
mp-974443;I4/mmm
mp-977910;P6_3/mmc
mp-977932;P4/nmm
mp-978159;P6_3/mmc
mp-9808;I-42m
mp-983365;I4/mmm
mp-983388;Fm-3m
mp-983455;Fm-3m
mp-983546;I4/mmm
mp-983547;Fm-3m
mp-983549;I4/mmm
mp-983554;I4/mmm
mp-984063;Fm-3m
mp-985669;P1
mp-987036;I4/m
mp-988040;I4/m
mp-9881;Cmcm
mp-988186;I4/mmm
mp-988285;I4/m
mp-988806;I4/mmm
mp-988943;P6_3/mmc
mp-989028;I4/mmm
mp-989143;P6_3/mmc
mp-989219;P6_3/mmc
mp-990480;Pm-3m
mp-990735;P6_3/mmc
mp-991054;Pm-3m
mp-991352;P-6m2
mp-991515;Pm-3m
mp-991626;I4/mmm
mp-991766;I4/mmm
mp-991956;P6/mmm
mp-992087;Fm-3m
mp-992305;I4/mmm
mp-992320;Fm-3m
mp-992401;P-62m
mp-992512;P4/nmm
mp-993039;Pm-3m
mp-993293;P-6m2
mp-993467;Pm-3m
mp-993536;I4/mmm
mp-993700;P6/mmm
mp-993921;I4/mmm
mp-993976;P-62m
mp-994035;Fm-3m
mp-994299;Pm-3m
mp-994606;P-6m2
mp-994798;Pm-3m
mp-994834;I4/mmm
mp-995013;P6/mmm
mp-995072;P-62m
mp-995262;R-3
mp-995913;P2_1/c
mp-996884;C2/c
mp-998981;Pm-3m
mp-999013;Pm-3m
mp-999024;Pm-3m
mp-999026;Pm-3m
mp-999118;P6_3/mmc
mp-999120;P6_3/mmc
mp-999131;P6_3/mmc
mp-999146;P6_3/mmc
mp-999149;P6_3/mmc
mp-999153;P6_3/mmc
mp-999162;P6_3/mmc
mp-999172;P6_3/mmc
mvc-11613;P2_1/c
mvc-14316;C2/c
mvc-16368;C2/c
mvc-16376;P2_1/c
