material_id;formula_pretty
mp-1601744;SeO2
mp-1601930;K3Ni2F7
mp-1602237;NdNiSn
mp-1602333;CeCrS2O
mp-1602400;CaF2
mp-1602496;Mn(GaS2)2
mp-1602706;TbAgTe2
mp-1603464;PtS
mp-1603586;K2NaAlAs2
mp-1604315;CuAuSe4
mp-1605083;CaCu(GeO3)2
mp-1605868;NaHCO3
mp-1606037;NaHCO3
mp-1607666;DyAl3
mp-1609282;Eu(BiPd)2
mp-1609434;Ni2H
mp-1609620;LaN
mp-1609765;TcB
mp-1610120;TiAl3
mp-1610445;Bi2Se3
mp-1610750;TcB
mp-1610772;TcB
mp-1610876;TcB
mp-1611047;SeO2
mp-1611533;CaF2
mp-1611785;TcB
mp-1612053;SeO2
mp-1612626;TcB
mp-1615632;BaPdS2
mp-1616585;CaFeF5
mp-1617211;Rh3F
mp-1617444;LaN
mp-1619829;Mn(GaS2)2
mp-1620738;Sc2AlC
mp-1621931;DyAl3
mp-1623102;CaH2(CO2)2
mp-1623559;PNF2
mp-1624219;Ce3Sn
mp-1624491;CaCu(GeO3)2
mp-1624542;K3Hg
mp-1625463;YClO
mp-1626319;SrYb3
mp-1626730;TlP(HO2)2
mp-1627315;TlP(HO2)2
mp-1627579;TiAl3
mp-1628025;K3Hg
mp-1628297;SrYb3
mp-1629253;B5H9N
mp-1637561;Sb2(SO4)3
mp-1637964;SeO2
mp-1638303;CaF2
mp-1638420;NpSi2
mp-1654458;Bi12PtCl12
mp-1660018;U6Fe16Si7
mp-1667949;BaAlGe
mp-1667995;Sr2NCl
mp-1668261;InBr
mp-1668524;TiAl3
mp-1668873;LaN
mp-1668878;LiAl
mp-1670241;CuAuSe4
mp-1670325;NaHCO3
mp-1670465;Sr2Cu2Ni(SO)2
mp-1671253;Fe2P
mp-1672060;TcB
mp-1672085;KAuSe
mp-1672136;PtS
mp-1672509;NaHCO3
mp-1672603;NpSi2
mp-1672945;H2Se
mp-1673092;TcB
mp-1673844;CaCu(GeO3)2
mp-1674159;DyAl3
mp-1674211;Ce3Sn
mp-1674216;TiBe2
mp-1674252;ScAu2
mp-1674280;Tm(CuGe)2
mp-1674528;SeO2
mp-1675118;Bi2Se3
mp-1675661;CaF2
mp-1675698;TcB
mp-1676059;CsK(ClO4)2
mp-1676084;ZrCuSi
mp-1676597;K3Ni2F7
mp-1676817;Na2US3
mp-1676820;Ba2S3
mp-1677079;PtS
mp-1677343;YbNiC2
mp-1677429;LaN
mp-1677535;MnNi3
mp-1677614;TbPbAu
mp-1677668;CaF2
mp-1677669;U2SeN2
mp-1677678;Er(NiP)2
mp-1678400;LuMn5
mp-1678519;CeCrS2O
mp-1680054;Sb2(SO4)3
mp-1680082;U6Fe16Si7
mp-1683392;RbHSO4
mp-1683744;Sb2(SO4)3
mp-1684908;TlP(HO2)2
mp-1685416;RbHSO4
mp-1686422;SnSe2
mp-1686884;CeC2
mp-1687400;TmIr
mp-1687436;LaN
mp-1687544;HoCd
mp-1687640;TbSn2
mp-1687680;CaF2
mp-1687777;UPt3
mp-1687927;SeO2
mp-1687940;Ni2H
mp-1687996;Pr3AlC
mp-1688026;TcB
mp-1688177;CeAlCu
mp-1688396;Mn(GaS2)2
mp-1688523;HgPt
mp-1688571;LiBiF6
mp-1688658;TiRu
mp-1690511;Sc2C
mp-1694953;NaAg3O2
mp-1695483;EuZn5
mp-1695562;SmInRh
mp-1695618;InCu2
mp-1695812;Tm(CuGe)2
mp-1696052;LiYGa4
mp-1696411;Nb2O5
mp-1696565;Ce2Si3Rh
mp-1696611;TbAgTe2
mp-1696619;DyAl3
mp-1696652;SrCuF4
mp-1697149;LiAl
mp-1697169;Rb3NbO8
mp-1697200;NiI2
mp-1697602;Li2CeSb2
mp-1697860;Sr(GaAu)2
mp-1697870;Pr2Bi
mp-1697969;BaPdS2
mp-1698594;Nb3Ir
mp-1698627;LiB(CN)4
mp-1698685;Li2CuAs
mp-1698820;TmInCu2
mp-1699041;TbH2ClO2
mp-1699140;IBr
mp-1699830;Nb2O5
mp-1699934;Li3UO4
mp-170;HoCd
mp-1700102;Na4IrO4
mp-1700298;UReB3
mp-1700485;ErAu4
mp-1700490;LiYbPb
mp-1700636;Er(GeRu)2
mp-1700652;Yb3SnC
mp-1700851;Eu(BiPd)2
mp-1700880;CsIO3
mp-1700908;HgRhF6
mp-1700957;LaPIr
mp-1701087;DyAl3
mp-1701205;Mn(GaS2)2
mp-1701254;LuTiGe
mp-1701665;Mn3Bi
mp-1702013;Ce2TeO2
mp-1702109;EuHgPb
mp-1702478;YClO
mp-1702657;PrB2Ir3
mp-1702835;Re3B
mp-1702852;Nb2O5
mp-1703303;DyAl3
mp-1703535;GdTl3
mp-1703572;Zr2SnC
mp-1703740;NdCl3
mp-1703829;NdNiSn
mp-1704417;SeO2
mp-1704457;PNF2
mp-1704790;CsIO3
mp-1704968;YClO
mp-1705260;DyAl3
mp-1709113;K2NaAlAs2
mp-1709129;SeO2
mp-1712385;LaN
mp-1716449;BaPdS2
mp-1718331;K3Hg
mp-1726783;CaFeF5
mp-1727476;H4C(N2O)2
mp-1730339;TiAl3
mp-1731093;TcB
mp-1733455;SrYb3
mp-1733832;DyAl3
mp-1733988;CaH2(CO2)2
mp-1734098;TlP(HO2)2
mp-1734989;Ce2Si3Rh
mp-1742601;Bi12PtCl12
mp-1742624;PNF2
mp-1743672;CaH2(CO2)2
mp-1746458;SrYb3
mp-1751163;TlP(HO2)2
mp-1752084;Mn(GaS2)2
mp-1752813;K3Hg
mp-1754451;Sc2AlC
mp-1754641;PNF2
mp-1757691;SrYb3
mp-1760264;Ce3Sn
mp-1760944;YClO
mp-1760968;CaCu(GeO3)2
mp-1761275;CaF2
mp-1764290;Rh3F
mp-1764757;TcB
mp-1765090;Ni2H
mp-1766311;U6Fe16Si7
mp-1767393;CaFeF5
mp-1767701;TiAl3
mp-1768633;GdTl3
mp-1771522;Mn3Bi
mp-1773285;CaFeF5
mp-1773879;EuHgPb
mp-1776106;DyAl3
mp-1776133;Li2CeSb2
mp-1776789;NdNiSn
mp-1777361;NaHCO3
mp-1777610;TbAgTe2
mp-1777623;LiYbPb
mp-1779415;DyAl3
mp-1779601;SrCuF4
mp-1780759;Bi2Se3
mp-1780867;Mn(GaS2)2
mp-1781329;YbNiC2
mp-1781982;CsIO3
mp-1782230;CaF2
mp-1782244;Sr2NCl
mp-1782675;BaAlGe
mp-1782765;Ce2TeO2
mp-1783291;TiBe2
mp-1783466;Sc2C
mp-1783794;LiAl
mp-1783848;SnSe2
mp-1783983;Gd(SiIr)2
mp-1784340;NiI2
mp-1784531;Mn3Bi
mp-1784808;Nb3Ir
mp-1784890;NdCl3
mp-1785252;K3Hg
mp-1785662;LiBiF6
mp-1786009;LuTiGe
mp-1786048;InBr
mp-1787034;K3Ni2F7
mp-1787543;Na4IrO4
mp-1788009;YClO
mp-1788345;CsIO3
mp-1788569;ZrCuSi
mp-1788680;BaPdS2
mp-1788973;Pr3AlC
mp-1789267;Rb3NbO8
mp-1791003;GdHg
mp-1791293;LiRe3
mp-1791337;TmIr
mp-1791981;MgCu
mp-1792016;Ni2H
mp-1792103;TiRu
mp-1792244;TcB
mp-1792270;Ni2H
mp-1792790;LaN
mp-1792994;HgPt
mp-1793106;TcB
mp-1793300;CaF2
mp-1793857;TcB
mp-1794169;TiAl3
mp-1794317;LaN
mp-1794576;CaF2
mp-1794589;MnNi3
mp-1794662;TiAl3
mp-1794692;HoCd
mp-1794883;CeC2
mp-1794891;ScAu2
mp-1794896;H2Se
mp-1795008;TiAl3
mp-1795425;TcB
mp-1795512;TcB
mp-1795736;Nb2O5
mp-1796073;Fe2P
mp-1796451;InCu2
mp-1796508;ErAu4
mp-1797236;Re3B
mp-1797243;BaPdS2
mp-1798653;Li3UO4
mp-1798811;DyAl3
mp-1798899;Tm(CuGe)2
mp-1799060;TmInCu2
mp-1799360;Er(GeRu)2
mp-1799646;PtS
mp-1799723;Nb2O5
mp-1800736;TbPbAu
mp-1801227;Er(NiP)2
mp-1801348;LaN
mp-1801569;LaN
mp-1801655;PrB2Ir3
mp-1801658;DyAl3
mp-1802266;Yb(MnSi)2
mp-1802415;LiYGa4
mp-1802529;UReB3
mp-1803167;Ce3Sn
mp-1803507;GdTl3
mp-1803574;Ce3Sn
mp-1803794;EuZn5
mp-1804000;PNF2
mp-1805285;NpSi2
mp-1805312;HgRhF6
mp-1805402;Li2CuAs
mp-1806407;Ba2S3
mp-1810115;DyAl3
mp-1811094;K2NaAlAs2
mp-1811389;Mn3Bi
mp-1816090;TlP(HO2)2
mp-1816535;TlP(HO2)2
mp-1816760;CaH2(CO2)2
mp-1819282;CaFeF5
mp-1819337;H4C(N2O)2
mp-1820012;CaH2(CO2)2
mp-1820266;LiAl
mp-1820911;TlP(HO2)2
mp-1824997;Nb2O5
mp-1826230;CaCu(GeO3)2
mp-1826799;PNF2
mp-1827458;NaAg3O2
mp-1827646;IBr
mp-1827995;Pr2Bi
mp-1828485;EuHgPb
mp-1829004;SmInRh
mp-1829198;SrYb3
mp-1829781;SrYb3
mp-1830078;CeAlCu
mp-1832650;Bi2Se3
mp-1832928;CeCrS2O
mp-1832933;Nb2O5
mp-1833227;KAuSe
mp-1833255;Yb3SnC
mp-1834037;SeO2
mp-1834194;LiB(CN)4
mp-1834524;CaFeF5
mp-1834902;Fe2P
mp-1835089;Nb2O5
mp-1835695;Pu3Co
mp-1835808;K3Hg
mp-1836630;DyAl3
mp-1839295;SeO2
mp-1839337;SeO2
mp-1840863;U6Fe16Si7
mp-1841835;SrYb3
mp-1842058;H4C(N2O)2
mp-1842664;U6Fe16Si7
mp-1843418;SeO2
mp-1848078;Nb2O5
mp-1849494;B5H9N
mp-1850198;Sb2(SO4)3
mp-1851483;PNF2
mp-1860717;U2SeN2
mp-1864470;CsK(ClO4)2
mp-1867946;Mn(GaS2)2
mp-1868807;Sr2Cu2Ni(SO)2
mp-1868900;TbSn2
mp-1870475;Sr(GaAu)2
mp-1870640;YClO
mp-1872016;Mn(GaS2)2
mp-1872275;H4C(N2O)2
mp-1872861;Sb2(SO4)3
mp-1873928;Zr2SnC
mp-1875672;Ce2Si3Rh
mp-1875917;Na2US3
mp-1876575;Rh3F
mp-1877199;RbHSO4
mp-1878535;Sc2AlC
mp-1881977;CaF2
mp-1887301;Bi2Se3
mp-1889274;Sb2(SO4)3
mp-1890073;PNF2
mp-1891763;Cs2LiI3
mp-1894207;PNF2
mp-1894766;Sb2(SO4)3
mp-1894768;Sr2VO4
mp-1895271;TlP(HO2)2
mp-1895506;TlP(HO2)2
mp-1895847;PNF2
mp-1896231;Nb2O5
mp-1896279;RbHSO4
mp-1896600;Mn(GaS2)2
mp-18972;Sr2VO4
mp-1897512;Sr2LiSc(B2O5)2
mp-1897837;Bi12PtCl12
mp-1902455;RbHSO4
mp-1919726;Nb2O5
mp-1920053;Nb2O5
mp-1920487;Li7P3S11
mp-1921231;Sr2VO4
mp-1923093;Eu(BiPd)2
mp-1924018;YClO
mp-1924669;UPt3
mp-1928483;LaPIr
mp-1929487;Mn(GaS2)2
mp-1929731;Li15H9N8
mp-1930644;Sb2(SO4)3
mp-1930863;TbH2ClO2
mp-1931161;Tm(CuGe)2
mp-1932256;TcB
mp-1932957;LiAl
mp-1933931;CaCu(GeO3)2
mp-1934014;Ce2Si3Rh
mp-1935076;PtS
mp-19959;LuTiGe
mp-20025;Mn(GaS2)2
mp-20490;NdNiSn
mp-20503;GdTl3
mp-20700;Gd(SiIr)2
mp-20735;Ce3Sn
mp-20779;Li2CeSb2
mp-20789;SmInRh
mp-21242;LiYbPb
mp-21298;NpSi2
mp-22263;Yb3SnC
mp-22522;ZrCuSi
mp-2256;LiAl
mp-22870;InBr
mp-23033;Sr2NCl
mp-23164;Bi2Se3
mp-23183;NdCl3
mp-23200;InBr
mp-23685;CaH2(CO2)2
mp-2436;EuZn5
mp-24420;H2Se
mp-256;LaN
mp-27303;NaAg3O2
mp-27339;Sb2(SO4)3
mp-2741;CaF2
mp-27419;LiBiF6
mp-2749;TiBe2
mp-27638;NiI2
mp-27639;IBr
mp-27893;B5H9N
mp-27985;YClO
mp-28295;CsIO3
mp-2839;CeC2
mp-28607;UReB3
mp-28698;Na4IrO4
mp-288;PtS
mp-28978;Ba2S3
mp-29941;Sc2C
mp-30151;CuAuSe4
mp-30413;TbPbAu
mp-3048;U2SeN2
mp-30770;LuMn5
mp-30855;UPt3
mp-31163;Ce2Si3Rh
mp-31178;DyAl3
mp-31489;PNF2
mp-32163;Rb3NbO8
mp-32241;Nb2O5
mp-32274;Nb2O5
mp-32277;Nb2O5
mp-3455;Er(NiP)2
mp-3551;TbAgTe2
mp-4009;BaPdS2
mp-4613;Zr2SnC
mp-4873;Ce2TeO2
mp-504786;YClO
mp-505611;Sr2Cu2Ni(SO)2
mp-510140;Pu3Co
mp-510703;PNF2
mp-541507;Sr2VO4
mp-541837;Bi2Se3
mp-542232;CaFeF5
mp-542915;TiAl3
mp-551214;CeCrS2O
mp-551675;Li3UO4
mp-552120;YClO
mp-554015;CsK(ClO4)2
mp-554355;CaF2
mp-554776;PNF2
mp-554926;Sr2VO4
mp-555292;PNF2
mp-555382;Sr2VO4
mp-555443;PNF2
mp-556048;Nb2O5
mp-556110;CaH2(CO2)2
mp-556611;CaFeF5
mp-557182;CaFeF5
mp-558811;PtS
mp-559545;SeO2
mp-559655;PNF2
mp-560008;PNF2
mp-560030;CaF2
mp-560210;CaH2(CO2)2
mp-560275;PNF2
mp-560449;K3Ni2F7
mp-560511;CaH2(CO2)2
mp-560882;SeO2
mp-561628;CeCrS2O
mp-565780;Sr2VO4
mp-567290;LaN
mp-567589;DyAl3
mp-567808;Tm(CuGe)2
mp-567840;Tm(CuGe)2
mp-569981;DyAl3
mp-571296;Er(GeRu)2
mp-573327;InCu2
mp-573651;Li22Pb5
mp-581967;Nb2O5
mp-582988;Bi12PtCl12
mp-592;TiRu
mp-604;Nb2O5
mp-613384;CsIO3
mp-613509;PtS
mp-614918;YClO
mp-618578;Sr2VO4
mp-622375;Mn(GaS2)2
mp-622636;TmInCu2
mp-623;HgPt
mp-623452;Mn3Bi
mp-6297;CaCu(GeO3)2
mp-630865;CaFeF5
mp-638005;SeO2
mp-641703;Li7P3S11
mp-642279;U6Fe16Si7
mp-643701;TlP(HO2)2
mp-6537;CaCu(GeO3)2
mp-655230;YClO
mp-655431;TiRu
mp-655484;CaH2(CO2)2
mp-655510;LaN
mp-655599;SeO2
mp-655639;CaF2
mp-655828;LiB(CN)4
mp-656158;CaF2
mp-656253;Mn(GaS2)2
mp-656478;InBr
mp-656554;CaF2
mp-657130;TiRu
mp-657137;TiRu
mp-657159;CaF2
mp-657164;CaF2
mp-657165;CaF2
mp-657249;CaH2(CO2)2
mp-657683;B5H9N
mp-657986;Bi12PtCl12
mp-658068;CaH2(CO2)2
mp-658231;CaH2(CO2)2
mp-658377;LaN
mp-658607;PNF2
mp-659018;LiB(CN)4
mp-659418;Mn(GaS2)2
mp-659525;TbAgTe2
mp-659616;InBr
mp-659913;PNF2
mp-659940;YClO
mp-660029;CsK(ClO4)2
mp-660581;LiBiF6
mp-660654;YClO
mp-660811;Ba2S3
mp-661226;P2Pt
mp-661374;YClO
mp-661614;Rb3NbO8
mp-662322;Nb2O5
mp-662343;Nb2O5
mp-662353;Nb2O5
mp-662388;CaF2
mp-662395;CaF2
mp-662399;CaF2
mp-662815;Mn(GaS2)2
mp-662873;CaH2(CO2)2
mp-662899;IBr
mp-663390;SeO2
mp-663450;CaCu(GeO3)2
mp-663539;LaN
mp-663541;Sr2NCl
mp-664078;Nb2O5
mp-664169;Sr2NCl
mp-664171;CaCu(GeO3)2
mp-664231;Li7P3S11
mp-664908;Mn(GaS2)2
mp-665;SnSe2
mp-665027;TbAgTe2
mp-665120;InBr
mp-665150;NdCl3
mp-665179;PtS
mp-665212;PtS
mp-665229;PtS
mp-665298;CsIO3
mp-665302;Bi2Se3
mp-665365;B5H9N
mp-665511;NaAg3O2
mp-665869;Sr2LiSc(B2O5)2
mp-666015;Bi12PtCl12
mp-666247;SeO2
mp-666437;CaH2(CO2)2
mp-666517;Nb2O5
mp-666554;PNF2
mp-667071;CaF2
mp-667783;CaH2(CO2)2
mp-669283;NdCl3
mp-669316;CsIO3
mp-669332;Mn3Bi
mp-669673;PNF2
mp-669744;BaPdS2
mp-669750;YClO
mp-669782;CsK(ClO4)2
mp-670210;LiBiF6
mp-670416;Ba2S3
mp-670551;K2NaAlAs2
mp-671087;Rb3NbO8
mp-671159;KAuSe
mp-671218;SnSe2
mp-672480;SeO2
mp-672873;LiB(CN)4
mp-678071;CaH2(CO2)2
mp-678082;IBr
mp-678508;SeO2
mp-679009;Nb2O5
mp-679086;Sr2NCl
mp-679160;CaCu(GeO3)2
mp-679202;Li7P3S11
mp-679346;PNF2
mp-679774;TbAgTe2
mp-679964;Bi2Se3
mp-680346;B5H9N
mp-680651;NaAg3O2
mp-680894;SrCuF4
mp-680944;Nb2O5
mp-681216;Sr2LiSc(B2O5)2
mp-681335;Bi12PtCl12
mp-681348;Sr2VO4
mp-681608;SeO2
mp-681857;CaH2(CO2)2
mp-681923;Nb2O5
mp-682035;PNF2
mp-682547;CaF2
mp-682789;YClO
mp-687762;SnSe2
mp-687863;SnSe2
mp-688354;LiBiF6
mp-688878;CsK(ClO4)2
mp-688918;YClO
mp-688999;PNF2
mp-689025;BaPdS2
mp-689049;YClO
mp-689455;CsIO3
mp-689560;NdCl3
mp-690711;TlP(HO2)2
mp-693672;PNF2
mp-693690;PNF2
mp-694134;PNF2
mp-694179;Nb2O5
mp-694216;Nb2O5
mp-694361;SeO2
mp-696396;NaHCO3
mp-697267;TlP(HO2)2
mp-698959;IBr
mp-699755;SeO2
mp-700210;Nb2O5
mp-700377;Li7P3S11
mp-700896;Bi2Se3
mp-701092;SrCuF4
mp-701541;Sr2VO4
mp-702006;Nb2O5
mp-702535;CaF2
mp-702728;YClO
mp-705546;Sb2(SO4)3
mp-706883;CaFeF5
mp-707377;RbHSO4
mp-707535;H4C(N2O)2
mp-708220;KAuSe
mp-708268;K2NaAlAs2
mp-708874;YClO
mp-710767;PNF2
mp-711420;Nb2O5
mp-711512;SeO2
mp-711576;Nb2O5
mp-712464;SrCuF4
mp-712945;Sr2VO4
mp-714948;Nb2O5
mp-716375;PNF2
mp-716427;PNF2
mp-717412;PNF2
mp-718401;Nb2O5
mp-719089;SeO2
mp-719365;SeO2
mp-719442;Sb2(SO4)3
mp-719616;SeO2
mp-723857;Nb2O5
mp-725538;TlP(HO2)2
mp-726;SeO2
mp-727083;TlP(HO2)2
mp-728775;H4C(N2O)2
mp-728817;PNF2
mp-729367;RbHSO4
mp-731959;TlP(HO2)2
mp-732171;NaHCO3
mp-732312;TlP(HO2)2
mp-733325;H4C(N2O)2
mp-737055;H4C(N2O)2
mp-738074;RbHSO4
mp-738825;Nb2O5
mp-740634;PNF2
mp-742998;TlP(HO2)2
mp-746689;Nb2O5
mp-748594;PNF2
mp-749706;TlP(HO2)2
mp-749834;NaHCO3
mp-750429;TlP(HO2)2
mp-753890;Ni2H
mp-766361;Nb2O5
mp-768457;Sb2(SO4)3
mp-768484;Sb2(SO4)3
mp-768486;Sb2(SO4)3
mp-768500;Sb2(SO4)3
mp-776896;Nb2O5
mp-777615;Sb2(SO4)3
mp-778;Fe2P
mp-788100;Nb2O5
mp-792571;Sb2(SO4)3
mp-794067;Nb2O5
mp-794420;Sb2(SO4)3
mp-794671;Nb2O5
mp-795162;Sb2(SO4)3
mp-796400;CaFeF5
mp-820505;CaFeF5
mp-821582;CaFeF5
mp-825465;K3Ni2F7
mp-835041;K3Ni2F7
mp-835825;K3Ni2F7
mp-842099;CaFeF5
mp-842340;CaFeF5
mp-842511;BaPdS2
mp-842611;Ba2S3
mp-842673;KAuSe
mp-842883;NaAg3O2
mp-842993;K2NaAlAs2
mp-842995;BaPdS2
mp-843035;KAuSe
mp-843161;SeO2
mp-843440;K2NaAlAs2
mp-846106;PNF2
mp-846373;Sb2(SO4)3
mp-846558;PNF2
mp-846992;Sb2(SO4)3
mp-848807;TlP(HO2)2
mp-852455;Nb2O5
mp-852681;Sb2(SO4)3
mp-852685;Sb2(SO4)3
mp-852695;Sb2(SO4)3
mp-852696;Sb2(SO4)3
mp-855364;Nb2O5
mp-855570;Sb2(SO4)3
mp-855571;Sb2(SO4)3
mp-855577;Sb2(SO4)3
mp-855635;Sb2(SO4)3
mp-855879;Nb2O5
mp-856457;Sb2(SO4)3
mp-860047;TlP(HO2)2
mp-860170;NaHCO3
mp-864017;TlP(HO2)2
mp-864146;RbHSO4
mp-864462;RbHSO4
mp-864995;DyAl3
mp-8796;Sr2LiSc(B2O5)2
mp-888376;Ni2H
mp-902243;Ni2H
mp-903003;Ni2H
mp-905889;LaPIr
mp-906090;Sc2AlC
mp-906162;Zr2SnC
mp-906261;LaN
mp-906284;LaN
mp-9069;K2NaAlAs2
mp-907274;NpSi2
mp-907386;Li2CeSb2
mp-907438;CsIO3
mp-907519;Ce2TeO2
mp-907835;CeC2
mp-908203;UReB3
mp-909797;U2SeN2
mp-909870;Bi2Se3
mp-910029;Re3B
mp-910061;Pr3AlC
mp-910466;ZrCuSi
mp-910583;LuTiGe
mp-910909;Sc2C
mp-911411;CuAuSe4
mp-911555;LiAl
mp-911956;NiI2
mp-912079;TbPbAu
mp-912109;TiBe2
mp-912228;Ce3Sn
mp-912580;HgPt
mp-912590;Nb3Ir
mp-912653;LuMn5
mp-912684;NdNiSn
mp-912856;PrB2Ir3
mp-913040;LiYGa4
mp-913241;DyAl3
mp-913248;DyAl3
mp-913863;InCu2
mp-913990;CaCu(GeO3)2
mp-914525;DyAl3
mp-914556;Sr(GaAu)2
mp-914973;U6Fe16Si7
mp-915469;Yb(MnSi)2
mp-916509;Mn(GaS2)2
mp-916997;TmInCu2
mp-917021;Mn3Bi
mp-917578;Na2US3
mp-918835;LaPIr
mp-918943;Sc2AlC
mp-918995;Zr2SnC
mp-919032;LaN
mp-919051;LaN
mp-919836;LaPIr
mp-919951;Sc2AlC
mp-919989;Zr2SnC
mp-920034;LaN
mp-920050;LaN
mp-920731;NpSi2
mp-920798;Li2CeSb2
mp-920812;CsIO3
mp-921755;NpSi2
mp-921823;Li2CeSb2
mp-921863;CsIO3
mp-921924;Ce2TeO2
mp-922154;Ce2TeO2
mp-922378;CeC2
mp-922643;UReB3
mp-923170;CeC2
mp-923405;UReB3
mp-924829;U2SeN2
mp-924887;Bi2Se3
mp-925356;U2SeN2
mp-925566;Pr3AlC
mp-925639;Re3B
mp-925855;Bi2Se3
mp-925986;Re3B
mp-926004;Pr3AlC
mp-926287;ZrCuSi
mp-926337;LuTiGe
mp-926400;Na2US3
mp-926547;Sc2C
mp-926810;ZrCuSi
mp-926876;Na2US3
mp-926882;LuTiGe
mp-927083;Sc2C
mp-927372;CuAuSe4
mp-927451;LiAl
mp-927806;CuAuSe4
mp-927902;LiAl
mp-928042;NiI2
mp-928134;TbPbAu
mp-928216;TiBe2
mp-928241;Ce3Sn
mp-928613;NiI2
mp-928676;TbPbAu
mp-928715;TiBe2
mp-928778;Ce3Sn
mp-928982;HgPt
mp-929024;Nb3Ir
mp-929104;NdNiSn
mp-929143;LuMn5
mp-929178;PrB2Ir3
mp-929258;LiYGa4
mp-929368;HgPt
mp-929391;Nb3Ir
mp-929445;NdNiSn
mp-929525;LuMn5
mp-929545;PrB2Ir3
mp-929760;DyAl3
mp-929782;DyAl3
mp-930125;LiYGa4
mp-930252;DyAl3
mp-930290;DyAl3
mp-930621;InCu2
mp-930767;CaCu(GeO3)2
mp-931197;Yb(MnSi)2
mp-931877;Mn(GaS2)2
mp-932179;Yb(MnSi)2
mp-932790;UPt3
mp-933192;Ce2Si3Rh
mp-935050;TmIr
mp-935110;Li22Pb5
mp-937115;Pu3Co
mp-937225;Mn(GaS2)2
mp-939398;H2Se
mp-941220;Pu3Co
mp-941526;Pu3Co
mp-941737;TmIr
mp-941771;Li22Pb5
mp-941881;TmIr
mp-941957;Li22Pb5
mp-942062;UPt3
mp-942295;TmInCu2
mp-942317;Mn3Bi
mp-942690;TmInCu2
mp-942729;Mn3Bi
mp-943077;UPt3
mp-943390;Ce2Si3Rh
mp-943539;Ce2Si3Rh
mp-949867;H2Se
mp-950661;H2Se
mp-972916;MgCu
mp-974386;Rh3F
mp-974404;Rh3F
mp-974428;Rh3F
mp-974443;Rh3F
mp-977910;DyAl3
mp-977932;Sr(GaAu)2
mp-978159;DyAl3
mp-9808;Rb3NbO8
mp-983365;K3Hg
mp-983388;K3Hg
mp-983455;K3Hg
mp-983546;K3Hg
mp-983547;K3Hg
mp-983549;K3Hg
mp-983554;K3Hg
mp-984063;K3Hg
mp-985669;Nb2O5
mp-987036;Na4IrO4
mp-988040;Na4IrO4
mp-9881;KAuSe
mp-988186;Mn3Bi
mp-988285;Na4IrO4
mp-988806;Mn3Bi
mp-988943;Li2CuAs
mp-989028;Mn3Bi
mp-989143;Li2CuAs
mp-989219;Li2CuAs
mp-990480;Yb3SnC
mp-990735;InCu2
mp-991054;HoCd
mp-991352;LiYbPb
mp-991515;MnNi3
mp-991626;TiAl3
mp-991766;Li3UO4
mp-991956;EuZn5
mp-992087;U6Fe16Si7
mp-992305;Li3UO4
mp-992320;U6Fe16Si7
mp-992401;SmInRh
mp-992512;Sr(GaAu)2
mp-993039;HoCd
mp-993293;LiYbPb
mp-993467;MnNi3
mp-993536;TiAl3
mp-993700;EuZn5
mp-993921;Li3UO4
mp-993976;SmInRh
mp-994035;U6Fe16Si7
mp-994299;HoCd
mp-994606;LiYbPb
mp-994798;MnNi3
mp-994834;TiAl3
mp-995013;EuZn5
mp-995072;SmInRh
mp-995262;Sb2(SO4)3
mp-995913;Sb2(SO4)3
mp-996884;CaCu(GeO3)2
mp-998981;TiAl3
mp-999013;TiAl3
mp-999024;TiAl3
mp-999026;TiAl3
mp-999118;TcB
mp-999120;TcB
mp-999131;TcB
mp-999146;TcB
mp-999149;TcB
mp-999153;TcB
mp-999162;TcB
mp-999172;TcB
mvc-11613;CaFeF5
mvc-14316;CaFeF5
mvc-16368;CaCu(GeO3)2
mvc-16376;CaCu(GeO3)2
