material_id;spacegroup
mp-1248793;P-62m
mp-1249069;P6/mmm
mp-1249821;Ibam
mp-1249955;P6/mmm
mp-1250024;Immm
mp-1250030;I4_1/amd
mp-1250704;Ibam
mp-1251192;Fd-3m
mp-12524;P6_422
mp-1252832;I4/mmm
mp-1252998;Pm-3m
mp-1253103;Immm
mp-1253282;P6_3/mmc
mp-1253380;I4/mmm
mp-1253523;Pnma
mp-1253944;P6/mmm
mp-1255012;Pm-3m
mp-1255664;P6_422
mp-1256345;Ibam
mp-1256381;Fd-3m
mp-1256437;Pm-3m
mp-1257315;P6_3/mmc
mp-1257336;Fd-3m
mp-1257574;I4/mmm
mp-1258108;I4_1/amd
mp-1258159;Fd-3m
mp-1258160;Pnma
mp-1258282;I4/mmm
mp-1258423;I4/mmm
mp-1258426;Fd-3m
mp-1258485;I4/mmm
mp-1258627;Pm-3m
mp-1258971;P-6m2
mp-1259078;P-6m2
mp-1259208;Fd-3m
mp-1259341;Pm-3m
mp-1259882;P6_422
mp-1260400;Pnma
mp-1260453;I4/mmm
mp-1260568;Pnma
mp-1260592;I4_1/amd
mp-1260898;I4/mmm
mp-1260934;Immm
mp-1261195;Pm-3m
mp-1261378;I4/mmm
mp-1262105;P6_3/mmc
mp-1262134;I4/mmm
mp-1262833;Pm-3m
mp-1263028;Immm
mp-1263034;Immm
mp-1263063;I4/mmm
mp-1263090;P-6m2
mp-1263208;P-62m
mp-1263233;I4/mmm
mp-1263347;P6/mmm
mp-1263821;Pm-3m
mp-1264161;P6/mmm
mp-1264539;Pm-3m
mp-1264673;P6/mmm
mp-1264832;P-62m
mp-1265510;Immm
mp-1266111;P6_422
mp-1266667;I4_1/amd
mp-1266702;I4/mmm
mp-1267114;Pnma
mp-1267146;I4/mmm
mp-1267306;I4_1/amd
mp-12678;P6_3/mmc
mp-1267849;I4/mmm
mp-1268018;Pnma
mp-1272139;P-3m1
mp-12780;P4/nmm
mp-12787;C2/c
mp-12919;I4_1md
mp-1299942;P6_3/mmc
mp-1300101;R-3
mp-1300125;R3m
mp-1300137;P-62m
mp-1300278;Pm-3m
mp-1300305;R-3
mp-1300309;Cmcm
mp-1300341;Cmcm
mp-13004;Pa-3
mp-1300528;C2/m
mp-1300666;Fm-3m
mp-1300906;I4_1/amd
mp-1300992;Cmcm
mp-13055;C2/m
mp-13056;R-3
mp-13070;P6_3/mmc
mp-13132;Pm-3m
mp-1324129;P2
mp-1325397;Pna2_1
mp-1326047;Pna2_1
mp-1326599;R-3m
mp-1326726;P2_1/c
mp-13272;P-6m2
mp-1327240;P2_1/c
mp-1327891;Pc
mp-1329705;P-1
mp-1334065;Pnma
mp-1336733;P2_12_12_1
mp-1336758;F-43m
mp-1337168;Pnma
mp-1337737;Pbca
mp-13398;I4/mmm
mp-1340982;P-1
mp-1346666;Fdd2
mp-1349404;P6_3mc
mp-1350424;P2_1/c
mp-1351082;P2_1/c
mp-1353639;C2/c
mp-1354069;Pna2_1
mp-1354679;P2_1/c
mp-1354952;C2/m
mp-1355968;C2/c
mp-1357271;I4/mmm
mp-1358032;P4_2/nmc
mp-1358106;R-3c
mp-1358739;P-1
mp-13590;P-43m
mp-1359029;Pc
mp-1359931;R-3
mp-1360255;P2_1/c
mp-1362111;Pbca
mp-1363587;P6_3mc
mp-1364247;P1
mp-1364516;P2_1/c
mp-1367497;R-3m
mp-1369030;P-1
mp-1369150;C2/c
mp-1370416;P2_1/c
mp-1371561;Pna2_1
mp-1371741;F-43m
mp-1375264;P2_12_12_1
mp-1379056;Pc
mp-1380263;Pc
mp-1380882;P4_2/m
mp-1380926;I4_1md
mp-1381268;C2/m
mp-1381430;I4/mmm
mp-1381575;P-1
mp-1382008;P-6m2
mp-1382615;Pnma
mp-1382997;P6_3/mmc
mp-1383045;Pnma
mp-1385379;P2_1/c
mp-1385514;P1
mp-1387417;P2_1/c
mp-1388362;Fdd2
mp-1389473;P6_3/mmc
mp-1390078;Fm-3m
mp-1390129;R-3m
mp-1392416;C2/c
mp-1393028;P4_12_12
mp-1393343;P2_1/c
mp-1393412;P6_3/mmc
mp-1394352;P6_3/mmc
mp-1394765;Pbcn
mp-1395203;P4_2/mnm
mp-1398178;P2_1/c
mp-1401963;P4/nmm
mp-1402673;P4_32_12
mp-1403313;C2/c
mp-1403972;P6_3/mmc
mp-1404866;Pmm2
mp-1406726;Pm-3m
mp-1408910;I4/mmm
mp-1409391;Fm-3m
mp-1411251;I4/mmm
mp-14113;Pm-3m
mp-1412944;Pm-3m
mp-1413775;P4/nmm
mp-1414460;Pnma
mp-1414588;P4/mmm
mp-1414595;P4/nmm
mp-1415188;I4/mcm
mp-1415216;P6_3mc
mp-1415337;Cmcm
mp-1415482;Fmmm
mp-1415528;R-3m
mp-1415629;P6_3/mmc
mp-1415922;P2_1/c
mp-1416025;P6/mmm
mp-1416057;Pm-3m
mp-1416220;I4/mmm
mp-1416501;C2
mp-1417290;Fm-3m
mp-1417347;P6/mmm
mp-1417382;P2_13
mp-1417397;I-4
mp-1417399;C2/m
mp-1417981;Fm-3m
mp-1418009;P6_3/mmc
mp-1418275;P4/mmm
mp-1419032;P6/mmm
mp-1419172;P2_1/c
mp-1419355;Pm-3m
mp-1419423;Cmc2_1
mp-1419904;Pnma
mp-1420131;Ibam
mp-1420488;I4/mmm
mp-1420609;I4/m
mp-1420624;P6_3/mmc
mp-1421122;P6_3/mmc
mp-1421875;P2_1/c
mp-1422184;P4/nmm
mp-1422530;Pm-3m
mp-1422758;P6_422
mp-1423010;P-62m
mp-1423214;Cmcm
mp-1423276;R-3
mp-1423383;P6_3/mmc
mp-1423394;Cmce
mp-1423455;I4/mmm
mp-1423501;F-43m
mp-1423504;P-42_1m
mp-1423949;Cmcm
mp-1423999;Pnma
mp-1424093;Pm-3m
mp-1424169;R-3c
mp-1424479;P-3m1
mp-1424480;I4/m
mp-1424503;P4_2/mbc
mp-1424686;P4/mmm
mp-1424688;R-3
mp-1424781;P4/nmm
mp-1424809;P2_1/c
mp-1424813;P6_3/m
mp-1425159;I4/mmm
mp-1425463;I4/mmm
mp-1425688;R-3m
mp-1425788;Fm-3m
mp-1426124;P2_1/c
mp-1426323;Pm-3n
mp-1426436;P4/mnc
mp-1426587;Ibam
mp-1426726;P4/nmm
mp-1426778;I4_1md
mp-1427148;P-43m
mp-1427159;P-6m2
mp-1427353;Pnma
mp-1427452;Pnma
mp-1427770;P6_3/mmc
mp-1428520;C2/m
mp-1428636;R-3m
mp-1428897;P321
mp-1429242;P6_3/mmc
mp-1429770;I-42m
mp-1430061;Pmc2_1
mp-1430311;P6_3/mmc
mp-1430450;Pm-3m
mp-1431294;Fmmm
mp-1431396;P-6m2
mp-1431723;P6_3/mmc
mp-1432078;I4/mmm
mp-1432218;I4/mmm
mp-1432625;Pmn2_1
mp-1433310;C2/c
mp-14338;Fmmm
mp-1433824;P6_3/mmc
mp-1434144;P6_3/mmc
mp-1434395;Pmma
mp-1434695;P2_1/m
mp-1434771;P6_3mc
mp-1434885;P6_3/mmc
mp-1434913;Immm
mp-1435116;P2_1/m
mp-1435200;P6_3/m
mp-1435213;R-3m
mp-1435609;Pa-3
mp-1435813;P4/nmm
mp-1436117;C2/c
mp-1436276;Fm-3m
mp-1437009;Pm-3m
mp-1437302;Pbam
mp-1437574;I4/mmm
mp-1437618;P-3m1
mp-1437698;P4/nmm
mp-1437701;I4/mmm
mp-1437735;F-43m
mp-1437838;P-3m1
mp-1437929;Pm-3m
mp-1438086;Fm-3m
mp-1438131;I4/mmm
mp-1438502;I4/mmm
mp-1438579;Pm-3m
mp-1438602;R-3m
mp-1438603;P-3m1
mp-1438773;F-43m
mp-1438908;Amm2
mp-1438909;P-6m2
mp-1438941;Immm
mp-1439037;P-3m1
mp-1439159;Fm-3m
mp-1439221;Pm-3m
mp-1439300;Pm-3m
mp-1439568;I4/mmm
mp-1439596;Pm-3m
mp-1439600;P4/mmm
mp-1439644;P4_2/mmc
mp-1439661;Fd-3m
mp-1439681;Pm-3m
mp-1439727;Fddd
mp-1439862;R-3m
mp-1439888;I4/mmm
mp-1439933;Pm-3m
mp-1440081;P-3m1
mp-1440348;Cmcm
mp-1440498;P6/mmm
mp-1440579;I4/mmm
mp-1440601;Fm-3m
mp-1440661;Fd-3m
mp-1440664;Fm-3m
mp-1440844;I4/mmm
mp-1440877;Fd-3m
mp-1441104;Cmcm
mp-1441142;P6_3/mmc
mp-1441168;Pm-3m
mp-1441246;F-43m
mp-1441265;Pm-3m
mp-1441306;Pm-3m
mp-1441500;R-3m
mp-1441994;I4/mmm
mp-1442231;Pm-3m
mp-1442345;P-62m
mp-1442657;R-3m
mp-1443089;Pm
mp-1458;Pm-3n
mp-1475462;Pa-3
mp-1475631;R-3
mp-1476132;R-3m
mp-1504074;Pmc2_1
mp-1504180;Pmc2_1
mp-1504860;C2/m
mp-15078;Immm
mp-1514554;P2_1/c
mp-1523487;Pm-3m
mp-1523489;Cmcm
mp-1523708;Cmcm
mp-1523871;Fd-3m
mp-1524021;Pm-3m
mp-1524096;I4/mmm
mp-1524249;Pm-3m
mp-1524286;Pm-3m
mp-1524347;P6_3/m
mp-1524450;Cmcm
mp-1524505;P6_3/mmc
mp-1524546;Pnma
mp-1524549;Pnma
mp-1524573;P-3m1
mp-1524654;P4_2/mnm
mp-1524911;P-3m1
mp-1525065;P4_2/mnm
mp-1525302;Pnma
mp-1525371;R-3m
mp-1525389;Pnma
mp-1525473;C2/m
mp-1525571;P6_3/m
mp-1525584;I-4
mp-1525605;P-62m
mp-1525606;R-3m
mp-1525670;Pnma
mp-1525721;P6_3/mmc
mp-1536189;P4_2/mmc
mp-1536366;Fd-3m
mp-1536391;Fm-3m
mp-1536506;Cmcm
mp-1536520;R-3m
mp-1536828;Pm-3m
mp-1536848;R-3
mp-1536987;Cmcm
mp-1537105;Pm-3n
mp-1537143;Fddd
mp-1537406;I4/mmm
mp-1537492;Pm-3m
mp-1537516;I4/mmm
mp-1537649;Pm-3m
mp-1537716;R-3c
mp-1537755;P-3m1
mp-1537785;Pm-3m
mp-1537849;Fm-3m
mp-1537925;Fm-3m
mp-1538077;P-3m1
mp-1538103;P4/nmm
mp-1538185;Pm-3m
mp-1538194;I4_1/amd
mp-1538260;I4/m
mp-1538292;P6_3/m
mp-1538325;Cmcm
mp-1538351;P6/mmm
mp-1538397;P6_3mc
mp-1538446;Pa-3
mp-1538566;Pm-3m
mp-1538596;Cmc2_1
mp-1538601;P6_3/mmc
mp-1539829;Fmmm
mp-1539847;C2/m
mp-1539959;C2/c
mp-1540007;R-3
mp-1540039;P2_1/c
mp-1540102;I4/mcm
mp-1540109;C2/c
mp-1540190;Ibam
mp-1540450;Fmmm
mp-1540587;P2_1/c
mp-1540818;I4/mcm
mp-1540927;P-3m1
mp-1541485;Fm-3m
mp-1541632;Ibam
mp-1541720;Fm-3m
mp-1541907;P-3m1
mp-1542458;P4/nmm
mp-1542479;C2/m
mp-1542804;R-3
mp-1543137;P4/nmm
mp-1543389;P2_1/c
mp-1543407;P2_1/c
mp-1543730;P2_1/c
mp-1544052;P2_1/c
mp-1544107;P4_2/mbc
mp-1544239;P4_2/m
mp-1545437;P6_3/mmc
mp-1545732;Fmmm
mp-1545874;Pa-3
mp-1546074;Pnma
mp-1546451;Pmc2_1
mp-1546727;C2/m
mp-1546821;C2/c
mp-15556;Fmmm
mp-15639;R-3
mp-15671;Cmcm
mp-15686;P6_3/mmc
mp-1583518;P6_3mc
mp-1583528;P-1
mp-1586185;C2/m
mp-1586297;Pm-3m
mp-1586312;Pm-3m
mp-1586761;P4_32_12
mp-1587192;R-3
mp-1587320;Pm-3m
mp-1587511;P4_2/mmc
mp-1587569;Fm-3m
mp-1587664;Pm-3m
mp-1587791;P4/nmm
mp-1587830;Pm-3m
mp-1587841;Cmcm
mp-1587911;Pm-3m
mp-1588222;Cmcm
mp-1588250;Pm-3m
mp-1588332;P-3m1
mp-1588421;I-4
mp-1588436;I4/mmm
mp-1588467;I4/m
mp-1588535;Cmcm
mp-15886;C2/m
mp-1588652;I4/mmm
mp-1588690;Pm-3m
mp-1588808;R-3m
mp-1588913;P6/mmm
mp-1589006;P6_3/mmc
mp-1589567;Cmcm
mp-1589692;Fm-3m
mp-1589748;P6/mmm
mp-1589843;Pm-3m
mp-1589846;F-43m
mp-1590137;I4/mmm
mp-1590342;R-3m
mp-1590383;P-6m2
mp-1590563;I4/mmm
mp-1590986;Cmcm
mp-1591057;Pm-3n
mp-1591182;F-43m
mp-1591286;I4_1md
mp-1591344;I4/mmm
mp-1591644;Pm-3m
mp-1591681;Pm-3m
mp-1591702;P4/mmm
mp-1591833;R-3m
mp-1591856;P6_3mc
mp-1591990;P-3m1
mp-1592000;P4/mmm
mp-1592077;R-3
mp-1592138;I4/mmm
mp-1592201;Pm-3m
mp-1592257;I4/mmm
mp-1592306;P6_3/mmc
mp-1592329;P6_422
mp-1592548;I4/mmm
mp-1592681;Cmcm
mp-1592815;R-3
mp-1592929;Cmcm
mp-1592934;P4/nmm
mp-1593030;I4/mmm
mp-1593117;Fd-3m
mp-1593146;Amm2
mp-1593292;Fm-3m
mp-1593485;P6_3/mmc
mp-1593514;I4/mmm
mp-1593517;I4/mmm
mp-1593518;Fd-3m
mp-1593550;Fm-3m
mp-1593890;I4/mmm
mp-1593897;Cmc2_1
mp-1593919;Pm-3m
mp-1593945;Pa-3
mp-1593983;I4/mmm
mp-1593994;Fm-3m
mp-1594194;P-62m
mp-1594233;R-3m
mp-1594331;P6_3/mmc
mp-1594397;Fd-3m
mp-1594766;Pm-3m
mp-1594775;F-43m
mp-1595;C2/m
mp-1595115;P4/nmm
mp-1595146;Fm-3m
mp-1595178;P-3m1
mp-1595200;I4/m
mp-1595485;P6_3/m
mp-1595559;I4/mmm
mp-1595664;P6_3/mmc
mp-1595692;P6/mmm
mp-1595997;Pm-3m
mp-1596058;Pm-3m
mp-1596097;Immm
mp-1596177;Fm-3m
mp-1596260;I4/mmm
mp-1596462;Fm-3m
mp-1596493;Immm
mp-1596498;C2
mp-1596550;R-3c
mp-1596632;Fm-3m
mp-1596668;Cmcm
mp-1596882;Fddd
mp-1596967;P6_3/mmc
mp-1596991;P6_3/mmc
mp-1597037;P-3m1
mp-1597063;R-3m
mp-1597180;R-3m
mp-1597237;P321
mp-1597279;P6/mmm
mp-1597295;P2_1/m
mp-1597297;P2_13
mp-1597723;Pnma
mp-1597838;Pnma
mp-1597924;I4/mcm
mp-1598264;P-1
mp-1598367;I-42m
mp-1598430;R-3m
mp-1598774;Fmmm
mp-1598944;P6_3/mmc
mp-1599172;P4/nmm
mp-1599245;I4_1md
mp-1599329;C2/c
mp-1599397;C2/m
mp-1599708;Fmmm
mp-1599731;C2/m
mp-1599746;Pnma
mp-1599763;Ibam
mp-1599768;Pa-3
mp-1599787;P4/nmm
mp-1599888;R-3
mp-1599931;P6_3mc
mp-1599995;P6_3/mmc
mp-1600404;C2/m
mp-1600787;P-62m
mp-1600789;Pmn2_1
mp-1601011;R-3m
mp-1601231;P-62m
mp-1601468;I4/mmm
mp-1601744;Pmc2_1
mp-1601791;P-3m1
mp-1601930;I4/mmm
mp-1602237;Pnma
mp-1602333;C2/m
mp-1602400;Pnma
mp-1602496;R3m
mp-1602706;P-42_1m
mp-1603464;P4_2/m
mp-1603586;Ibam
mp-1604315;P2_1/m
mp-1604665;Pnma
mp-1605083;C2/c
mp-1605868;P2_1/c
mp-1606037;P2_1/c
mp-1606298;P2_1/c
mp-1607666;R-3m
mp-1608289;P6_3/mmc
mp-1608950;P2_1/c
mp-1609282;P4/nmm
mp-1609434;R-3m
mp-1609620;Pm-3m
mp-1609765;Fm-3m
mp-1610120;Pm-3m
mp-1610445;Pnma
mp-1610550;P4/mnc
mp-1610750;P-6m2
mp-1610772;Pm-3m
mp-1610876;P6_3/mmc
mp-1611047;Pbam
mp-1611533;P4/mmm
mp-1611785;P6_3/mmc
mp-1611951;P6_3/m
mp-1612053;Pmc2_1
mp-1612626;F-43m
mp-1615632;P4/mmm
mp-1616585;P2_1/c
mp-1617211;I4/mmm
mp-1617444;P6_3mc
mp-1619829;Pm
mp-1620671;P4_2/mnm
mp-1620738;P6_3/mmc
mp-1621931;P6_3/mmc
mp-1623102;P4_12_12
mp-1623559;P2_1/c
mp-1624219;R-3m
mp-1624491;P2_1/c
mp-1624542;Fm-3m
mp-1624822;I4/mmm
mp-1625463;P4/nmm
mp-1626319;Fm-3m
mp-1626730;Pbcn
mp-1627315;P2_1/c
mp-1627579;Pmm2
mp-1628025;I4/mmm
mp-1628042;C2/c
mp-1628297;Pm-3m
mp-1629253;Pnma
mp-1637561;P2_1/c
mp-1637964;P4_2/mbc
mp-1638303;Pmc2_1
mp-1638417;P-3m1
mp-1638420;I4_1/amd
mp-1654458;P1
mp-1660018;Fm-3m
mp-1667949;P-6m2
mp-1667959;P-3m1
mp-1667988;F-43m
mp-1667995;R-3m
mp-1668261;Cmcm
mp-1668304;P2_1/c
mp-1668524;I4/mmm
mp-1668873;Fm-3m
mp-1668878;Fd-3m
mp-1670241;P2_1/m
mp-1670325;P2_1/c
mp-1670465;I4/mmm
mp-1670740;Pm-3m
mp-1670809;Pnma
mp-1670891;Cmcm
mp-1670948;P4/mnc
mp-1670955;P2_1/c
mp-1671253;P-62m
mp-1671836;Pm-3m
mp-1672056;R-3
mp-1672060;Fm-3m
mp-1672085;Cmcm
mp-1672136;P4_2/mmc
mp-1672509;P2_1/c
mp-1672603;I4_1/amd
mp-1672945;Fm-3m
mp-1673092;Pm-3m
mp-1673844;C2/c
mp-1674159;R-3m
mp-16742;P4/nmm
mp-1674211;Pm-3m
mp-1674216;Fd-3m
mp-1674252;I4/mmm
mp-1674280;I4/mmm
mp-1674528;Pmc2_1
mp-1675118;Pnma
mp-1675661;P4/mmm
mp-1675698;P-6m2
mp-1676059;R-3m
mp-1676084;Pnma
mp-1676597;I4/mmm
mp-1676817;C2/m
mp-1676820;I4_1md
mp-1677079;P4_2/m
mp-1677234;P-1
mp-1677343;Amm2
mp-1677429;P4/nmm
mp-1677535;Pm-3m
mp-1677614;F-43m
mp-1677668;Pnma
mp-1677669;P-3m1
mp-1677678;I4/mmm
mp-1677684;P6_3/mmc
mp-1678400;P6_3mc
mp-1678519;C2/m
mp-1680054;R-3c
mp-1680082;F-43m
mp-1683392;Pc
mp-1683744;P2_1/c
mp-1684908;P2_1/c
mp-1685416;Pc
mp-1686422;P-3m1
mp-1686586;Fd-3m
mp-1686764;Fm-3m
mp-1686884;I4/mmm
mp-1687400;Pm-3m
mp-1687436;Pm-3m
mp-1687544;Pm-3m
mp-1687640;Cmcm
mp-1687680;Fm-3m
mp-1687777;P6_3/mmc
mp-1687927;Pbam
mp-1687940;P-3m1
mp-1687996;Pm-3m
mp-1688026;F-43m
mp-1688035;Fddd
mp-1688177;P-62m
mp-1688396;R3m
mp-1688512;Immm
mp-1688523;P4/mmm
mp-1688571;R-3
mp-1688658;Pm-3m
mp-1690511;P-3m1
mp-1694953;Ibam
mp-1695483;P6/mmm
mp-1695562;P-62m
mp-1695618;P6_3/mmc
mp-1695812;I4/mmm
mp-1695937;Pm-3m
mp-1696036;P6_3/mmc
mp-1696052;P-6m2
mp-1696299;P321
mp-1696379;R-3
mp-16964;Cmc2_1
mp-1696411;C2/m
mp-1696565;P6/mmm
mp-1696611;P-42_1m
mp-1696619;R-3m
mp-1696625;P6/mmm
mp-1696652;I4/mcm
mp-1696995;R-3c
mp-1697149;P6_3/mmc
mp-1697169;I-42m
mp-1697200;R-3m
mp-1697485;P6_3/mmc
mp-1697602;P4/nmm
mp-1697689;Pnma
mp-1697860;P4/nmm
mp-1697870;I4/mmm
mp-1697969;Cmcm
mp-1698329;P4/mmm
mp-1698594;Pm-3n
mp-1698627;P-43m
mp-1698685;P6_3/mmc
mp-1698686;P6_422
mp-1698820;Fm-3m
mp-1699041;P2_1/m
mp-1699068;Cmcm
mp-1699098;P6_3/mmc
mp-1699140;Cmcm
mp-1699830;C2
mp-1699889;R-3m
mp-1699934;I4/mmm
mp-170;Pm-3m
mp-1700102;I4/m
mp-1700298;P6_3/mmc
mp-1700485;I4/m
mp-1700490;P-6m2
mp-1700636;I4/mmm
mp-1700652;Pm-3m
mp-1700673;Pa-3
mp-1700842;Fm-3m
mp-1700851;P4/nmm
mp-1700880;Pmn2_1
mp-1700908;R-3
mp-1700957;I4_1md
mp-1700968;R-3m
mp-1701087;Pm-3m
mp-1701205;I-4
mp-1701254;P4/nmm
mp-1701657;Pa-3
mp-1701665;I4/mmm
mp-1702013;I4/mmm
mp-1702018;Pm-3m
mp-1702109;P6_3mc
mp-1702445;Pnma
mp-1702478;R-3m
mp-1702633;R-3
mp-1702657;P6/mmm
mp-1702786;P6_3/mmc
mp-1702835;Cmcm
mp-1702852;C2/c
mp-1703303;I4/mmm
mp-1703535;Pm-3m
mp-1703572;P6_3/mmc
mp-1703590;P4/nmm
mp-1703740;P6_3/m
mp-1703818;P-3m1
mp-1703829;Pnma
mp-1703998;Fmmm
mp-1704150;C2/m
mp-1704417;Pmc2_1
mp-1704457;Cmc2_1
mp-1704499;Pm-3m
mp-1704716;Immm
mp-1704790;Pm-3m
mp-1704968;P4/nmm
mp-1705260;P6_3/mmc
mp-1708022;C2/m
mp-1708335;Fmmm
mp-1708554;P2_13
mp-1709113;Ibam
mp-1709129;P4_2/mbc
mp-1712385;P6_3mc
mp-1716449;P4/mmm
mp-1718331;I4/mmm
mp-1726783;C2/c
mp-1727476;Fdd2
mp-17279;C2/m
mp-1730339;Pmm2
mp-1731093;P6_3/mmc
mp-1732095;C2/c
mp-1733455;Fm-3m
mp-1733832;P6_3/mmc
mp-1733988;P4_12_12
mp-1734098;P2_1/c
mp-1734989;P6_3/mmc
mp-1741419;P6_3/mmc
mp-1742601;P1
mp-1742624;P2_1/c
mp-1743672;P4_32_12
mp-1746458;P6_3/mmc
mp-1751163;Pbcn
mp-1752084;Pm
mp-1752813;Fm-3m
mp-1754451;P6_3/mmc
mp-1754558;P4_2/mnm
mp-1754641;P2_1/c
mp-1757691;Pm-3m
mp-1760264;R-3m
mp-1760944;P4/nmm
mp-1760968;P2_1/c
mp-1761275;Pmc2_1
mp-1761636;I4/mmm
mp-1764290;I4/mmm
mp-1764757;P6_3/mmc
mp-1765090;R-3m
mp-1766311;Fm-3m
mp-1766749;P6_3/m
mp-1767393;P2_1/c
mp-1767701;Pm-3m
mp-1768633;Pm-3m
mp-1768902;P-1
mp-1771522;I4/mmm
mp-1772703;R-3
mp-1773285;P2_1/c
mp-1773879;P6_3mc
mp-1775581;P6_3/mmc
mp-1776106;R-3m
mp-1776133;P4/nmm
mp-1776789;Pnma
mp-1777361;P2_1/c
mp-1777610;P-42_1m
mp-1777623;P-6m2
mp-1779415;P6_3/mmc
mp-1779601;I4/mcm
mp-1780759;R-3m
mp-1780867;R3m
mp-1781329;Amm2
mp-1781982;Pm-3m
mp-1782186;Pm-3m
mp-1782230;Pmc2_1
mp-1782244;R-3m
mp-1782675;P-6m2
mp-1782765;I4/mmm
mp-1783291;Fd-3m
mp-1783358;Pm-3m
mp-1783380;R-3c
mp-1783466;P-3m1
mp-1783794;Fd-3m
mp-1783848;P-3m1
mp-1783983;I4/mmm
mp-1784340;R-3m
mp-1784531;I4/mmm
mp-1784808;Pm-3n
mp-1784890;P6_3/m
mp-1785017;I4/mmm
mp-1785252;I4/mmm
mp-1785662;R-3
mp-1786009;P4/nmm
mp-1786048;Cmcm
mp-1787009;R-3
mp-1787034;I4/mmm
mp-1787500;P4/nmm
mp-1787543;I4/m
mp-1788009;R-3m
mp-1788345;Pmn2_1
mp-1788569;Pnma
mp-1788680;Cmcm
mp-1788924;R-3
mp-1788973;Pm-3m
mp-1789133;P6_422
mp-1789221;R-3m
mp-1789267;I-42m
mp-17909;R-3m
mp-1791003;Pm-3m
mp-1791293;Fm-3m
mp-1791337;Pm-3m
mp-1791981;Pmma
mp-1792016;R-3m
mp-1792103;Pm-3m
mp-1792244;P6_3/mmc
mp-1792270;P-3m1
mp-1792650;F-43m
mp-1792726;Pm-3m
mp-1792790;Pm-3m
mp-1792994;P4/mmm
mp-1793106;Pm-3m
mp-1793300;P4/mmm
mp-1793446;F-43m
mp-1793857;P-6m2
mp-1794169;I4/mmm
mp-1794317;Fm-3m
mp-1794389;Immm
mp-1794576;Fm-3m
mp-1794589;Pm-3m
mp-1794662;Pmm2
mp-1794692;Pm-3m
mp-1794768;Pm-3m
mp-1794883;I4/mmm
mp-1794891;I4/mmm
mp-1794896;Fm-3m
mp-1795008;Pm-3m
mp-1795425;P6_3/mmc
mp-1795512;F-43m
mp-1795618;Fm-3m
mp-1795736;C2/m
mp-1795869;P6_3/mmc
mp-1796073;P-62m
mp-1796451;P6_3/mmc
mp-1796508;I4/m
mp-1796749;Cmcm
mp-1797166;Fd-3m
mp-1797236;Cmcm
mp-1797243;P4/mmm
mp-1797591;Immm
mp-1798568;P6/mmm
mp-1798653;I4/mmm
mp-1798811;Pm-3m
mp-1798899;I4/mmm
mp-1799060;Fm-3m
mp-1799360;I4/mmm
mp-1799646;P4_2/mmc
mp-1799723;C2
mp-1800736;F-43m
mp-1801227;I4/mmm
mp-1801348;P6_3mc
mp-1801468;Pm-3m
mp-1801470;Cmcm
mp-1801499;P-3m1
mp-1801569;P4/nmm
mp-1801604;Fddd
mp-1801655;P6/mmm
mp-1801658;I4/mmm
mp-1802266;I4/mmm
mp-1802415;P-6m2
mp-1802529;P6_3/mmc
mp-1802543;R-3m
mp-1803167;Pm-3m
mp-1803507;Pm-3m
mp-1803574;R-3m
mp-1803794;P6/mmm
mp-1804000;Cmc2_1
mp-1804769;P-3m1
mp-1805285;I4_1/amd
mp-1805312;R-3
mp-1805402;P6_3/mmc
mp-1806407;I4_1md
mp-1807145;P-1
mp-1809759;P2_1/c
mp-1810115;P6_3/mmc
mp-1811094;Ibam
mp-1811389;R-3m
mp-1812814;C2/m
mp-1813569;P2_13
mp-1816090;P2_1/c
mp-1816535;Pbcn
mp-1816760;P4_32_12
mp-1819282;P2_1/c
mp-1819337;P-1
mp-1820012;P4_12_12
mp-1820266;Cmce
mp-1820573;Pnma
mp-1820911;Pc
mp-1824997;P2_12_12_1
mp-1826230;P2_1/c
mp-1826597;C2/c
mp-1826799;P2_1/c
mp-1826824;P4/mnc
mp-1827458;Ibam
mp-1827646;Cmcm
mp-1827995;I4/mmm
mp-18280;C2/m
mp-1828399;P6_3/mmc
mp-1828473;R-3
mp-1828485;P6_3mc
mp-1829004;P-62m
mp-1829198;Fm-3m
mp-1829206;Pnma
mp-1829478;Pa-3
mp-1829736;P-1
mp-1829781;Pm-3m
mp-1830078;P-62m
mp-1832650;C2/m
mp-1832928;C2/m
mp-1832933;P2_1/m
mp-1833227;Cmcm
mp-1833255;Pm-3m
mp-1834037;Pmc2_1
mp-1834194;P-43m
mp-1834524;C2/c
mp-1834902;Imm2
mp-1835089;C2/c
mp-1835695;Cmcm
mp-1835808;Fm-3m
mp-1836630;R-3m
mp-1837931;Fmmm
mp-1839295;Pbam
mp-1839337;P4_2/mbc
mp-1840863;F-43m
mp-1841835;P6_3/mmc
mp-1842058;Fdd2
mp-1842664;Fm-3m
mp-1843418;Pmc2_1
mp-1848078;P-1
mp-1849494;Pnma
mp-1849910;P2_12_12_1
mp-1850198;P2_1/c
mp-1851483;P2_1/c
mp-1860717;P-3m1
mp-1860969;P4_2/mnm
mp-1863325;Cm
mp-1864470;R-3m
mp-1864472;P6_3/mmc
mp-1864493;Pnma
mp-1865297;I4_1/amd
mp-1867946;Pm
mp-1868807;I4/mmm
mp-1868900;Cmcm
mp-1870475;P4/nmm
mp-1870640;P4/nmm
mp-1871338;P6_3/mmc
mp-1872016;P-1
