graduateStudentID;graduateCourseID
91092;9282
91092;9542
91102;9292
91102;9312
91112;9462
91112;9512
91112;9542
100002;10102
100002;10372
100002;10422
100012;10382
100022;10032
100022;10122
100022;10172
100032;10142
100032;10242
100032;10352
100042;10062
100042;10272
100052;10082
100052;10172
100062;10362
100072;10052
100072;10162
100072;10242
100082;10312
100092;10072
100092;10312
100092;10342
100102;10272
100112;10142
100112;10472
100122;10282
100132;10062
100132;10172
100132;10462
100142;10122
100152;10162
100152;10372
100162;10112
100162;10302
100162;10432
100172;10462
100182;10412
100192;10372
100202;10062
100202;10372
100202;10452
100212;10012
100212;10242
100222;10072
100222;10292
100222;10372
100232;10342
100242;10332
100252;10132
100262;10132
100272;10072
100272;10322
100272;10442
100282;10172
100282;10402
100292;10002
100292;10232
100302;10022
100312;10042
100312;10092
100312;10142
100322;10102
100322;10432
100332;10452
100342;10102
100342;10402
100352;10242
100352;10322
100352;10432
100362;10022
100362;10442
100372;10012
100372;10262
100372;10392
100382;10032
100382;10212
100392;10092
100402;10072
100402;10202
100402;10322
100412;10142
100422;10052
100422;10252
100432;10062
100432;10472
100442;10342
100452;10122
100452;10172
100452;10282
100462;10162
100462;10232
100472;10012
100482;10202
100492;10182
100492;10252
100502;10442
100512;10302
100522;10052
100522;10302
100522;10322
100532;10182
100532;10382
100542;10052
100542;10072
100552;10152
100562;10142
100572;10222
100582;10142
100582;10222
100582;10462
100592;10062
100592;10172
100602;10312
100602;10332
100612;10052
100622;10302
100632;10032
100632;10472
100642;10432
100652;10342
100662;10302
100672;10222
100672;10302
100672;10472
100682;10202
100682;10312
100682;10422
100692;10392
100702;10092
100712;10052
100712;10452
100722;10102
100722;10292
100732;10142
100742;10012
100742;10192
100742;10332
100752;10272
100752;10442
100762;10012
100762;10212
100772;10442
100782;10322
100792;10312
100802;10152
100812;10002
100812;10122
100822;10072
100832;10362
100832;10422
100842;10322
100842;10372
100842;10472
100852;10242
100862;10102
100862;10342
100872;10412
100882;10222
100882;10272
100882;10462
100892;10322
100902;10132
100902;10212
100902;10302
100912;10222
100912;10262
100912;10272
100922;10162
100932;10122
100932;10242
100932;10392
100942;10222
100952;10122
100952;10452
100952;10472
100962;10112
100962;10152
100972;10142
100972;10252
100982;10062
100992;10312
100992;10362
100992;10442
101002;10302
101002;10462
101012;10422
101022;10342
101032;10122
101042;10282
101052;10022
101052;10222
101052;10312
101062;10022
101062;10262
101072;10002
101082;10092
101082;10222
101082;10262
101092;10302
101102;10012
101102;10042
101102;10212
101112;10012
101112;10292
101112;10462
101122;10022
101122;10322
101132;10122
101132;10162
101132;10372
101142;10102
101142;10122
101142;10452
101152;10052
101152;10302
101162;10392
101172;10152
101182;10392
101192;10332
101192;10452
101192;10472
101202;10062
101202;10092
101212;10132
101222;10102
101222;10242
101232;10022
101232;10322
101242;10282
101242;10432
101242;10472
101252;10022
101262;10472
101272;10092
101272;10322
101272;10432
101282;10142
101292;10102
101292;10332
101292;10472
101302;10032
101302;10472
101312;10402
101322;10262
101322;10292
101332;10082
101342;10042
101342;10202
101342;10292
101352;10232
101352;10282
101352;10362
101362;10072
101362;10172
101362;10272
101372;10002
101372;10092
101372;10352
110002;11122
110012;11102
110012;11562
110022;11182
110022;11432
110022;11472
110032;11042
110032;11282
110032;11452
110042;11132
110052;11032
110052;11482
110062;11022
110062;11352
110062;11532
110072;11092
110082;11272
110092;11102
110092;11162
110092;11552
110102;11102
110102;11112
110102;11372
110112;11152
110122;11302
110122;11342
110122;11532
110132;11262
110132;11282
110142;11012
110142;11432
110152;11582
110162;11022
110172;11182
110172;11502
110172;11532
110182;11222
110182;11242
110182;11452
110192;11062
110192;11072
110192;11522
110202;11022
110202;11542
110212;11122
110212;11492
110212;11582
110222;11122
110232;11162
110242;11402
110242;11582
110252;11202
110262;11342
110272;11192
110272;11512
110282;11012
110282;11292
110282;11362
110292;11202
110292;11472
110292;11502
110302;11342
110302;11572
110312;11262
110312;11372
110312;11422
110322;11332
110332;11382
110342;11522
110352;11522
110352;11592
110362;11002
110362;11092
110372;11162
110372;11272
110372;11342
110382;11242
110392;11212
110392;11252
110392;11462
110402;11352
110412;11422
110422;11112
110422;11482
110422;11552
110432;11212
110442;11002
110452;11152
110452;11572
110452;11592
110462;11062
110462;11142
110462;11522
110472;11342
110472;11552
110482;11332
110482;11592
110492;11052
110502;11372
110512;11002
110512;11252
110512;11462
110522;11122
110522;11272
110532;11322
110532;11412
110542;11182
110542;11192
110542;11212
110552;11192
110552;11202
110562;11232
110562;11552
110572;11412
110582;11522
110592;11372
110602;11062
110612;11382
110612;11422
110622;11342
110632;11102
110632;11482
110632;11522
110642;11022
110642;11312
110652;11102
110652;11352
110652;11452
110662;11302
110662;11392
110672;11072
110672;11122
110672;11442
110682;11272
110682;11542
110682;11572
110692;11332
110702;11332
110702;11452
110712;11282
110712;11322
110712;11512
110722;11032
110722;11072
110722;11142
110732;11122
110732;11182
110732;11202
110742;11162
110742;11402
110752;11142
110762;11092
110762;11342
110762;11412
110772;11082
110782;11262
110782;11372
110792;11302
110792;11442
110802;11002
110802;11172
110802;11442
110812;11132
110812;11232
110812;11252
110822;11272
110822;11522
110832;11022
110832;11402
110832;11502
110842;11062
110842;11352
110852;11362
110862;11002
110862;11302
110862;11592
110872;11132
110882;11352
110892;11302
110892;11562
110902;11152
110902;11402
110912;11192
110912;11262
110922;11052
110922;11282
110922;11442
110932;11162
110932;11172
110932;11502
110942;11342
110952;11202
110952;11502
110962;11232
110962;11332
110972;11172
110972;11322
110972;11382
110982;11042
110982;11412
110992;11202
110992;11242
110992;11352
111002;11172
111012;11112
111012;11182
111012;11292
111022;11552
111022;11582
111032;11102
111032;11522
111032;11562
111042;11152
111052;11402
111052;11492
111052;11592
111062;11302
111062;11352
111062;11512
111072;11182
111082;11072
111082;11422
111082;11432
111092;11022
111092;11072
111092;11292
111102;11382
111102;11482
111102;11502
111112;11322
111112;11352
111122;11392
111132;11392
111142;11042
111142;11242
111142;11422
111152;11132
111152;11242
111152;11322
111162;11152
111162;11232
111162;11252
111172;11392
111172;11492
111172;11592
111182;11262
111182;11362
111182;11502
111192;11492
111202;11542
111212;11472
111222;11192
111222;11492
111232;11102
111242;11242
111252;11192
111252;11202
111252;11322
111262;11092
111262;11312
111272;11132
111272;11272
111272;11322
111282;11382
111282;11422
111292;11562
111302;11162
111302;11172
111302;11392
111312;11292
111322;11332
111322;11352
111332;11342
111342;11242
111352;11462
111362;11312
111372;11202
111372;11292
111372;11502
111382;11362
111382;11412
111382;11432
111392;11092
111392;11452
111402;11002
111402;11452
111412;11202
111412;11492
111422;11042
111422;11152
111422;11172
111432;11032
111432;11182
111432;11412
111442;11302
111452;11172
111452;11202
111452;11302
111462;11022
111462;11372
111462;11472
111472;11152
111472;11242
111472;11382
120002;12142
120012;12512
120012;12522
120022;12392
120032;12032
120032;12272
120042;12182
120052;12202
120052;12332
120062;12472
120072;12382
120082;12362
120082;12512
120092;12122
120102;12002
120102;12342
120102;12382
120112;12282
120112;12382
120122;12162
120132;12392
120142;12002
120142;12492
120152;12402
120162;12102
120162;12292
120172;12312
120172;12322
120182;12432
120182;12502
120192;12242
120202;12012
120212;12192
120212;12322
120222;12022
120232;12082
120232;12142
120232;12152
120242;12432
120252;12262
120252;12312
120262;12082
120262;12092
120272;12062
120272;12382
120272;12522
120282;12202
120282;12332
120292;12322
120292;12492
120302;12172
120302;12342
120302;12412
120312;12012
120312;12152
120312;12382
120322;12082
120332;12062
120342;12262
120342;12472
120352;12032
120352;12212
120352;12492
120362;12092
120362;12122
120362;12462
120372;12052
120372;12242
120372;12512
120382;12522
120392;12032
120392;12342
120402;12122
120402;12132
120402;12182
120412;12012
120412;12352
120412;12462
120422;12272
120422;12282
120432;12022
120432;12062
120442;12012
120442;12482
120452;12022
120452;12342
120462;12412
120472;12002
120472;12162
120472;12302
120482;12172
120482;12202
120482;12332
120492;12172
120492;12192
120492;12332
120502;12082
120502;12342
120502;12442
120512;12312
120512;12432
120522;12352
120532;12002
120532;12372
120532;12412
120542;12152
120542;12272
120552;12192
120562;12022
120562;12212
120572;12112
120582;12452
120592;12262
120592;12282
120592;12412
120602;12072
120602;12432
120612;12132
120612;12332
120612;12442
120622;12422
120632;12372
120632;12512
120642;12382
120652;12132
120652;12152
120652;12192
120662;12222
120662;12412
120672;12122
120672;12402
120682;12392
120682;12472
120682;12512
120692;12062
120692;12412
120692;12522
120702;12242
120702;12292
120712;12362
120722;12032
120722;12272
120722;12472
120732;12262
120732;12302
120742;12352
120752;12072
120752;12082
120752;12212
120762;12022
120772;12132
120772;12202
120772;12282
120782;12492
120792;12512
120802;12112
120802;12232
120812;12212
120812;12302
120812;12472
120822;12232
120832;12132
120832;12202
120832;12362
120842;12122
120842;12202
120852;12032
120852;12402
120852;12472
120862;12252
120862;12322
120862;12332
120872;12202
120872;12212
120882;12212
120882;12512
120892;12212
120892;12402
120902;12022
120902;12152
120902;12282
120912;12082
120912;12172
120912;12412
120922;12162
120922;12492
120932;12422
120942;12012
120952;12372
120962;12072
120962;12192
120962;12452
120972;12032
120972;12272
120972;12482
120982;12132
120992;12332
120992;12422
120992;12462
121002;12032
121002;12172
121002;12262
121012;12492
121022;12092
121032;12462
121032;12502
121042;12222
121052;12062
121052;12382
121062;12022
121072;12152
121072;12402
121082;12002
121082;12052
121092;12082
121092;12412
121102;12122
121102;12222
121102;12332
121112;12422
121112;12452
121122;12022
121122;12052
121122;12282
121132;12072
121132;12262
121132;12282
121142;12092
121142;12462
121152;12012
121152;12272
121162;12122
121162;12292
130002;13072
130012;13022
130012;13132
130022;13072
130032;13032
130032;13512
130042;13262
130042;13312
130042;13502
130052;13052
130052;13372
130052;13572
130062;13392
130062;13512
130072;13462
130072;13572
130082;13292
130082;13522
130092;13092
130092;13102
130092;13162
130102;13012
130102;13332
130102;13392
130112;13212
130112;13352
130122;13422
130122;13462
130132;13022
130132;13452
130142;13072
130142;13092
130152;13292
130162;13292
130162;13462
130162;13472
130172;13212
130172;13332
130172;13522
130182;13052
130182;13132
130182;13232
130192;13402
130192;13532
130192;13572
130202;13252
130202;13302
130202;13442
130212;13152
130212;13542
130222;13022
130222;13102
130232;13502
130242;13052
130252;13002
130252;13522
130262;13052
130262;13062
130272;13102
130272;13392
130282;13072
130282;13192
130292;13492
130302;13042
130312;13052
130312;13142
130312;13402
130322;13102
130322;13502
130332;13002
130332;13302
130332;13372
130342;13182
130342;13402
130352;13312
130352;13412
130352;13442
130362;13392
130372;13132
130372;13212
130372;13542
130382;13142
130392;13082
130392;13472
130392;13512
130402;13162
130402;13212
130412;13202
130422;13112
130422;13342
130432;13012
130432;13542
130442;13452
130452;13002
130452;13072
130452;13572
130462;13102
130462;13462
130472;13162
130472;13392
130472;13412
130482;13142
130482;13332
130482;13422
130492;13362
130492;13522
130502;13242
130502;13402
130512;13422
130522;13032
130522;13272
130532;13022
130532;13162
130532;13212
130542;13212
130542;13462
130552;13072
130552;13262
130552;13332
130562;13372
130562;13462
130562;13502
130572;13112
130572;13352
130572;13472
130582;13332
130582;13342
130582;13392
130592;13312
130592;13402
130592;13432
130602;13072
130602;13432
130612;13182
130612;13442
130612;13502
130622;13272
130632;13432
130642;13242
130642;13282
130642;13332
130652;13022
130652;13132
130652;13542
130662;13302
130662;13412
130662;13492
130672;13362
130672;13442
130682;13472
130682;13522
130692;13082
130692;13252
130692;13572
130702;13032
130702;13282
130702;13362
130712;13162
130712;13192
130712;13522
130722;13192
130732;13032
130732;13162
130742;13332
130752;13092
130752;13492
130762;13162
130762;13222
130762;13452
130772;13302
130772;13512
130782;13032
130782;13152
130792;13132
130792;13272
130802;13012
130812;13122
130812;13532
130822;13482
130822;13552
130832;13442
130832;13562
130832;13572
130842;13012
130842;13512
130852;13222
130852;13492
130862;13032
130862;13162
130872;13302
130882;13222
130882;13382
130882;13412
130892;13092
130892;13212
130892;13222
130902;13462
130902;13472
130912;13142
130912;13362
130912;13452
130922;13072
130922;13232
130922;13362
130932;13172
130942;13422
130952;13432
130952;13562
130952;13572
130962;13272
130962;13482
130972;13152
130972;13342
130972;13412
130982;13132
130982;13332
130992;13202
130992;13342
131002;13282
131002;13402
131002;13502
131012;13282
131022;13232
131022;13332
131022;13472
131032;13092
131042;13102
131042;13282
131042;13502
131052;13092
131052;13172
131052;13272
131062;13562
131072;13472
131082;13112
131082;13222
131082;13562
131092;13072
131102;13312
131102;13322
131102;13362
131112;13082
131112;13312
131122;13122
131122;13192
131122;13572
131132;13302
131132;13342
131142;13022
131142;13052
131142;13242
131152;13392
131152;13482
131162;13242
131162;13472
131162;13542
131172;13132
131172;13292
131182;13462
131182;13572
131192;13062
131192;13232
131192;13462
131202;13122
131202;13352
131212;13332
131212;13492
131222;13192
131232;13182
131232;13232
131232;13492
131242;13492
131252;13152
131252;13412
131262;13052
131262;13132
131262;13362
131272;13392
131272;13422
131282;13262
131292;13492
131302;13042
131302;13532
131302;13542
131312;13192
131312;13292
131322;13012
131322;13442
131332;13242
131332;13432
131342;13492
131342;13572
131352;13492
131362;13202
131372;13202
131372;13222
131372;13492
131382;13402
131382;13502
131392;13482
131402;13022
131402;13182
131412;13012
131422;13012
131422;13082
131422;13092
140002;14242
140002;14362
140012;14102
140012;14182
140012;14322
140022;14042
140032;14132
140032;14362
140042;14122
140052;14052
140062;14402
140072;14132
140072;14172
140072;14202
140082;14052
140082;14362
140092;14112
140102;14172
140102;14272
140112;14092
140112;14182
140122;14092
140122;14202
140132;14022
140132;14172
140142;14062
140142;14322
140152;14002
140152;14022
140152;14332
140162;14002
140162;14092
140162;14142
140172;14172
140172;14432
140182;14242
140182;14382
140182;14422
140192;14082
140192;14392
140202;14202
140212;14162
140212;14252
140212;14412
140222;14142
140232;14122
140232;14392
140242;14012
140242;14272
140242;14442
140252;14302
140252;14322
140252;14382
140262;14052
140262;14232
140272;14032
140272;14282
140282;14122
140282;14312
140282;14402
140292;14032
140292;14172
140292;14242
140302;14322
140302;14372
140312;14122
140312;14402
140322;14112
140322;14242
140322;14272
140332;14142
140332;14342
140342;14042
140352;14422
140362;14072
140362;14392
140372;14122
140372;14352
140372;14372
140382;14112
140382;14412
140392;14112
140392;14212
140392;14442
140402;14012
140402;14162
140402;14302
140412;14272
140422;14012
140422;14102
140422;14282
140432;14092
140442;14052
140442;14252
140452;14032
140452;14072
140452;14412
140462;14002
140472;14042
140472;14342
140482;14042
140492;14052
140492;14192
140492;14362
140502;14112
140502;14392
140512;14262
140512;14422
140522;14172
140522;14432
140532;14222
140532;14232
140532;14412
140542;14252
140542;14392
140552;14102
140552;14282
140552;14322
140562;14112
140562;14152
140562;14212
140572;14112
140582;14132
140582;14202
140582;14332
140592;14442
140602;14082
140602;14312
140602;14342
140612;14052
140622;14232
140622;14292
140622;14372
140632;14232
140642;14002
140652;14382
140662;14102
140662;14192
140662;14412
140672;14232
140672;14272
140682;14192
140692;14052
140692;14332
140692;14352
140702;14112
140702;14302
140712;14022
140712;14332
140722;14142
140722;14252
140732;14112
140732;14292
140732;14392
140742;14382
140752;14262
140752;14272
140762;14202
140762;14392
140772;14202
140772;14292
140782;14232
140792;14412
140802;14062
140802;14092
140802;14402
140812;14072
140822;14292
140832;14152
140832;14372
140832;14392
140842;14252
140842;14322
140852;14002
140862;14232
140862;14312
140872;14172
140872;14182
140872;14312
140882;14032
140882;14112
140882;14452
140892;14052
140892;14192
140902;14162
140912;14322
140922;14272
140932;14312
140942;14392
140952;14122
140952;14282
140952;14342
140962;14042
140962;14132
140962;14392
140972;14132
140972;14202
140972;14282
140982;14232
140982;14402
140992;14422
141002;14032
141002;14212
141012;14152
141012;14342
141022;14062
141022;14372
141022;14402
141032;14202
141042;14022
141052;14122
141052;14422
141052;14432
141062;14022
141072;14032
141072;14082
141072;14192
141082;14082
141092;14002
141092;14092
141092;14182
141102;14062
141102;14102
141102;14332
1000002;100072
1000002;100202
1000002;100322
1000012;100162
1000012;100372
1000022;100472
1000022;100502
1000022;100532
1000032;100342
1000042;100222
1000042;100392
1000042;100502
1000052;100152
1000052;100322
1000062;100102
1000062;100392
1000062;100462
1000072;100022
1000072;100342
1000072;100492
1000082;100022
1000092;100042
1000092;100342
1000102;100502
1000112;100232
1000112;100452
1000112;100462
1000122;100202
1000132;100392
1000142;100202
1000152;100122
1000152;100152
1000152;100492
1000162;100072
1000172;100042
1000172;100212
1000172;100442
1000182;100272
1000192;100082
1000192;100122
1000192;100472
1000202;100472
1000212;100242
1000212;100272
1000222;100132
1000222;100482
1000222;100512
1000232;100082
1000232;100202
1000232;100252
1000242;100122
1000242;100432
1000242;100522
1000252;100042
1000252;100082
1000252;100292
1000262;100362
1000272;100022
1000272;100362
1000282;100032
1000282;100382
1000282;100402
1000292;100052
1000302;100302
1000302;100472
1000312;100332
1000322;100152
1000332;100362
1000332;100532
1000342;100032
1000342;100052
1000342;100282
1000352;100292
1000352;100402
1000362;100062
1000362;100382
1000362;100502
1000372;100302
1000372;100452
1000372;100482
1000382;100262
1000392;100012
1000392;100122
1000392;100432
1000402;100242
1000402;100282
1000412;100002
1000422;100042
1000422;100122
1000432;100352
1000442;100152
1000442;100482
1000442;100502
1000452;100022
1000452;100122
1000452;100492
1000462;100132
1000472;100232
1000472;100342
1000482;100082
1000482;100102
1000482;100282
1000492;100082
1000492;100302
1000502;100082
1000502;100192
1000502;100472
1000512;100042
1000512;100092
1000512;100332
1000522;100002
1000532;100112
1000542;100002
1000542;100012
1000542;100532
1000552;100342
1000552;100522
1000562;100022
1000562;100492
1000572;100092
1000572;100402
1000582;100512
1000592;100072
1000592;100382
1000592;100512
1000602;100332
1000602;100352
1000612;100002
1000612;100082
1000612;100122
1000622;100072
1000632;100202
1000642;100192
1000652;100092
1000652;100382
1000652;100472
1000662;100192
1000662;100312
1000672;100322
1000682;100072
1000692;100142
1000702;100262
1000702;100272
1000712;100152
1000712;100292
1000722;100132
1000722;100222
1000732;100052
1000742;100342
1000752;100012
1000762;100482
1000772;100022
1000782;100082
1000782;100472
1000792;100002
1000792;100032
1000792;100182
1000802;100002
1000802;100182
1000802;100312
1000812;100362
1000812;100452
1000812;100512
1000822;100032
1000822;100262
1000832;100152
1000842;100392
1000852;100012
1000852;100342
1000852;100482
1000862;100412
1000872;100042
1000872;100222
1000872;100432
1000882;100462
1000892;100032
1000892;100462
1000902;100342
1000902;100422
1000912;100082
1000912;100362
1000912;100382
1000922;100312
1000932;100352
1000942;100352
1000952;100312
1000962;100342
1000972;100012
1000982;100032
1000982;100392
1000982;100502
1000992;100012
1001002;100222
1001012;100102
1001012;100152
1001022;100272
1001022;100492
1001032;100172
1001032;100492
1001042;100442
1001042;100462
1001052;100092
1001052;100452
1001062;100212
1001062;100282
1001062;100412
1001072;100002
1001072;100302
1001082;100222
1001092;100102
1001102;100142
1001112;100132
1001122;100022
1001122;100082
1001122;100102
1001132;100262
1001142;100092
1001152;100312
1001152;100352
1001152;100432
1001162;100352
1001172;100222
1001172;100372
1001182;100302
1010002;101472
1010012;101202
1010012;101222
1010022;101102
1010022;101292
1010022;101342
1010032;101382
1010032;101402
1010042;101372
1010042;101412
1010042;101472
1010052;101062
1010052;101262
1010052;101452
1010062;101102
1010062;101352
1010062;101382
1010072;101002
1010072;101152
1010082;101052
1010082;101262
1010092;101032
1010092;101302
1010092;101452
1010102;101352
1010102;101362
1010102;101432
1010112;101132
1010112;101312
1010122;101222
1010132;101072
1010132;101122
1010142;101342
1010142;101402
1010152;101092
1010152;101242
1010162;101022
1010162;101422
1010172;101062
1010172;101182
1010172;101212
1010182;101122
1010182;101332
1010182;101532
1010192;101352
1010202;101072
1010202;101292
1010212;101232
1010212;101332
1010212;101452
1010222;101422
1010232;101222
1010232;101362
1010242;101522
1010252;101042
1010252;101362
1010262;101172
1010262;101372
1010272;101242
1010272;101322
1010282;101202
1010292;101302
1010292;101372
1010302;101232
1010312;101022
1010312;101192
1010322;101352
1010332;101292
1010332;101342
1010342;101232
1010342;101382
1010352;101062
1010352;101232
1010362;101052
1010362;101142
1010362;101352
1010372;101192
1010372;101202
1010382;101032
1010382;101062
1010382;101342
1010392;101312
1010392;101412
1010392;101422
1010402;101142
1010412;101352
1010412;101382
1010422;101082
1010432;101302
1010442;101182
1010442;101382
1010452;101102
1010452;101362
1010452;101372
1010462;101122
1010462;101222
1010472;101202
1010472;101332
1010482;101052
1010492;101152
1010492;101432
1010492;101482
1010502;101272
1010502;101402
1010512;101042
1010512;101342
1010512;101372
1010522;101132
1010532;101002
1010532;101072
1010532;101322
1010542;101452
1010552;101072
1010552;101102
1010552;101512
1010562;101092
1010572;101192
1010582;101402
1010592;101352
1010592;101492
1010602;101062
1010602;101172
1010602;101322
1010612;101222
1010612;101232
1010612;101522
1010622;101102
1010632;101072
1010632;101462
1010632;101512
1010642;101152
1010642;101192
1010652;101272
1010662;101172
1010662;101372
1010662;101452
1010672;101312
1010672;101502
1010682;101092
1010682;101112
1010692;101142
1010692;101512
1010702;101082
1010712;101002
1010712;101162
1010712;101512
1010722;101082
1010722;101402
1010722;101492
1010732;101222
1010732;101462
1010742;101052
1010742;101162
1010752;101102
1010752;101212
1010752;101272
1010762;101122
1010762;101222
1010762;101362
1010772;101042
1010772;101262
1010772;101332
1010782;101492
1010792;101122
1010802;101292
1010812;101002
1010812;101302
1010822;101032
1010832;101332
1010832;101432
1010842;101192
1010842;101522
1010852;101222
1010862;101082
1010862;101362
1010872;101042
1010882;101192
1010882;101312
1010892;101042
1010892;101092
1010892;101492
1010902;101022
1010902;101302
1010902;101522
1010912;101022
1010912;101122
1010922;101012
1010922;101052
1010922;101122
1010932;101022
1010932;101122
1010932;101162
1010942;101152
1010942;101222
1010952;101142
1010952;101272
1010952;101312
1010962;101432
1010972;101032
1010972;101102
1010982;101092
1010982;101402
1010992;101092
1010992;101522
1011002;101132
1011002;101192
1011002;101362
1011012;101132
1011012;101282
1011012;101432
1011022;101292
1011022;101302
1011032;101072
1011042;101012
1011042;101162
1011042;101262
1011052;101072
1011062;101292
1011072;101092
1011072;101282
1011082;101162
1011092;101192
1011092;101312
1011092;101442
1011102;101432
1011112;101362
1011122;101092
1011122;101232
1011122;101502
1011132;101222
1011132;101402
1011132;101432
1011142;101042
1011142;101152
1011142;101262
1020002;102202
1020002;102452
1020012;102352
1020012;102432
1020022;102382
1020022;102462
1020032;102342
1020032;102542
1020042;102102
1020042;102492
1020052;102342
1020062;102112
1020062;102432
1020072;102072
1020072;102312
1020082;102172
1020082;102222
1020092;102122
1020092;102182
1020092;102442
1020102;102002
1020112;102112
1020112;102412
1020112;102492
1020122;102552
1020132;102052
1020132;102112
1020132;102272
1020142;102072
1020142;102302
1020152;102412
1020152;102512
1020162;102212
1020162;102352
1020172;102232
1020172;102452
1020182;102052
1020182;102222
1020182;102422
1020192;102122
1020192;102282
1020192;102492
1020202;102132
1020202;102302
1020212;102442
1020212;102562
1020222;102192
1020232;102232
1020232;102352
1020232;102532
1020242;102352
1020252;102552
1020262;102002
1020262;102302
1020272;102022
1020272;102242
1020272;102342
1020282;102432
1020282;102472
1020282;102482
1020292;102282
1020302;102562
1020312;102042
1020312;102072
1020312;102342
1020322;102032
1020332;102492
1020342;102162
1020342;102332
1020352;102212
1020352;102312
1020352;102372
1020362;102092
1020372;102232
1020372;102392
1020372;102452
1020382;102362
1020382;102372
1020392;102002
1020392;102182
1020392;102222
1020402;102032
1020412;102022
1020422;102152
1020422;102402
1020422;102562
1020432;102492
1020442;102242
1020442;102532
1020452;102262
1020462;102242
1020462;102562
1020472;102142
1020472;102232
1020482;102292
1020492;102252
1020492;102362
1020502;102402
1020502;102482
1020502;102502
1020512;102002
1020512;102062
1020512;102242
1020522;102052
1020522;102202
1020522;102482
1020532;102112
1020532;102122
1020542;102182
1020542;102282
1020542;102392
1020552;102032
1020552;102062
1020562;102002
1020572;102062
1020572;102202
1020572;102352
1020582;102152
1020582;102302
1020592;102002
1020592;102032
1020592;102242
1020602;102052
1020602;102062
1020602;102122
1020612;102342
1020622;102252
1020622;102382
1020632;102042
1020632;102222
1020642;102052
1020642;102502
1020652;102562
1020662;102402
1020662;102502
1020672;102152
1020672;102412
1020682;102082
1020692;102072
1020702;102102
1020702;102282
1020712;102502
1020722;102492
1020732;102242
1020742;102112
1020742;102412
1020742;102452
1020752;102272
1020752;102372
1020752;102492
1020762;102382
1020772;102052
1020772;102102
1020782;102042
1020782;102542
1020792;102252
1020802;102092
1020802;102172
1020812;102082
1020812;102102
1020812;102112
1020822;102062
1020832;102002
1020832;102372
1020842;102302
1020842;102352
1020852;102262
1020862;102422
1020862;102432
1020872;102292
1020872;102492
1020882;102142
1020882;102422
1020882;102492
1020892;102062
1020892;102172
1020892;102382
1020902;102112
1020912;102422
1020922;102402
1020932;102192
1020932;102252
1020932;102532
1020942;102092
1020942;102252
1020952;102132
1020962;102212
1020962;102402
1020972;102192
1020982;102372
1020992;102392
1020992;102482
1020992;102522
1021002;102282
1021012;102372
1021022;102272
1021022;102352
1021032;102322
1021032;102472
1021042;102042
1021042;102112
1021042;102152
1021052;102082
1021052;102092
1021062;102152
1021062;102502
1021072;102182
1021072;102392
1030002;103222
1030002;103512
1030012;103012
1030012;103212
1030022;103122
1030022;103192
1030022;103452
1030032;103092
1030032;103162
1030032;103512
1030042;103282
1030042;103462
1030052;103162
1030062;103172
1030062;103272
1030072;103462
1030082;103002
1030082;103302
1030082;103442
1030092;103082
1030092;103112
1030092;103282
1030102;103212
1030112;103532
1030122;103072
1030122;103382
1030122;103522
1030132;103142
1030132;103462
1030132;103562
1030142;103172
1030142;103212
1030152;103072
1030152;103312
1030152;103372
1030162;103032
1030162;103082
1030162;103122
1030172;103582
1030182;103242
1030192;103312
1030192;103472
1030202;103082
1030202;103362
1030212;103322
1030222;103512
1030222;103562
1030232;103052
1030242;103182
1030242;103242
1030242;103252
1030252;103152
1030252;103242
1030252;103502
1030262;103382
1030272;103092
1030272;103312
1030272;103392
1030282;103132
1030292;103082
1030292;103102
1030292;103452
1030302;103342
1030312;103002
1030312;103162
1030312;103342
1030322;103532
1030322;103542
1030332;103162
1030342;103242
1030342;103342
1030352;103202
1030352;103272
1030352;103532
1030362;103002
1030372;103302
1030382;103032
1030382;103092
1030382;103452
1030392;103082
1030392;103132
1030392;103552
1030402;103162
1030402;103402
1030402;103472
1030412;103052
1030412;103142
1030412;103452
1030422;103132
1030422;103162
1030422;103512
1030432;103002
1030432;103292
1030432;103402
1030442;103102
1030442;103332
1030442;103492
1030452;103052
1030452;103322
1030452;103452
1030462;103272
1030462;103292
1030462;103312
1030472;103172
1030482;103022
1030482;103242
1030482;103292
1030492;103092
1030492;103392
1030502;103262
1030512;103172
1030512;103262
1030512;103562
1030522;103392
1030532;103462
1030542;103032
1030552;103002
1030552;103132
1030552;103172
1030562;103112
1030562;103532
1030572;103012
1030572;103122
1030572;103372
1030582;103092
1030582;103302
1030592;103282
1030592;103342
1030592;103502
1030602;103192
1030602;103412
1030602;103502
1030612;103142
1030612;103482
1030622;103442
1030632;103052
1030632;103152
1030632;103552
1030642;103382
1030642;103532
1030652;103222
1030652;103352
1030662;103562
1030672;103152
1030682;103062
1030682;103132
1030682;103142
1030692;103452
1030702;103012
1030702;103202
1030702;103212
1030712;103012
1030722;103522
1030732;103122
1030732;103192
1030732;103562
1030742;103172
1030742;103482
1030752;103022
1030752;103492
1030762;103282
1030772;103372
1030782;103092
1030782;103112
1030782;103232
1030792;103302
1030792;103562
1030802;103392
1030812;103082
1030812;103152
1030822;103522
1030832;103262
1030842;103122
1030842;103152
1030842;103382
1030852;103142
1030852;103222
1030852;103252
1030862;103082
1030862;103172
1030862;103212
1030872;103212
1030872;103242
1030872;103492
1030882;103342
1030882;103542
1030882;103552
1030892;103062
1030892;103072
